name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005
				Depreciation,"124,027,000","31,515,000","31,952,000","30,562,000","29,998,000","28,103,000","27,236,000","28,255,000","27,200,000","27,884,000","26,011,000","27,131,000","26,348,000","26,525,000","26,844,000","26,852,000","27,115,000","27,145,000","28,461,000","30,000,000","30,059,000","30,768,000","32,785,000","31,610,000","31,556,000","31,782,000","31,033,000","31,199,000","36,039,000","36,232,000","35,442,000","35,366,000","34,144,000","33,727,000","32,190,000","30,926,000","30,766,000","29,684,000","29,549,000","28,653,000","27,841,000","27,606,000","27,070,000","27,891,000","27,747,000","27,022,000","26,686,000","26,010,000","25,714,000","26,080,000","27,090,000","26,793,000","26,560,000","25,630,000","25,998,000","25,247,000","24,431,000","24,069,000","23,855,000","24,026,000","23,493,000","23,707,000","25,664,000","23,311,000","23,032,000","23,289,000","22,877,000"
				AmortizationCashFlow,"77,636,000","20,111,000","19,914,000","18,623,000","18,988,000","21,132,000","20,458,000","20,641,000","21,917,000","21,518,000","19,552,000","18,407,000","17,223,000","16,427,000","15,448,000","13,821,000","13,077,000","15,984,000","16,798,000","18,112,000","18,905,000","20,129,000","21,048,000","18,413,000","17,227,000","17,685,000","17,130,000","14,201,000","15,084,000","14,806,000","14,320,000","14,358,000","13,303,000","14,346,000","9,555,000","13,520,000","11,348,000","9,516,000","9,945,000","15,317,000","11,093,000","12,485,000","14,653,000","15,967,000","15,411,000","11,938,000","11,394,000","10,115,000","10,739,000","11,110,000","15,648,000","13,743,000","13,547,000","13,174,000","14,874,000","14,981,000","15,593,000","16,590,000","26,782,000","17,638,000","17,671,000","17,165,000","22,018,000","16,043,000","17,503,000","16,661,000","16,337,000"
					AmortizationOfIntangibles,"77,636,000","20,111,000","19,914,000","18,623,000","18,988,000","21,132,000","20,458,000","20,641,000","21,917,000","21,518,000","19,552,000","18,407,000","17,223,000","16,427,000","15,448,000","13,821,000","13,077,000","15,984,000","16,798,000","18,112,000","18,905,000","20,129,000","21,048,000","18,413,000","17,227,000","17,685,000","17,130,000","14,201,000","15,084,000","14,806,000","14,320,000","14,358,000","13,303,000","14,346,000","9,555,000","13,520,000","11,348,000","9,516,000","9,945,000","15,317,000","11,093,000","12,485,000","14,653,000","15,967,000","15,411,000","11,938,000","11,394,000","10,115,000","10,739,000","11,110,000","15,648,000","13,743,000","13,547,000","13,174,000","14,874,000","14,981,000","15,593,000","16,590,000","26,782,000","17,638,000","17,671,000","17,165,000","22,018,000","16,043,000","17,503,000","16,661,000","16,337,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"663,000","590,000","803,000","651,000","1,439,000","2,080,000","125,000","-1,788,000","603,000","697,000","696,000","696,000","696,000","686,000","708,000","696,000","634,000","293,000","282,000","304,000","316,000","298,000","297,000","273,000","291,000","311,000","304,000","345,000"
		AssetImpairmentCharge,,,,,,,"0",,,,"7,000,000",,,,,,,,"46,461,000","0",,,"0","22,590,000",,,"0","34,815,000",,,"0","0","0","0","1,242,000","0","0","6,402,000",,,,,"0","0",,,"-2,546,000","0",,,"0",,,,,,,,,"0",,,,,,,
		ProvisionandWriteOffofAssets,"-965,000","0","-965,000","0","0","412,000","-278,000","-34,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"10,523,000","2,814,000","2,783,000","1,750,000","3,176,000","3,275,000","2,738,000","1,435,000","1,650,000","3,895,000","3,081,000","2,534,000","5,996,000","3,835,000","3,066,000","1,667,000","3,979,000","1,025,000","2,539,000","1,254,000","2,506,000","2,897,000","298,000","1,977,000","3,184,000","2,469,000","2,052,000","2,610,000","1,692,000","725,000","929,000","1,139,000","1,271,000","636,000","101,000","719,000","176,000","594,000","754,000","869,000","289,000","334,000","1,730,000","1,111,000","896,000","968,000","1,223,000","1,094,000","711,000","653,000","672,000","671,000","830,000","705,000","779,000","675,000","1,619,000","739,000","757,000",,,,,,,,
		OtherNonCashItems,"3,379,000","869,000","874,000","955,000","681,000","760,000","761,000","789,000","324,000","206,000","-332,000","158,000","161,000","100,000","-35,000","-8,000","-6,000","-201,000","374,000","404,000","401,000","409,000","438,000","422,000","417,000","425,000","487,000","415,000","479,000","387,000","279,000","252,000","-1,206,000","774,000","689,000","1,585,000","650,000","594,000",,,,,"87,000","366,000","388,000","-1,920,000",,"-568,000","-693,000","-667,000","-3,705,000","551,000","182,000","700,000","1,175,000","1,111,000","1,217,000","1,244,000","1,112,000","-773,000","3,409,000","1,230,000","950,000","1,035,000","1,508,000","931,000","1,226,000"
		ChangeInWorkingCapital,"-19,149,000","-24,751,000","13,366,000","1,651,000","-9,415,000","-16,205,000","-4,415,000","-12,136,000","-13,579,000","-15,414,000","-11,907,000","9,734,000","-4,734,000","-18,965,000","4,320,000","-3,369,000","-5,203,000","-24,927,000","3,113,000","2,037,000","-7,570,000","-19,093,000","-1,317,000","6,922,000","-8,814,000","-13,143,000","22,728,000","-26,528,000","-9,637,000","-17,674,000","-4,968,000","-11,571,000","-18,842,000","-4,425,000","-15,918,000","13,628,000","-17,647,000","-18,515,000","23,032,000","17,209,000","-30,073,000","-23,336,000","27,815,000","-9,902,000","-14,234,000","-11,637,000","4,910,000","-10,321,000","4,285,000","-5,459,000","-1,808,000","2,159,000","-3,482,000","4,515,000","-11,710,000","8,034,000","1,020,000","-3,844,000","-3,808,000","-2,642,000","-3,525,000","-1,670,000","14,065,000","-3,698,000","-4,003,000","-12,517,000","428,000"
			ChangeInReceivables,"-10,842,000","-3,712,000","3,757,000","-6,489,000","-4,398,000","-2,561,000","11,000","-9,975,000","-10,912,000","-10,011,000","-5,046,000","-1,977,000","-4,350,000","-4,333,000","-3,733,000","-5,387,000","-1,926,000","-5,048,000","-6,352,000","-1,962,000","-7,035,000","-6,043,000","-9,354,000","-8,598,000","-3,664,000","-5,131,000","-6,482,000","-6,549,000","-5,213,000","-11,234,000","-11,228,000","-15,041,000","-12,865,000","-1,371,000","-4,844,000","-8,304,000","-6,268,000","-9,685,000","-6,362,000","-7,103,000","-5,039,000","-3,216,000","-3,605,000","-6,023,000","-4,976,000","1,309,000","-3,986,000","-2,123,000","418,000","127,000","3,352,000","-8,401,000","4,156,000","-775,000","-672,000","-5,594,000","-322,000","1,727,000","-2,659,000","-10,917,000","3,269,000","-6,083,000","2,307,000","-7,575,000","-4,126,000","-1,232,000","-3,080,000"
				ChangesInAccountReceivables,"-10,842,000","-3,712,000","3,757,000","-6,489,000","-4,398,000","-2,561,000","11,000","-9,975,000","-10,912,000","-10,011,000","-5,046,000","-1,977,000","-4,350,000","-4,333,000","-3,733,000","-5,387,000","-1,926,000","-5,048,000","-6,352,000","-1,962,000","-7,035,000","-6,043,000","-9,354,000","-8,598,000","-3,664,000","-5,131,000","-6,482,000","-6,549,000","-5,213,000","-11,234,000","-11,228,000","-15,041,000","-12,865,000","-1,371,000","-4,844,000","-8,304,000","-6,268,000","-9,685,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"123,000","-947,000","4,109,000","4,307,000","-7,346,000","224,000","4,568,000","4,719,000","-9,217,000","753,000","2,267,000","5,686,000","-9,214,000","1,570,000","5,401,000","-2,044,000","-8,427,000","1,975,000","4,964,000","1,978,000","-8,479,000","1,921,000","5,425,000","1,316,000","-4,727,000","-18,000","5,017,000","-774,000","-6,108,000","1,037,000","8,704,000","-3,526,000","-3,595,000","-3,467,000","1,112,000","-212,000","-4,577,000","250,000","465,000","-5,939,000","5,263,000","-2,659,000","4,104,000","517,000","-4,399,000","-982,000","3,037,000","-6,114,000","-6,360,000","-4,339,000","-4,734,000","-1,929,000",,,"-2,675,000","-1,963,000","-3,056,000","-1,777,000","-1,553,000","-2,622,000","-7,205,000","-1,857,000","-4,143,000","-3,987,000","825,000","-8,276,000","-5,989,000"
			ChangeInPayablesAndAccruedExpense,"-1,415,000","-19,066,000","1,519,000","9,163,000","6,969,000","-15,790,000","-6,570,000","12,316,000","7,459,000","-6,941,000","-8,755,000","2,759,000","9,185,000","-14,440,000","1,285,000","3,295,000","9,044,000","-22,716,000","4,342,000","-392,000","11,537,000","-17,008,000","3,422,000","10,092,000","3,440,000","-13,225,000","8,122,000","1,478,000","1,312,000","-11,074,000","-2,622,000","7,013,000","-1,046,000","-350,000","-7,725,000","14,256,000","-1,843,000","-11,122,000","8,969,000","4,614,000","1,004,000","-6,101,000","1,688,000","7,689,000","2,299,000","-8,165,000","4,538,000","-2,050,000","15,390,000","-5,820,000","-5,144,000","11,113,000","513,000","-1,875,000","-4,126,000","11,453,000","11,036,000","-6,569,000","-4,474,000","10,936,000","5,140,000","1,605,000","13,237,000","5,265,000","7,702,000","-7,965,000","10,060,000"
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,126,000","11,453,000","11,036,000","-6,569,000","-4,474,000","10,936,000","5,140,000","1,605,000","13,237,000","5,265,000","7,702,000","-7,965,000","10,060,000"
			ChangeInOtherWorkingCapital,"-7,015,000","-1,026,000","3,981,000","-5,330,000","-4,640,000","1,922,000","-2,424,000","-19,196,000","-909,000","785,000","-373,000","3,266,000","-355,000","-1,762,000","1,367,000","767,000","-3,894,000","862,000","159,000","2,413,000","-3,593,000","2,037,000","-810,000","4,112,000","-3,863,000","5,231,000","16,071,000","-20,683,000","372,000","3,597,000","178,000","-17,000","-1,336,000","763,000","-4,461,000","7,888,000","-4,959,000","2,042,000","19,960,000","25,637,000","-31,301,000","-11,360,000","25,628,000","-12,085,000","-7,158,000","-3,799,000","1,321,000","-34,000","-5,163,000","4,573,000","4,718,000","1,376,000","-3,673,000","7,165,000","-4,237,000","4,138,000","-6,638,000","2,775,000","4,878,000","-39,000","-4,729,000","4,665,000","2,664,000","2,599,000","-8,404,000","4,956,000","-563,000"
		DividendReceivedCFO,,,,,,,,,,,"0","0",,,"0","0",,,"11,000","0","0","0","0","190,000","180,000","209,000","209,000","197,000","231,000","137,000","0","0","0","266,000","0","554,000","458,000","463,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-116,825,000","224,294,000","-275,131,000","-32,224,000","-33,764,000","-27,813,000","-44,920,000","-28,939,000","324,790,000","-448,807,000","353,544,000","-255,293,000","-115,337,000","151,461,000","-3,571,000","-24,137,000","-16,889,000","368,375,000","-60,933,000","346,689,000","-12,323,000","-32,821,000","-88,292,000","-162,584,000","114,999,000","16,003,000","339,260,000","307,000","29,444,000","-63,969,000","-65,695,000","-143,980,000","-47,826,000","-9,445,000","-139,161,000","-58,631,000","-10,288,000","-287,752,000","-26,893,000","-37,704,000","-7,096,000","5,890,000","160,474,000","-35,698,000","-54,475,000","-36,569,000","-28,263,000","-27,013,000","-12,178,000","-12,740,000","-20,905,000","-11,582,000","-8,696,000","-27,483,000","-21,522,000","-9,772,000","-99,311,000","-61,321,000","-85,943,000","-10,123,000","-36,989,000","61,898,000","-44,862,000","-41,165,000","-10,273,000","-92,100,000","-24,812,000"
	CashFlowFromContinuingInvestingActivities,"-116,825,000","224,294,000","-275,131,000","-32,224,000","-33,764,000","-27,813,000","-44,920,000","-28,939,000","324,790,000","-448,807,000","353,544,000","-255,293,000","-115,337,000","151,461,000","-3,571,000","-24,137,000","-16,889,000","368,375,000","-60,933,000","346,689,000","-12,323,000","-32,821,000","-88,292,000","-162,584,000","114,999,000","16,003,000","339,260,000","307,000","29,444,000","-63,969,000","-65,695,000","-143,980,000","-47,826,000","-9,445,000","-139,161,000","-58,631,000","-10,288,000","-287,752,000","-26,893,000","-37,704,000","-7,096,000","5,890,000","160,474,000","-35,698,000","-54,475,000","-36,569,000","-28,263,000","-27,013,000","-12,178,000","-12,740,000","-20,905,000","-11,582,000","-8,696,000","-27,483,000","-21,522,000","-9,772,000","-99,311,000","-61,321,000","-85,943,000","-10,123,000","-36,989,000","61,898,000","-44,862,000","-41,165,000","-10,273,000","-92,100,000","-24,812,000"
		CapitalExpenditureReported,"-129,432,000","-32,565,000","-39,149,000","-28,771,000","-28,947,000","-25,759,000","-32,573,000","-25,055,000","-22,634,000","-32,318,000","-46,185,000","-25,089,000","-16,844,000","-15,435,000","-27,107,000","-18,522,000","-13,716,000","-12,760,000","-14,424,000","-7,087,000","-30,117,000","-28,203,000","-21,837,000","-33,969,000","-27,885,000","-26,537,000","-36,754,000","-19,330,000","-22,783,000","-39,804,000","-46,087,000","-53,868,000","-41,749,000","-27,187,000","-63,502,000","-28,410,000","-49,962,000","-281,613,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"143,594,000","143,594,000","0","0","0","0","9,287,000","55,000","350,814,000","-62,000","408,792,000","12,633,000","-699,000","169,041,000","155,673,000","-3,000","4,479,000","415,078,000","319,000","352,176,000","23,087,000","-64,000","61,016,000","103,212,000","156,290,000","45,400,000",,"63,639,000","62,122,000","25,803,000",,"0","23,918,000","22,322,000",,"0","45,923,000","3,403,000","-108,896,000","-13,621,000","2,266,000","11,764,000","183,457,000","-31,160,000","-46,996,000","-29,125,000",,,,,,,,,,,,,,,,,,,,,
			PurchaseOfPPE,,,,,,"0",,,,"-62,000",,,,,,,,,,,,"-64,000",,,,,,,,,,,,,,,,,"-34,051,000","-39,221,000","-22,140,000","-13,075,000","-40,287,000","-99,201,000","-46,996,000","-29,125,000",,,,,,,,,,,,,,,,,,,,,
			SaleOfPPE,"143,594,000","143,594,000","0","0",,,"9,287,000","55,000",,,"408,792,000","12,633,000","-699,000","169,041,000","155,673,000","-3,000","4,479,000","415,078,000","319,000","352,176,000",,,"61,016,000","103,212,000","156,290,000","45,400,000",,"63,639,000","62,122,000","25,803,000",,"0","23,918,000","22,322,000",,"0","45,923,000","3,403,000",,"25,600,000","24,406,000","24,839,000","223,744,000",,,,,,,,,,,,,,,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-10,000","10,000","183,000","75,299,000",,,"3,605,000","0",
			PurchaseOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,"0",
			SaleOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-10,000","10,000","183,000","75,299,000",,,,,
		NetBusinessPurchaseAndSale,,,,,,,,,,,,,,,"0",,,,"1,162,000",,,,,,"0","0","848,169,000","0","0","-4,000,000","41,082,000","0",,,"95,671,000",,,,"93,839,000","0",,,"0","2,715,000",,,,,,,,,,,"0","0","0","0","0","0","4,108,000","173,000","297,000","0","-1,328,000","-1,157,000","-560,000"
			PurchaseOfBusiness,,,,,,,,,,,,,,,,,,,"1,162,000",,,,,,"0","0","0","0","0","-4,000,000","-5,150,000",,,,"0",,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","-1,328,000","-1,157,000","-562,000"
			SaleOfBusiness,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,"848,169,000","0",,,"46,232,000","0",,,,,,,"93,839,000","0",,,"0","2,715,000",,,,,,,,,,,,,,,"0","0","4,108,000","173,000",,,,,"2,000"
		NetInvestmentPropertiesPurchaseAndSale,,,"-226,011,000","0",,,"-20,311,000","0","101,000","-396,846,000","-56,000","-231,563,000",,,"-123,738,000","0","-29,000","-28,147,000","-35,262,000","0",,,"-282,768,000","-56,900,000","-10,000,000","0","-306,797,000","-30,791,000","-3,631,000","-41,554,000","-7,488,000","-80,750,000","-28,780,000","-400,000","-116,055,000","-2,628,000","34,114,000","-281,613,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestmentProperties,,,"-226,011,000","0",,,"-20,311,000","0","101,000","-396,846,000","-56,000","-231,563,000",,,"-123,738,000","0","-29,000","-28,147,000","-35,262,000","0",,,"-282,768,000","-56,900,000","-10,000,000","0","-306,797,000","-30,791,000","-3,631,000","-41,554,000","-7,488,000","-80,750,000","-28,780,000","-400,000","-116,055,000","-2,628,000","34,114,000","-281,613,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,"0","-1,162,000","284,000","0","-284,000","165,848,000",,,,"0","0",,,"0","0","-42,000","0","0","-16,000","-105,000","-672,000","-136,000","0","0","0","0","7,000","-32,000","-126,000","-144,000","-21,000","0","-8,000","-13,662,000","-7,459,000","-6,709,000","-19,681,000","-15,557,000","-7,955,000","-92,963,000","-52,358,000","-76,621,000","-7,478,000","-36,407,000","-7,247,000","-147,280,000","-26,916,000","-5,654,000","-87,792,000","-733,211,000"
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,"0","-1,162,000","284,000","0","-284,000","165,848,000",,,,"0","0",,,"0","0","-42,000","0","0","-16,000","-105,000","-672,000","-136,000","0","0","0","0","7,000","-32,000","-126,000","-144,000","-21,000","0","-8,000","-13,662,000","-7,459,000","-6,709,000","-19,681,000","-15,557,000","-7,955,000","-92,963,000","-52,358,000","-76,621,000","-7,478,000","-36,407,000","-7,247,000","-98,978,000","-75,451,000","-6,384,000","-87,792,000","-21,395,000"
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"-48,302,000","48,535,000",,,"-711,816,000"
		NetOtherInvestingChanges,"95,024,000","113,265,000","-9,971,000","-3,453,000","-4,817,000","-2,054,000","-1,323,000","-3,939,000","-3,491,000","-19,581,000","-9,007,000","-11,274,000","-3,213,000","-2,145,000","-8,399,000","-5,612,000","-7,623,000","-5,796,000","-11,566,000","-9,856,000","-5,293,000","-4,270,000","-10,551,000","-9,079,000","-3,406,000","-2,860,000","-13,794,000","-13,211,000","-6,264,000","-4,414,000","-6,962,000","-9,362,000","-7,190,000","-4,180,000","-5,949,000","-13,335,000","-6,144,000","-8,870,000","-11,700,000","-24,083,000","-9,362,000","-5,874,000","-22,983,000","-7,260,000","-7,768,000","-7,318,000","34,202,000","-26,992,000","-12,178,000","-12,732,000","-7,243,000","-4,123,000","-1,987,000","-7,802,000","-5,965,000","-1,817,000","-6,348,000","-8,963,000","-9,312,000","-2,655,000","-4,873,000","-6,327,000","-9,360,000","-10,644,000","-6,896,000","-3,151,000","-2,935,000"
FinancingCashFlow,"-122,169,000","-264,335,000","192,540,000","-28,036,000","-22,338,000","-15,791,000","-26,079,000","-31,790,000","-340,013,000","396,302,000","-398,503,000","189,865,000","66,812,000","-191,681,000","-63,123,000","-33,118,000","-30,880,000","-402,247,000","-34,105,000","-384,847,000","-46,298,000","-17,616,000","25,479,000","78,215,000","-151,658,000","-66,420,000","-426,259,000","-39,365,000","-79,129,000","15,512,000","10,819,000","95,611,000","8,276,000","-58,310,000","83,431,000","-15,883,000","-42,151,000","249,372,000","-61,562,000","-42,448,000","-25,362,000","-154,810,000","-131,066,000","-30,540,000","-19,964,000","-39,533,000","-54,458,000","-54,664,000","-55,106,000","15,386,000","-54,861,000","-62,130,000","-71,345,000","-34,870,000","-68,759,000","-161,872,000","104,347,000","-22,988,000","17,434,000","-57,134,000","-30,161,000","-120,624,000","-26,711,000","-41,635,000","-56,628,000","29,584,000","-37,621,000"
