name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016
MarketCap,"900,505,879","1,165,189,075","1,782,890,622","1,743,079,477","1,864,171,831","1,651,251,747","1,099,997,433","1,271,056,433","1,025,917,640","213,601,382","552,587,697","332,655,335","462,010,586","517,436,977","426,596,415","789,010,666","922,526,812","1,190,995,144","1,633,870,870","1,198,563,181","896,544,807","610,819,040","617,121,502"
EnterpriseValue,"4,326,388,879","4,240,482,075","4,199,302,622","4,071,604,477","4,205,192,831","4,060,310,747","3,113,009,433","3,600,209,433","3,874,285,640","3,024,553,382","3,241,955,697","3,151,583,335","3,357,992,586","2,474,633,977","2,231,341,415","2,626,501,666","2,731,647,812","2,868,837,144","2,998,580,870","2,457,000,181","2,148,555,807","1,760,969,040","1,863,650,502"
PeRatio,"3.796","4.605","6.954","7.054","8.703","11.773","12.96",,,,,,,"49.679","33.735","33.313","32.868","30.14","27.528","12.176","3.609","358.222","2.994"
ForwardPeRatio,"4.854",,,,"9.328","10.977","8.467","15.798","27.548","5.465","16.667","7.413","8.518","7.31","4.517","7.479","8.734","11.377",,,,,
PsRatio,"0.241","0.363","0.269","0.26","0.365","0.267","0.379","0.379","0.209","0.043","0.267","0.164","0.23","0.258","0.089","0.159","0.174","0.2","0.331","0.309","0.162","0.764","0.169"
PbRatio,"7.023","7.372","8.837","10.439","21.142","61.674","17.685","151.75",,,"176.433","8.634","19.136","11.618","4.945","11.141","16.075","21.078","8.517","7.1","11.256","8.147",
EnterprisesValueRevenueRatio,"0.616","2.551","3.048","2.124","2.04","2.606","2.746","2.145","2.411","2.944","3.36","2.271","2.278","2.324","2.294","2.001","1.89","2.702","3.408","1.983","1.675","1.992","2.974"
EnterprisesValueEBITDARatio,"5.041","24.31","41.526","15.301","13.281","22.839","39.074","17.528","17.944","110.615","-69.996","-173.135","32.211","63.529","-57.103","27.054","20.717","49.913","19.886","20.407","14.886","22.981","50.209"
