name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005
OtherIncomeExpense,"11,799,000","2,266,000","1,386,000","6,772,000","808,000","84,000","-42,171,000","2,942,000","3,418,000","-57,140,000","-7,640,000","1,259,000","1,221,000","1,154,000","1,311,000","1,302,000","4,505,000","1,016,000","448,000","-16,186,000","1,508,000","1,408,000","1,346,000","1,313,000","1,401,000","1,092,000","1,348,000","840,000","1,200,000","812,000","704,000","805,000","1,101,000","969,000","1,117,000","846,000","807,000","1,007,000","291,000","-9,423,000","792,000","357,000","100,000","118,000","185,000","323,000","425,000","10,000","106,000","50,000","-8,871,000","123,000","180,000","197,000","-22,597,000","469,000","422,000","355,000","259,000","65,000","425,000","445,000","222,000","-40,285,000","415,000","174,000","193,000","203,000"
	SpecialIncomeCharges,"8,418,000","1,386,000","250,000","6,157,000","0","-583,000","-43,119,000","1,952,000","2,776,000","-57,770,000","-10,008,000","671,000","732,000","622,000","809,000","934,000","4,046,000","621,000","-146,000","-16,532,000","1,135,000","971,000","984,000","927,000","712,000","662,000","968,000","339,000","972,000","458,000","354,000","512,000","757,000","663,000","834,000","609,000","606,000","500,000","-637,000","-9,423,000","792,000","357,000","100,000","118,000","185,000","323,000","425,000","10,000","106,000","50,000","-8,871,000","123,000","180,000","197,000","-22,597,000","469,000","422,000","355,000","259,000","65,000","425,000","445,000","222,000","-40,285,000","415,000","174,000","193,000","203,000"
		RestructuringAndMergernAcquisition,"562,000","0","547,000","9,000","680,000","737,000","195,000","150,000","118,000","40,000","102,000","47,000","148,000","119,000","269,000","219,000","68,000","152,000","724,000","-6,506,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,"0","0","0","0","0","0","0","61,994,000","12,184,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,"44,630,000",,,,,,,,,,,,"0","25,363,000",,,,,,,,,,,,,,,,,,,"751,000","9,937,000","-151,000",,,,,,,,,,,,,"-215,000",,,,,,,,,,,,,,
		GainOnSaleOfPPE,"8,980,000","1,386,000","797,000","6,166,000","680,000","154,000","1,706,000","2,102,000","2,894,000","4,264,000","2,278,000","718,000","880,000","741,000","1,078,000","1,153,000","4,114,000","773,000","578,000","2,325,000","1,135,000","971,000","984,000","927,000","712,000","662,000","968,000","339,000","972,000","458,000","354,000","512,000","757,000","663,000","834,000","609,000","606,000","500,000","114,000","514,000","641,000",,,,,,,,,,,,,"-18,000",,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"3,381,000","880,000","1,136,000","615,000","808,000","667,000","948,000","990,000","642,000","630,000","2,368,000","588,000","489,000","532,000","502,000","368,000","459,000","395,000","594,000","346,000","373,000","437,000","362,000","386,000","689,000","430,000","380,000","501,000","228,000","354,000","350,000","293,000","344,000","306,000","283,000","237,000","201,000","507,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"101,306,000","22,121,000","29,279,000","32,847,000","21,742,000","5,691,000","-23,212,000","17,082,000","12,055,000","-47,311,000","26,854,000","38,760,000","30,895,000","19,352,000","34,755,000","28,971,000","27,869,000","13,068,000","27,569,000","7,577,000","15,668,000","8,530,000","16,861,000","20,007,000","12,707,000","9,455,000","20,502,000","25,492,000","19,441,000","10,241,000","27,958,000","27,115,000","25,364,000","12,247,000","21,192,000","20,976,000","16,028,000","6,951,000","16,762,000","5,273,000","16,655,000","5,758,000","10,630,000","7,967,000","3,308,000","-9,764,000","-4,040,000","-5,826,000","-11,348,000","-19,166,000","-19,483,000","-2,541,000","754,000","3,149,000","-343,000","27,915,000","25,597,000","16,228,000","27,381,000","33,348,000","24,388,000","20,298,000","26,926,000","-14,716,000","25,211,000","12,987,000","15,193,000","8,225,000"
TaxProvision,"26,301,000","5,825,000","7,549,000","8,119,000","5,976,000","1,540,000","-8,595,000","6,979,000","3,240,000","-10,343,000","4,931,000","10,329,000","8,281,000","5,109,000","9,695,000","7,657,000","7,098,000","3,590,000","-58,359,000","-885,000","5,790,000","3,140,000","4,431,000","8,342,000","5,204,000","3,881,000","8,535,000","10,720,000","7,961,000","4,155,000","11,281,000","11,815,000","9,638,000","4,811,000","6,591,000","7,023,000","5,219,000","2,174,000","6,058,000","1,564,000","6,187,000","1,803,000","2,768,000","3,119,000","619,000","-3,291,000","-1,531,000","-2,046,000","-4,255,000","-7,088,000","-7,379,000","-261,000","491,000","971,000","292,000","10,311,000","9,479,000","6,019,000","10,309,000","13,154,000","9,162,000","8,164,000","6,404,000","-3,185,000","5,408,000","3,117,000","502,000",
NetIncomeCommonStockholders,"72,709,000","16,296,000","21,730,000","24,728,000","15,766,000","4,151,000","-14,617,000","10,103,000","8,815,000","-36,968,000","21,923,000","28,431,000","22,614,000","14,243,000","25,060,000","21,314,000","20,771,000","9,478,000","85,928,000","8,462,000","9,878,000","5,390,000","12,430,000","11,665,000","7,503,000","5,574,000","11,967,000","14,772,000","11,480,000","6,086,000","16,677,000","15,300,000","15,726,000","7,436,000","14,601,000","13,953,000","10,809,000","4,777,000","10,704,000","3,709,000","10,468,000","3,955,000","7,862,000","4,848,000","2,689,000","-6,473,000","-2,509,000","-3,780,000","-7,093,000","-12,078,000","-12,104,000","-2,280,000","263,000","2,178,000","-635,000","17,604,000","16,118,000","10,209,000","17,072,000","20,194,000","15,226,000","12,134,000","20,522,000","-11,531,000","19,803,000","9,870,000","14,691,000","8,225,000"
	NetIncome,"72,709,000","16,296,000","21,730,000","24,728,000","15,766,000","4,151,000","-14,617,000","10,103,000","8,815,000","-36,968,000","21,923,000","28,431,000","22,614,000","14,243,000","25,060,000","21,314,000","20,771,000","9,478,000","85,928,000","8,462,000","9,878,000","5,390,000","12,430,000","11,665,000","7,503,000","5,574,000","11,967,000","14,772,000","11,480,000","6,086,000","16,677,000","15,300,000","15,726,000","7,436,000","14,601,000","13,953,000","10,809,000","4,777,000","10,704,000","3,709,000","10,468,000","3,955,000","7,862,000","4,848,000","2,689,000","-6,473,000","-2,509,000","-3,780,000","-7,093,000","-12,078,000","-12,104,000","-2,280,000","263,000","2,178,000","-635,000","17,604,000","16,118,000","10,209,000","17,072,000","20,194,000","15,226,000","12,134,000","20,522,000","-11,531,000","19,803,000","9,870,000","14,691,000","8,225,000"
		NetIncomeIncludingNoncontrollingInterests,"72,709,000","16,296,000","21,730,000","24,728,000","15,766,000","4,151,000","-14,617,000","10,103,000","8,815,000","-36,968,000","21,923,000","28,431,000","22,614,000","14,243,000","25,060,000","21,314,000","20,771,000","9,478,000","85,928,000","8,462,000","9,878,000","5,390,000","12,430,000","11,665,000","7,503,000","5,574,000","11,967,000","14,772,000","11,480,000","6,086,000","16,677,000","15,300,000","15,726,000","7,436,000","14,601,000","13,953,000","10,809,000","4,777,000","10,704,000","3,709,000","10,468,000","3,955,000","7,862,000","4,848,000","2,689,000","-6,473,000","-2,509,000","-3,780,000","-7,093,000","-12,078,000","-12,104,000","-2,280,000","263,000","2,178,000","-635,000","17,604,000","16,118,000","10,209,000","17,072,000","20,194,000","15,226,000","12,134,000","20,522,000","-11,531,000","19,803,000","9,870,000","14,691,000","8,225,000"
			NetIncomeContinuousOperations,"75,005,000","16,296,000","21,730,000","24,728,000","15,766,000","4,151,000","-14,617,000","10,103,000","8,815,000","-36,968,000","21,923,000","28,431,000","22,614,000","14,243,000","25,060,000","21,314,000","20,771,000","9,478,000","85,928,000","8,462,000","9,878,000","5,390,000","12,430,000","11,665,000","7,503,000","5,574,000","11,967,000","14,772,000","11,480,000","6,086,000","16,677,000","15,300,000","15,726,000","7,436,000","14,601,000","13,953,000","10,809,000","4,777,000","10,704,000","3,709,000","10,468,000","3,955,000","7,862,000","4,848,000","2,689,000","-6,473,000","-2,509,000","-3,780,000","-7,093,000","-12,078,000","-12,104,000","-2,280,000","263,000","2,178,000","-635,000","17,604,000","16,118,000","10,209,000","17,072,000","20,194,000","15,226,000","12,134,000","20,522,000","-11,531,000","19,803,000","9,870,000","14,691,000","8,225,000"
			NetIncomeDiscontinuousOperations,,"0","31,356,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"72,709,000","16,296,000","21,730,000","24,728,000","15,766,000","4,151,000","-14,617,000","10,103,000","8,815,000","-36,968,000","21,923,000","28,431,000","22,614,000","14,243,000","25,060,000","21,314,000","20,771,000","9,478,000","85,928,000","8,462,000","9,878,000","5,390,000","12,430,000","11,665,000","7,503,000","5,574,000","11,967,000","14,772,000","11,480,000","6,086,000","16,677,000","15,300,000","15,726,000","7,436,000","14,601,000","13,953,000","10,809,000","4,777,000","10,704,000","3,709,000","10,468,000","3,955,000","7,862,000","4,848,000","2,689,000","-6,473,000","-2,509,000","-3,780,000","-7,093,000","-12,078,000","-12,104,000","-2,280,000","263,000","2,178,000","-635,000","17,604,000","16,118,000","10,209,000","17,072,000","20,194,000","15,226,000","12,134,000","20,522,000","-11,531,000","19,803,000","9,870,000","14,691,000","8,225,000"
BasicEPS,,"0.45","1.46","0.81","0.44","0.11","-0.4","0.28","0.24","-1.03","0.61","0.79","0.63","0.4","0.7","0.6","0.58","0.27","2.41","0.24","0.28","0.15","0.35","0.33","0.21","0.16","0.34","0.42","0.33","0.17",,"0.43","0.45","0.21",,"0.4","0.31","0.14",,"0.11","0.3","0.11",,"0.14","0.08","-0.19",,"-0.11","-0.2","-0.35",,"-0.07","0.01","0.06",,"0.5","0.45","0.28",,"0.53","0.4","0.32",,"-0.3","0.52","0.29",,"0.226"
DilutedEPS,,"0.45","1.45","0.81","0.43","0.11","-0.4","0.28","0.24","-1.03","0.61","0.79","0.63","0.4","0.7","0.59","0.58","0.26","2.4","0.24","0.28","0.15","0.35","0.33","0.21","0.16","0.34","0.42","0.33","0.17",,"0.43","0.45","0.21",,"0.4","0.31","0.14",,"0.11","0.3","0.11",,"0.14","0.08","-0.19",,"-0.11","-0.2","-0.35",,"-0.07","0.01","0.06",,"0.5","0.45","0.28",,"0.53","0.4","0.32",,"-0.3","0.52","0.29",,"0.226"
BasicAverageShares,,"36,363,000","36,347,000","36,296,000","36,216,000","36,185,000","36,161,000","36,110,000","36,031,000","35,965,000","35,930,000","35,893,000","35,826,000","35,787,000","35,764,000","35,719,000","35,634,000","35,592,000","35,582,000","35,543,000","35,473,000","35,465,000","35,451,000","35,424,000","35,354,000","35,341,000","35,314,000","35,308,000","35,238,000","35,227,000",,"35,206,000","35,111,000","35,108,000",,"35,099,000","34,988,000","34,976,000",,"34,958,000","34,838,000","34,806,000",,"34,804,000","34,725,000","34,700,000",,"34,700,000","34,642,000","34,625,000",,"34,625,000","34,596,000","34,581,000",,"35,075,000","35,986,000","36,684,000",,"38,095,000","38,095,000","38,087,000",,"38,070,000","38,070,000","33,458,000",,"36,429,516"
DilutedAverageShares,,"36,539,000","36,544,000","36,436,000","36,437,000","36,387,000","36,161,000","36,249,000","36,107,000","35,965,000","36,098,000","36,046,000","36,016,000","35,973,000","35,901,000","35,926,000","35,906,000","35,879,000","35,827,000","35,715,000","35,631,000","35,621,000","35,552,000","35,504,000","35,480,000","35,398,000","35,421,000","35,350,000","35,314,000","35,286,000",,"35,266,000","35,235,000","35,218,000",,"35,169,000","35,122,000","35,097,000",,"34,974,000","34,964,000","34,949,000",,"34,860,000","34,906,000","34,700,000",,"34,700,000","34,642,000","34,625,000",,"34,625,000","34,596,000","34,597,000",,"35,090,000","35,988,000","36,684,000",,"38,095,000","38,161,000","38,114,000",,"38,070,000","38,096,000","33,462,000",,"36,429,516"
TotalOperatingIncomeAsReported,"151,687,000","34,688,000","41,603,000","45,662,000","34,359,000","18,467,000","35,771,000","30,979,000","26,985,000","-31,911,000","41,310,000","55,503,000","47,673,000","35,675,000","50,899,000","45,318,000","43,103,000","27,326,000","40,268,000","47,654,000","28,668,000","21,325,000","29,874,000","33,090,000","25,371,000","22,432,000","33,477,000","38,472,000","32,962,000","23,332,000","41,218,000","39,993,000","37,942,000","24,591,000","33,763,000","33,932,000","28,912,000","18,716,000","28,458,000","25,035,000","23,477,000","12,271,000","17,650,000","15,071,000","10,301,000","-2,880,000","2,830,000","1,451,000","-4,251,000","-11,925,000","-12,284,000","5,183,000","8,585,000","11,115,000","8,516,000","37,160,000","34,863,000","26,179,000","37,321,000","42,387,000","32,889,000","28,864,000","35,125,000","34,870,000","34,971,000","23,079,000","25,916,000","18,697,000"
RentExpenseSupplemental,"194,412,000","49,672,000","50,005,000","48,836,000","46,812,000","42,411,000","42,944,000","42,444,000","37,490,000","42,374,000","43,274,000","46,509,000","44,866,000","41,043,000","23,239,000","22,936,000","22,073,000","21,272,000","19,182,000","19,988,000","20,162,000","18,374,000","18,532,000","18,378,000","18,021,000","16,763,000","19,428,000","19,210,000","17,701,000","15,611,000","16,230,000","15,881,000","15,581,000","14,224,000","13,937,000","13,550,000","14,248,000","13,603,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"951,546,000","239,148,000","239,899,000","235,931,000","281,404,000","259,395,000","281,342,000","260,233,000","254,127,000","260,063,000","296,815,000","298,165,000","286,656,000","278,585,000","295,884,000","277,757,000","271,307,000","233,777,000","254,252,000","220,339,000","221,830,000","206,474,000","215,456,000","212,523,000","217,436,000","225,240,000","240,699,000","238,720,000","230,370,000","204,536,000","256,897,000","235,563,000","243,193,000","213,301,000","226,650,000","237,126,000","217,034,000","194,172,000","221,773,000","179,988,000","186,188,000","161,394,000","199,369,000","169,218,000","174,034,000","137,788,000","172,231,000","152,393,000","135,257,000","126,739,000","141,101,000","171,023,000","172,058,000","175,063,000","253,396,000","241,487,000","247,781,000","219,587,000","252,345,000","228,200,000","200,256,000","180,872,000","180,363,000","169,265,000","167,565,000","159,131,000","198,952,000","115,405,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"72,709,000","16,296,000","21,730,000","24,728,000","15,766,000","4,151,000","-14,617,000","10,103,000","8,815,000","-36,968,000","21,923,000","28,431,000","22,614,000","14,243,000","25,060,000","21,314,000","20,771,000","9,478,000","85,928,000","8,462,000","9,878,000","5,390,000","12,430,000","11,665,000","7,503,000","5,574,000","11,967,000","14,772,000","11,480,000","6,086,000","16,677,000","15,300,000","15,726,000","7,436,000","14,601,000","13,953,000","10,809,000","4,777,000","10,704,000","3,709,000","10,468,000","3,955,000","7,862,000","4,848,000","2,689,000","-6,473,000","-2,509,000","-3,780,000","-7,093,000","-12,078,000","-12,104,000","-2,280,000","263,000","2,178,000","-635,000","17,604,000","16,118,000","10,209,000","17,072,000","20,194,000","15,226,000","12,134,000","20,522,000","-11,531,000","19,803,000","9,870,000","14,691,000","8,225,000"
NormalizedIncome,"68,772,475.865","15,274,518","21,544,457.461","20,091,779","15,766,000","4,576,007","12,535,784.034","8,678,040","6,785,744","8,150,370","30,093,305.504","27,939,157","22,078,176","13,785,208","24,476,672.709","20,626,576","17,756,730","9,027,775","86,015,600","18,381,200","9,162,950","4,776,328","11,704,591.068","11,108,800","7,075,800","5,176,800","11,386,200","14,568,600","10,896,800","5,811,200","16,464,600","14,967,200","15,256,660","7,033,559","14,026,385.334","13,548,015","10,400,556","4,433,500","11,110,780.098","10,337,087.806","9,970,212.189","3,709,787.253","7,788,039.511","4,776,195.808","2,538,617.594","-6,687,131.401","-2,772,941.832","-3,786,488.157","-7,159,254.67","-12,109,508.922","-6,592,806.447","-2,390,365.998","146,000","2,041,745.316","14,053,050","17,308,235.142","15,852,273.704","9,985,670.261","16,910,514.006","20,154,639.019","14,960,662.539","11,867,000","20,352,799.822","20,035,073.322","19,477,021.459","9,737,761.608","14,504,377.016","8,103,200"
InterestExpense,"53,762,000","13,447,000","13,460,000","13,430,000","13,425,000","13,443,000","15,301,000","14,887,000","15,572,000","16,030,000","16,824,000","17,331,000","17,267,000","16,855,000","16,646,000","16,715,000","15,693,000","14,653,000","13,293,000","15,060,000","13,373,000","13,232,000","13,375,000","13,469,000","13,353,000","13,407,000","13,355,000","13,481,000","13,749,000","13,445,000","13,610,000","13,171,000","12,922,000","12,650,000","12,854,000","13,193,000","13,085,000","12,272,000","11,873,000","9,825,000","6,973,000","6,870,000","7,120,000","7,222,000","7,178,000","7,207,000","7,295,000","7,287,000","7,203,000","7,291,000","7,300,000","7,847,000","8,011,000","8,181,000",,,,,,,,,,,,,,
NetInterestIncome,"-53,762,000","-13,447,000","-13,460,000","-13,430,000","-13,425,000","-13,443,000","-15,301,000","-14,887,000","-15,572,000","-16,030,000","-16,824,000","-17,331,000","-17,267,000","-16,855,000","-16,646,000","-16,715,000","-15,693,000","-14,653,000","-13,293,000","-15,060,000","-13,373,000","-13,232,000","-13,375,000","-13,469,000","-13,353,000","-13,407,000","-13,355,000","-13,481,000","-13,749,000","-13,445,000","-13,610,000","-13,171,000","-12,922,000","-12,650,000","-12,854,000","-13,193,000","-13,085,000","-12,272,000","-11,873,000","-9,825,000","-6,973,000","-6,870,000","-7,120,000","-7,222,000","-7,178,000","-7,207,000","-7,295,000","-7,287,000","-7,203,000","-7,291,000","-7,300,000","-7,847,000","-8,011,000","-8,181,000",,,,,,,,,,,,,,
