name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
	NetIncome,"-89,085,000","-42,413,000","-18,449,000","-17,171,000","-11,052,000","-11,551,000","-415,573,000","-65,848,000","-40,167,000","-21,143,000","-7,134,000","-9,603,000","-10,878,000","-3,636,000","-75,524,000","-15,345,000"
		NetIncomeIncludingNoncontrollingInterests,"-89,085,000","-42,413,000","-18,449,000","-17,171,000","-11,052,000","-11,551,000","-415,573,000","-65,848,000","-40,167,000","-21,143,000","-7,134,000","-9,603,000","-10,878,000","-3,636,000","-75,524,000","-15,345,000"
			NetIncomeContinuousOperations,"-89,085,000","-42,413,000","-18,449,000","-17,171,000","-11,052,000","-11,551,000","-415,573,000","-65,848,000","-40,167,000","-21,143,000","-7,134,000","-9,603,000","-10,878,000","-3,636,000","-75,524,000","-15,345,000"
DilutedNIAvailtoComStockholders,"-89,085,000","-42,413,000","-18,449,000","-17,171,000","-11,052,000","-11,551,000","-415,573,000","-65,848,000","-40,167,000","-21,143,000","-7,134,000","-9,603,000","-10,878,000","-3,636,000","-75,524,000","-15,345,000"
BasicEPS,,"-0.38","-0.16","-0.15","-0.1","-0.11","-3.87","-0.65","-0.41","-0.22","-0.07","-0.329","-0.117","-0.044",,"-0.185"
DilutedEPS,,"-0.38","-0.16","-0.15","-0.1","-0.11","-3.87","-0.65","-0.41","-0.22","-0.07","-0.329","-0.117","-0.044",,"-0.185"
BasicAverageShares,,"112,966,196","111,896,429","110,874,249","109,866,294","108,714,027","107,386,772","101,341,945","98,978,283","96,829,093","96,027,247","29,184,218","92,849,660","82,891,536",,"82,891,536"
DilutedAverageShares,,"112,966,196","111,896,429","110,874,249","109,866,294","108,714,027","107,386,772","101,341,945","98,978,283","96,829,093","96,027,247","29,184,218","92,849,660","82,891,536",,"82,891,536"
TotalOperatingIncomeAsReported,"-83,772,000","-41,735,000","-15,830,000","-15,879,000","-10,328,000","-10,216,000","-409,583,000","-65,255,000","-39,420,000","-19,884,000","-8,080,000","-9,096,000","-10,362,000","-3,035,000","-74,965,000","-14,933,000"
TotalExpenses,"583,787,000","156,231,000","159,360,000","141,176,000","127,020,000","115,847,000","114,576,000","96,103,000","82,003,000","91,487,000","83,227,000","70,303,000","65,611,000","55,823,000","54,886,000","35,436,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-89,085,000","-42,413,000","-18,449,000","-17,171,000","-11,052,000","-11,551,000","-415,573,000","-65,848,000","-40,167,000","-21,143,000","-7,134,000","-9,603,000","-10,878,000","-3,636,000","-75,524,000","-15,345,000"
NormalizedIncome,"-89,595,000","-42,413,000","-18,449,000","-17,171,000","-11,672,500","-11,412,300","-118,298,750","-35,940,630","-39,931,940","-19,812,210","-7,030,340","-9,603,000","-10,461,900","-3,059,300","-23,961,910","742,896"
InterestIncome,"725,000","569,000","49,000","49,000","58,000","50,000","61,000","28,000","125,000","1,318,000","1,819,000","481,000","242,000","263,000","269,000","294,000"
InterestExpense,"773,000","128,000","217,000","219,000","209,000","221,000","317,000","397,000","306,000","662,000","992,000","708,000","695,000","684,000","688,000","659,000"
NetInterestIncome,"-48,000","441,000","-168,000","-170,000","-151,000","-171,000","-256,000","-369,000","-181,000","656,000","827,000","-227,000","-453,000","-421,000","-419,000","-365,000"
EBIT,"-83,520,000","-41,566,000","-15,776,000","-16,429,000","-9,749,000","-10,895,000","-408,306,000","-64,866,000","-39,439,000","-20,183,000","-6,034,000","-8,887,000","-10,115,000","-2,918,000","-74,794,000","-14,670,000"
EBITDA,"-53,759,000"
ReconciledCostOfRevenue,"82,509,000","25,478,000","27,598,000","24,518,000","4,915,000","17,060,000","18,897,000","14,411,000","10,052,000","15,108,000","16,582,000","15,480,000","15,006,000","13,965,000","14,900,000","5,241,000"
ReconciledDepreciation,"29,761,000","7,975,000","7,324,000","7,275,000","7,187,000","6,468,000","5,416,000","4,877,000","4,468,000","4,260,000","2,845,000","2,041,000","1,144,000","1,036,000","890,000","848,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-89,085,000","-42,413,000","-18,449,000","-17,171,000","-11,052,000","-11,551,000","-415,573,000","-65,848,000","-40,167,000","-21,143,000","-7,134,000","-9,603,000","-10,878,000","-3,636,000","-75,524,000","-15,345,000"
TotalUnusualItemsExcludingGoodwill,"850,000","0","0","0","850,000","-190,000","-407,225,000","-40,969,000","-322,000","-1,823,000","-142,000","0","-570,000","-790,000","-70,633,000","-16,104,000"
TotalUnusualItems,"850,000","0","0","0","850,000","-190,000","-407,225,000","-40,969,000","-322,000","-1,823,000","-142,000","0","-570,000","-790,000","-70,633,000","-16,104,000"
NormalizedEBITDA,"-54,609,000","-33,591,000","-8,452,000","-9,154,000","-3,412,000","-4,237,000","4,335,000","-19,020,000","-34,649,000","-14,100,000","-3,047,000","-6,846,000","-8,401,000","-1,092,000","-3,271,000","2,282,000"
TaxRateForCalcs,"0.4","0.4","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.001","0.27","0.27","0.27","0.001"
TaxEffectOfUnusualItems,"340,000","0","0","0","229,500","-51,300","-109,950,750","-11,061,630","-86,940","-492,210","-38,340","0","-153,900","-213,300","-19,070,910","-16,104"
