name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"736,000","737,000","737,000","890,000","891,000","890,000","939,000","943,000","40,677,000","940,000","941,000","2,047,000","487,859,000","5,522,000","2,556,000","3,633,000","9,708,000","7,844,000","6,942,000","8,770,000","11,875,000",,"7,492,000","2,600,000","5,000,000","2,000,000","1,700,000","1,700,000","3,900,000","1,200,000","1,300,000","1,700,000","1,500,000","1,300,000","1,100,000","900,000","1,000,000","700,000","700,000",,,,,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"736,000","737,000","737,000","890,000","891,000","890,000","939,000","943,000","40,677,000","940,000","941,000","2,047,000","487,859,000","5,522,000","2,556,000","3,633,000","9,708,000","7,844,000","6,942,000","8,770,000","11,875,000",,"7,492,000","2,600,000","5,000,000","2,000,000","1,700,000","1,700,000","3,900,000","1,200,000","1,300,000","1,700,000","1,500,000","1,300,000","1,100,000","900,000","1,000,000","700,000","700,000",,,,,
			Amortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"736,000","737,000","737,000","890,000","891,000","890,000","939,000","943,000","40,677,000","940,000","941,000","2,047,000","487,859,000","5,522,000","2,556,000","3,633,000","9,708,000","7,844,000","6,942,000",,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"736,000","737,000","737,000","890,000","891,000","890,000","939,000","943,000","40,677,000","940,000","941,000","2,047,000","487,859,000","5,522,000","2,556,000","3,633,000","9,708,000","7,844,000","6,942,000",,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-43,311,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"-26,530,000","-4,586,000","-152,000","-142,550,000","50,233,000","30,597,000","31,015,000","34,362,000","19,070,000","15,150,000","11,242,000","11,820,000","16,679,000","14,042,000","5,392,000","-39,346,000","26,761,000","23,868,000","20,840,000","17,944,000","19,598,000","15,661,000","14,136,000","12,635,000","9,490,000","997,000","-6,845,000","11,149,000","10,528,000","3,738,000","-3,812,000","1,005,000","-2,788,000","3,168,000","4,689,000","1,006,000","4,950,000","-203,000","-8,307,000","-6,492,000","9,205,000","11,483,000","1,666,000","7,434,000","22,269,000","26,987,000","23,943,000","22,575,000","16,804,000","10,431,000","-274,000","-14,084,000","-23,558,000","-60,669,000","-30,523,000","-215,037,000","-7,049,000","-5,010,000","-3,086,000","-1,482,000","14,695,000","18,650,000","15,596,000","17,485,000","17,020,000","8,947,000","-9,889,000","-1,098,000","2,776,000","5,674,000","4,022,000","14,090,000","17,335,000","11,868,000","36,778,000","-48,477,000","-13,146,000","-19,065,000","-31,453,000","-530,957,000","-27,773,000","-17,033,000","-12,558,000","-40,522,000","-3,547,000","4,724,000","7,175,000","3,022,000","5,026,000","4,240,000","4,100,000","-6,500,000","-100,000","-500,000","-1,100,000","-11,400,000","-1,900,000","-7,400,000","-1,100,000","2,200,000","700,000","-1,900,000","100,000","3,200,000","3,800,000","3,200,000","16,800,000","-24,600,000","12,700,000","10,000,000","8,400,000"
NetNonOperatingInterestIncomeExpense,"610,000","1,521,000","-420,000","-423,000","-68,000","-434,000","-480,000","-695,000","-781,000","-581,000","-38,000","-300,000","-7,933,000","-7,702,000","-4,867,000","-1,990,000","-1,776,000","-1,840,000","-2,032,000","-90,000","44,000","130,000","-28,000","41,000","18,000","34,000","202,000","126,000","99,000","130,000","149,000","164,000","80,000","258,000","246,000","236,000","255,000","265,000","274,000","367,000","287,000","273,000","272,000","241,000","340,000","233,000","274,000","261,000","214,000","254,000","312,000","444,000","476,000","574,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"3,649,000","3,076,000","35,000","129,000","409,000","18,000","76,000","-16,000","29,000","137,000","699,000","602,000","108,000","316,000","423,000","688,000","689,000","356,000","149,000","32,000","137,000","227,000","68,000","142,000","55,000","50,000","205,000","221,000","199,000","228,000","251,000","265,000","181,000","258,000","246,000","237,000","255,000","265,000","275,000","369,000","292,000","273,000","279,000","267,000","350,000","261,000","275,000","307,000","221,000","265,000","328,000","640,000","536,000","646,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"3,039,000","1,555,000","455,000","552,000","477,000","452,000","556,000","679,000","810,000","718,000","737,000","902,000","8,041,000","8,018,000","5,290,000","2,678,000","2,465,000","2,196,000","2,181,000","122,000","93,000","97,000","96,000","101,000","37,000","16,000","3,000","95,000","100,000","98,000","102,000","101,000","101,000","0","0","1,000","0","0","1,000","2,000","5,000","0","7,000","26,000","10,000","28,000","1,000","46,000","7,000","11,000","16,000","196,000","60,000","72,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-21,371,000","-1,924,000","-1,250,000","-16,534,000","-1,625,000","57,000","1,242,000","-314,000","527,000","-1,977,000","-993,000","-6,836,000","-565,000","-10,199,000","-89,000","-1,659,000","-398,000","-310,000","-1,652,000","-360,000","-1,142,000","-1,143,000","621,000","-2,522,000","-1,103,000","-7,460,000","-1,534,000","-3,221,000","102,000","476,000","-1,649,000","-1,864,000","-2,965,000","-716,000","-488,000","477,000","-173,000","-692,000","-4,850,000","-1,987,000","-678,000","-3,119,000","143,000","-82,000","45,980,000","10,000","-53,000","427,000","-295,000","7,447,000","-1,910,000","-509,000","-2,213,000","-92,360,000","-5,027,000","-207,242,000","-3,591,000","-4,230,000","-766,000","-3,238,000","4,536,000","-3,244,000","-171,000","-53,000","-702,000","-5,348,000","-1,402,000","-6,009,000","-288,000","-6,403,000","-2,882,000","-2,679,000","-1,223,000","-2,407,000","42,000","831,000","-21,496,000","-8,051,000","-33,808,000","-24,295,000","-10,417,000","83,000","453,000","-8,236,000","-536,000","-791,000","-841,000","232,000","-802,000","31,000",,"-5,400,000","600,000","700,000","800,000","-2,800,000","800,000","900,000","900,000",,,,,"0",,"100,000",,,,,
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-191,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","1,847,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"301,000","260,000","224,000","46,000","177,000","142,000","328,000","179,000","371,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-1,259,000","-754,000","-173,000","-206,000","0","-92,000","-87,000","-241,000","29,000","-578,000","-576,000","-6,497,000","-256,000","-9,421,000","-59,000","-583,000","-82,000","-49,000","0","-563,000","-828,000","-860,000","-975,000","-2,232,000","-996,000","-7,336,000","-1,475,000","-1,002,000","-358,000","-685,000","-2,668,000","-1,648,000","-3,122,000","-772,000","-747,000","-379,000","-560,000","-769,000","-4,757,000","-1,987,000","-678,000","-3,119,000","143,000","-82,000","45,980,000","10,000","-53,000","427,000","-295,000","7,447,000","-1,719,000","-1,694,000","-2,213,000","-92,360,000","-5,328,000","-207,502,000","-3,815,000","-4,276,000","-943,000","-3,380,000","4,208,000","-3,423,000","-542,000","-1,038,000","-702,000","-5,348,000","-1,402,000","-6,009,000","-288,000","-6,403,000","-2,882,000","-2,679,000","-1,223,000","-2,407,000","42,000","831,000","-21,496,000","-8,051,000","-33,808,000","-24,295,000","-10,417,000","83,000","453,000","-8,236,000","-536,000","-791,000","-841,000","232,000","-802,000","31,000",,"-5,400,000","600,000","700,000","800,000","-2,800,000","800,000","900,000","900,000",,,,,"0",,"100,000",,,,,
		RestructuringAndMergernAcquisition,"627,000","122,000","173,000","206,000","0","92,000","87,000","241,000","-29,000","578,000","576,000","1,209,000","256,000","370,000","59,000","583,000","82,000","49,000","0","563,000","828,000","860,000","975,000","2,232,000","996,000","7,336,000","1,475,000","1,002,000","358,000","685,000","2,668,000","1,648,000","3,122,000","772,000","747,000","379,000","560,000","769,000","4,757,000","2,150,000","880,000","42,000","203,000","479,000","97,000","246,000","214,000","235,000","288,000","484,000","1,522,000","513,000","2,327,000","5,861,000","4,105,000","1,610,000","2,571,000","2,506,000","600,000","3,657,000","411,000","3,040,000",,"556,000","776,000","2,743,000","1,222,000","7,055,000","928,000","6,690,000","2,661,000","2,304,000","884,000","2,168,000",,"-309,000","20,742,000","4,728,000","21,096,000","24,106,000","10,817,000","9,000","100,000","7,597,000","699,000","1,018,000",,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"0","0","86,388,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,"632,000",,,,,,,,,,"5,288,000",,"9,051,000",,,,,,,,,,,,,,,,,,,,,,,,,,"-163,000","-202,000","3,077,000","-346,000","-397,000","-1,068,000","-256,000","-161,000","-662,000","7,000","-7,931,000","197,000","1,181,000","-114,000","111,000","1,223,000","205,892,000","1,244,000","1,770,000","343,000","-277,000","-4,619,000","383,000",,"482,000","-74,000","2,605,000","180,000","-1,046,000","-640,000","-287,000","221,000","375,000","339,000","239,000",,"-522,000","754,000","3,323,000","12,712,000","189,000","-400,000","-92,000","-553,000","639,000","-163,000","-227,000",,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0","45,009,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-20,112,000","-1,170,000","-1,077,000","-16,328,000","-1,625,000","149,000","1,329,000","-73,000","498,000","-1,399,000","-417,000","-339,000","-309,000","-778,000","-30,000","-1,076,000","-316,000","-261,000","-1,652,000","203,000","-314,000","-283,000","-251,000","-290,000","-107,000","-124,000","-59,000","-2,219,000","460,000","1,161,000","1,019,000","-216,000","157,000","56,000","259,000","856,000","387,000","77,000","-93,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-47,291,000","-4,989,000","-1,822,000","-159,507,000","48,540,000","30,220,000","31,777,000","33,353,000","18,816,000","12,592,000","10,211,000","4,684,000","8,181,000","-3,859,000","436,000","-42,995,000","24,587,000","21,718,000","17,156,000","17,494,000","18,500,000","14,648,000","14,729,000","10,154,000","8,405,000","-6,429,000","-8,177,000","8,054,000","10,729,000","4,344,000","-5,312,000","-695,000","-5,673,000","2,710,000","4,447,000","1,719,000","5,032,000","-630,000","-12,883,000","-8,112,000","8,814,000","8,637,000","2,081,000","7,593,000","68,589,000","27,230,000","24,164,000","23,263,000","16,723,000","17,950,000","-1,872,000","-14,087,000","-25,295,000","-152,455,000","-35,080,000","-217,689,000","-9,720,000","-7,790,000","-953,000","-2,797,000","23,527,000","17,447,000","17,459,000","17,627,000","18,102,000","4,781,000","-10,121,000","-6,646,000","2,398,000","-866,000","721,000","10,557,000","14,974,000","8,378,000","-7,924,000","-49,517,000","-36,418,000","-28,748,000","-66,081,000","-555,700,000","-38,374,000","-17,014,000","-11,859,000","-47,654,000","-2,148,000","3,712,000","10,143,000","7,301,000","7,843,000","5,129,000","4,700,000","-9,200,000","500,000","200,000","-400,000","-14,800,000","-1,100,000","-6,500,000","-300,000","2,000,000","500,000","-2,000,000",,"3,200,000","3,700,000","3,200,000",,,,,
TaxProvision,"-24,093,000","-3,173,000","-4,680,000","-40,528,000","9,370,000","6,288,000","4,770,000","4,380,000","5,120,000","3,400,000","-2,963,000","-511,000","7,260,000","-1,030,000","-5,830,000","-9,531,000","3,310,000","-43,880,000","2,850,000","2,240,000","3,680,000","3,420,000","2,800,000","740,000","220,000","78,220,000","-3,370,000","1,640,000","3,340,000","1,560,000","-3,110,000","-1,052,000","-2,838,000","1,117,000","1,700,000","-2,071,000","3,700,000","-129,000","-3,670,000","-123,908,000","985,000","-659,000","-300,000","7,277,000","-3,300,000","-1,035,000","988,000","-527,000","-35,000","-2,819,000","635,000","-85,000","148,000","189,000","391,000","-1,165,000","843,000","885,000","670,000","-442,000","605,000","1,480,000","644,000","1,130,000","1,260,000","995,000","1,347,000","939,000","1,251,000","1,528,000","1,486,000","2,500,000","2,711,000","1,829,000","1,013,000","22,000","16,000","53,000","4,815,000","117,780,000","-14,207,000","-5,249,000","-4,068,000","-15,676,000","-2,342,000","6,415,000","5,164,000","1,911,000","5,357,000","3,677,000","1,800,000","-1,500,000","200,000","100,000","200,000","-1,200,000","-300,000","-2,700,000","-100,000","0","200,000","-500,000",,"1,000,000","1,300,000","1,100,000",,,,,
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,,,,,,"-4,931,000","1,329,000","1,422,000","2,180,000","2,132,000","2,530,000","2,777,000","1,942,000","1,132,000","379,000","710,000","159,000","149,000","292,000","-73,000","-532,000","-95,000","71,000","510,000","749,000","2,222,000","236,000","-10,000","-6,000","457,000","196,000","195,000","1,225,000","1,164,000","900,000","408,000","310,000","518,000","-112,000","179,000","-370,000",,"-299,000","101,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
