name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
TotalRevenue,"9,025,000,000","2,332,000,000","2,334,000,000","2,150,000,000","2,209,000,000","2,087,000,000","2,163,000,000","1,845,000,000","1,808,000,000","1,661,000,000","1,862,000,000","1,828,000,000","1,783,000,000","1,840,000,000","1,650,000,000","1,747,000,000","1,716,000,000","1,670,000,000","1,734,000,000","1,731,000,000","1,772,000,000","1,765,000,000","1,782,000,000","1,789,000,000","1,787,000,000","1,835,000,000","1,874,000,000","1,819,000,000","1,842,000,000","1,880,000,000","1,803,000,000","1,813,000,000","1,747,000,000","1,723,000,000","1,662,000,000","1,665,000,000","1,529,000,000","1,461,000,000","1,166,000,000","1,713,000,000","1,710,000,000","2,149,000,000","1,625,000,000","1,487,000,000","2,044,000,000","1,931,000,000","2,246,000,000","2,503,000,000","2,626,000,000","2,624,000,000"
	OperatingRevenue,"9,025,000,000","2,332,000,000","2,334,000,000","2,150,000,000","2,209,000,000","2,087,000,000","2,163,000,000","1,845,000,000","1,808,000,000","1,661,000,000","1,862,000,000","1,828,000,000","1,783,000,000","1,840,000,000","1,650,000,000","1,747,000,000","1,716,000,000","1,670,000,000","1,734,000,000","1,731,000,000","1,772,000,000","1,765,000,000","1,782,000,000","1,789,000,000","1,787,000,000","1,835,000,000","1,874,000,000","1,819,000,000","1,842,000,000","1,880,000,000","1,803,000,000","1,813,000,000","1,747,000,000","1,723,000,000","1,662,000,000","1,665,000,000","1,529,000,000","1,461,000,000","1,166,000,000","1,713,000,000","1,710,000,000","2,149,000,000","1,625,000,000","1,487,000,000","2,044,000,000","1,931,000,000","2,246,000,000","2,503,000,000","2,626,000,000","2,624,000,000"
PretaxIncome,"3,694,000,000","846,000,000","899,000,000","907,000,000","1,042,000,000","1,007,000,000","856,000,000","632,000,000","337,000,000","-411,000,000","487,000,000","500,000,000","494,000,000","486,000,000","368,000,000","465,000,000","461,000,000","328,000,000","410,000,000","395,000,000","376,000,000","326,000,000","380,000,000","391,000,000","413,000,000","397,000,000","431,000,000","417,000,000","263,000,000","282,000,000","187,000,000","420,000,000","347,000,000","292,000,000","75,000,000","205,000,000","140,000,000","-63,000,000","-755,000,000","483,000,000","-849,000,000","366,000,000","-104,000,000","-123,000,000","192,000,000","102,000,000","232,000,000","325,000,000","435,000,000","187,000,000"
TaxProvision,"770,000,000","191,000,000","241,000,000","195,000,000","143,000,000","211,000,000","169,000,000","156,000,000","95,000,000","-92,000,000","106,000,000","119,000,000","-90,000,000","111,000,000","79,000,000","91,000,000","113,000,000","76,000,000","231,000,000","115,000,000","122,000,000","113,000,000","134,000,000","130,000,000","56,000,000","150,000,000","155,000,000","144,000,000","94,000,000","103,000,000","36,000,000","127,000,000","64,000,000","94,000,000","-4,000,000","28,000,000","40,000,000","-123,000,000","-1,456,000,000","93,000,000","15,000,000","64,000,000","78,000,000","87,000,000","82,000,000","-68,000,000","36,000,000","48,000,000","33,000,000","36,000,000"
NetIncomeCommonStockholders,"2,834,000,000","627,000,000","624,000,000","712,000,000","900,000,000","796,000,000","687,000,000","476,000,000","241,000,000","-319,000,000","378,000,000","381,000,000","582,000,000","374,000,000","290,000,000","374,000,000","349,000,000","250,000,000","181,000,000","282,000,000","252,000,000","214,000,000","248,000,000","209,000,000","345,000,000","235,000,000","-952,000,000","230,000,000","-1,069,000,000","509,000,000","109,000,000","356,000,000","258,000,000","159,000,000","-345,000,000","-110,000,000","-1,127,000,000","893,000,000","1,199,000,000","183,000,000","-1,099,000,000","109,000,000","-406,000,000","-410,000,000","-78,000,000","-25,000,000","934,000,000","-58,000,000","540,000,000","-340,000,000"
	NetIncome,"2,919,000,000","655,000,000","652,000,000","712,000,000","900,000,000","796,000,000","687,000,000","476,000,000","241,000,000","-319,000,000","378,000,000","381,000,000","582,000,000","374,000,000","290,000,000","374,000,000","349,000,000","250,000,000","181,000,000","282,000,000","252,000,000","214,000,000","248,000,000","209,000,000","360,000,000","250,000,000","263,000,000","268,000,000","182,000,000","576,000,000","177,000,000","423,000,000","323,000,000","227,000,000","104,000,000","91,000,000","-927,000,000","1,093,000,000","1,400,000,000","384,000,000","-898,000,000","310,000,000","-206,000,000","-210,000,000","113,000,000","146,000,000","79,000,000","269,000,000","565,000,000","162,000,000"
		NetIncomeIncludingNoncontrollingInterests,"2,919,000,000","655,000,000","652,000,000","712,000,000","900,000,000","796,000,000","687,000,000","476,000,000","241,000,000","-319,000,000","378,000,000","381,000,000","582,000,000","374,000,000","290,000,000","374,000,000","349,000,000","250,000,000","181,000,000","282,000,000","252,000,000","214,000,000","248,000,000","209,000,000","360,000,000","250,000,000","263,000,000","268,000,000","182,000,000","576,000,000","177,000,000","423,000,000","323,000,000","227,000,000","104,000,000","91,000,000","-927,000,000","1,093,000,000","1,400,000,000","384,000,000","-898,000,000","310,000,000","-206,000,000","-210,000,000","113,000,000","146,000,000","79,000,000","269,000,000","565,000,000","162,000,000"
			NetIncomeContinuousOperations,"2,924,000,000","655,000,000","658,000,000","712,000,000","899,000,000","796,000,000","687,000,000","476,000,000","242,000,000","-319,000,000","381,000,000","381,000,000","584,000,000","375,000,000","289,000,000","374,000,000","348,000,000","252,000,000","179,000,000","280,000,000","254,000,000","213,000,000","246,000,000","261,000,000","357,000,000","247,000,000","276,000,000","273,000,000","169,000,000","179,000,000","151,000,000","293,000,000","283,000,000","198,000,000","79,000,000","177,000,000","100,000,000","60,000,000","701,000,000","390,000,000","-864,000,000","302,000,000","-182,000,000","-210,000,000","110,000,000","170,000,000","196,000,000","277,000,000","402,000,000","151,000,000"
			NetIncomeDiscontinuousOperations,,"0","-6,000,000","0","1,000,000","0","0","0","-1,000,000","0","-3,000,000","0","-2,000,000","-1,000,000","1,000,000","0","1,000,000","-2,000,000","2,000,000","2,000,000","-2,000,000","1,000,000","2,000,000","-52,000,000","3,000,000","3,000,000","-13,000,000","-5,000,000","13,000,000","397,000,000","26,000,000","130,000,000","40,000,000","29,000,000","25,000,000","-86,000,000","-1,027,000,000","1,033,000,000","699,000,000","-6,000,000","-34,000,000","8,000,000","-24,000,000","0","3,000,000","-24,000,000","-117,000,000","-8,000,000","163,000,000","11,000,000"
	PreferredStockDividends,,"28,000,000","28,000,000",,,,,,,,,,,,,,,,,,,,"0",,"15,000,000","15,000,000","1,215,000,000","38,000,000","1,251,000,000","67,000,000","68,000,000","67,000,000","65,000,000","68,000,000","209,000,000","201,000,000","200,000,000","200,000,000",,,"201,000,000","201,000,000","200,000,000","200,000,000","191,000,000",,"1,006,000,000","327,000,000","25,000,000",
