name,05/31/2022,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994,05/31/1994,02/28/1994,11/30/1993,08/31/1993,05/31/1993,02/28/1993,11/30/1992,08/31/1992,05/31/1992,02/29/1992,11/30/1991,08/31/1991,05/31/1991,02/28/1991,11/30/1990,08/31/1990,05/31/1990,02/28/1990,11/30/1989,08/31/1989,05/31/1989,05/31/1988,05/31/1987,05/31/1986
TotalAssets,"9,635,200,000","10,283,700,000","9,688,100,000","9,367,300,000","9,227,200,000","9,665,900,000","8,615,400,000","8,376,900,000","8,550,700,000","9,466,900,000","8,701,700,000","8,638,200,000","8,676,000,000","10,363,000,000","7,002,400,000","7,050,000,000","7,463,700,000","6,842,800,000","7,684,600,000","7,619,500,000","6,833,700,000","7,310,300,000","5,776,100,000","6,096,900,000","6,440,800,000","7,067,500,000","6,016,800,000","5,983,000,000","6,482,500,000","7,344,200,000","6,274,500,000","6,286,600,000","6,370,100,000","7,069,400,000","6,019,400,000","6,031,200,000","6,163,700,000","7,507,500,000","5,724,200,000","5,710,900,000","6,479,600,000","6,094,900,000","4,932,000,000","4,991,500,000","5,393,800,000","5,962,800,000","5,022,700,000","5,039,000,000","5,226,299,000","5,788,031,000","4,657,132,000","4,707,743,000","5,127,415,000","5,775,468,000","5,111,860,000","5,229,610,000","5,309,791,000","5,872,015,000","5,026,355,000","5,557,937,000","6,246,519,000","5,771,814,000","5,871,239,000","5,864,740,000","5,549,302,000","5,719,595,000","4,120,028,000","4,095,842,000","4,379,116,000","4,629,165,000","4,035,097,000","3,938,755,000","3,950,203,000","4,275,062,000","3,660,508,000","3,612,336,000","3,690,783,000","3,675,174,000","3,317,018,000","3,069,137,000","2,953,075,000","3,275,035,000","2,772,540,000","2,792,249,000","2,907,196,000","2,671,131,000","2,603,829,000","2,510,902,000","2,455,577,000","2,469,600,000","2,027,400,000","1,967,900,000","1,873,100,000","1,960,300,000","1,570,200,000","1,531,000,000","1,549,800,000","1,733,100,000","1,312,100,000","1,244,300,000","1,201,300,000","294,000,000","263,300,000","250,600,000","220,200,000","216,100,000","198,400,000","186,000,000","168,400,000","158,800,000","148,400,000","144,300,000","129,800,000","128,000,000","115,200,000","113,900,000","106,900,000","103,000,000","94,700,000","90,600,000","86,200,000","81,500,000","79,200,000","73,400,000","70,400,000","68,900,000","66,200,000","64,600,000","62,100,000","60,000,000","58,400,000","56,300,000","54,800,000","42,500,000","32,600,000","26,500,000"
	CurrentAssets,"6,581,600,000","7,237,300,000","6,632,400,000","6,317,300,000","6,169,500,000","6,622,200,000","5,592,400,000","5,340,200,000","5,464,600,000","6,389,400,000","5,627,900,000","5,555,900,000","5,677,700,000","7,292,000,000","5,290,000,000","5,076,200,000","5,784,400,000","5,048,700,000","5,993,000,000","5,973,500,000","5,272,000,000","5,751,800,000","4,215,700,000","4,521,000,000","4,863,600,000","5,503,600,000","4,602,500,000","4,588,200,000","5,103,200,000","5,957,400,000","4,859,900,000","4,872,000,000","5,011,400,000","5,719,300,000","4,663,800,000","4,698,300,000","4,832,600,000","6,319,600,000","4,268,800,000","4,300,400,000","5,075,900,000","4,872,200,000","3,740,000,000","3,833,400,000","4,257,900,000","4,864,800,000","4,013,900,000","3,999,900,000","4,159,117,000","4,716,531,000","3,562,206,000","3,603,869,000","4,239,826,000","4,872,887,000","4,220,354,000","4,375,400,000","4,465,911,000","5,048,274,000","4,229,604,000","4,259,861,000","4,861,319,000","4,443,641,000","4,586,017,000","4,711,249,000","4,444,301,000","5,020,201,000","3,422,281,000","3,401,229,000","3,689,070,000","3,965,113,000","3,370,041,000","815,475,000","3,280,447,000","3,616,734,000","2,998,451,000","2,956,641,000","3,032,642,000","3,204,435,000","626,493,000","928,666,000","2,814,574,000","3,149,088,000","2,647,440,000","2,676,899,000","2,791,273,000","2,564,742,000","2,505,069,000","2,416,332,000","2,362,575,000","2,379,000,000","1,942,100,000","1,889,400,000","1,793,100,000","1,878,300,000","1,494,600,000","1,461,100,000","1,478,800,000","1,663,400,000","1,245,900,000","1,181,900,000","1,140,700,000","233,700,000","203,600,000","193,700,000","165,300,000","161,000,000","142,100,000","137,200,000","124,200,000","114,700,000","105,100,000","101,200,000","87,000,000","84,600,000","72,800,000","70,700,000","64,200,000","59,100,000","50,900,000","47,300,000","41,600,000","36,900,000","34,200,000","32,300,000","29,700,000","29,900,000","29,900,000","31,100,000","31,400,000","31,900,000","32,400,000","33,000,000","32,500,000","23,300,000","16,700,000","12,600,000"
		CashCashEquivalentsAndShortTermInvestments,"1,223,900,000","1,353,500,000","1,012,200,000","1,141,600,000","1,031,900,000","990,700,000","868,400,000","866,300,000","932,400,000","853,800,000","635,000,000","627,300,000","712,600,000","732,000,000","759,000,000","523,000,000","424,200,000","421,200,000","338,600,000","368,200,000","323,400,000","403,900,000","293,000,000","497,700,000","352,100,000","327,200,000","476,400,000","537,700,000","536,600,000","620,800,000","529,000,000","559,300,000","551,200,000","585,700,000","463,400,000","559,200,000","505,500,000","570,600,000","301,200,000","390,900,000","316,300,000","503,300,000","411,100,000","485,100,000","464,000,000","469,700,000","463,500,000","450,100,000","366,812,000","395,026,000","287,315,000","329,176,000","492,479,000","489,570,000","401,677,000","464,135,000","392,964,000","408,000,000","466,954,000","449,253,000","591,125,000","647,809,000","4,289,329,000","4,451,137,000","577,430,000","934,542,000","792,507,000","797,174,000","707,610,000","693,381,000","597,680,000","592,868,000","523,840,000","537,195,000","449,743,000","438,072,000","381,199,000","552,276,000","98,516,000","141,622,000","61,897,000","159,595,000","96,290,000","59,325,000","45,784,000","613,069,000","523,773,000","509,922,000","47,136,000","438,500,000","381,900,000","379,000,000","52,700,000","54,600,000","29,400,000","49,500,000","35,600,000","19,100,000","52,100,000","53,300,000","50,200,000","47,100,000","19,600,000","18,900,000","15,400,000","21,500,000","8,900,000","11,500,000","12,900,000","28,000,000","12,000,000","10,900,000","14,600,000","21,000,000","4,200,000","9,200,000","5,000,000","15,400,000","6,100,000","7,600,000","5,200,000","6,300,000","4,600,000","4,800,000","500,000","500,000","500,000","200,000","500,000","500,000","200,000","500,000","1,900,000","2,500,000","1,200,000","200,000"
			CashAndCashEquivalents,"370,000,000","267,500,000","636,200,000","1,102,000,000","995,200,000","787,000,000","693,500,000","835,700,000","905,200,000","780,000,000","600,600,000","586,400,000","673,600,000","696,400,000","510,600,000","440,100,000","358,200,000","323,900,000","257,200,000","234,400,000","184,600,000","189,900,000","165,000,000","130,000,000","131,500,000","253,100,000","412,300,000","455,900,000","170,000,000","265,300,000","140,400,000","462,600,000","152,500,000","271,300,000","213,000,000","111,600,000","107,300,000","100,400,000","122,600,000","149,000,000","108,800,000","146,500,000","96,100,000","113,100,000","119,000,000","236,000,000","233,200,000","272,900,000","284,316,000","279,261,000","225,304,000","315,323,000","472,769,000","428,407,000","330,633,000","61,582,000","164,237,000","159,790,000","52,926,000","110,614,000","79,353,000","80,921,000","129,269,000","343,911,000","137,423,000","135,718,000","315,816,000","337,321,000","280,944,000","279,112,000","231,907,000","213,133,000","219,492,000","208,621,000","134,238,000","131,819,000","79,871,000","169,603,000","98,516,000","141,622,000","61,897,000","159,595,000","96,290,000","59,325,000","45,784,000","106,796,000","32,561,000","48,003,000","47,136,000","64,800,000","23,800,000","69,200,000","52,700,000","54,600,000","29,400,000","49,500,000","35,600,000","19,100,000","52,100,000","53,300,000","50,200,000","47,100,000","19,600,000","18,900,000","15,400,000","21,500,000","8,900,000","11,500,000","12,900,000","28,000,000","12,000,000","10,900,000","14,600,000","21,000,000","4,200,000","9,200,000","5,000,000","15,400,000","6,100,000","7,600,000","5,200,000","6,300,000","4,600,000","4,800,000","500,000","500,000","500,000","200,000","500,000","500,000","200,000","500,000","1,900,000","2,500,000","1,200,000","200,000"
			OtherShortTermInvestments,"853,900,000","1,086,000,000","376,000,000","39,600,000","36,700,000","203,700,000","174,900,000","30,600,000","27,200,000","73,800,000","34,400,000","40,900,000","39,000,000","35,600,000","248,400,000","82,900,000","66,000,000","97,300,000","81,400,000","133,800,000","138,800,000","214,000,000","128,000,000","367,700,000","220,600,000","74,100,000","64,100,000","81,800,000","366,600,000","355,500,000","388,600,000","96,700,000","398,700,000","314,400,000","250,400,000","447,600,000","398,200,000","470,200,000","178,600,000","241,900,000","207,500,000","356,800,000","315,000,000","372,000,000","345,000,000","233,700,000","230,300,000","177,200,000","82,496,000","115,765,000","62,011,000","13,853,000","19,710,000","61,163,000","71,044,000","402,553,000","228,727,000","248,210,000","414,028,000","338,639,000","511,772,000","566,888,000","4,160,060,000","4,107,226,000","440,007,000","798,824,000","476,691,000","459,853,000","426,666,000","414,269,000","365,773,000","379,735,000","304,348,000","328,574,000","315,505,000","306,253,000","301,328,000","382,673,000",,,,,,,,"506,273,000","491,212,000","461,919,000",,"373,700,000","358,100,000","309,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"1,318,200,000","1,204,700,000","1,371,500,000","1,084,500,000","1,053,600,000","1,105,900,000","991,800,000","855,900,000","790,300,000","847,000,000","905,600,000","861,400,000","854,200,000","844,700,000","591,200,000","564,300,000","563,600,000","582,000,000","630,400,000","570,600,000","543,400,000","461,900,000","564,700,000","517,300,000","444,700,000","385,000,000","277,800,000","238,700,000","214,500,000","180,600,000","242,000,000","198,500,000","185,700,000","159,000,000","213,600,000","183,400,000","165,800,000","150,400,000","200,300,000","177,100,000","173,000,000","157,300,000","249,400,000","220,000,000","190,500,000","163,400,000","252,800,000","231,400,000","215,259,000","181,722,000","250,818,000","224,519,000","205,680,000","187,109,000","249,229,000","226,657,000","219,121,000","189,261,000","252,351,000","246,355,000","239,897,000","202,301,000","257,482,000","220,825,000","227,974,000","183,581,000","239,729,000","208,818,000","192,957,000","166,352,000","205,613,000","183,797,000","158,328,000","133,490,000","170,148,000","145,074,000","141,299,000","117,730,000","143,632,000","132,998,000","135,168,000","106,826,000","137,557,000","135,958,000","128,921,000","110,071,000","131,548,000","114,423,000","110,044,000","95,200,000","104,300,000","88,700,000","81,000,000","73,800,000","88,300,000","78,100,000","67,800,000","62,800,000","68,700,000","58,700,000","56,000,000","50,600,000","55,100,000","49,600,000","44,900,000","38,200,000","44,800,000","40,000,000","37,500,000","82,700,000","90,300,000","86,900,000","68,700,000","61,800,000","66,200,000","58,500,000","55,300,000","18,200,000","19,100,000","18,300,000","17,500,000","26,700,000","26,300,000","24,900,000","26,200,000","27,200,000","27,400,000","29,700,000","29,500,000","29,900,000","30,900,000","31,500,000","12,000,000","8,600,000","7,000,000","5,700,000"
			AccountsReceivable,"723,800,000","720,900,000","817,000,000","574,100,000","578,300,000","694,800,000","519,000,000","414,800,000","384,100,000","436,300,000","464,900,000","425,100,000","420,500,000","821,000,000","562,600,000","535,200,000","531,400,000","550,500,000","595,200,000","538,600,000","507,500,000","429,900,000","528,900,000","485,600,000","408,600,000","353,400,000","241,100,000","206,600,000","176,600,000","148,400,000","205,600,000","168,900,000","149,400,000","129,600,000","178,800,000","154,700,000","133,400,000","125,100,000","169,300,000","153,100,000","142,400,000","135,800,000","221,500,000","197,900,000","161,100,000","141,600,000","224,600,000","208,600,000","186,587,000","159,131,000","221,711,000","201,330,000","177,958,000","165,154,000","219,438,000","197,128,000","184,686,000","158,042,000","213,787,000","210,982,000","186,273,000","163,673,000","215,563,000","194,891,000","189,835,000","155,321,000","210,401,000","189,317,000","161,849,000","146,827,000","182,730,000","165,770,000","135,764,000","115,726,000","148,760,000","128,169,000","118,512,000","98,839,000","122,521,000","112,177,000","109,858,000","86,424,000","112,911,000","112,682,000","100,640,000",,,,"87,608,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,,,,,,,"532,800,000","426,300,000",,"448,400,000","475,700,000","435,700,000",,"828,200,000","569,100,000","541,500,000","538,400,000","557,800,000","601,600,000","544,300,000",,,,,,,,,,,,,,,,,,,,,,,,,"163,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,,,,,"-13,800,000","-11,500,000",,"-12,100,000","-10,800,000","-10,600,000",,"-7,200,000","-6,500,000","-6,300,000","-7,000,000","-7,300,000","-6,400,000","-5,700,000",,,,,,,,,,,,,,,,,,,,,,,,,"-2,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccruedInterestReceivable,"22,300,000","20,400,000","22,700,000","21,300,000","24,400,000","22,900,000","24,800,000","23,600,000","26,200,000","26,100,000","29,000,000","27,100,000","27,400,000","23,700,000","28,600,000","29,100,000","32,200,000","31,500,000","35,200,000","32,000,000","35,900,000","32,000,000","35,800,000","31,700,000","36,100,000","31,600,000","36,700,000","32,100,000","37,900,000","32,200,000","36,400,000","29,600,000","36,300,000","29,400,000","34,800,000","28,700,000","32,400,000","25,300,000","31,000,000","24,000,000","30,600,000","21,500,000","27,900,000","22,100,000","29,400,000","21,800,000","28,200,000","22,800,000","28,672,000","22,591,000","29,107,000","23,189,000","27,722,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
