name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
TotalAssets,"1,832,358,000","1,817,340,000","1,832,055,000","1,776,232,000","1,699,251,000","1,647,662,000","1,642,519,000","1,594,250,000","1,522,550,000","1,532,406,000","1,595,419,000","865,768,000","856,950,000","816,484,000","833,632,000","835,058,000","813,661,000","733,308,000","721,291,000","673,095,000","616,511,000","571,529,000","538,672,000","504,954,000","478,287,000","462,688,000","513,661,000","512,056,000","695,223,000","684,569,000","697,390,000","704,147,000","666,208,000","652,977,000","627,679,000","614,854,000","551,529,000","538,160,000","521,653,000","495,566,000","512,490,000","533,378,000","553,430,000","542,004,000","521,796,000","505,157,000","496,525,000","460,253,000","353,154,000","345,125,000","319,070,000","314,739,000","323,928,000","420,637,000","430,019,000","428,319,000","443,551,000","459,028,000","452,233,000","443,711,000","428,137,000","411,903,000","366,870,000","349,299,000","325,662,000","310,117,000","308,260,000","391,233,000","392,918,000","395,975,000","422,909,000","433,625,000","428,633,000","414,731,000","413,186,000","439,096,000","442,130,000","455,733,000","493,946,000","504,616,000","479,387,000","450,195,000","464,528,000","343,714,000","359,420,000","365,835,000","391,039,000","347,479,000","329,658,000","312,385,000","122,627,000","113,383,000","105,363,000","101,035,000","94,791,000","99,677,000","106,448,000","112,243,000","87,380,000","66,051,000","58,664,000","56,031,000","54,120,000","58,709,000","58,579,000"
	CurrentAssets,"1,174,480,000","1,162,234,000","1,164,357,000","1,103,986,000","1,040,082,000","980,249,000","978,476,000","929,682,000","861,225,000","866,738,000","879,964,000","563,022,000","573,266,000","568,448,000","584,777,000","670,813,000","650,572,000","595,225,000","540,959,000","537,148,000","482,811,000","438,334,000","420,868,000","386,843,000","357,682,000","342,775,000","393,417,000","389,859,000","410,201,000","376,754,000","373,282,000","398,230,000","402,014,000","416,969,000","400,811,000","373,876,000","389,418,000","370,510,000","386,026,000","357,831,000","371,925,000","390,486,000","406,444,000","396,648,000","377,686,000","361,767,000","344,714,000","310,788,000","291,873,000","279,755,000","260,545,000","262,767,000","244,029,000","271,499,000","271,922,000","269,194,000","277,373,000","347,969,000","341,086,000","336,029,000","313,670,000","300,727,000","255,134,000","235,723,000","209,660,000","191,649,000","186,020,000","266,671,000","260,948,000","259,399,000","283,387,000","291,798,000","283,494,000","268,480,000","269,742,000","297,358,000","299,752,000","312,596,000","346,047,000","350,037,000","347,522,000","379,278,000","391,248,000","276,224,000","286,122,000","323,875,000","347,641,000","311,876,000","298,226,000","280,621,000","95,915,000","86,724,000","78,912,000","73,635,000","70,063,000","76,893,000","83,589,000","91,581,000","67,674,000","55,366,000","47,063,000","43,559,000","41,683,000","46,124,000","46,922,000"
		CashCashEquivalentsAndShortTermInvestments,"523,518,000","546,668,000","550,756,000","510,004,000","512,764,000","483,022,000","431,578,000","383,366,000","355,030,000","349,055,000","341,149,000","359,816,000","353,665,000","351,771,000","341,731,000","436,145,000","417,071,000","410,387,000","369,618,000","363,033,000","322,710,000","286,690,000","249,830,000","215,057,000","183,964,000","170,429,000","199,004,000","183,201,000","155,912,000","128,368,000","105,766,000","130,182,000","122,721,000","149,693,000","104,726,000","99,127,000","182,271,000","172,247,000","173,665,000","149,020,000","150,743,000","143,206,000","154,922,000","145,688,000","140,038,000","140,554,000","112,400,000","128,861,000","163,447,000","177,507,000","177,280,000","175,313,000","144,997,000","149,714,000","134,919,000","139,734,000","136,880,000","205,264,000","185,032,000","178,487,000","156,332,000","144,218,000","116,728,000","94,012,000","76,780,000","59,685,000","55,856,000","137,787,000","121,382,000","107,982,000","112,787,000","124,388,000","128,041,000","135,213,000","136,380,000","149,352,000","160,821,000","172,347,000","188,968,000","197,875,000","204,797,000","271,978,000","276,292,000","161,628,000","156,823,000","189,527,000","221,816,000","219,011,000","215,866,000","205,792,000","28,590,000","25,498,000","26,761,000","28,134,000","29,203,000","30,340,000","29,360,000","31,644,000","9,250,000","11,183,000","9,784,000","11,231,000","8,544,000","8,764,000","10,097,000"
			CashAndCashEquivalents,"521,236,000","544,372,000","547,923,000","507,176,000","509,910,000","480,368,000","428,977,000","380,637,000","352,540,000","346,441,000","340,402,000","359,070,000","351,149,000","349,301,000","338,673,000","432,999,000","413,874,000","407,283,000","366,572,000","358,937,000","317,949,000","281,953,000","244,292,000","209,273,000","176,300,000","158,443,000","184,296,000","169,663,000","152,827,000","125,285,000","103,041,000","117,549,000","110,227,000","138,125,000","92,449,000","87,062,000","169,728,000","146,564,000","151,034,000","120,266,000","125,418,000","117,639,000","132,253,000","135,564,000","132,418,000","130,914,000","101,566,000","116,795,000","114,643,000","133,106,000","139,679,000","137,416,000","115,409,000","116,448,000","81,232,000","106,178,000","99,064,000","94,588,000","76,878,000","73,080,000","51,073,000","58,240,000","52,789,000","50,837,000","67,965,000","52,874,000","51,824,000","67,216,000","51,366,000","38,404,000","38,584,000","40,508,000","43,996,000","41,522,000","33,004,000","46,383,000","58,302,000","70,188,000","87,253,000","36,143,000","43,801,000","81,955,000","147,683,000","32,448,000","26,773,000","31,716,000","23,254,000","17,790,000","17,148,000","19,352,000","11,261,000","11,288,000","11,755,000","12,295,000","9,985,000","11,293,000","11,539,000","11,470,000","9,250,000","11,183,000","9,784,000","11,231,000","8,544,000","8,764,000","10,097,000"
			OtherShortTermInvestments,"2,282,000","2,296,000","2,833,000","2,828,000","2,854,000","2,654,000","2,601,000","2,729,000","2,490,000","2,614,000","747,000","746,000","2,516,000","2,470,000","3,058,000","3,146,000","3,197,000","3,104,000","3,046,000","4,096,000","4,761,000","4,737,000","5,538,000","5,784,000","7,664,000","11,986,000","14,708,000","13,538,000","3,085,000","3,083,000","2,725,000","12,633,000","12,494,000","11,568,000","12,277,000","12,065,000","12,543,000","25,683,000","22,631,000","28,754,000","25,325,000","25,567,000","22,669,000","10,124,000","7,620,000","9,640,000","10,834,000","12,066,000","48,804,000","44,401,000","37,601,000","37,897,000","29,588,000","33,266,000","53,687,000","33,556,000","37,816,000","110,676,000","108,154,000","105,407,000","105,259,000","85,978,000","63,939,000","43,175,000","8,815,000","6,811,000","4,032,000","70,571,000","70,016,000","69,578,000","74,203,000","83,880,000","84,045,000","93,691,000","103,376,000","102,969,000","102,519,000","102,159,000","101,715,000","161,732,000","160,996,000","190,023,000","128,609,000","129,180,000","130,050,000","157,811,000","198,562,000","201,221,000","198,718,000","186,440,000","17,329,000","14,210,000","15,006,000","15,839,000","19,218,000","19,047,000","17,821,000","20,174,000",,,,,,,
		Receivables,"248,732,000","247,995,000","239,117,000","258,428,000","242,237,000","239,982,000","253,189,000","240,475,000","215,605,000","250,809,000","252,275,000","97,623,000","104,350,000","102,662,000","114,669,000","109,592,000","119,126,000","88,724,000","81,373,000","62,838,000","77,939,000","77,149,000","77,312,000","68,037,000","67,530,000","63,999,000","96,710,000","103,254,000","131,793,000","129,705,000","126,163,000","126,022,000","10,109,000","10,027,000","9,249,000","138,729,000","99,828,000","88,229,000","109,383,000","108,562,000","118,277,000","146,311,000","138,618,000","131,190,000","130,671,000","125,954,000","116,782,000","78,420,000","64,026,000","50,267,000","37,160,000","32,298,000","35,578,000","56,549,000","64,360,000","59,817,000","68,429,000","61,545,000","69,704,000","71,979,000","73,474,000","71,956,000","74,864,000","77,719,000","72,240,000","68,992,000","72,094,000","67,089,000","69,852,000","72,457,000","73,954,000","79,025,000","79,478,000","62,078,000","68,056,000","58,854,000","54,681,000","58,605,000","70,276,000","73,242,000","60,768,000","46,674,000","54,806,000","55,436,000","64,766,000","79,091,000","78,118,000","53,677,000","48,905,000","44,567,000","37,715,000","32,369,000","24,481,000","19,180,000","17,713,000","21,543,000","26,328,000","28,386,000","34,585,000","26,154,000","18,992,000","16,116,000","15,813,000","18,583,000","17,666,000"
			AccountsReceivable,"233,034,000","217,549,000","192,147,000","212,446,000","209,956,000","235,178,000","240,147,000","235,613,000","214,360,000","246,564,000","250,151,000","93,045,000","102,405,000","100,442,000","110,440,000","106,302,000","116,900,000","87,429,000","74,993,000","60,791,000","76,844,000","75,667,000","69,410,000","66,162,000","67,091,000","54,959,000","90,755,000","91,432,000","121,746,000","124,150,000","112,785,000","121,262,000","137,032,000","125,782,000","130,311,000","132,608,000","96,738,000","83,914,000","101,412,000","100,850,000","103,414,000","132,485,000","132,048,000","128,802,000","121,236,000","119,893,000","112,457,000","75,175,000","61,901,000","50,267,000","37,160,000","32,298,000","35,578,000","56,549,000","64,360,000","59,817,000","68,429,000","61,545,000","69,704,000","71,979,000","73,474,000","71,956,000","74,864,000","77,719,000","72,240,000","68,992,000","72,094,000","67,089,000","69,852,000","66,610,000","73,954,000","79,025,000","79,013,000","57,156,000","53,967,000","44,776,000","40,915,000","40,797,000","50,625,000","55,135,000","44,858,000","26,894,000","41,573,000","43,099,000","62,206,000","72,770,000","78,045,000","53,528,000","48,899,000","41,556,000","37,176,000","30,449,000","21,749,000","15,062,000","16,575,000","21,543,000","26,328,000","27,043,000","34,585,000","26,154,000","18,992,000","15,828,000","15,813,000","18,583,000","17,666,000"
				GrossAccountsReceivable,"238,981,000","243,011,000","197,802,000",,,"242,780,000",,"243,090,000","221,601,000","254,309,000","253,982,000","95,057,000","104,520,000","102,298,000","113,291,000","108,101,000","118,724,000","89,177,000","77,225,000","62,746,000","78,884,000","77,610,000","71,403,000","75,098,000","75,799,000","63,698,000","115,171,000","115,939,000","126,537,000","127,185,000","116,351,000","125,498,000",,,,"136,768,000","101,344,000","88,503,000","107,397,000","107,132,000","110,107,000","139,281,000","134,679,000","132,503,000",,"123,333,000","115,623,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-5,947,000","-5,784,000","-5,655,000",,,"-7,602,000",,"-7,477,000","-7,241,000","-7,745,000","-3,831,000","-2,012,000","-2,115,000","-1,856,000","-2,851,000","-1,799,000","-1,824,000","-1,748,000","-2,232,000","-1,955,000","-2,040,000","-1,943,000","-1,993,000","-8,936,000","-8,708,000","-8,739,000","-24,416,000","-24,507,000","-4,791,000","-3,035,000","-3,566,000","-4,236,000",,,,"-4,160,000","-4,606,000","-4,589,000","-5,985,000","-6,282,000","-6,693,000","-6,796,000","-2,631,000","-3,701,000",,"-3,440,000","-3,166,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LoansReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,472,000","2,472,000","2,472,000",,,,,,,,,,,,,,,,,,,
