name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012
TotalRevenue,"474,750,000","130,390,000","116,124,000","115,311,000","112,925,000","113,339,000","111,445,000","109,566,000","109,066,000","107,428,000","107,417,000","107,593,000","94,903,000","105,368,000","105,311,000","105,028,000","106,989,000","105,223,000","97,320,000","92,999,000","76,599,000","76,666,000","73,674,000","70,010,000","53,216,000","44,134,000","40,404,000","34,870,000","29,683,000","24,484,000","19,694,000","14,161,000","11,447,000","7,991,000","6,448,000","3,713,000","3,322,183","3,315,929","3,392,899","3,111,000","3,180,757","3,262,645"
	OperatingRevenue,"474,750,000","130,390,000","200,079,000","86,093,000","85,749,000","85,779,000","84,200,000","83,295,000","84,114,000","82,552,000","82,810,000","81,298,000","70,732,000","79,326,000","79,547,000","81,399,000","82,701,000","80,915,000","75,459,000","71,897,000","60,491,000","60,312,000","59,615,000","55,649,000","43,664,000","36,231,000","33,082,000","29,049,000","24,775,000","20,948,000","17,268,000","12,806,000","10,427,000","6,921,000","5,613,000","2,920,000","2,534,982","2,496,568","2,424,719","2,359,000","2,467,714","2,569,661"
CostOfRevenue,"145,226,000","41,752,000","34,339,000","35,679,000","33,456,000","33,934,000","33,703,000","32,503,000","31,029,000","30,963,000","30,471,000","31,504,000","30,636,000","32,208,000","31,950,000","29,870,000","30,341,000","30,459,000","26,956,000","27,471,000","20,519,000","22,089,000","22,005,000","19,159,000","13,798,000","11,037,000","10,047,000","7,966,000","7,304,000","5,709,000","3,787,000","2,531,000","2,227,000","1,609,000","1,072,000","1,130,000","1,260,553","1,263,617","1,297,787","1,110,000","1,184,759","1,165,413"
GrossProfit,"329,524,000","88,638,000","81,785,000","79,632,000","79,469,000","79,405,000","77,742,000","77,063,000","78,037,000","76,465,000","76,946,000","76,089,000","64,267,000","73,160,000","73,361,000","75,158,000","76,648,000","74,764,000","70,364,000","65,528,000","56,080,000","54,577,000","51,669,000","50,851,000","39,418,000","33,097,000","30,357,000","26,904,000","22,379,000","18,775,000","15,907,000","11,630,000","9,220,000","6,382,000","5,376,000","2,583,000","2,061,630","2,052,312","2,095,112","2,001,000","1,995,998","2,097,232"
OperatingExpense,"205,739,000","57,553,000","52,848,000","48,116,000","47,222,000","47,441,000","46,044,000","46,298,000","45,287,000","45,724,000","45,429,000","44,724,000","43,961,000","45,421,000","46,025,000","49,316,000","44,829,000","47,035,000","42,240,000","38,835,000","34,372,000","32,669,000","31,244,000","28,886,000","24,725,000","20,131,000","17,953,000","16,494,000","14,340,000","11,592,000","8,739,000","8,858,000","6,144,000","4,430,000","3,691,000","2,431,000","1,379,269","1,378,646","1,556,104","1,315,000","1,295,914","1,457,162"
	SellingGeneralAndAdministration,"38,585,000","10,293,000","9,641,000","9,534,000","9,117,000","9,465,000","8,198,000","8,346,000","8,242,000","8,977,000","8,341,000","8,110,000","7,676,000","8,972,000","6,660,000","6,593,000","7,104,000","8,459,000","6,112,000","5,860,000","6,249,000","4,736,000","4,433,000","4,917,000","4,926,000","4,121,000","3,549,000","4,018,000","3,989,000","3,352,000","2,573,000","4,445,000","2,408,000","2,014,000","1,707,000","1,285,000","339,789","357,633","307,565","342,000","267,119","396,589"
		GeneralAndAdministrativeExpense,"38,585,000","10,293,000","9,641,000","9,534,000","9,117,000","9,465,000","8,198,000","8,346,000","8,242,000","8,977,000","8,341,000","8,110,000","7,676,000","8,972,000","6,660,000","6,593,000","7,104,000","8,459,000","6,112,000","5,860,000","6,249,000","4,736,000","4,433,000","4,917,000","4,926,000","4,121,000","3,549,000","4,018,000","3,989,000","3,352,000","2,573,000","4,445,000","2,408,000","2,014,000","1,707,000","1,285,000","339,789","357,633","307,565","342,000","267,119","396,589"
			OtherGandA,"38,585,000","10,293,000","9,641,000","9,534,000","9,117,000","9,465,000","8,198,000","8,346,000","8,242,000","8,977,000","8,341,000","8,110,000","7,676,000","8,972,000","6,660,000","6,593,000","7,104,000","8,459,000","6,112,000","5,860,000","6,249,000","4,736,000","4,433,000","4,917,000","4,926,000","4,121,000","3,549,000","4,018,000","3,989,000","3,352,000","2,573,000","4,445,000","2,408,000","2,014,000","1,707,000","1,285,000","339,789","357,633","307,565","342,000","267,119","396,589"
	DepreciationAmortizationDepletionIncomeStatement,"167,154,000","47,260,000","43,207,000","38,582,000","38,105,000","37,976,000","37,846,000","37,952,000","37,045,000","36,747,000","37,088,000","36,614,000","36,285,000","36,449,000","39,365,000","42,723,000","37,725,000","38,576,000","36,128,000","32,975,000","28,123,000","27,933,000","26,811,000","23,969,000","19,799,000","16,010,000","14,404,000","12,476,000","10,351,000","8,240,000","6,166,000","4,413,000","3,736,000","2,416,000","1,984,000","1,146,000","1,039,480","1,021,013","1,248,539","973,000","1,028,795","1,060,573"
		DepreciationAndAmortizationInIncomeStatement,"167,154,000","47,260,000","43,207,000","38,582,000","38,105,000","37,976,000","37,846,000","37,952,000","37,045,000","36,747,000","37,088,000","36,614,000","36,285,000","36,449,000","39,365,000","42,723,000","37,725,000","38,576,000","36,128,000","32,975,000","28,123,000","27,933,000","26,811,000","23,969,000","19,799,000","16,010,000","14,404,000","12,476,000","10,351,000","8,240,000","6,166,000","4,413,000","3,736,000","2,416,000","1,984,000","1,146,000","1,039,480","1,021,013","1,248,539","973,000","1,028,795","1,060,573"
