name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017
TotalRevenue,"517,391,000","126,926,000","133,189,000","135,041,000","122,235,000","106,180,000","116,673,000","116,976,000","94,283,000","111,169,000","129,380,000","122,363,000","122,517,000","111,518,000","150,823,000","144,758,000","140,891,000","128,282,000","138,585,000","132,646,000","123,899,000","109,620,000"
	OperatingRevenue,"517,391,000","126,926,000","133,189,000","135,041,000","122,235,000","106,180,000","116,673,000","116,976,000","94,283,000","111,169,000","129,380,000","122,363,000","122,517,000","111,518,000","150,823,000","144,758,000","140,891,000","128,282,000","138,585,000","132,646,000","123,899,000","109,620,000"
CostOfRevenue,"80,654,000","22,016,000","21,489,000","19,121,000","18,028,000","17,127,000","21,302,000","20,693,000","19,212,000","23,129,000","23,465,000","24,065,000","24,752,000","24,083,000","47,549,000","46,949,000","50,364,000","44,513,000","45,170,000","43,487,000","39,172,000","36,651,000"
GrossProfit,"436,737,000","104,910,000","111,700,000","115,920,000","104,207,000","89,053,000","95,371,000","96,283,000","75,071,000","88,040,000","105,915,000","98,298,000","97,765,000","87,435,000","103,274,000","97,809,000","90,527,000","83,769,000","93,415,000","89,159,000","84,727,000","72,969,000"
OperatingExpense,"361,406,000","93,224,000","87,894,000","93,923,000","86,365,000","81,324,000","80,905,000","86,835,000","75,133,000","93,727,000","94,981,000","86,668,000","89,169,000","89,167,000","94,247,000","88,290,000","136,500,000","79,500,000","76,758,000","78,139,000","72,130,000","68,080,000"
	SellingGeneralAndAdministration,"278,432,000","72,713,000","68,067,000","71,982,000","65,670,000","60,398,000","59,097,000","64,668,000","54,608,000","72,303,000","71,334,000","63,864,000","66,306,000","66,422,000","68,371,000","67,802,000","115,567,000","59,613,000","58,101,000","58,333,000","53,517,000","51,020,000"
	DepreciationAmortizationDepletionIncomeStatement,"82,974,000","20,511,000","19,827,000","21,941,000","20,695,000","20,926,000","21,808,000","22,167,000","20,525,000","21,424,000","23,647,000","22,804,000","22,863,000","22,745,000","25,876,000","20,488,000","20,933,000","19,887,000","18,657,000","19,806,000","18,613,000","17,060,000"
		DepreciationAndAmortizationInIncomeStatement,"82,974,000","20,511,000","19,827,000","21,941,000","20,695,000","20,926,000","21,808,000","22,167,000","20,525,000","21,424,000","23,647,000","22,804,000","22,863,000","22,745,000","25,876,000","20,488,000","20,933,000","19,887,000","18,657,000","19,806,000","18,613,000","17,060,000"
OperatingIncome,"75,331,000","11,686,000","23,806,000","21,997,000","17,842,000","7,729,000","14,466,000","9,448,000","-62,000","-5,687,000","10,934,000","11,630,000","8,596,000","-1,732,000","9,027,000","9,519,000","-45,973,000","4,269,000","16,657,000","11,020,000","12,597,000","4,889,000"
NetNonOperatingInterestIncomeExpense,"-19,085,000","-3,432,000","-4,252,000","-5,669,000","-5,732,000","-5,857,000","-5,929,000","-6,491,000","-7,114,000","-9,454,000","-9,401,000","-10,227,000","-10,534,000","-10,977,000","-11,709,000","-10,076,000","-20,929,000","-14,826,000","-15,822,000","-15,626,000","-15,247,000","-14,692,000"
	InterestIncomeNonOperating,"2,232,000","822,000","627,000","454,000","329,000","241,000","315,000","226,000","218,000","413,000","604,000","858,000","735,000","675,000","597,000","507,000","631,000","484,000","538,000","313,000","332,000","306,000"
	InterestExpenseNonOperating,"21,317,000","4,254,000","4,879,000","6,123,000","6,061,000","6,098,000","6,244,000","6,717,000","7,332,000","9,867,000","10,005,000","11,085,000","11,269,000","11,652,000","12,306,000","10,583,000","21,560,000","15,310,000","16,360,000","15,939,000","15,579,000","14,998,000"
OtherIncomeExpense,"-9,712,000","261,000","-10,766,000","-919,000","1,712,000","-165,000","3,748,000","18,403,000","-2,363,000","-9,000","463,000","-2,817,000","569,000","-5,322,000","-14,129,000","8,834,000","-2,374,000","-40,000","-9,000","-111,000","322,000","262,000"
	GainOnSaleOfSecurity,"1,092,000","615,000","-731,000","-1,298,000","2,506,000","-240,000","1,824,000","15,750,000",,,"124,000","167,000","53,000","216,000","788,000","-36,000","246,000","515,000","205,000","-22,000","438,000","320,000"
	EarningsFromEquityInterest,,,,"94,000","52,000","-163,000","146,000","95,000","175,000","40,000","124,000","167,000","53,000","216,000","788,000","-36,000","246,000","515,000","205,000","-22,000","438,000","320,000"
