name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016
MarketCap,"754,127,080","1,019,583,567","1,314,209,894","1,167,355,970","1,523,968,874","1,510,179,503","841,258,836","499,575,695","607,857,993","436,975,969","752,524,415","543,624,504","529,869,063","505,117,512","362,422,480","487,655,104","536,204,699","631,483,592","636,947,185","684,407,278","505,132,750","491,206,728","258,136,862"
EnterpriseValue,"1,045,023,080","1,266,828,567","1,260,816,894","1,096,675,970","1,459,047,874","1,467,952,503","975,763,836","659,166,695","760,777,993","568,990,969","915,660,415","710,534,504","709,172,063","662,150,512","520,216,480","609,811,104","660,013,699","749,426,592","662,702,185","657,571,278","496,598,750","478,296,728","266,720,862"
PeRatio,"11.865","14.539","18.711","18.022","30.225","37.887","24.31","25.988","48.327","40.766","107.323","35.043","13.586","9.817","5.76","6.922","9.266","11.157","16.053","26.99","29.864","22.793","15.378"
ForwardPeRatio,,,,,,"16.556","9.728",,,,,,"16.892","12.61",,"5.447","5.727","6.57","7.027","9.569","9.551","11.013",
PsRatio,"0.68","0.941","1.212","1.063","1.394","1.381","0.814","0.632","0.867","0.703","1.319","0.945","0.809","0.689","0.492","0.633","0.735","0.968","1.039","1.231","1.038","0.096","0.713"
PbRatio,"1.473","2.036","2.734","2.546","3.535","3.668","3.303","2.097","2.648","1.974","3.632","2.668","2.627","2.547","1.624","2.013","2.331","2.913","3.287","3.917","3.116","3.468","1.964"
EnterprisesValueRevenueRatio,"0.928","4.321","4.39","4.172","5.168","5.549","3.983","2.895","3.434","2.586","4.836","4.6","5.095","4.804","3.679","3.481","2.651","2.904","3.623","3.997","3.109","3.216","2.03"
EnterprisesValueEBITDARatio,"10.229","64.319","52.613","39.87","47.066","61.863","48.516","35.331","49.962","50.496","79.271","80.178","85.908","81.516","44.008","34.906","20.683","28.749","40.913","56.458","34.684","28.723","21.611"
