name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011
			RawMaterials,"932,000,000","985,000,000","947,000,000","822,000,000","682,000,000","668,000,000","560,000,000","568,000,000","565,000,000","579,000,000","581,000,000","356,000,000","372,000,000","411,000,000","384,000,000","398,000,000","389,000,000","380,000,000","334,000,000","338,000,000","327,000,000","276,000,000","263,000,000","280,000,000","281,000,000","290,000,000","213,000,000","251,000,000","261,000,000","257,000,000","251,000,000","283,000,000","268,000,000","239,000,000","240,000,000","239,000,000","253,000,000",,"229,000,000","230,000,000","231,000,000","220,000,000","240,000,000"
			FinishedGoods,"1,032,000,000","1,056,000,000","960,000,000","913,000,000","878,000,000","835,000,000","708,000,000","750,000,000","801,000,000","833,000,000","743,000,000","509,000,000","557,000,000","545,000,000","503,000,000","557,000,000","562,000,000","498,000,000","428,000,000","473,000,000","475,000,000","410,000,000","397,000,000","428,000,000","421,000,000","391,000,000","309,000,000","323,000,000","348,000,000","362,000,000","353,000,000","382,000,000","358,000,000","333,000,000","335,000,000","338,000,000","357,000,000",,"306,000,000","338,000,000","345,000,000","303,000,000","338,000,000"
		PrepaidAssets,"401,000,000","237,000,000","217,000,000","198,000,000","180,000,000","177,000,000","168,000,000","162,000,000","197,000,000","188,000,000","157,000,000","98,000,000","78,000,000","78,000,000","76,000,000","85,000,000","101,000,000","95,000,000","89,000,000","92,000,000","102,000,000","104,000,000","105,000,000","97,000,000","95,000,000","104,000,000","37,000,000","38,000,000","33,000,000","39,000,000","42,000,000","33,000,000","39,000,000","45,000,000","32,000,000","32,000,000","35,000,000","31,000,000","42,000,000","45,000,000","46,000,000","37,000,000","30,000,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","162,000,000","181,000,000","246,000,000","249,000,000","166,000,000","242,000,000","255,000,000","260,000,000","139,000,000","117,000,000","130,000,000","185,000,000","114,000,000","61,000,000","61,000,000","61,000,000","62,000,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","162,000,000","181,000,000","246,000,000","249,000,000","166,000,000","242,000,000","255,000,000","260,000,000","139,000,000","117,000,000","130,000,000","185,000,000","114,000,000","61,000,000","61,000,000","61,000,000","62,000,000"
		AssetsHeldForSaleCurrent,,,,"0","50,000,000","0","162,000,000",,,,,"108,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,"217,000,000",,"230,000,000","177,000,000","330,000,000",,,,"157,000,000","206,000,000",,,"76,000,000",,,,"89,000,000","92,000,000",,,"105,000,000",,,"104,000,000","199,000,000","219,000,000","279,000,000",,"208,000,000",,"294,000,000","305,000,000","171,000,000","149,000,000",,"216,000,000","90,000,000",,,,
	TotalNonCurrentAssets,"12,552,000,000","12,653,000,000","12,788,000,000","12,989,000,000","12,948,000,000","13,193,000,000","12,884,000,000","12,874,000,000","12,896,000,000","13,351,000,000","12,712,000,000","6,630,000,000","6,717,000,000","6,766,000,000","6,846,000,000","6,705,000,000","6,846,000,000","6,439,000,000","6,472,000,000","6,523,000,000","6,545,000,000","5,768,000,000","5,861,000,000","6,039,000,000","6,086,000,000","6,018,000,000","3,646,000,000","3,683,000,000","3,726,000,000","3,774,000,000","3,836,000,000","3,911,000,000","3,851,000,000","3,820,000,000","3,798,000,000","3,826,000,000","3,833,000,000","3,855,000,000","3,873,000,000","3,889,000,000","3,848,000,000","3,888,000,000","3,962,000,000"
		NetPPE,"5,186,000,000","5,215,000,000","5,239,000,000","5,308,000,000","5,241,000,000","5,306,000,000","5,123,000,000","5,044,000,000","5,041,000,000","5,395,000,000","4,714,000,000","2,451,000,000","2,449,000,000","2,457,000,000","2,488,000,000","2,507,000,000","2,618,000,000","2,363,000,000","2,366,000,000","2,375,000,000","2,392,000,000","2,182,000,000","2,224,000,000","2,276,000,000","2,317,000,000","2,297,000,000","1,294,000,000","1,301,000,000","1,315,000,000","1,331,000,000","1,364,000,000","1,406,000,000","1,316,000,000","1,280,000,000","1,266,000,000","1,263,000,000","1,242,000,000","1,223,000,000","1,216,000,000","1,235,000,000","1,213,000,000","1,227,000,000","1,250,000,000"
			GrossPPE,"5,186,000,000","5,215,000,000","9,061,000,000","5,308,000,000","5,241,000,000","5,306,000,000","8,444,000,000","5,044,000,000","5,041,000,000","5,395,000,000","7,639,000,000",,,,"5,117,000,000",,,,"4,687,000,000",,,,"4,219,000,000",,,,"2,985,000,000",,,,"2,872,000,000",,,,"2,543,000,000",,,,"2,300,000,000","2,259,000,000","2,177,000,000","2,141,000,000","2,104,000,000"
				Properties,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0"
				LandAndImprovements,,,"1,699,000,000",,,,"1,669,000,000",,,,"1,549,000,000",,,,"875,000,000",,,,"792,000,000",,,,"667,000,000",,,,"367,000,000",,,,"363,000,000",,,,"302,000,000",,,,"281,000,000","261,000,000","251,000,000","271,000,000","268,000,000"
				MachineryFurnitureEquipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,998,000,000","1,926,000,000","1,870,000,000","1,836,000,000"
				OtherProperties,"5,186,000,000","5,215,000,000","562,000,000","5,308,000,000","5,241,000,000","5,306,000,000","562,000,000","5,044,000,000","5,041,000,000","5,395,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,"6,800,000,000",,,,"6,213,000,000",,,,"6,090,000,000",,,,"4,242,000,000",,,,"3,895,000,000",,,,"3,552,000,000",,,,"2,618,000,000",,,,"2,509,000,000",,,,"2,241,000,000",,,,"2,019,000,000",,,,
			AccumulatedDepreciation,,,"-3,822,000,000",,,,"-3,321,000,000",,,,"-2,925,000,000",,,,"-2,629,000,000",,,,"-2,321,000,000",,,,"-1,995,000,000",,,,"-1,691,000,000",,,,"-1,508,000,000",,,,"-1,277,000,000",,,,"-1,084,000,000","-1,024,000,000","-964,000,000","-914,000,000","-854,000,000"
		GoodwillAndOtherIntangibleAssets,"7,183,000,000","7,329,000,000","7,434,000,000","7,599,000,000","7,626,000,000","7,801,000,000","7,670,000,000","7,720,000,000","7,768,000,000","7,840,000,000","7,831,000,000","4,115,000,000","4,201,000,000","4,243,000,000","4,284,000,000","4,157,000,000","4,160,000,000","4,024,000,000","4,061,000,000","4,096,000,000","4,102,000,000","3,556,000,000","3,606,000,000","3,735,000,000","3,742,000,000","3,701,000,000","2,346,000,000","2,381,000,000","2,410,000,000","2,442,000,000","2,451,000,000","2,494,000,000","2,523,000,000","2,528,000,000","2,490,000,000","2,551,000,000","2,579,000,000","2,620,000,000","2,583,000,000","2,641,000,000","2,621,000,000","2,655,000,000","2,639,000,000"
			Goodwill,,,"5,192,000,000",,,,"5,173,000,000",,,,"5,051,000,000","2,911,000,000",,,"2,944,000,000",,,,"2,775,000,000",,,,"2,406,000,000",,,,"1,652,000,000",,,,"1,659,000,000",,,,"1,634,000,000",,,,"1,626,000,000",,,,"1,595,000,000"
			OtherIntangibleAssets,,,"2,242,000,000",,,,"2,497,000,000",,,,"2,780,000,000","1,204,000,000",,,"1,340,000,000",,,,"1,286,000,000",,,,"1,200,000,000",,,,"694,000,000",,,,"792,000,000",,,,"856,000,000",,,,"957,000,000",,,,"1,044,000,000"
		FinancialAssets,,,,,,,,,"5,000,000","28,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,000,000",,,,"20,000,000",,,,"30,000,000",,,,"53,000,000",,,,"65,000,000"
		OtherNonCurrentAssets,"183,000,000","109,000,000","115,000,000","82,000,000","81,000,000","86,000,000","91,000,000","110,000,000","82,000,000","88,000,000","167,000,000","64,000,000","67,000,000","66,000,000","74,000,000","41,000,000","68,000,000","52,000,000","45,000,000","52,000,000","51,000,000","30,000,000","31,000,000","28,000,000","27,000,000","20,000,000","2,000,000","1,000,000","1,000,000","1,000,000","1,000,000","11,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","12,000,000","21,000,000","13,000,000","14,000,000","6,000,000","8,000,000"
TotalLiabilitiesNetMinorityInterest,"14,215,000,000","14,047,000,000","14,702,000,000","14,624,000,000","14,617,000,000","14,731,000,000","14,609,000,000","14,862,000,000","15,298,000,000","15,238,000,000","14,851,000,000","7,263,000,000","7,453,000,000","7,517,000,000","7,697,000,000","7,703,000,000","7,801,000,000","7,246,000,000","7,461,000,000","7,697,000,000","7,839,000,000","7,265,000,000","7,432,000,000","7,650,000,000","7,732,000,000","7,789,000,000","5,093,000,000","5,098,000,000","5,300,000,000","5,282,000,000","5,382,000,000","5,549,000,000","5,514,000,000","5,447,000,000","5,331,000,000","5,296,000,000","5,397,000,000","5,363,000,000","5,581,000,000","5,601,000,000","5,540,000,000","5,496,000,000","5,684,000,000"
	CurrentLiabilities,"2,744,000,000","2,664,000,000","3,186,000,000","2,879,000,000","2,498,000,000","2,295,000,000","2,183,000,000","1,995,000,000","2,202,000,000","2,077,000,000","2,039,000,000","1,156,000,000","1,127,000,000","1,179,000,000","1,237,000,000","1,162,000,000","1,162,000,000","1,154,000,000","1,134,000,000","1,113,000,000","1,108,000,000","980,000,000","1,031,000,000","1,086,000,000","1,078,000,000","1,046,000,000","705,000,000","694,000,000","730,000,000","742,000,000","767,000,000","854,000,000","832,000,000","763,000,000","684,000,000","669,000,000","732,000,000","713,000,000","646,000,000","673,000,000","630,000,000","585,000,000","684,000,000"
		PayablesAndAccruedExpenses,"1,901,000,000","1,841,000,000","2,377,000,000","1,883,000,000","1,733,000,000","1,503,000,000","1,439,000,000","1,248,000,000","1,458,000,000","1,263,000,000","1,373,000,000","857,000,000","953,000,000","1,024,000,000","975,000,000","994,000,000","983,000,000","974,000,000","841,000,000","850,000,000","847,000,000","732,000,000","699,000,000","808,000,000","796,000,000","781,000,000","444,000,000","435,000,000","466,000,000","464,000,000","502,000,000","550,000,000","525,000,000","475,000,000","437,000,000","426,000,000","476,000,000","425,000,000","434,000,000","549,000,000","505,000,000","408,000,000","537,000,000"
			Payables,"1,651,000,000","1,582,000,000","2,041,000,000","1,556,000,000","1,412,000,000","1,193,000,000","1,115,000,000","981,000,000","1,231,000,000","1,062,000,000","1,159,000,000","650,000,000","730,000,000","794,000,000","855,000,000","799,000,000","790,000,000","773,000,000","728,000,000","658,000,000","643,000,000","548,000,000","579,000,000","607,000,000","592,000,000","556,000,000","343,000,000","353,000,000","365,000,000","352,000,000","395,000,000","442,000,000","430,000,000","362,000,000","337,000,000","315,000,000","375,000,000","285,000,000","306,000,000","339,000,000","316,000,000","274,000,000","352,000,000"
				AccountsPayable,"1,651,000,000","1,582,000,000","2,041,000,000","1,556,000,000","1,412,000,000","1,193,000,000","1,115,000,000","981,000,000","1,231,000,000","1,062,000,000","1,159,000,000","584,000,000","657,000,000","715,000,000","783,000,000","726,000,000","718,000,000","666,000,000","638,000,000","581,000,000","578,000,000","503,000,000","539,000,000","554,000,000","540,000,000","510,000,000","330,000,000","353,000,000","365,000,000","352,000,000","395,000,000","442,000,000","430,000,000","362,000,000","337,000,000","315,000,000","375,000,000","285,000,000","306,000,000","339,000,000","316,000,000","274,000,000","352,000,000"
				TotalTaxPayable,,,,,,,,,,,,"66,000,000","73,000,000","79,000,000","72,000,000","73,000,000","72,000,000","107,000,000","90,000,000","77,000,000","65,000,000","45,000,000","40,000,000","53,000,000","52,000,000","46,000,000","13,000,000",,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"250,000,000","259,000,000","336,000,000","327,000,000","321,000,000","310,000,000","324,000,000","267,000,000","227,000,000","201,000,000","214,000,000","207,000,000","223,000,000","230,000,000","120,000,000","195,000,000","193,000,000","201,000,000","113,000,000","192,000,000","204,000,000","184,000,000","120,000,000","201,000,000","204,000,000","225,000,000","101,000,000","82,000,000","101,000,000","112,000,000","107,000,000","108,000,000","95,000,000","113,000,000","100,000,000","111,000,000","101,000,000","140,000,000","128,000,000","210,000,000","189,000,000","134,000,000","185,000,000"
				InterestPayable,,,,,,,,,,,,"41,000,000","46,000,000","43,000,000","49,000,000","38,000,000","39,000,000","34,000,000","36,000,000","33,000,000","36,000,000","44,000,000","53,000,000","41,000,000","42,000,000","40,000,000","38,000,000","22,000,000","42,000,000","55,000,000","44,000,000","57,000,000","51,000,000","51,000,000","45,000,000","50,000,000","42,000,000","62,000,000","60,000,000","65,000,000","63,000,000","66,000,000","63,000,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,"99,000,000","107,000,000","106,000,000","113,000,000","109,000,000","121,000,000","122,000,000","147,000,000","128,000,000","122,000,000","105,000,000","152,000,000","136,000,000","139,000,000","106,000,000","102,000,000","90,000,000","87,000,000","86,000,000","99,000,000","89,000,000","78,000,000","68,000,000","86,000,000","75,000,000","79,000,000","61,000,000","95,000,000","76,000,000","79,000,000","65,000,000","101,000,000"
		CurrentDebtAndCapitalLeaseObligation,"19,000,000","20,000,000","21,000,000","225,000,000","60,000,000","71,000,000","75,000,000","70,000,000","72,000,000","96,000,000","104,000,000","29,000,000","37,000,000","37,000,000","38,000,000","35,000,000","34,000,000","34,000,000","33,000,000","34,000,000","36,000,000","43,000,000","43,000,000","66,000,000","73,000,000","82,000,000","37,000,000","39,000,000","43,000,000","56,000,000","58,000,000","56,000,000","77,000,000","74,000,000","71,000,000","56,000,000","57,000,000","43,000,000","40,000,000","48,000,000","46,000,000","46,000,000","46,000,000"
			CurrentDebt,"19,000,000","20,000,000","21,000,000","225,000,000","60,000,000","71,000,000","75,000,000","70,000,000","72,000,000","96,000,000","104,000,000","29,000,000","37,000,000","37,000,000","38,000,000","35,000,000","34,000,000","34,000,000","33,000,000","34,000,000","36,000,000","43,000,000","43,000,000","66,000,000","73,000,000","82,000,000","37,000,000","39,000,000","43,000,000","56,000,000","58,000,000","56,000,000","77,000,000","74,000,000","71,000,000","56,000,000","57,000,000","43,000,000","40,000,000","48,000,000","46,000,000","46,000,000","46,000,000"
				OtherCurrentBorrowings,,,,,,,,,,,,"29,000,000","37,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"824,000,000","803,000,000","788,000,000","771,000,000","705,000,000","721,000,000","669,000,000","677,000,000","672,000,000","718,000,000","562,000,000","171,000,000","30,000,000","12,000,000","111,000,000","24,000,000","24,000,000","24,000,000","113,000,000","101,000,000","103,000,000","100,000,000","137,000,000","76,000,000","70,000,000","77,000,000","122,000,000","130,000,000","134,000,000","136,000,000","108,000,000","159,000,000","152,000,000","146,000,000","90,000,000","112,000,000","120,000,000","184,000,000","77,000,000",,,"66,000,000",
	TotalNonCurrentLiabilitiesNetMinorityInterest,"11,471,000,000","11,383,000,000","11,516,000,000","11,745,000,000","12,119,000,000","12,436,000,000","12,426,000,000","12,867,000,000","13,096,000,000","13,161,000,000","12,812,000,000","6,107,000,000","6,326,000,000","6,338,000,000","6,460,000,000","6,541,000,000","6,639,000,000","6,092,000,000","6,327,000,000","6,584,000,000","6,731,000,000","6,285,000,000","6,401,000,000","6,564,000,000","6,654,000,000","6,743,000,000","4,388,000,000","4,404,000,000","4,570,000,000","4,540,000,000","4,615,000,000","4,695,000,000","4,682,000,000","4,684,000,000","4,647,000,000","4,627,000,000","4,665,000,000","4,650,000,000","4,935,000,000","4,928,000,000","4,910,000,000","4,911,000,000","5,000,000,000"
		LongTermDebtAndCapitalLeaseObligation,"10,070,000,000","9,859,000,000","9,905,000,000","9,949,000,000","10,289,000,000","10,481,000,000","10,626,000,000","11,158,000,000","11,522,000,000","11,642,000,000","11,261,000,000","5,439,000,000","5,690,000,000","5,700,000,000","5,806,000,000","5,910,000,000","5,992,000,000","5,502,000,000","5,608,000,000","5,857,000,000","6,012,000,000","5,710,000,000","5,712,000,000","5,812,000,000","5,914,000,000","6,066,000,000","3,648,000,000","3,669,000,000","3,767,000,000","3,756,000,000","3,860,000,000","3,899,000,000","3,866,000,000","3,875,000,000","3,875,000,000","3,886,000,000","3,942,000,000","3,932,000,000","4,431,000,000","4,530,000,000","4,518,000,000","4,517,000,000","4,581,000,000"
			LongTermDebt,"9,627,000,000","9,411,000,000","9,439,000,000","9,469,000,000","9,822,000,000","10,010,000,000","10,162,000,000","10,690,000,000","11,043,000,000","11,140,000,000","11,261,000,000","5,333,000,000","5,690,000,000","5,575,000,000","5,806,000,000","5,772,000,000","5,992,000,000","5,502,000,000","5,608,000,000","5,857,000,000","6,012,000,000","5,710,000,000","5,712,000,000","5,812,000,000","5,914,000,000","6,066,000,000","3,648,000,000","3,669,000,000","3,767,000,000","3,756,000,000","3,860,000,000","3,899,000,000","3,866,000,000","3,875,000,000","3,875,000,000","3,886,000,000","3,942,000,000","3,932,000,000","4,431,000,000","4,530,000,000","4,518,000,000","4,517,000,000","4,581,000,000"
			LongTermCapitalLeaseObligation,"443,000,000","448,000,000","466,000,000","480,000,000","467,000,000","471,000,000","464,000,000","468,000,000","479,000,000","502,000,000",,"106,000,000",,"125,000,000",,"138,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"569,000,000","578,000,000","568,000,000","546,000,000","575,000,000","536,000,000","601,000,000","673,000,000","608,000,000","731,000,000","803,000,000","388,000,000","410,000,000","421,000,000","426,000,000","397,000,000","394,000,000","345,000,000","489,000,000","483,000,000","473,000,000","348,000,000","339,000,000","431,000,000","418,000,000","392,000,000","415,000,000","434,000,000","509,000,000","498,000,000","416,000,000","492,000,000","528,000,000","540,000,000","417,000,000","379,000,000","363,000,000","414,000,000","349,000,000","224,000,000","214,000,000","210,000,000","233,000,000"
			NonCurrentDeferredTaxesLiabilities,"569,000,000","578,000,000","568,000,000","546,000,000","575,000,000","536,000,000","601,000,000","673,000,000","608,000,000","731,000,000","803,000,000","323,000,000","346,000,000","357,000,000","365,000,000","334,000,000","325,000,000","276,000,000","419,000,000","416,000,000","404,000,000","281,000,000","272,000,000","365,000,000","355,000,000","333,000,000","387,000,000","406,000,000","480,000,000","469,000,000","386,000,000","462,000,000","497,000,000","509,000,000","385,000,000","347,000,000","330,000,000","381,000,000","315,000,000","224,000,000","214,000,000","210,000,000","233,000,000"
			NonCurrentDeferredRevenue,,,,,,,,,,,,"20,000,000","20,000,000","21,000,000","21,000,000","22,000,000","23,000,000","23,000,000","24,000,000","24,000,000","25,000,000","25,000,000","26,000,000","26,000,000","27,000,000","27,000,000","28,000,000","28,000,000","29,000,000","29,000,000","30,000,000","30,000,000","31,000,000","31,000,000","32,000,000","32,000,000","33,000,000","33,000,000","34,000,000",,,,
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,"17,000,000","17,000,000","18,000,000","18,000,000","36,000,000","36,000,000","36,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,"244,000,000","264,000,000","276,000,000","354,000,000","363,000,000","377,000,000","368,000,000","307,000,000","316,000,000","328,000,000","327,000,000","42,000,000","42,000,000","42,000,000","45,000,000","53,000,000","53,000,000","53,000,000","56,000,000","82,000,000","85,000,000","85,000,000","88,000,000","76,000,000","76,000,000","76,000,000","57,000,000","42,000,000","43,000,000","44,000,000","45,000,000","38,000,000","39,000,000","41,000,000","43,000,000","80,000,000","82,000,000","82,000,000","84,000,000",,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,,,,"42,000,000","42,000,000","42,000,000","45,000,000","53,000,000","53,000,000","53,000,000","56,000,000","82,000,000","85,000,000","85,000,000","88,000,000","76,000,000","76,000,000","76,000,000","57,000,000","42,000,000","43,000,000","44,000,000","45,000,000","38,000,000","39,000,000","41,000,000","43,000,000","80,000,000","82,000,000","82,000,000","84,000,000",,,,
		DerivativeProductLiabilities,,,,,,,,,"309,000,000","103,000,000",,"79,000,000","21,000,000","13,000,000","12,000,000","16,000,000","33,000,000","26,000,000","27,000,000","35,000,000","35,000,000","26,000,000","45,000,000","56,000,000","51,000,000","32,000,000","36,000,000",,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,,"12,000,000","12,000,000","12,000,000","12,000,000","13,000,000","13,000,000","13,000,000","13,000,000","12,000,000","12,000,000",,"0","0","0","0","23,000,000","15,000,000","12,000,000","16,000,000","16,000,000"
		OtherNonCurrentLiabilities,"588,000,000","682,000,000","767,000,000","896,000,000","892,000,000","1,042,000,000","831,000,000","729,000,000","341,000,000","357,000,000","421,000,000","142,000,000","146,000,000","144,000,000","153,000,000","129,000,000","131,000,000","130,000,000","147,000,000","127,000,000","126,000,000","116,000,000","217,000,000","177,000,000","183,000,000","165,000,000","220,000,000","246,000,000","238,000,000","229,000,000","281,000,000","254,000,000","237,000,000","228,000,000","312,000,000","282,000,000","278,000,000","222,000,000","48,000,000","159,000,000","166,000,000","168,000,000","170,000,000"
