name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988
MarketCap,"12,794,349,367","18,057,772,670","20,366,712,703","20,268,774,332","20,750,503,817","18,686,285,396","15,575,955,926","10,729,421,834","8,287,123,622","5,819,228,362","16,739,721,716","14,245,690,286","15,347,840,626","13,777,300,124","12,796,653,349","15,012,848,057","16,163,500,453","19,844,293,435","18,903,356,000","18,745,512,592","17,992,024,100","15,740,370,729","16,530,162,479","14,910,882,893","12,799,799,854","12,116,687,531","12,833,139,648","10,391,271,529","10,276,388,393","10,332,792,147","10,503,825,461","11,182,472,742","12,954,818,104","12,687,154,998","11,533,281,970","10,011,802,452","7,233,125,139","6,434,351,597","5,694,688,427","5,256,127,908","5,456,400,578","6,658,175,367","5,098,507,194","4,539,497,260","6,454,765,483","6,424,852,655","7,254,423,262","4,978,312,605","4,254,275,491","5,295,125,784","4,023,946,929","5,311,611,995","2,818,036,832","644,378,613","3,804,675,968","7,880,210,499","9,364,936,858","16,382,982,259","24,682,462,893","26,776,550,598","23,452,759,516","19,719,395,482","16,282,181,150","11,080,127,499","11,556,635,292","12,280,372,758","10,453,499,151","12,589,307,907","11,370,273,651","10,155,794,652","10,210,508,999","6,885,600,324","6,509,830,668","6,490,103,665","5,381,848,570","5,421,851,854","5,168,644,365","4,446,643,500","5,096,312,198","5,941,877,280","5,393,829,116","5,759,621,498","4,544,027,601","3,535,862,429","4,773,668,690","3,997,313,878","4,485,562,218","6,071,800,692","5,095,848,479","2,741,302,920","2,864,993,040","2,904,888,448","3,049,662,000","2,077,874,120","1,574,319,224","1,338,473,112","1,830,743,564","1,986,616,000","2,094,882,080","2,518,390,560","2,144,853,000","2,100,984,660","2,018,762,384","2,443,897,932","1,959,706,020","1,883,685,960","1,103,793,000","1,223,770,500","1,313,801,616","1,451,823,732","1,156,334,400","1,517,322,374","1,122,290,102","1,343,488,500","1,911,070,394","2,252,847,018","1,593,614,000","1,310,484,000","895,116,735","697,289,000","543,475,250","507,593,578","466,576,578","285,684,000","309,491,000","351,202,500","243,584,250","265,003,358","370,359,000","351,202,500","365,660,930","334,432,000","323,981,000","203,794,500","214,245,500","214,245,500","261,275,000"
EnterpriseValue,"33,642,421,367","38,047,345,670","39,189,901,703","35,621,343,332","36,216,655,817","34,463,485,396","30,777,154,926","25,610,247,834","22,389,041,622","19,031,946,362","30,968,391,716","28,275,965,286","29,368,764,626","27,381,954,124","26,157,948,349","27,253,317,057","27,572,599,453","31,253,392,435","30,409,970,000","30,186,308,592","29,695,770,100","27,281,384,729","27,870,424,479","24,772,547,893","24,064,175,854","23,143,128,531","23,846,381,648","21,218,964,529","22,632,663,393","22,208,279,147","22,105,595,461","22,741,049,742","24,770,810,104","24,330,715,998","23,192,396,970","21,845,090,452","19,443,187,139","18,480,125,597","17,740,462,427","17,073,457,908","17,357,489,578","18,429,456,367","16,734,064,194","16,175,054,260","18,163,503,483","18,290,449,655","19,002,405,262","17,049,406,605","16,287,706,491","17,549,209,784","16,280,437,929","17,324,943,995","14,958,260,832","14,030,885,613","16,973,197,968","20,918,429,499","22,095,754,858","28,832,452,259","35,445,301,893","40,042,726,598","36,379,107,516","32,261,320,482","28,894,287,150","23,389,280,499","23,865,788,292","24,488,090,758","22,459,433,151","24,595,241,907","23,332,675,651","15,094,712,652","15,234,242,999","12,099,750,324","11,857,567,668","11,698,366,665","10,734,699,570","10,523,074,854","10,162,289,365","9,578,695,500","10,105,812,198","10,878,655,280","10,492,208,116","11,014,042,498","9,798,448,601","8,874,811,429","10,264,800,690","9,650,164,878","10,322,014,218","12,186,211,692","11,210,259,479","4,001,196,920","4,080,393,040","4,162,788,448","4,007,562,000","3,024,174,120","2,045,119,224","1,807,673,112","2,044,143,564","2,115,316,000","2,128,682,080","2,537,790,560","2,179,053,000","2,159,284,660","2,051,362,384","2,517,197,932","2,367,006,020","2,337,385,960","1,569,393,000","1,680,170,500","1,770,201,616","1,917,623,732","1,500,734,400","1,861,722,374","1,503,790,102","1,701,588,500","2,198,670,394","2,397,947,018","1,702,014,000","1,297,884,000","820,916,735","591,489,000","392,575,250","314,093,578","257,476,578","160,184,000","389,591,000","428,702,500","321,084,250","297,303,358","388,959,000","253,602,500","292,160,930","253,732,000","243,281,000","232,394,500","214,245,500","214,245,500","261,275,000"
PeRatio,"9.878","17.402","35.904",,,,"11.585","5.831","3.071","3.041","3,327","81.529","59.521","31.679","7.488","8.641","8.614","10.454","33.059","19.284","14.486","14.271","64.067",,,,,,,,"71.267","81.357",,,,,,,,,"2.082","2.423","1.869","1.665","2.58",,,,,,,,,,,"7.252","7.845","12.916","17.877","37.58","36.658","31.89","30.668","24.079","24.878","26.764","25.824","30.824","28.681","28.215","30.058","19.781","21.049","23.863","24.109","29.959","24.768","17.727","18.016","21.561","32.452","34.179","27.236","11.708","23.406","22.212","27.367","59.669","50.197","23.762","31.448","39.944","34.507","26.272","22.236","16.474","22.546","19.914","18.433","25.11","27.82","30.985","25.457","24.854","25.894","39.975","34.848","25.5","27.376","19.644","46.4","59.856",,,,,,,,,,,,,,,,"172.92","18.59","11.27","12.808","12.903","12.5","17.411",,,
ForwardPeRatio,"52.632","73.529","144.928","142.857",,,,,,"13.889","23.419","16.807","23.202","18.45","17.331","19.685","22.523","25.974","21.692","19.231","25.641","22.173","22.676","25.317","34.014","20.08","35.971","37.879","38.023","32.258","34.364","33.445","44.843","49.261","123.457","227.273",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,"1.163","1.897","1.236","1.463","0.696",,,"8.08","9.433","2.119","0.917","1.228","2.558",,,,,,,,"2.151","2.288","2.233","4.484","4.933","12.405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.309","2.112","2.728","3.254","4.624","3.637","2.296","1.219","0.726","0.483","1.386","1.191","1.275","1.199","1.203","1.435","1.539","1.881","1.822","1.827","1.811","1.661","1.776","1.642","1.401","1.266","1.28","1.002","0.945","1.024","1.038","1.122","1.295","1.291","1.2","1.065","0.785","0.702","0.621","0.621","0.726","0.973","0.803","0.715","1.058","1.002","1.111","0.829","0.712","0.848","0.577","0.66","0.294","0.094","0.534","1.109","1.321","2.295","3.259","3.486","3.288","2.829","2.256","1.578","1.63","1.782","1.877","2.24","2.299","2.346","2.483","1.72","1.687","1.684","1.456","1.452","1.364","1.148","1.307","1.498","1.363","1.448","1.153","0.795","1.143","1.052","1.494","2.567","2.16","1.862","2.171","2.608","2.861","2.22","1.975","1.714","2.374","2.49","2.568","3.244","2.676","2.595","2.35","2.781","2.65","2.623","1.564","1.817","1.951","2.04","1.882","2.428","2.672","5.602","32.098","84.277","46.56","32.199","16.017","11.32","5.569","4.181","2.362","2.119","1.916","1.956","1.387","1.283","1.737","1.355","1.484","1.461","1.415","0.988",,,
PbRatio,"2.526","2.975","2.982","3.28","3.29","2.873","2.27","1.455","1.014","0.753","2.762","2.185","2.216","2.117","1.889","2.168","2.118","2.561","2.997","2.83","2.822","2.531","2.674","2.695","2.462","2.367","2.175","1.783","2.405","2.526","2.376","2.509","2.983","2.998","2.706","2.334","1.655","1.474","1.304","0.918","0.928","1.094","0.816","0.726","1.014","2.201","2.419","1.96","1.493","1.401","1.04","1.237","0.559","0.158","0.957","1.532","1.841","3.215","4.073","6.182","5.965","5.123","4.598","3.197","3.335","3.627","3.221","3.879","3.58","3.36","3.684","2.617","2.594","2.486","2.124","2.063","1.922","1.676","1.913","2.154","2.052","2.294","1.81","1.389","1.937","1.678","1.939","2.694","2.261","2.644","2.771","2.903","2.421","1.7","1.632","1.415","1.612","1.778","1.902","2.374","2.055","2.087","2.074","2.577","3.143","3.223","2.001","2.306","2.476","2.71","2.257","2.961","2.332","2.852","3.967","3.825","3.048","2.501","1.699","1.592","1.227","1.136","1.044","0.649","1.204","1.359","0.943","0.885","1.241","1.325","1.586","1.457","1.411","0.996",,,
EnterprisesValueRevenueRatio,"3.09","13.33","12.82","13.156","15.969","20.916","20.607","22.746","77.254","8.448","9.723","8.531","9.112","8.619","8.568","8.997","9.645","11.074","11.709","10.679","11.241","10.074","11.326","9.849","10.603","10.473","10.879","9.303","9.489","9.522","9.266","9.151","9.597","9.25","9.228","8.869","7.836","7.857","7.732","7.571","7.47","8.056","7.286","7.242","10.057","12.153","12.958","10.945","10.592","12.042","11.209","11.3","9.037","9.361","10.448","11.716","11.656","15.307","18.378","21.108","18.787","16.721","18.907","12.297","11.82","13.036","12.807","13.602","13.597","12.536","14.335","11.675","11.056","10.97","11.026","10.633","10.313","9.373","10.553","10.757","10.077","10.786","10.932","8.938","9.76","9.023","7.601","11.173","17.874","9.035","9.694","10.399","12.559","12.029","9.512","9.332","11.026","11.765","10.013","12.177","10.421","10.933","9.929","12.687","12.425","11.168","10.4","7.91","9.684","10.914","9.468","8.753","7.824","9.511","50.661","510.201","362.131","264.874","74.629","45.852","32.715","22.119","11.598","3.778","9.124","10.799","11.892","6.819","7.046","5.012","6.507","5.887","4.564","4.611","4.12","4.12","5.025"
EnterprisesValueEBITDARatio,"8.923","91.992","60.689","16.966","59.223","624.225","-407.666","-121.644","-29.822","13.476","9.818","52.72","45.995","40.856","41.814","39.129","42.959","50.6","67.913","42.848","40.43","36.906","55.499","27.708","26.437","46.564","-23.446","44.694","42.343","38.355","49.766","48.82","46.899","40.207","50.208","50.092","47.897","37.686","-22.971","49.214","44.48","53.423","55.459","48.168","4.755","65.827","80.955","-254.731","-17.957","64.945","-49.137","-21.503","229.182","26.783","-19.934","47.202","41.581","53.733","21.018","63.02","56.674","52.593","44.654","39.562","40.249","42.188","43.504","49.036","44.057","36.769","46.579","36.339","32.076","32.402","33.189","37.81","34.977","33.932","40.995","38.253","32.03","18.871","50.338","45.609","31.088","28.167","54.049","36.201","57.166","30.089","75.844","33.982","49.97","50.741","32.618","32.688","43.866","46.593","30.109","33.261","30.909","31.989","33.795","40.797","36.927","35.849","25.602","33.738","74.378","57.586","34.739","31.662","31.928","57.877","-21.04","-470.186","-1,001.185","-2,163.14","-200.224","-591.489","-261.717","-1,046.979","-102.991","53.395","149.843","-186.392","-26.318","-26.31","77.792",,"76.884","115.333","67.578","4.611","-1.453","4.12","5.025"
