name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
TotalAssets,"3,511,876,000","3,492,395,000","3,469,741,000","3,409,522,000","3,332,142,000","3,311,465,000","3,259,714,000","3,209,977,000","3,174,298,000","3,132,470,000","2,022,382,000","2,003,650,000","1,958,807,000","1,956,389,000","1,536,868,000","1,500,121,000","1,463,874,000","1,458,001,000","1,511,570,000","1,471,186,000","1,435,777,000","1,443,376,000","1,454,341,000","1,399,337,000","1,355,576,000","1,340,963,000","1,323,375,000","1,295,857,000","1,277,821,000","1,269,304,000","1,210,104,000","1,147,022,000","1,123,935,000","1,109,986,000","1,149,840,000","1,130,465,000","1,098,691,000","1,087,499,000","1,075,319,000","1,055,247,000","1,042,444,000","1,038,810,000","1,013,243,000","1,000,314,000","947,678,000","935,362,000","955,392,000","952,980,000","890,662,000","878,474,000","881,264,000","870,355,000","854,396,000","850,877,000","808,937,000","787,946,000","774,311,000","767,326,000","761,606,000","745,923,000","724,918,000","705,864,000","648,386,000","631,045,000","599,745,000","587,709,000","588,153,000","571,115,000","554,788,000","552,152,000","542,896,000","529,478,000","523,667,000","511,717,000","511,912,000","492,557,000","470,615,000","453,223,000","459,491,000","449,579,000","436,688,000","431,017,000","431,563,000","411,535,000","399,429,000","391,930,000","390,050,000","379,013,000","367,440,000","372,427,000","368,027,000","361,051,000","347,785,000","359,380,000","342,051,000","330,536,000","321,286,000","323,200,000","319,700,000","310,000,000","298,800,000","296,500,000","303,500,000","291,500,000","281,900,000","280,500,000","271,300,000","264,300,000","258,000,000","262,500,000","263,500,000","260,700,000","254,800,000"
	CurrentAssets,"137,935,000","134,085,000","155,513,000","146,858,000","123,467,000","127,331,000","154,902,000","145,543,000","128,818,000","122,046,000","507,814,000","503,919,000","488,456,000","502,722,000","80,367,000","73,173,000","61,060,000","66,858,000","87,121,000","72,892,000","73,736,000","99,611,000","133,339,000","92,714,000","62,626,000","73,376,000","76,879,000","70,012,000","63,148,000","68,093,000","70,528,000","47,007,000","40,752,000","39,652,000","49,330,000","48,223,000","34,167,000","42,911,000","62,075,000","58,279,000","59,370,000","68,915,000","89,195,000","83,814,000","39,061,000","38,027,000","42,644,000","64,448,000","25,888,000","28,010,000","39,861,000","41,526,000","29,387,000","31,961,000","42,124,000","39,100,000","27,634,000","31,591,000","38,606,000","38,075,000","25,846,000","59,475,000","41,010,000","33,885,000","31,636,000","31,692,000","46,414,000","40,230,000","30,343,000","28,370,000","33,174,000","29,680,000","27,075,000","27,098,000","40,091,000","22,325,000","22,246,000","18,699,000","25,564,000","25,634,000","17,945,000","20,427,000","25,416,000","22,515,000","15,258,000","15,252,000","21,641,000","18,959,000","13,650,000","13,800,000","20,223,000","20,149,000","12,522,000","21,225,000","19,258,000","14,986,000","11,992,000","15,900,000","29,600,000","27,900,000","22,900,000","20,900,000","32,900,000","26,900,000","20,800,000","21,500,000","17,000,000","13,400,000","10,000,000","13,500,000","17,300,000","15,000,000","11,700,000"
		CashCashEquivalentsAndShortTermInvestments,"17,487,000","10,908,000","14,019,000","25,442,000","11,406,000","5,269,000","20,211,000","23,317,000","28,273,000","12,944,000","424,702,000","421,849,000","419,663,000","420,722,000","13,327,000","8,926,000","6,954,000","7,799,000","7,569,000","9,220,000","7,092,000","6,349,000","17,663,000","12,518,000","8,692,000","5,239,000","6,271,000","5,238,000","5,417,000","2,399,000","5,599,000","6,023,000","3,118,000","2,299,000","3,219,000","4,005,000","2,145,000","2,522,000","6,684,000","9,258,000","19,261,000","26,734,000","43,069,000","45,356,000","2,354,000","1,730,000","3,335,000","3,495,000","1,800,000","1,416,000","1,860,000","4,771,000","2,436,000","3,406,000","2,177,000","1,836,000","1,715,000","2,354,000","2,227,000","5,693,000","2,691,000","3,788,000","2,896,000","2,562,000","9,817,000","9,398,000","11,152,000","9,670,000","13,639,000","10,899,000","6,489,000","5,270,000","10,030,000","10,036,000","13,625,000",,"1,798,000","324,000","638,000","3,485,000","2,039,000","5,021,000","2,098,000","868,000","1,270,000","783,000","1,629,000","375,000","850,000","124,000","1,074,000","2,602,000","593,000","8,066,000","414,000","195,000","973,000","3,800,000","15,700,000","13,800,000","13,100,000","11,900,000","19,400,000","13,400,000","12,500,000","11,700,000","3,700,000","1,600,000","2,300,000","1,300,000","2,500,000","1,300,000","1,000,000"
			CashAndCashEquivalents,"17,487,000","10,908,000","14,019,000","25,442,000","11,406,000","5,269,000","20,211,000","23,317,000","28,273,000","12,944,000","424,702,000","421,849,000","419,663,000","420,722,000","13,327,000","8,926,000","6,954,000","7,799,000","7,569,000","9,220,000","7,092,000","6,349,000","17,663,000","12,518,000","8,692,000","5,239,000","6,271,000","5,238,000","5,417,000","2,399,000","5,599,000","6,023,000","3,118,000","2,299,000","3,219,000","4,005,000","2,145,000","2,522,000","6,684,000","9,258,000","19,261,000","26,734,000","43,069,000","45,356,000","2,354,000","1,730,000","3,335,000","3,495,000","1,800,000","1,416,000","1,860,000","4,771,000","2,436,000","3,406,000","2,177,000","1,836,000","1,715,000","2,354,000","2,227,000","5,693,000","2,691,000","3,788,000","2,896,000","2,562,000","9,817,000","9,398,000","11,152,000","9,670,000","13,639,000","10,899,000","6,489,000","5,270,000","10,030,000","10,036,000","13,625,000",,"1,798,000","324,000","638,000","3,485,000","2,039,000","5,021,000","2,098,000","868,000","1,270,000","783,000","1,629,000","375,000","850,000","124,000","1,074,000","2,602,000","593,000","8,066,000","414,000","195,000","973,000","3,800,000","15,700,000","13,800,000","13,100,000","11,900,000","19,400,000","13,400,000","12,500,000","11,700,000","3,700,000","1,600,000","2,300,000","1,300,000","2,500,000","1,300,000","1,000,000"
				CashFinancial,"17,487,000","10,908,000","14,019,000","25,442,000","11,406,000","5,269,000","20,211,000","23,317,000","28,273,000","12,944,000","12,702,000","9,849,000","7,663,000","8,722,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CashEquivalents,,,,,,,,,,"0","412,000,000","412,000,000","412,000,000","412,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"100,185,000","104,768,000","117,846,000","103,863,000","92,997,000","103,092,000","113,842,000","105,104,000","80,839,000","88,077,000","68,947,000","61,003,000","42,238,000","50,219,000","61,518,000","57,939,000","49,584,000","54,309,000","62,961,000","51,813,000","48,016,000","53,795,000","75,063,000","48,041,000","34,626,000","46,851,000","50,625,000","43,552,000","37,942,000","45,327,000","43,370,000","37,653,000","30,464,000","34,189,000","42,522,000","41,193,000","28,517,000","29,944,000","42,973,000","36,868,000","31,465,000","33,107,000","41,877,000","35,220,000","34,572,000","33,835,000","36,204,000","30,912,000","21,799,000","24,004,000","35,396,000","34,297,000","24,800,000","26,329,000","37,385,000","35,243,000","23,726,000","24,266,000","33,537,000","30,407,000","21,121,000","21,956,000","32,737,000","26,760,000","16,794,000","19,851,000","31,957,000","23,262,000","14,895,000","8,655,000","24,096,000","22,492,000","15,243,000","15,043,000","24,386,000","21,029,000","13,773,000","16,721,000","23,033,000","20,863,000","14,793,000","14,098,000","9,065,000","20,460,000","12,817,000","13,125,000","18,315,000","17,288,000","11,778,000","12,580,000","17,740,000","16,424,000","10,948,000","11,910,000","17,484,000","13,772,000","10,096,000","4,700,000","12,400,000","12,400,000","8,700,000","5,100,000","12,100,000","12,200,000","7,300,000","5,600,000","12,100,000","10,300,000","6,800,000","5,800,000","12,600,000","11,500,000","7,900,000"
			AccountsReceivable,"53,942,000","53,699,000","58,725,000","50,825,000","45,583,000","46,832,000","51,374,000","44,880,000","34,710,000","36,305,000","27,965,000","24,350,000","17,894,000","19,154,000","22,595,000","21,703,000","18,326,000","17,305,000","23,297,000","19,643,000","15,288,000","16,361,000","21,429,000","17,262,000","13,799,000","16,390,000","20,255,000","17,629,000","17,574,000","14,997,000","18,077,000","17,157,000","14,396,000","14,496,000","18,653,000","18,097,000","13,559,000","12,317,000","17,573,000","15,291,000","12,625,000","12,541,000","16,921,000","15,368,000","9,154,000","21,118,000","17,007,000","14,335,000","11,192,000","11,569,000","16,798,000","17,667,000","14,527,000","13,433,000","17,134,000","16,978,000","12,146,000","11,612,000","14,826,000","12,500,000","10,304,000","10,889,000","14,683,000","10,944,000","9,357,000","11,145,000","16,708,000","9,331,000","8,261,000","8,655,000","24,096,000","22,492,000","15,243,000","8,838,000","24,386,000","21,029,000","13,773,000","10,116,000","23,033,000","20,863,000","14,793,000","7,098,000","9,065,000","20,460,000","12,817,000","6,425,000","18,315,000","17,288,000","11,778,000","6,073,000","17,740,000","16,424,000","10,948,000","5,407,000","17,484,000","13,772,000","10,096,000","4,700,000","12,400,000","12,400,000","8,700,000","5,100,000","12,100,000","12,200,000","7,300,000","5,600,000","12,100,000","10,300,000","6,800,000","5,800,000","12,600,000","11,500,000","7,900,000"
				GrossAccountsReceivable,"59,055,000","58,299,000","62,997,000","54,691,000","49,197,000","50,723,000",,,,"37,817,000",,,,"19,426,000",,,,"17,495,000",,,,"16,561,000",,,,"16,590,000",,,,"15,147,000",,,,"14,666,000",,,,"12,542,000",,,,,,,,,,,,"11,854,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-5,113,000","-4,600,000","-4,272,000","-3,866,000","-3,614,000","-3,891,000",,,,"-1,512,000",,,,"-272,000",,,,"-190,000",,,,"-200,000",,,,"-200,000",,,,"-150,000",,,,"-170,000",,,,"-225,000",,,,,,,,,,,,"-285,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
