name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004
	TotalNonCurrentAssets,"18,775,671,000","17,812,927,000","17,020,677,000","16,175,271,000","15,886,313,000","14,796,144,000","14,404,867,000","13,861,777,000","13,796,991,000","12,004,283,000","11,143,487,000","9,007,924,000","7,602,159,000","7,341,117,000","7,297,830,000","8,361,922,000","8,460,402,000","8,378,869,000","8,315,148,000","6,722,213,000","5,987,959,000","5,960,731,000","4,676,669,000","4,533,356,000","4,699,468,000","4,592,866,000","4,469,883,000","3,505,637,000","3,083,490,000","2,870,779,000","2,782,267,000","2,755,005,000","2,723,534,000","2,593,273,000","2,291,036,000","1,975,575,000","1,905,169,000","1,901,183,000","2,042,077,000","1,835,881,000","1,852,819,000","1,455,293,000","1,417,896,000","1,391,154,000","1,384,425,000","1,195,318,000","1,198,639,000","1,203,512,000","1,221,891,000","1,247,207,000","1,250,300,000","1,253,969,000","1,264,724,000","1,141,631,000","1,250,452,400",,,,,,,,,,,,,,,
		NetPPE,,,,,,,,,,,"10,261,000","10,651,000","11,419,000",,,,,,,,,,,,,,,,,,,,,,,,,,"1,149,126,000","1,156,575,000","1,169,889,000","1,128,569,000","1,157,516,000","1,134,908,000","1,139,524,000","921,271,000","1,118,664,000","1,121,695,000","1,117,193,000","1,123,337,000","1,126,051,000","1,129,554,000","1,135,669,000","1,141,631,000","1,101,364,902","1,072,080,138","816,008,317","820,191,516","774,001,906","677,233,987","673,319,734","651,067,945","554,516,190","428,207,744","403,178,508","371,219,561","261,641,039","234,857,091","189,808,747","150,211,823"
			GrossPPE,,,,,,,,,,,"10,261,000","10,651,000","11,419,000",,,,,,,,,,,,,,,,,,,,,,,,,,"1,269,341,000","1,275,846,000","1,282,373,000","1,221,999,000","1,258,288,000","1,227,251,000","1,223,512,000","997,365,000","1,190,494,000","1,188,812,000","1,184,375,000","1,183,639,000","1,180,228,000","1,177,266,000","1,177,344,000","1,181,965,000","1,135,627,693","1,095,694,696","834,284,584","842,904,249","792,697,929","692,641,591","685,914,953","661,826,459","565,575,276","437,596,841","410,805,206","376,479,780","265,610,101","238,151,964",,"151,523,580"
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0",,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,251,909,000","1,275,846,000","1,282,373,000","111,309,000","1,258,288,000","1,227,251,000","1,223,512,000","96,894,000","981,730,000","983,171,000","984,076,000","105,216,000","995,228,000",,"992,344,000","109,908,000","950,627,693",,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,432,000","0",,"1,079,787,000",,,,"893,741,000","1,990,000","0",,"829,385,000",,,,"833,792,000","0",,,,,,,,,,,,,,,
				OtherProperties,,,,,,,,,,,"10,261,000","10,651,000","11,419,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"206,774,000","205,641,000","200,299,000","248,747,000","185,000,000",,"185,000,000","237,772,000","185,000,000",,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,903,000",,,,"6,730,000",,,,"291,000",,,,"493,000",,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-120,215,000","-119,271,000","-112,484,000","-93,430,000","-100,772,000","-92,343,000","-83,988,000","-76,094,000","-71,830,000","-67,117,000","-67,182,000","-60,302,000","-54,177,000","-47,712,000","-41,675,000","-40,334,000","-34,262,791","-23,614,558","-18,276,267","-22,712,733","-18,696,023","-15,407,604","-12,595,219","-10,758,514","-11,059,086","-9,389,097","-7,626,698","-5,260,219","-3,969,062","-3,294,873",,"-1,311,757"
		GoodwillAndOtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43,093,000",,,,"35,004,000",,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43,093,000",,,,"35,004,000",,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentProperties,"15,262,206,000","16,432,665,000","15,647,459,000","14,666,914,000","14,549,717,000","13,504,400,000","13,272,143,000","12,723,883,000","12,649,686,000","10,868,036,000","10,087,088,000","7,924,105,000","6,794,504,000","6,700,850,000","6,613,149,000","7,891,318,000","7,986,921,000","7,965,551,000","7,849,790,000","6,347,104,000","5,669,730,000","5,701,243,000","4,434,562,000","4,344,767,000","4,503,797,000","4,424,354,000","4,347,183,000","3,380,709,000","2,961,409,000","2,807,258,000","2,691,380,000","2,667,408,000","2,656,254,000","2,525,353,000","2,227,928,000","1,913,906,000","1,842,822,000","1,837,043,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"2,990,356,000","1,181,025,000","1,170,171,000","1,176,862,000","1,080,214,000","1,123,623,000","864,944,000","841,098,000","834,430,000","926,990,000","777,102,000","799,058,000","506,123,000","520,058,000",,,,"288,398,000",,,,"177,430,000",,,,"129,337,000",,,,,,,,,,,,,"312,050,000","201,156,000","200,285,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"2,990,356,000","1,181,025,000","1,170,171,000","1,176,862,000","1,080,214,000","1,123,623,000","864,944,000","841,098,000","834,430,000","926,990,000","777,102,000","799,058,000","506,123,000","520,058,000",,,,"288,398,000",,,,"177,430,000",,,,"129,337,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsInOtherVenturesUnderEquityMethod,"1,455,842,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,"1,534,514,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,285,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"158,177,000","159,718,000","430,207,000","239,839,000","165,000,000","219,978,000","220,868,000","215,985,000","51,154,000","51,704,000","91,635,000","110,842,000","109,921,000","109,433,000","114,003,000",,"132,610,833","142,397,757","84,486,130","80,758,273","76,020,911","72,494,574","62,252,787","45,172,830","46,332,229","49,848,111","48,748,111","48,205,611","52,895,611","48,498,111","42,498,111","50,224,069"
		NonCurrentDeferredAssets,,"5,488,000","6,147,000",,,"192,000",,,,"2,492,000",,,,"4,793,000",,,,"7,093,000",,,,"4,478,000",,,,"7,628,000",,,,"35,324,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"523,109,000","193,749,000","196,900,000","331,495,000","256,382,000","167,929,000","267,780,000","296,796,000","312,875,000","206,765,000","269,036,000","274,110,000","290,113,000","115,416,000","684,681,000","470,604,000","473,481,000","117,827,000","465,358,000","375,109,000","318,229,000","77,580,000","242,107,000","188,589,000","195,671,000","31,547,000","122,700,000","124,928,000","122,081,000","28,197,000","90,887,000","87,597,000","67,280,000","67,920,000","63,108,000","61,669,000","62,347,000","64,140,000","422,724,000","318,432,000","52,438,000","43,792,000","95,380,000","36,268,000","24,033,000","23,058,000","28,821,000","30,113,000","13,063,000","13,028,000","14,328,000","14,982,000","15,052,000",,"16,476,665",,,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"10,898,475,000","12,074,130,000","11,353,253,000","10,869,074,000","10,625,465,000","9,485,157,000","8,765,538,000","8,380,793,000","8,255,577,000","7,439,177,000","6,465,335,000","5,199,576,000","4,340,977,000","4,282,705,000","4,288,008,000","5,111,369,000","5,178,651,000","5,185,083,000","5,085,836,000","3,495,632,000","3,524,159,000","3,165,308,000","2,929,371,000","2,950,695,000","3,574,247,000","3,502,086,000","3,520,720,000","2,430,248,000","2,027,348,000","2,365,289,000","1,762,034,000","1,777,090,000","1,595,612,000","1,560,362,000","1,204,581,000","1,031,636,000","1,005,625,000","1,129,072,000","1,125,241,000","1,010,948,000","1,013,715,000","793,059,000","758,025,000","810,018,000","558,817,000","449,238,000","455,369,000","459,471,000","624,803,000","638,323,000","628,792,000","617,799,000","619,330,000","692,839,000","669,830,162","625,097,335","475,387,836","538,385,139","437,468,174","326,385,021","334,857,162","399,983,774","284,313,242","152,450,606","123,999,450","142,722,538","72,133,245","98,946,430","92,047,316","73,777,619"
	CurrentLiabilities,"1,145,279,000","2,232,961,000","1,509,969,000","886,881,000","646,307,000","640,334,000","673,476,000","462,091,000","452,137,000","307,587,000","717,025,000","244,024,000","236,737,000","245,851,000","235,348,000","1,054,486,000","1,030,054,000","1,070,176,000","644,896,000","489,845,000","593,722,000","517,644,000","173,718,000","194,215,000","806,028,000","1,266,714,000","1,236,482,000","158,046,000","438,204,000","733,320,000","116,256,000","111,656,000","254,603,000","223,098,000","142,081,000","124,107,000","85,005,000","211,570,000","84,671,000","81,583,000","84,822,000","74,432,000","81,242,000","67,224,000","58,695,000","59,111,000","66,632,000","38,053,000","30,079,000","44,597,000","45,815,000","39,343,000","28,872,000","54,473,000","51,246,099",,,,,,,,,,,,,,,
		PayablesAndAccruedExpenses,"595,026,000","607,792,000","595,003,000","652,698,000","445,595,000","438,750,000","431,180,000","443,453,000","428,136,000","291,489,000","249,642,000","192,948,000","188,956,000","204,325,000","202,033,000","204,505,000","206,891,000","211,188,000","180,631,000","219,527,000","194,311,000","207,711,000","149,190,000","148,218,000","139,443,000","137,356,000","123,888,000","130,505,000","111,187,000","112,623,000","85,426,000","84,231,000","74,184,000","94,311,000","73,852,000","58,694,000","65,621,000","65,961,000","64,297,000","59,087,000","62,278,000","51,125,000","57,666,000","46,377,000","37,818,000","35,974,000","45,366,000","38,053,000","30,079,000","29,247,000","33,044,000","26,085,000","28,872,000","24,718,000","31,828,966","27,760,233","23,678,440","21,091,374","22,052,866","19,834,289","35,676,865","30,045,642","27,733,227","26,736,716","24,224,209","19,928,900","11,537,838","11,596,030",,"10,903,025"
		CurrentDebtAndCapitalLeaseObligation,"531,419,000","1,599,606,000","895,227,000","212,997,000","179,179,000","165,407,000","225,000,000",,,,"451,006,000","40,627,000","37,802,000","28,059,000","22,153,000","835,848,000","807,614,000","840,810,000","445,359,000","250,210,000","380,000,000","290,000,000",,"25,000,000","645,000,000","1,100,000,000","1,091,000,000",,"301,655,000","593,490,000",,,"155,000,000","105,000,000","45,000,000","40,000,000",,"125,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDebt,"531,419,000","1,599,606,000","895,227,000","212,997,000","179,179,000","165,407,000","225,000,000",,,,"451,006,000","40,627,000","37,802,000","28,059,000","22,153,000","835,848,000","807,614,000","840,810,000","445,359,000","250,210,000","380,000,000","290,000,000",,"25,000,000","645,000,000","1,100,000,000","1,091,000,000",,"301,655,000","593,490,000",,,"155,000,000","105,000,000","45,000,000","40,000,000",,"125,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LineOfCredit,"531,419,000","1,599,606,000","895,227,000","212,997,000","179,179,000","165,407,000","225,000,000",,,"0","451,006,000","40,627,000","37,802,000","28,059,000","22,153,000","835,848,000","807,614,000","840,810,000","445,359,000","250,210,000","380,000,000","290,000,000","0","25,000,000","645,000,000","1,100,000,000","1,091,000,000",,"301,655,000","593,490,000","0","0","155,000,000","105,000,000","45,000,000","40,000,000","0","125,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"18,834,000","25,563,000","19,739,000","21,186,000","21,533,000","36,177,000","17,296,000","18,638,000","24,001,000","16,098,000","16,377,000","10,449,000","9,979,000","13,467,000","11,162,000","14,133,000","15,549,000","18,178,000","18,906,000","20,108,000","19,411,000","19,933,000","24,528,000","20,997,000","21,585,000","29,358,000","21,594,000","27,541,000","25,362,000","27,207,000","30,830,000","27,425,000","25,419,000","23,787,000","23,229,000","25,413,000","19,384,000","20,609,000","20,374,000","22,496,000","22,544,000","23,307,000","23,576,000","20,847,000","20,877,000","23,137,000","21,266,000",,,"15,350,000","12,771,000","13,258,000",,"16,110,000","19,417,133","18,399,668",,,,,,,,,,,,,,
			CurrentDeferredRevenue,"18,834,000","25,563,000","19,739,000","21,186,000","21,533,000","36,177,000","17,296,000","18,638,000","24,001,000","16,098,000","16,377,000","10,449,000","9,979,000","13,467,000","11,162,000","14,133,000","15,549,000","18,178,000","18,906,000","20,108,000","19,411,000","19,933,000","24,528,000","20,997,000","21,585,000","29,358,000","21,594,000","27,541,000","25,362,000","27,207,000","30,830,000","27,425,000","25,419,000","23,787,000","23,229,000","25,413,000","19,384,000","20,609,000","20,374,000","22,496,000","22,544,000","23,307,000","23,576,000","20,847,000","20,877,000","23,137,000","21,266,000",,,"15,350,000","12,771,000","13,258,000",,"16,110,000","19,417,133","18,399,668",,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,645,000",,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"9,753,196,000","9,841,169,000","9,843,284,000","9,982,193,000","9,979,158,000","8,844,823,000","8,092,062,000","7,918,702,000","7,803,440,000","7,131,590,000","5,748,310,000","4,955,552,000","4,104,240,000","4,036,854,000","4,052,660,000","4,056,883,000","4,148,597,000","4,114,907,000","4,440,940,000","3,005,787,000","2,930,437,000","2,647,664,000","2,755,653,000","2,756,480,000","2,768,219,000","2,235,372,000","2,284,238,000","2,272,202,000","1,589,144,000","1,631,969,000","1,645,778,000","1,665,434,000","1,341,009,000","1,337,264,000","1,062,500,000","907,529,000","920,620,000","917,502,000","1,040,570,000","929,365,000","928,893,000","718,627,000","676,783,000","742,794,000","500,122,000","390,127,000","388,737,000","421,418,000","594,724,000","593,726,000","582,977,000","578,456,000","590,458,000","638,366,000","618,584,063",,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"9,753,196,000","9,841,169,000","9,843,284,000","9,982,193,000","9,979,158,000","8,844,823,000","8,092,062,000","7,918,702,000","7,803,440,000","7,131,590,000","5,720,869,000","4,920,573,000","4,069,211,000","4,036,854,000","4,052,660,000","4,056,883,000","4,148,597,000","4,114,907,000","4,440,940,000","3,005,787,000","2,930,437,000","2,647,664,000","2,755,653,000","2,756,480,000","2,768,219,000","2,235,372,000","2,284,238,000","2,272,202,000","1,589,144,000","1,631,969,000","1,645,778,000","1,665,434,000","1,341,009,000","1,337,264,000","1,062,500,000","907,529,000","920,620,000","917,502,000","1,040,570,000","929,365,000","900,225,000","689,849,000","649,013,000","718,309,000","476,354,000","369,970,000","388,737,000","400,052,000","583,892,000","593,726,000","582,977,000","578,456,000","577,530,000","638,366,000","618,584,063","578,937,434","415,372,109","480,525,166","380,387,437","279,851,471","274,167,107","304,961,898","232,630,841","101,453,178","75,511,051","100,484,520","40,366,667","73,204,167","74,141,667","56,000,000"
			LongTermDebt,"9,586,570,000","9,683,164,000","9,685,796,000","9,834,111,000","9,820,359,000","8,700,051,000","7,965,669,000","7,795,890,000","7,684,293,000","7,023,679,000","5,645,226,000","4,837,683,000","3,985,766,000","4,009,330,000","4,021,696,000","4,028,413,000","4,090,750,000","4,057,857,000","4,386,905,000","2,970,844,000","2,897,986,000","2,619,341,000","2,728,549,000","2,733,635,000","2,751,604,000","2,222,541,000","2,273,119,000","2,262,861,000","1,580,664,000","1,608,164,000","1,618,981,000","1,640,353,000","1,317,045,000","1,316,681,000","1,041,973,000","889,074,000","900,133,000","900,160,000","1,025,183,000","900,204,000","900,225,000","689,849,000","649,013,000","718,309,000","476,354,000","369,970,000","370,013,000","382,302,000","565,222,000","576,678,000","566,185,000","562,692,000","563,010,000","638,366,000","605,402,250","567,397,087","415,372,109","480,525,166","380,387,437","279,851,471","274,167,107","304,961,898","232,630,841","101,453,178","75,511,051","100,484,520","40,366,667","73,204,167","74,141,667","56,000,000"
			LongTermCapitalLeaseObligation,"166,626,000","158,005,000","157,488,000","148,082,000","158,799,000","144,772,000","126,393,000","122,812,000","119,147,000","107,911,000","75,643,000","82,890,000","83,445,000","27,524,000","30,964,000","28,470,000","57,847,000","57,050,000","54,035,000","34,943,000","32,451,000","28,323,000","27,104,000","22,845,000","16,615,000","12,831,000","11,119,000","9,341,000","8,480,000","23,805,000","26,797,000","25,081,000","23,964,000","20,583,000","20,527,000","18,455,000","20,487,000","17,342,000","15,387,000","29,161,000",,,,,,,"18,724,000","17,750,000","18,670,000","17,048,000","16,792,000","15,764,000","14,520,000",,"13,181,813","11,540,347",,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,"19,739,000","21,186,000","21,533,000","36,177,000","17,296,000","18,638,000","24,001,000","16,098,000","16,377,000","10,449,000","9,979,000","13,467,000","11,162,000","14,133,000","15,549,000","18,178,000","18,906,000","20,108,000","19,411,000","19,933,000","24,528,000","20,997,000","21,585,000","29,358,000","21,594,000","27,541,000","25,362,000","27,207,000","30,830,000","27,425,000","25,419,000","23,787,000","23,229,000","25,413,000","19,384,000","20,609,000",,,,,,,,,,"21,366,000","10,832,000",,,,"12,928,000",,,,"19,584,007","20,839,338","20,038,859","18,526,442","17,244,367","14,615,609","16,979,122","13,947,179","12,326,691","10,922,317","8,465,676","6,418,038",,"3,578,229"
			NonCurrentDeferredRevenue,,,"19,739,000","21,186,000","21,533,000","36,177,000","17,296,000","18,638,000","24,001,000","16,098,000","16,377,000","10,449,000","9,979,000","13,467,000","11,162,000","14,133,000","15,549,000","18,178,000","18,906,000","20,108,000","19,411,000","19,933,000","24,528,000","20,997,000","21,585,000","29,358,000","21,594,000","27,541,000","25,362,000","27,207,000","30,830,000","27,425,000","25,419,000","23,787,000","23,229,000","25,413,000","19,384,000","20,609,000",,,,,,,,,,"21,366,000","10,832,000",,,,"12,928,000",,,,"19,584,007","20,839,338","20,038,859","18,526,442","17,244,367","14,615,609","16,979,122","13,947,179","12,326,691","10,922,317","8,465,676","6,418,038",,"3,578,229"
		OtherNonCurrentLiabilities,,,,,,,,"122,812,000","119,147,000","107,911,000","27,441,000","34,979,000","35,029,000","27,524,000","30,964,000","28,470,000","57,847,000","57,050,000","54,035,000","34,943,000","32,451,000","28,323,000","27,104,000","22,845,000","16,615,000","12,831,000","11,119,000","9,341,000","8,480,000","23,805,000","26,797,000","25,081,000","23,964,000","20,583,000","20,527,000","18,455,000","20,487,000","17,342,000",,,"28,668,000","28,778,000","27,770,000","24,485,000","23,768,000","20,157,000",,,,,,,,,,,,,,,,,,,,,,,,
