name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006
		GainsLossesNotAffectingRetainedEarnings,"-27,600,000","60,600,000","78,400,000","87,800,000","79,000,000","115,100,000","111,700,000","105,000,000","41,600,000","65,300,000","68,100,000","53,300,000","23,600,000","-13,700,000","-22,500,000","-13,300,000","-2,000,000","107,400,000","90,600,000","90,300,000","82,500,000","74,500,000","117,600,000","122,800,000","103,400,000","83,600,000","77,100,000","89,500,000","115,300,000","106,925,000","101,700,000","108,609,000","98,518,000","90,418,000","91,214,000","87,759,000","129,058,000","129,549,000","139,686,000","124,836,000","121,607,000","116,719,000","115,801,000","99,287,000","81,137,000","84,133,000","127,248,000","100,361,000","85,434,000","83,812,000","99,774,000","53,837,000","44,781,000","32,804,000","-3,688,000","23,808,000","41,137,000","46,520,000","32,469,000","13,636,000","28,764,000","29,175,000",
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-302,044,000","-301,348,000","-301,282,000",,"53,535,000"
TotalCapitalization,"1,169,300,000","1,213,100,000","1,189,900,000","1,203,600,000","1,201,600,000","1,232,800,000","1,202,400,000","1,179,000,000","1,057,300,000","1,165,800,000","1,160,400,000","1,121,500,000","1,091,700,000","1,038,200,000","1,011,200,000","976,500,000","950,300,000","967,700,000","937,100,000","919,200,000","899,500,000","872,600,000","882,100,000","877,300,000","835,700,000","792,800,000","818,000,000","806,500,000","801,500,000","778,844,000","754,593,000","747,252,000","689,861,000","670,703,000","668,529,000","633,940,000","660,083,000","651,381,000","595,216,000","576,651,000","587,720,000","596,186,000","638,096,000","630,713,000","617,758,000","622,116,000","660,758,000","653,263,000","641,176,000","630,399,000","706,606,000","653,066,000","641,942,000","626,728,000","544,608,000","398,153,000","396,225,000","379,453,000","341,754,000","361,588,000","351,976,000","303,777,000","273,055,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"302,044,000","301,348,000","301,282,000",,
CommonStockEquity,"1,109,300,000","1,213,100,000","1,189,900,000","1,203,600,000","1,186,600,000","1,212,800,000","1,167,400,000","1,144,000,000","1,057,300,000","1,165,800,000","1,160,400,000","1,121,500,000","1,071,700,000","1,018,200,000","991,200,000","956,500,000","930,300,000","947,700,000","917,100,000","899,200,000","867,500,000","840,600,000","850,100,000","845,300,000","803,700,000","760,800,000","726,000,000","714,500,000","709,500,000","686,844,000","652,593,000","645,252,000","587,861,000","568,703,000","556,529,000","521,940,000","548,083,000","539,381,000","473,216,000","454,651,000","465,720,000","474,186,000","506,096,000","498,713,000","485,758,000","490,116,000","528,758,000","521,263,000","509,176,000","498,399,000","524,606,000","471,066,000","459,942,000","444,728,000","394,608,000","398,153,000","396,225,000","379,453,000","39,710,000","60,240,000","50,694,000","303,777,000","273,055,000"
CapitalLeaseObligations,"15,700,000","16,600,000","17,500,000","18,400,000","19,100,000","19,900,000","20,900,000","22,200,000","16,800,000","17,800,000","17,100,000","17,800,000","19,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"1,059,500,000","1,163,300,000","1,140,100,000","1,153,800,000","1,136,800,000","1,163,100,000","1,117,600,000","1,094,200,000","1,007,500,000","1,116,100,000","1,110,600,000","1,077,600,000","1,027,800,000","974,300,000","947,300,000","912,500,000","886,300,000","903,600,000","872,900,000","855,000,000","823,200,000","796,200,000","805,600,000","800,700,000","759,100,000","716,100,000","681,100,000","669,500,000","664,400,000","641,618,000","607,221,000","599,711,000","542,152,000","522,826,000","510,456,000","475,642,000","501,559,000","492,631,000","426,205,000","407,337,000","418,103,000","426,266,000","457,828,000","450,044,000","436,688,000","440,645,000","478,837,000","470,834,000","458,200,000","446,765,000","472,321,000","418,190,000","406,392,000","390,318,000","394,608,000","398,153,000","396,225,000","379,453,000","341,754,000","361,588,000","351,976,000","303,777,000","273,055,000"
InvestedCapital,"1,169,300,000","1,213,100,000","1,189,900,000","1,203,600,000","1,201,600,000","1,232,800,000","1,202,400,000","1,179,000,000","1,057,300,000","1,165,800,000","1,160,400,000","1,121,500,000","1,091,700,000","1,038,200,000","1,011,200,000","976,500,000","950,300,000","967,700,000","937,100,000","919,200,000","899,500,000","872,600,000","882,100,000","877,300,000","835,700,000","792,800,000","818,000,000","806,500,000","801,500,000","778,844,000","754,593,000","747,252,000","689,861,000","670,703,000","668,529,000","633,940,000","660,083,000","651,381,000","595,216,000","576,651,000","587,720,000","596,186,000","638,096,000","630,713,000","617,758,000","622,116,000","660,758,000","653,263,000","641,176,000","630,399,000","706,606,000","653,066,000","641,942,000","626,728,000","544,608,000","398,153,000","396,225,000","379,453,000","39,710,000","60,240,000","50,694,000","303,777,000","273,055,000"
TangibleBookValue,"1,059,500,000","1,163,300,000","1,140,100,000","1,153,800,000","1,136,800,000","1,163,100,000","1,117,600,000","1,094,200,000","1,007,500,000","1,116,100,000","1,110,600,000","1,077,600,000","1,027,800,000","974,300,000","947,300,000","912,500,000","886,300,000","903,600,000","872,900,000","855,000,000","823,200,000","796,200,000","805,600,000","800,700,000","759,100,000","716,100,000","681,100,000","669,500,000","664,400,000","641,618,000","607,221,000","599,711,000","542,152,000","522,826,000","510,456,000","475,642,000","501,559,000","492,631,000","426,205,000","407,337,000","418,103,000","426,266,000","457,828,000","450,044,000","436,688,000","440,645,000","478,837,000","470,834,000","458,200,000","446,765,000","472,321,000","418,190,000","406,392,000","390,318,000","394,608,000","398,153,000","396,225,000","379,453,000","39,710,000","60,240,000","50,694,000","303,777,000","273,055,000"
TotalDebt,"75,700,000","16,600,000","17,500,000","18,400,000","34,100,000","39,900,000","55,900,000","57,200,000","16,800,000","17,800,000","17,100,000","17,800,000","39,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","32,000,000","32,000,000","32,000,000","32,000,000","32,000,000","32,000,000","92,000,000","92,000,000","92,000,000","92,000,000","102,000,000","102,000,000","102,000,000","102,000,000","112,000,000","112,000,000","112,000,000","112,000,000","122,000,000","122,000,000","122,000,000","122,000,000","132,000,000","132,000,000","132,000,000","132,000,000","132,000,000","132,000,000","132,000,000","132,000,000","182,000,000","182,000,000","182,000,000","182,000,000","150,000,000",,,,,,,,
NetDebt,"60,000,000",,,,"15,000,000","20,000,000","35,000,000","35,000,000",,,,,,,,,,,,,,,,,,,"35,800,000","27,100,000","46,400,000",,"42,994,000","65,044,000","50,882,000","67,497,000","12,177,000","14,940,000",,,,,,,,,,"12,175,000",,,,,,,,,,,,,,,,,
ShareIssued,"57,861,455","57,690,254","57,689,672","57,689,672","57,625,808","57,413,806","57,389,615","57,388,515","57,375,585","57,184,370","57,178,320","57,157,926","57,144,530","56,975,675","56,904,018","56,866,727","56,849,494","56,695,174","56,521,284","56,510,352","56,373,568","56,226,277","56,124,974","56,078,919","55,894,288","55,589,454","55,451,417","55,409,748","55,248,130","54,866,802","54,862,442","54,855,474","54,748,733","54,672,904","54,579,523","54,371,465","54,308,212","54,144,453","54,074,236","54,069,136","53,969,903","53,948,442","53,930,227","53,930,227","53,822,715","53,779,118","53,777,585","53,772,585","53,700,379","53,563,299","53,563,299","53,563,299","55,152,402","53,528,207","53,528,207","53,528,007","49,560,635","49,616,635","49,616,635","51,909,637","53,527,907","53,527,907","52,715,221"
OrdinarySharesNumber,"27,738,429","27,741,400","27,964,380","28,291,782","28,478,254","28,564,798","29,069,753","29,382,894","30,403,012","31,355,378","31,814,678","31,904,916","32,263,810","32,765,792","32,796,666","32,759,575","32,752,139","32,597,819","32,423,929","32,412,997","32,276,213","32,128,922","32,109,976","32,463,660","32,483,983","32,216,480","32,078,443","32,036,774","31,875,156","31,493,828","31,489,468","31,482,500","31,375,759","31,299,930","31,206,549","30,998,491","30,935,238","30,771,479","30,724,086","30,947,550","31,935,474","32,996,809","36,230,399","37,855,399","38,511,187","38,965,126","39,830,742","41,663,521","42,725,526","42,908,165","44,248,831","45,795,937","48,830,140","48,830,140","48,830,140","49,241,435","49,560,635","49,616,635","49,616,635","51,909,637","53,527,907","53,527,907","52,715,221"
TreasurySharesNumber,"30,123,026","29,948,854","29,725,292","29,397,890","29,147,554","28,849,008","28,319,862","28,005,621","26,972,573","25,828,992","25,363,642","25,253,010","24,880,720","24,209,883","24,107,352","24,107,152","24,097,355","24,097,355","24,097,355","24,097,355","24,097,355","24,097,355","24,014,998","23,615,259","23,410,305","23,372,974","23,372,974","23,372,974","23,372,974","23,372,974","23,372,974","23,372,974","23,372,974","23,372,974","23,372,974","23,372,974","23,372,974","23,372,974","23,350,150","23,121,586","22,034,429","20,951,633","17,699,828","16,074,828","15,311,528","14,813,992","13,946,843","12,109,064","10,974,853","10,655,134","9,314,468","7,767,362","6,322,262","4,698,067","4,698,067","4,286,572",,,,,,,
