name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019
MarketCap,"557,953,171","650,744,770","1,085,559,520","916,402,061","937,039,528","551,938,198","489,273,879","788,755,905","709,331,274","517,584,328","602,810,151"
EnterpriseValue,"393,538,171","461,090,770","874,773,520","693,098,061","838,633,528","440,428,198","366,487,879","655,805,905","571,132,274","440,201,328","554,500,151"
PeRatio,"0.635",,,,,,"0.691",,,,
PsRatio,"166.377","157.963","220.256","156.932","146.327","106.264","115.028","355.814","755.265",,
PbRatio,"3.324","3.491","5.377","4.212","10.225","5.298","4.446","6.433","5.377","7.078",
EnterprisesValueRevenueRatio,"121.763","719.33","1,157.108","717.493","965.056","360.416","281.481","429.192","447.245","470.804",
EnterprisesValueEBITDARatio,"-5.432","-22.475","-49.136","-37.866","-52.994","-27.052","-28.587","-45.803","-47.143","-34.289","-44.374"
