name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015
MarketCap,"4,873,948,510","4,937,445,720","5,404,728,325","4,755,579,495","5,754,983,914","4,618,104,370","4,088,382,863","3,438,711,707","2,520,966,649","1,456,617,944","2,959,058,055","2,442,577,217","3,935,127,024","6,179,056,510","4,819,424,976","6,974,770,704","7,892,171,085","8,840,177,263","9,269,262,983","9,352,776,636","7,003,487,915","7,099,338,939","4,016,720,106","2,907,531,552","1,495,489,350","1,270,222,163","970,533,865","1,170,868,103","2,896,000,000"
EnterpriseValue,"7,682,948,510","7,473,445,720","8,452,728,325","7,850,579,495","8,981,983,914","7,790,104,370","7,507,382,863","7,043,711,707","6,139,966,649","4,984,617,944","6,748,058,055","6,359,577,217","7,557,127,024","8,950,056,510","7,543,424,976","9,730,770,704","10,613,171,085","11,396,177,263","11,829,262,983","11,893,776,636","9,657,487,915","9,741,338,939","6,804,720,106","6,383,531,552","5,014,489,350","4,858,222,163","4,717,533,865","4,866,868,103","2,896,000,000"
PeRatio,"7.029","8.744","14.466","19.118","27.188","21.144",,,,,"7.506","4.318","5.43","6.818","4.857","7.331","9.438","12.458","34.288","33.74","68.945","962.5","26.939",,,,"12.933","5.55","8.394"
ForwardPeRatio,"6.545","7.072","7.375","6.84","11.001","10.194","9.872","8.897","12.579","3.226","5.483","3.685","5.78","8.11","4.958","6.575","7.74","9.141","10.246","11.325","11.737","15.221","16.978","13.889","12.392","7.519","5.928","5.311",
PegRatio,"1.408",,,,,,,,,,,,,"4.138",,,,,,"0.497","0.515","0.617","0.527","0.471","0.42","0.243",,,
PsRatio,"0.786","0.837","0.929","0.865","1.142","0.934","0.817","0.667","0.461","0.265","0.546","0.443","0.682","1.022","0.78","1.111","1.307","1.505","1.599","1.652","1.269","1.308","0.74","0.526","0.265","0.222","0.164","0.193","0.465"
PbRatio,"4.18","4.567","5.416","5.296","6.771","5.68","5.585","5.234","3.849","2.114","3.535","2.968","4.844","6.046","4.228","6.729","7.854","10.112","11.449","16.521","19.84","70.993","10.699","17.621","7.955","10.081","11.285","2.92","0.702"
EnterprisesValueRevenueRatio,"1.151","4.237","5.367","4.673","5.427","5.425","5.611","5.713","5.618","3.82","4.987","4.575","5.367","6.504","5.153","5.977","5.844","6.587","7.511","7.509","6.082","6.779","5.147","4.566","3.626","3.746","3.469","3.275","1.92"
EnterprisesValueEBITDARatio,"5.734","18.92","20.126","22.114","52.526","33.434","49.068","36.496","39.87","23.736","-20.892","28.647","28.734","38.248","25.145","25.144","23.957","22.656","30.646","32.408","27.514","33.021","-46.929","17.831","61.152","25.172","-2,358.767","347.633","37.61"
