name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991
OperatingCashFlow,"150,477,000","35,144,000","22,385,000","39,563,000","53,385,000","42,302,000","35,005,000","30,365,000","36,115,000","40,927,000","49,504,000","42,138,000","22,608,000","39,213,000","47,991,000","42,607,000","17,124,000","40,051,000","40,336,000","30,659,000","38,180,000","27,729,000","29,636,000","29,818,000","20,738,000","29,318,000","31,486,000","37,686,000","25,372,000","29,999,000","29,036,000","15,806,000","10,634,000","32,335,000","33,037,000","44,331,000","37,015,000","4,915,000","31,115,000","24,617,000","18,553,000","14,569,000","16,239,000","24,444,000","19,006,000","24,076,000","20,882,000","23,993,000","25,659,000","18,903,000","-4,844,000","32,650,000","30,680,000","-3,802,000","21,872,000","19,391,000","24,082,000","21,981,000","27,601,000","11,348,000","29,664,000","17,227,000","5,367,000","12,800,000","23,606,000","23,744,000","19,783,000","16,448,000","14,824,000","14,003,000","20,924,000","19,876,000","14,447,000","41,315,000","10,797,000","16,680,000","-3,500,000","20,638,000","11,802,000","21,545,000","18,365,000","9,152,000","4,882,000","8,991,000","8,403,000","30,968,000","16,617,000","12,572,000","7,774,000","8,216,000","6,600,000","4,900,000","2,800,000","5,800,000","5,500,000","6,100,000","8,000,000","3,900,000","6,500,000","3,400,000","9,800,000","5,100,000","5,200,000","5,000,000","6,500,000","4,400,000","2,000,000","2,700,000","5,500,000","7,100,000","3,000,000","3,700,000","2,300,000","3,200,000","-12,800,000","81,300,000","-56,300,000","-7,900,000","14,800,000","5,300,000","2,700,000","5,000,000","3,200,000","5,100,000","5,400,000","3,100,000"
	CashFlowFromContinuingOperatingActivities,"150,477,000","35,144,000","22,385,000","39,563,000","53,385,000","42,302,000","35,005,000","30,365,000","36,115,000","40,927,000","49,504,000","42,138,000","22,608,000","39,213,000","47,991,000","42,607,000","17,124,000","40,051,000","40,336,000","30,659,000","38,180,000","27,729,000","29,636,000","29,818,000","20,738,000","29,318,000","31,486,000","37,686,000","25,372,000","29,999,000","29,036,000","15,806,000","10,634,000","32,335,000","33,037,000","44,331,000","37,015,000","4,915,000","31,115,000","24,617,000","18,553,000","14,569,000","16,239,000","24,444,000","19,006,000","24,076,000","20,882,000","23,993,000","25,659,000","18,903,000","-4,844,000","32,650,000","30,680,000","-3,802,000","21,872,000","19,391,000","24,082,000","21,981,000","27,601,000","11,348,000","29,664,000","17,227,000","5,367,000","12,800,000","23,606,000","23,744,000","19,783,000","16,448,000","14,824,000","14,003,000","20,924,000","19,876,000","14,447,000","41,315,000","10,797,000","16,680,000","-3,500,000","20,638,000","11,802,000","21,545,000","18,365,000","9,152,000","4,882,000","8,991,000","8,403,000","30,968,000","16,617,000","12,572,000","7,774,000","8,216,000","6,600,000","4,900,000","2,800,000","5,800,000","5,500,000","6,100,000","8,000,000","3,900,000","6,500,000","3,400,000","9,800,000","5,100,000","5,200,000","5,000,000","6,500,000","4,400,000","2,000,000","2,700,000","5,500,000","7,100,000","3,000,000","3,700,000","2,300,000","3,200,000","-12,800,000","81,300,000","-56,300,000","-7,900,000","14,800,000","5,300,000","2,700,000","5,000,000","3,200,000","5,100,000","5,400,000","3,100,000"
		NetIncomeFromContinuingOperations,"154,165,000","39,126,000","37,310,000","37,433,000","40,296,000","39,846,000","34,194,000","35,113,000","24,713,000","10,368,000","28,960,000","32,379,000","30,555,000","29,127,000","28,652,000","29,807,000","28,121,000","25,986,000","17,637,000","22,876,000","21,359,000","20,279,000","19,608,000","20,001,000","19,909,000","18,891,000","19,127,000","19,851,000","19,281,000","18,166,000","18,513,000","10,912,000","27,640,000","18,009,000","17,925,000","19,257,000","16,916,000","7,649,000","13,116,000","14,535,000","13,257,000","13,650,000","13,722,000","15,217,000","14,655,000","14,307,000","14,434,000","14,570,000","14,424,000","13,976,000","13,801,000","13,578,000","11,560,000","13,072,000","14,897,000","15,083,000","14,657,000","13,716,000","8,985,000","15,147,000","12,064,000","14,132,000","13,648,000","14,542,000","14,169,000","13,588,000","12,995,000","13,526,000","13,128,000","12,789,000","12,491,000","12,617,000","12,568,000","12,371,000","11,882,000","11,848,000","11,808,000","11,566,000","12,506,000","10,994,000","10,847,000","10,652,000","-13,690,000","5,084,000","4,705,000","7,638,000","-7,313,000","7,176,000","3,087,000","4,241,000","4,000,000","4,900,000","4,700,000","4,800,000","4,600,000","4,700,000","4,700,000","5,100,000","3,500,000","3,700,000","4,100,000","3,400,000","3,200,000","3,400,000","2,700,000","2,900,000","2,500,000","2,700,000","2,200,000","1,900,000","1,900,000","1,000,000","1,800,000","1,800,000","2,200,000","2,100,000","2,000,000","2,200,000","2,100,000","2,100,000","1,900,000","1,900,000","1,500,000","1,800,000","1,900,000","2,000,000"
		OperatingGainsLosses,"-231,000","119,000","-79,000","-20,000","-251,000","-577,000","-257,000","-1,147,000","-767,000","570,000","-273,000","-4,255,000","-99,000","-145,000","6,451,000","-186,000","-137,000","-303,000","-2,622,000","759,000","-525,000","445,000","-206,000","-3,191,000","-163,000","-38,000","-4,946,000","-3,501,000","-111,000","-58,000","-894,000","13,311,000","-14,861,000","-10,000","-2,015,000","-680,000","-276,000","-1,625,000","7,920,000","-4,465,000","-4,906,000","-2,605,000","-2,103,000","-608,000","-142,000","1,305,000","-375,000","-2,003,000","580,000","103,000","-113,964,000","124,447,000","-5,239,000","-9,711,000","-1,068,000","-493,000","-1,285,000","-104,000","-289,000","-1,713,000","-149,000","-74,000","-131,000","-31,000","-236,000","344,000","498,000","548,000","-182,000","-34,000","-254,000","-162,000","-502,000","-296,000","-832,000","692,000","-196,000","-579,000","230,000","-1,028,000","461,000","-28,000","31,909,000","-65,000","-29,000","-1,884,000","1,234,000","-80,000","509,000","-516,000","-300,000","-800,000","-500,000","-700,000","0","-200,000",,,"200,000",,,,,,"-200,000","-800,000","0",,,,"0","0","0","-600,000","-600,000","73,400,000","-60,700,000","-13,700,000","9,400,000","-500,000","0","-600,000",,,,
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-4,179,000",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-95,000","-31,000","-12,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"80,000","179,000","2,000","100,000","-201,000","-467,000","-160,000","-84,000","-180,000","812,000","-189,000","-4,036,000","69,000","-57,000","6,916,000","-412,000","-91,000","-72,000","-1,715,000","-295,000","-348,000","491,000","521,000","-497,000","15,000","11,000","-3,478,000","683,000","-72,000","6,000","-421,000","-38,000","-14,000","-7,000","-789,000","-329,000","61,000","-1,145,000","684,000","-74,000","-258,000","-951,000","105,000","184,000","-204,000","-235,000","-2,095,000","-1,156,000","-179,000","-28,000","499,000","-142,000","-167,000","-334,000","8,000","-1,510,000","-18,000","-15,000","-613,000","-1,484,000","-21,000","5,000","-30,000","-7,000","-22,000","934,000","546,000","737,000","-51,000","4,000","-160,000","-18,000","-29,000","-9,000",,,"-66,000","1,000","307,000","-805,000","461,000","-28,000","31,898,000","-10,000","-43,000","-503,000","1,303,000","-80,000",,,"-1,000,000","200,000","-200,000","-500,000",,,,,"200,000",,,,,,"-200,000","-800,000","0",,,,"0","0","0","-600,000","-600,000","73,400,000","-60,700,000","-13,700,000","0","-500,000","0","-600,000",,,,
		DepreciationAmortizationDepletion,"19,550,000","4,744,000","4,983,000","4,869,000","4,954,000","5,074,000","5,049,000","5,129,000","5,230,000","5,141,000","5,078,000","5,054,000","5,059,000","5,124,000","3,301,000","3,367,000","3,413,000","3,241,000","3,258,000","3,264,000","3,278,000","3,216,000","3,210,000","3,206,000","3,195,000","3,340,000","3,380,000","3,382,000","3,312,000","3,436,000","3,378,000","3,342,000","3,295,000","3,356,000","3,387,000","3,403,000","3,388,000","2,642,000","2,504,000","2,486,000","2,372,000","2,308,000","2,200,000","2,153,000","2,099,000","2,057,000","2,080,000","2,095,000","2,119,000","2,105,000","2,163,000","2,169,000","2,164,000","2,148,000","2,208,000","1,765,000","1,673,000","1,679,000","1,718,000","1,715,000","1,754,000","1,753,000","1,691,000","1,989,000","1,995,000","2,048,000","706,000","2,152,000","2,273,000","2,067,000","2,089,000","2,146,000","2,457,000","2,251,000","2,705,000","3,492,000","3,099,000","2,770,000","8,000","2,458,000","2,590,000","2,584,000","836,000","688,000","1,838,000","1,714,000","2,288,000","1,979,000","1,400,000","1,319,000","2,100,000","200,000","400,000","500,000","-2,000,000","200,000","400,000","300,000","500,000","400,000","900,000","900,000","900,000","800,000","800,000","800,000","700,000","600,000","600,000","700,000","800,000","1,300,000","1,400,000","1,800,000","2,100,000","1,400,000","1,800,000","1,800,000","5,700,000","500,000","400,000","500,000","1,700,000","1,400,000","1,000,000","700,000"
			DepreciationAndAmortization,"19,550,000","4,744,000","4,983,000","4,869,000","4,954,000","5,074,000","5,049,000","5,129,000","5,230,000","5,141,000","5,078,000","5,054,000","5,059,000","5,124,000","3,301,000","3,367,000","3,413,000","3,241,000","3,258,000","3,264,000","3,278,000","3,216,000","3,210,000","3,206,000","3,195,000","3,340,000","3,380,000","3,382,000","3,312,000","3,436,000","3,378,000","3,342,000","3,295,000","3,356,000","3,387,000","3,403,000","3,388,000","2,642,000","2,504,000","2,486,000","2,372,000","2,308,000","2,200,000","2,153,000","2,099,000","2,057,000","2,080,000","2,095,000","2,119,000","2,105,000","2,163,000","2,169,000","2,164,000","2,148,000","2,208,000","1,765,000","1,673,000","1,679,000","1,718,000","1,715,000","1,754,000","1,753,000","1,691,000","1,989,000","1,995,000","2,048,000","706,000","2,152,000","2,273,000","2,067,000","2,089,000","2,146,000","2,457,000","2,251,000","2,705,000","3,492,000","3,099,000","2,770,000","8,000","2,458,000","2,590,000","2,584,000","836,000","688,000","1,838,000","1,714,000","2,288,000","1,979,000","1,400,000","1,319,000","2,100,000","200,000","400,000","500,000","-2,000,000","200,000","400,000","300,000","500,000","400,000","900,000","900,000","900,000","800,000","800,000","800,000","700,000","600,000","600,000","700,000","800,000","1,300,000","1,400,000","1,800,000","2,100,000","1,400,000","1,800,000","1,800,000","5,700,000","500,000","400,000","500,000","1,700,000","1,400,000","1,000,000","700,000"
				Depreciation,"16,918,000","4,108,000","4,332,000","4,206,000","4,272,000","4,262,000","4,227,000","4,273,000","4,347,000","4,307,000","4,234,000","4,180,000","4,166,000","4,156,000","2,323,000","2,313,000","2,317,000","2,327,000","2,297,000","2,271,000","2,239,000","2,249,000","2,258,000","2,254,000","2,267,000","2,244,000","2,152,000","2,217,000","2,125,000","2,152,000","2,152,000","2,067,000","2,059,000","2,046,000","2,063,000","2,057,000","2,037,000","1,791,000","1,640,000","1,616,000","1,531,000","1,489,000","1,440,000","1,371,000","1,328,000","1,324,000","1,336,000","1,328,000","1,339,000","1,324,000","1,382,000","1,342,000","1,339,000","1,335,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
