name,ttm,01/31/2022,09/30/2021,06/30/2021,03/31/2021,01/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"359,000","266,000","359,000","478,000","358,000","359,000","386,000","340,000","266,000","267,000",,,"303,000","673,000","714,000","688,000","396,000","1,341,000","134,000","169,000","-2,101,000","2,364,000","117,000","117,000",,,,,,,"260,000","639,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"359,000","266,000","359,000","478,000","358,000","359,000","386,000","340,000","266,000","267,000",,,"303,000","673,000","714,000","688,000","396,000","1,341,000","134,000","169,000","-2,101,000","2,364,000","117,000","117,000",,,,,,,"260,000","639,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"15,580,000","2,355,000","10,607,000","-1,717,000","-3,276,000","2,394,000","2,394,000","-7,405,000","5,784,000","4,577,000","2,206,000","5,845,000","-5,700,000","4,738,000","-783,000","-13,192,000","3,818,000","1,184,000","33,542,000","-18,032,000","3,439,000","146,000","2,239,000","19,301,000","16,975,000","825,000","-2,128,000","855,000","-1,261,000","-3,758,000","973,000","-2,799,000","1,730,000","6,478,000","-1,257,000","-21,127,000","-13,000","3,906,000","-1,370,000","-4,301,000","246,000","-1,357,000","-1,203,000","-5,061,000","-2,806,000","4,927,000","-9,892,000","-21,796,000","-2,491,000","-1,505,000","-1,762,000","-14,048,000","-1,115,000","-204,000","36,000","8,862,000","-1,037,000","1,625,000","-2,807,000","-428,000","-5,458,000",,,"-7,932,000","-493,000",,,"-2,869,000","-152,000","-112,000","-104,000","-6,652,000","3,075,000","6,065,000","1,535,000","3,959,000","4,409,000","5,194,000","2,422,000","79,000","2,551,000","1,976,000","3,040,000","3,747,000","1,343,000","203,000","454,000","3,513,000","300,000","300,000","300,000","3,900,000","1,000,000","300,000","500,000","-3,400,000","600,000","2,500,000","900,000","-3,700,000","-1,300,000","-800,000","-1,200,000","-700,000","-1,800,000","0","200,000",,,,,"15,500,000","-1,600,000",,,,,,"1,000,000","-2,300,000","700,000"
			DeferredIncomeTax,"15,580,000","2,355,000","10,607,000","-1,717,000","-3,276,000","2,394,000","2,394,000","-7,405,000","5,784,000","4,577,000","2,206,000","5,845,000","-5,700,000","4,738,000","-783,000","-13,192,000","3,818,000","1,184,000","33,542,000","-18,032,000","3,439,000","146,000","2,239,000","19,301,000","16,975,000","825,000","-2,128,000","855,000","-1,261,000","-3,758,000","973,000","-2,799,000","1,730,000","6,478,000","-1,257,000","-21,127,000","-13,000","3,906,000","-1,370,000","-4,301,000","246,000","-1,357,000","-1,203,000","-5,061,000","-2,806,000","4,927,000","-9,892,000","-21,796,000","-2,491,000","-1,505,000","-1,762,000","-14,048,000","-1,115,000","-204,000","36,000","8,862,000","-1,037,000","1,625,000","-2,807,000","-428,000","-5,458,000",,,"-7,932,000","-493,000",,,"-2,869,000","-152,000","-112,000","-104,000","-6,652,000","3,075,000","6,065,000","1,535,000","3,959,000","4,409,000","5,194,000","2,422,000","79,000","2,551,000","1,976,000","3,040,000","3,747,000","1,343,000","203,000","454,000","3,513,000","300,000","300,000","300,000","3,900,000","1,000,000","300,000","500,000","-3,400,000","600,000","2,500,000","900,000","-3,700,000","-1,300,000","-800,000","-1,200,000","-700,000","-1,800,000","0","200,000",,,,,"15,500,000","-1,600,000",,,,,,"1,000,000","-2,300,000","700,000"
		AmortizationOfSecurities,,,,,,,,,,,,,"387,000","607,000","530,000","365,000","232,000","118,000","147,000",,,,,,,,,,,,,,,,,,,,,"627,000","637,000","643,000","788,000",,"604,000","607,000","743,000","595,000","339,000","259,000","465,000","266,000","359,000","358,000","478,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"2,658,000","919,000","938,000","611,000","794,000","546,000","546,000","127,000","62,000","133,000","0","3,790,000","728,000","509,000","387,000","300,000","703,000","697,000","805,000","3,620,000","1,618,000","831,000","1,871,000","1,831,000","2,070,000","412,000","446,000","2,002,000","2,633,000","1,965,000","215,000","1,984,000","304,000","6,544,000","393,000","-7,000","23,409,000","370,000","4,458,000","6,638,000","656,000","910,000","1,199,000","-317,000","517,000","878,000","289,000","8,887,000","2,580,000","895,000","608,000","343,000","1,386,000","3,168,000","1,689,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"5,146,000","1,018,000","710,000","502,000","1,605,000","1,231,000","1,231,000","-3,218,000","1,747,000","2,681,000","3,184,000","1,485,000","1,881,000","2,799,000","1,909,000","1,316,000","1,682,000","3,211,000","2,937,000","2,561,000","2,120,000","2,921,000","3,814,000","2,235,000","1,319,000","3,813,000","4,088,000","2,379,000","2,674,000","3,482,000","3,885,000","2,230,000","1,780,000","2,547,000","3,801,000","1,343,000","2,450,000","3,537,000","4,062,000","1,882,000","1,439,000","1,540,000","2,022,000","1,307,000","1,783,000","2,306,000","2,666,000","3,041,000","2,064,000","2,695,000","2,805,000","2,415,000","1,964,000","2,472,000","2,490,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,"4,000","-52,000",,,,"-378,000","6,000",,,"-47,000","-19,000","3,000","-50,000","53,000","-1,268,000","-14,000","-802,000","-99,000","-99,000","-53,000","-3,981,000","-3,639,000","-1,371,000","-431,000","-2,020,000","-821,000","-708,000","-2,540,000","-14,533,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"3,247,000","1,460,000","17,607,000","-7,147,000","-6,436,000","-6,520,000","-13,816,000","4,392,000","2,988,000","1,422,000","-10,161,000","-749,000","-2,170,000","-4,632,000","1,986,000","-1,128,000","-1,555,000","1,296,000","-2,695,000","-2,533,000","-840,000","-936,000","9,000","-86,022,000","-8,395,000","-10,670,000","1,406,000","-7,196,000","-4,036,000","-3,800,000","-6,793,000","-8,481,000","-10,660,000","-1,082,000","-9,000,000","-13,994,000","-5,141,000","-3,840,000","-7,632,000","-44,547,000",,,"12,738,000",,,,"-5,461,000",,,"-2,091,000","-3,935,000",,,,,"20,114,000","-6,251,000","7,067,000","7,576,000","8,519,000","10,374,000","5,969,000","6,841,000","13,828,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000",,,,,,,,,"-200,000",,,,,,,,"200,000",,,"-100,000",,"0",,,,,,,"0",
		ChangeInWorkingCapital,"-7,148,000","-22,895,000","-22,348,000","28,606,000","-20,812,000","2,342,000","9,638,000","9,604,000","-23,879,000","2,980,000","-24,133,000","-18,287,000","40,274,000","-17,592,000","-15,010,000","27,758,000","-6,954,000","-65,126,000","-4,061,000","11,489,000","-37,872,000","4,289,000","1,228,000","-4,197,000","1,123,000","-12,014,000","-22,600,000","16,222,000","22,644,000","-3,856,000","-5,767,000","47,705,000","20,495,000","-27,221,000","-35,789,000","21,004,000","-2,452,000","-19,051,000","30,799,000","-11,547,000","-4,210,000","3,916,000","-17,929,000","-3,007,000","-26,296,000","-6,589,000","13,216,000","8,980,000","-20,046,000","-28,136,000","-45,386,000","16,068,000","-8,774,000","-10,312,000","-30,810,000","11,708,000","-45,377,000","15,683,000","-24,720,000","7,250,000","-9,887,000","21,580,000","-47,649,000","6,847,000","1,543,000","10,327,000","-3,702,000","20,297,000","-4,004,000","9,973,000","-15,390,000","10,301,000","-17,647,000","38,095,000","8,647,000","14,394,000","823,000","-4,406,000","141,000","-898,000","-7,135,000","3,328,000","-10,979,000","5,733,000","12,191,000","-2,434,000","-5,751,000","-13,817,000","-4,591,000","29,361,000","-32,000,000","38,300,000","2,100,000","-300,000","-13,200,000","45,700,000","-21,900,000","27,200,000","-14,200,000","9,500,000","11,900,000","10,300,000","-400,000","4,600,000","20,200,000","-7,200,000","9,800,000","6,300,000","19,900,000","-25,800,000","2,000,000","-2,800,000","1,300,000","20,800,000","-2,900,000","2,200,000","38,100,000","-6,400,000","3,100,000","8,300,000","4,600,000"
			ChangeInReceivables,"35,819,000","19,910,000","-9,413,000","18,975,000","-29,153,000","24,805,000","24,663,000","10,474,000","-16,340,000","-17,239,000","-5,619,000","7,059,000","8,103,000","-8,504,000","-3,154,000","23,275,000","14,821,000","-40,415,000","26,539,000","-11,800,000","-18,889,000","5,537,000","19,378,000","-11,848,000","9,542,000","-21,671,000","-4,204,000","6,813,000","14,946,000","-25,840,000","3,999,000","28,965,000","4,898,000","-15,856,000","1,582,000","218,000","8,549,000","-13,539,000","38,766,000","6,388,000","5,789,000","-17,310,000","8,630,000","-11,918,000","-11,839,000","-2,317,000","-42,000","1,572,000","2,065,000","-11,762,000","-49,000","9,008,000","5,468,000","-13,722,000","2,765,000","5,776,000","-5,916,000","-8,721,000","-311,000","5,867,000","-4,077,000","-8,324,000","-3,743,000","-6,791,000","-1,780,000","-3,480,000","1,286,000","7,460,000","-4,810,000","-573,000","-1,915,000","3,042,000","-2,593,000","-4,436,000","-114,000","-2,105,000","6,581,000","-9,588,000","4,488,000","-3,675,000","-3,584,000","-6,310,000","9,170,000","-6,987,000","3,480,000","-4,936,000","294,000","-167,000","-2,102,000","-2,707,000","3,300,000","1,100,000","7,800,000","-4,900,000","500,000","-2,400,000","2,500,000","-2,800,000","-500,000","-1,800,000","4,200,000","-1,900,000","1,500,000","1,000,000","10,300,000","100,000","1,400,000","1,400,000","1,900,000","-900,000","3,500,000","-3,600,000","-1,600,000","-300,000","2,100,000","-1,100,000","3,000,000","-6,700,000","11,200,000","-16,900,000","4,700,000"
			ChangeInInventory,"-258,000","-351,000","-19,000","38,000","-155,000","-133,000","-133,000","27,000","-14,000","281,000","-253,000","161,000","12,000","141,000","-232,000","257,000","444,000","776,000","110,000","771,000","540,000","575,000","-115,000","-156,000","-60,000","-2,000","-495,000","72,000","-113,000","267,000","-121,000","216,000","124,000","42,000","-682,000","1,022,000","510,000","-478,000","26,361,000","2,400,000","-3,279,000","11,675,000","-6,462,000","-786,000","-1,315,000","2,396,000","-1,835,000","2,536,000","-2,159,000","2,455,000","-2,548,000","1,933,000","678,000","1,447,000","3,538,000","680,000","-5,599,000","1,999,000","-1,871,000","-2,054,000","616,000","233,000","-4,526,000","-238,000","-1,175,000","786,000","-568,000","-504,000","1,515,000","-2,306,000","-4,669,000","2,565,000","-3,554,000","1,747,000","-3,102,000","705,000","-374,000","228,000","-2,132,000","442,000","-1,947,000","2,448,000","-1,563,000","-126,000","629,000","-1,484,000","-2,290,000","-689,000","-3,573,000","1,029,000","-2,600,000","400,000","1,400,000","-500,000","-3,500,000",,,"-200,000","-500,000","500,000","2,000,000","1,600,000","-1,500,000","1,300,000","900,000","700,000","-1,400,000","4,200,000","-1,400,000","2,800,000","-2,700,000","2,500,000","-1,100,000","500,000","-1,700,000","3,000,000","-4,500,000","2,000,000","-6,100,000","-600,000","-1,100,000"
			ChangeInPrepaidAssets,"-12,943,000","2,720,000","-3,960,000","-2,267,000","866,000","2,595,000","2,595,000","2,254,000","5,316,000","-5,393,000","-4,957,000","7,219,000","-2,192,000","-2,523,000","6,224,000","18,016,000","-21,990,000","-12,877,000","7,419,000","22,888,000","-31,485,000","-8,078,000","31,506,000","-7,690,000","-5,528,000","-3,354,000","1,205,000","14,495,000","-6,421,000","10,498,000","16,683,000","19,683,000","-10,146,000","-18,094,000","-8,274,000","37,208,000","-24,842,000","-11,229,000","11,980,000","-503,000","-7,719,000","-3,215,000","-1,412,000","16,710,000","-4,395,000","-16,744,000","23,592,000","35,000","-3,169,000","-14,544,000","-5,289,000","27,360,000","-10,008,000","-3,276,000","-2,580,000","7,223,000","-5,632,000","-3,372,000","8,863,000","-1,850,000","-2,975,000","-4,122,000","3,024,000","-5,791,000","-3,322,000","2,511,000","2,166,000","-6,824,000","-724,000","-5,161,000","7,774,000","-1,617,000","1,448,000","-4,146,000","3,678,000","-2,087,000","-3,085,000","-3,934,000","10,003,000","-2,798,000","-4,725,000","-4,365,000","7,026,000","-2,634,000","-1,556,000","-296,000","4,547,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
