name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,12/31/2011
		GoodwillAndOtherIntangibleAssets,"4,190,000","4,456,000","4,742,000","5,038,000","4,390,000","3,732,000","3,626,000","3,680,000","4,001,000","4,827,000","5,257,000","5,039,000","5,364,000","5,686,000","5,829,000","5,078,000","5,328,000","5,492,000","5,796,000","5,905,000","1,872,000","1,999,773","2,115,085","2,033,221","2,225,926","1,763,541","1,931,564","2,069,351","1,679,594","1,317,575","761,178","641,600","284,570","311,064","182,232","192,099","183,079","208,060","241,228","46,190","49,882"
			OtherIntangibleAssets,"4,190,000","4,456,000","4,742,000","5,038,000","4,390,000","3,732,000","3,626,000","3,680,000","4,001,000","4,827,000","5,257,000","5,039,000","5,364,000","5,686,000","5,829,000","5,078,000","5,328,000","5,492,000","5,796,000","5,905,000","1,872,000","1,999,773","2,115,085","2,033,221","2,225,926","1,763,541","1,931,564","2,069,351","1,679,594","1,317,575","761,178","641,600","284,570","311,064","182,232","192,099","183,079","208,060","241,228","46,190","49,882"
		InvestmentProperties,"1,280,026,000","1,283,798,000","1,156,928,000","1,104,964,000","1,046,371,000","1,046,203,000","858,753,000","820,763,000","799,456,000","792,081,000","740,608,000","587,969,000","541,451,000","538,953,000","497,068,000","463,274,000","458,915,000","449,486,000","444,390,000","405,222,000","379,499,000","326,310,621","309,237,004","268,581,945","249,983,400","221,783,425","211,205,159","180,490,324","164,989,199","143,940,188","113,184,002","86,807,121","75,694,891","75,311,183","41,887,758","41,505,357","37,008,829","37,143,884","37,278,940",,"30,276,898"
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,"209,000","217,000","225,000","239,135","128,038","124,410","128,424","1,186,718","1,375,034","1,275,821","1,339,033","1,288,445","1,130,416","952,781","680,490","309,933","294,005","301,490","308,976","1,310,245","311,405","247,908","226,306"
		OtherNonCurrentAssets,"52,151,000","46,588,000","33,675,000","24,843,000","10,811,000","8,136,000","9,543,000","7,467,000","7,431,000","6,191,000","7,170,000","7,010,000","6,026,000","5,750,000","4,070,000","4,276,000","3,935,000","2,834,000","2,407,000","2,910,000","2,913,000","2,997,469","2,429,753","2,368,283","2,439,519","2,472,041","1,976,907","2,221,471","1,915,455","1,723,209","1,831,396","857,696","735,824","789,518","3,279,177","3,120,779","2,761,428","965,238","1,246,848","389,258","211,337"
TotalLiabilitiesNetMinorityInterest,"753,823,000","762,484,000","736,389,000","720,320,000","716,799,000","683,499,000","561,062,000","550,306,000","533,065,000","537,817,000","503,737,000","397,369,000","381,180,000","384,066,000","362,696,000","340,060,000","340,948,000","344,327,000","337,574,000","312,544,000","281,034,000","246,207,857","229,761,677","192,957,968","173,530,422","151,731,528","148,172,806","117,315,502","112,928,859","91,733,296","60,831,732","46,714,730","43,678,452","45,161,472","31,376,192","31,534,011","31,021,864","32,364,175","32,390,458","24,485,434","25,231,924"
	CurrentLiabilities,"16,739,000","15,198,000","11,690,000","12,900,000","11,819,000","11,665,000","25,863,000","14,196,000","11,754,000","12,401,000","12,309,000","9,598,000","7,491,000","10,197,000","7,524,000","14,265,000","13,425,000","18,338,000","10,466,000","40,570,000","23,626,000","20,101,990","25,359,088","19,181,532","8,175,115","4,160,932","8,240,880","6,313,160","14,308,707","6,396,352","4,876,867","3,991,031","1,444,950","1,357,989","833,249","808,363","930,013","1,118,431","1,111,638","769,866","1,668,606"
		PayablesAndAccruedExpenses,"16,639,000","15,098,000","11,590,000","12,800,000","11,719,000","11,565,000","14,263,000","14,096,000","11,654,000","12,301,000","8,209,000","9,498,000","7,391,000","10,097,000","7,424,000","10,765,000","9,525,000","8,338,000","5,366,000","5,520,000","3,576,000","3,551,990","2,859,088","4,681,532","5,375,115","4,060,932","3,240,880","3,513,160","2,508,707","2,396,352","1,376,867","991,031","1,344,950","1,257,989","733,249","708,363","830,013","1,018,431","711,638","541,887","463,606"
			Payables,"16,639,000","15,098,000","11,590,000","12,800,000","11,719,000","11,565,000","14,263,000","14,096,000","11,654,000","12,301,000","8,209,000","9,498,000","7,391,000","10,097,000","7,424,000","10,765,000","9,525,000","8,338,000","5,366,000","5,520,000","3,576,000","3,551,990","2,859,088","4,681,532","5,375,115","4,060,932","3,240,880","3,513,160","2,508,707","2,396,352","1,376,867","991,031","1,344,950","1,257,989","733,249","708,363","830,013","1,018,431","711,638","541,887","463,606"
				AccountsPayable,"12,707,000","10,874,000","8,409,000","10,806,000","8,573,000","9,081,000","11,997,000","12,443,000","8,733,000","10,132,000","7,015,000","9,134,000","6,715,000","9,152,000","6,400,000","9,958,000","8,575,000","7,398,000","4,382,000","4,684,000","2,596,000","2,801,194","2,222,547","3,945,411","4,746,694","3,495,339","2,701,420","2,882,542","2,391,221","1,925,251","928,729","676,627","1,035,079","1,097,270","669,066","634,247","674,365","913,649","499,734","458,368","409,750"
				DuetoRelatedPartiesCurrent,"3,932,000","4,224,000","3,181,000","1,994,000","3,146,000","2,484,000","2,266,000","1,653,000","2,921,000","2,169,000","1,194,000","364,000","676,000","945,000","1,024,000","807,000","950,000","940,000","984,000","836,000","980,000","750,796","636,541","736,121","628,421","565,593","539,460","630,618","117,486","471,101","448,138","314,404","309,871","160,719","64,183","74,116","155,648","104,782","211,904","83,519","53,856"
		CurrentDebtAndCapitalLeaseObligation,"100,000","100,000","100,000","100,000","100,000","100,000","11,600,000","100,000","100,000","100,000","4,100,000","100,000","100,000","100,000","100,000","3,500,000","3,900,000","10,000,000","5,100,000","35,050,000","20,050,000","16,550,000","22,500,000","14,500,000","2,800,000","100,000","5,000,000","2,800,000","11,800,000","4,000,000","3,500,000","3,000,000","100,000","100,000","100,000","100,000","100,000","100,000","400,000","100,000","1,205,000"
			CurrentDebt,"100,000","100,000","100,000","100,000","100,000","100,000","11,600,000","100,000","100,000","100,000","4,100,000","100,000","100,000","100,000","100,000","3,500,000","3,900,000","10,000,000","5,100,000","35,050,000","20,050,000","16,550,000","22,500,000","14,500,000","2,800,000","100,000","5,000,000","2,800,000","11,800,000","4,000,000","3,500,000","3,000,000","100,000","100,000","100,000","100,000","100,000","100,000","400,000","100,000","1,205,000"
				LineOfCredit,"100,000","100,000","100,000","100,000","100,000","100,000","11,600,000","100,000","100,000","100,000","4,100,000","100,000","100,000","100,000","100,000","3,500,000","3,900,000","10,000,000","5,100,000","35,050,000","20,050,000","16,550,000","22,500,000","14,500,000","2,800,000","100,000","5,000,000","2,800,000","11,800,000","4,000,000","3,500,000","3,000,000","100,000","100,000","100,000","100,000","100,000","100,000","400,000","100,000","1,205,000"
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127,979","127,979","175,001"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127,979","127,979","175,001"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"737,084,000","747,286,000","724,699,000","707,420,000","704,980,000","671,834,000","535,199,000","536,110,000","521,311,000","525,416,000","491,428,000","387,771,000","373,689,000","373,869,000","355,172,000","325,795,000","327,523,000","325,989,000","327,108,000","271,974,000","257,408,000","226,105,867","204,402,589","173,776,436","165,355,307","147,570,596","139,931,926","111,002,342","98,620,152","85,336,944","55,954,865","42,723,699","42,233,502","43,803,483","30,542,943","30,725,648","30,091,851","31,245,744","31,278,820","23,715,568","23,563,318"
		LongTermDebtAndCapitalLeaseObligation,"659,998,000","667,882,000","645,967,000","627,408,000","628,912,000","623,961,000","491,921,000","491,538,000","477,426,000","481,829,000","448,004,000","350,144,000","333,835,000","335,788,000","316,142,000","289,924,000","289,050,000","291,002,000","290,234,000","236,941,000","220,720,000","190,797,012","167,879,624","165,973,676","156,928,055","142,633,157","135,085,394","107,661,166","94,866,803","82,417,361","53,845,598","41,331,998","41,331,998","43,054,165","29,489,165","29,489,165","29,489,165","30,717,880","30,717,880","23,210,880","22,928,000"
			LongTermDebt,"659,998,000","667,882,000","645,967,000","627,408,000","628,912,000","623,961,000","491,921,000","491,538,000","477,426,000","481,829,000","448,004,000","350,144,000","333,835,000","335,788,000","316,142,000","289,924,000","289,050,000","291,002,000","290,234,000","236,941,000","220,720,000","190,797,012","167,879,624","165,973,676","156,928,055","142,633,157","135,085,394","107,661,166","94,866,803","82,417,361","53,845,598","41,331,998","41,331,998","43,054,165","29,489,165","29,489,165","29,489,165","30,717,880","30,717,880","23,210,880","22,928,000"
		NonCurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","743,676","743,676","258,729","258,729","127,979",,"175,001"
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","743,676","743,676","258,729","258,729","127,979",,"175,001"
		PreferredSecuritiesOutsideStockEquity,"58,799,000","58,696,000","58,594,000","58,482,000","58,372,000","28,594,000","28,535,000","28,476,000","28,418,000","28,359,000","28,301,000","28,241,000","28,183,000","28,124,000","28,066,000","28,007,000","27,948,000","27,890,000","27,831,000","27,773,000","27,714,000","27,655,273","27,601,050",,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"18,287,000","20,708,000","20,138,000","21,530,000","17,696,000","19,279,000","14,743,000","16,096,000","15,467,000","15,228,000","15,123,000","9,386,000","11,671,000","9,957,000","10,964,000","7,864,000","10,525,000","7,097,000","9,043,000","7,260,000","8,974,000","7,653,582","8,921,915","7,802,760","8,427,252","4,937,439","4,846,532","3,341,176","3,753,349","2,919,583","2,109,267","1,391,701","901,504","749,318","310,102","492,807","343,957","269,135","432,961","504,688","460,317"
TotalEquityGrossMinorityInterest,"631,925,000","589,066,000","525,447,000","481,314,000","417,667,000","383,790,000","317,315,000","306,383,000","308,055,000","278,970,000","253,290,000","231,354,000","194,769,000","181,053,000","147,200,000","135,151,000","131,968,000","117,951,000","118,986,000","104,476,000","105,948,000","87,777,162","86,545,055","82,227,141","83,440,207","78,006,719","71,017,308","71,900,172","59,174,762","59,969,328","59,789,693","47,056,369","47,945,186","48,511,992","54,325,189","56,671,324","58,991,767","8,136,726","7,893,760","7,867,868","7,536,353"
	StockholdersEquity,"629,677,000","586,815,000","523,320,000","479,284,000","415,832,000","383,790,000","317,315,000","305,236,000","305,699,000","276,621,000","250,895,000","231,354,000","194,769,000","176,246,000","141,654,000","129,359,000","124,055,000","109,917,000","109,060,000","93,091,000","94,403,000","76,690,333","77,187,668","76,515,946","77,644,757","78,006,719","71,017,308","71,900,172","59,174,762","59,969,328","59,789,693","47,056,369","47,945,186","48,511,992","54,325,189","56,671,324","58,991,767","8,136,726","7,893,760","7,867,868","7,536,353"
		CapitalStock,"46,000","43,000","41,000","38,000","35,000","33,000","28,000","28,000","27,000","26,000","24,000","24,000","20,000","19,000","16,000","16,000","15,000","14,000","13,000","12,000","12,000","10,025","10,025","9,993","9,993","9,993","9,061","9,061","7,754","7,754","7,680","6,530","6,530","6,530","6,530","6,530","6,530","2,750","2,750","2,750","2,750"
			PreferredStock,"11,000","9,000","9,000","8,000","8,000","7,000","6,000","6,000","6,000","5,000","3,000","3,000","2,000","1,000","0",,"0",,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"35,000","34,000","32,000","30,000","27,000","26,000","22,000","22,000","21,000","21,000","21,000","21,000","18,000","18,000","16,000","16,000","15,000","14,000","13,000","12,000","12,000","10,025","10,025","9,993","9,993","9,993","9,061","9,061","7,754","7,754","7,680","6,530","6,530","6,530","6,530","6,530","6,530","2,750","2,750","2,750","2,750"
		AdditionalPaidInCapital,"713,805,000","668,275,000","598,693,000","549,123,000","476,996,000","440,470,000","368,465,000","352,677,000","348,020,000","315,770,000","286,562,000","263,249,000","223,480,000","202,053,000","163,943,000","155,106,000","145,990,000","129,705,000","126,848,000","109,020,000","109,012,000","90,081,837","89,374,991","87,494,872","87,494,870","86,892,095","79,146,389","79,148,411","65,361,309","65,366,309","64,545,787","51,326,262","51,326,262","51,326,262","51,326,261","51,326,262","51,326,166",,,,
		RetainedEarnings,"-87,868,000","-80,467,000","-74,427,000","-68,533,000","-61,066,000","-55,213,000","-49,457,000","-45,653,000","-40,701,000","-38,785,000","-35,344,000","-31,919,000","-28,731,000","-25,826,000","-22,305,000","-25,763,000","-21,950,000","-19,802,000","-17,801,000","-15,941,000","-14,621,000","-13,401,529","-12,197,348","-10,988,919","-9,860,106","-8,895,369","-8,138,142","-7,257,300","-6,194,301","-5,404,735","-4,763,774","-4,276,423","-3,387,606","-2,820,800","2,992,398","5,338,532","7,659,071","8,133,976","7,891,010","7,865,118","7,533,603"
		GainsLossesNotAffectingRetainedEarnings,"3,694,000","-1,036,000","-987,000","-1,344,000","-133,000","-1,500,000","-1,721,000","-1,816,000","-1,647,000","-390,000","-347,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	MinorityInterest,"2,248,000","2,251,000","2,127,000","2,030,000","1,835,000","0","0","1,147,000","2,356,000","2,349,000","2,395,000","0","0","4,807,000","5,546,000","5,792,000","7,913,000","8,034,000","9,926,000","11,385,000","11,545,000","11,086,829","9,357,387","5,711,195","5,795,450",,,,,,,,,,,,,,,,
TotalCapitalization,"1,289,675,000","1,254,697,000","1,169,287,000","1,106,692,000","1,044,744,000","1,007,751,000","809,236,000","796,774,000","783,125,000","758,450,000","698,899,000","581,498,000","528,604,000","512,034,000","457,796,000","419,283,000","413,105,000","400,919,000","399,294,000","330,032,000","315,123,000","267,487,345","245,067,292","242,489,622","234,572,812","220,639,876","206,102,702","179,561,338","154,041,565","142,386,689","113,635,291","88,388,367","89,277,184","91,566,157","83,814,354","86,160,489","88,480,932","38,854,606","38,611,640","31,078,748","30,464,353"
PreferredStockEquity,"11,000","9,000","9,000","8,000","8,000","7,000","6,000","6,000","6,000","5,000","3,000","3,000","2,000","1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"629,666,000","586,806,000","523,311,000","479,276,000","415,824,000","383,783,000","317,309,000","305,230,000","305,693,000","276,616,000","250,892,000","231,351,000","194,767,000","176,245,000","141,654,000","129,359,000","124,055,000","109,917,000","109,060,000","93,091,000","94,403,000","76,690,333","77,187,668","76,515,946","77,644,757","78,006,719","71,017,308","71,900,172","59,174,762","59,969,328","59,789,693","47,056,369","47,945,186","48,511,992","54,325,189","56,671,324","58,991,767","8,136,726","7,893,760","7,867,868","7,536,353"
NetTangibleAssets,"625,487,000","582,359,000","518,578,000","474,246,000","411,442,000","380,058,000","313,689,000","301,556,000","301,698,000","271,794,000","245,638,000","226,315,000","189,405,000","170,560,000","135,825,000","124,281,000","118,727,000","104,425,000","103,264,000","87,186,000","92,531,000","74,690,560","75,072,583","74,482,725","75,418,831","76,243,178","69,085,744","69,830,821","57,495,168","58,651,753","59,028,515","46,414,769","47,660,616","48,200,928","54,142,957","56,479,225","58,808,688","7,928,666","7,652,532","7,821,678","7,486,471"
WorkingCapital,"32,642,000","1,510,000","54,801,000","53,889,000","61,075,000","-2,447,000","-19,408,000","10,583,000","18,478,000","1,287,000","-8,317,000","19,107,000","15,617,000","4,533,000","-4,595,000","-11,682,000","-8,687,000","-13,872,000","-6,708,000","-37,804,000","-21,153,000","-17,663,969","-22,962,236","-17,104,282","-5,981,755","-1,628,410","-5,539,430","-3,154,453","-12,128,367","-2,963,145","-1,162,434","520,870","12,782,913","15,593,777","39,224,960","42,277,247","48,821,306","-244,957","94,159","720,676","335,248"
InvestedCapital,"1,289,764,000","1,254,788,000","1,169,378,000","1,106,784,000","1,044,836,000","1,007,844,000","820,830,000","796,868,000","783,219,000","758,545,000","702,996,000","581,595,000","528,702,000","512,133,000","457,896,000","422,783,000","417,005,000","410,919,000","404,394,000","365,082,000","335,173,000","284,037,345","267,567,292","256,989,622","237,372,812","220,739,876","211,102,702","182,361,338","165,841,565","146,386,689","117,135,291","91,388,367","89,377,184","91,666,157","83,914,354","86,260,489","88,580,932","38,954,606","39,011,640","31,178,748","31,669,353"
TangibleBookValue,"625,476,000","582,350,000","518,569,000","474,238,000","411,434,000","380,051,000","313,683,000","301,550,000","301,692,000","271,789,000","245,635,000","226,312,000","189,403,000","170,559,000","135,825,000","124,281,000","118,727,000","104,425,000","103,264,000","87,186,000","92,531,000","74,690,560","75,072,583","74,482,725","75,418,831","76,243,178","69,085,744","69,830,821","57,495,168","58,651,753","59,028,515","46,414,769","47,660,616","48,200,928","54,142,957","56,479,225","58,808,688","7,928,666","7,652,532","7,821,678","7,486,471"
TotalDebt,"660,098,000","667,982,000","646,067,000","627,508,000","629,012,000","624,061,000","503,521,000","491,638,000","477,526,000","481,929,000","452,104,000","350,244,000","333,935,000","335,888,000","316,242,000","293,424,000","292,950,000","301,002,000","295,334,000","271,991,000","240,770,000","207,347,012","190,379,624","180,473,676","159,728,055","142,733,157","140,085,394","110,461,166","106,666,803","86,417,361","57,345,598","44,331,998","41,431,998","43,154,165","29,589,165","29,589,165","29,589,165","30,817,880","31,117,880","23,310,880","24,133,000"
NetDebt,"610,717,000","651,274,000","579,576,000","560,719,000","556,118,000","614,843,000","497,066,000","466,859,000","447,294,000","468,241,000","448,112,000","321,539,000","310,827,000","321,158,000","313,313,000","290,841,000","290,271,000","298,064,000","291,576,000","269,225,000","238,297,000","204,908,991","187,982,772","178,396,426","157,534,695","140,200,635","137,383,944","107,302,459","104,486,463","83,798,019","54,314,402","40,502,407","27,885,527","26,882,883",,,"514,330","29,944,406","29,912,083","21,820,338","22,129,146"
ShareIssued,"34,520,068","34,210,013","32,043,989","30,478,064","27,531,951","26,219,019","22,204,906","21,534,739","21,346,458","20,936,658","20,888,075","20,532,770","18,462,219","17,891,340","16,070,616","16,023,872","15,216,199","13,791,574","13,485,025","11,850,624","11,850,624","10,024,875","10,024,875","9,992,941","9,992,941","9,992,941","9,060,314","9,060,314","7,753,717","7,753,717","7,680,264","6,530,264","6,530,264","6,530,264","6,530,264","6,530,264","6,530,264","6,083,334","6,083,334","6,083,334","6,083,334"
OrdinarySharesNumber,"34,520,068","34,210,013","32,043,989","30,478,064","27,531,951","26,219,019","22,204,906","21,534,739","21,346,458","20,936,658","20,888,075","20,532,770","18,462,219","17,891,340","16,070,616","16,023,872","15,216,199","13,791,574","13,485,025","11,850,624","11,850,624","10,024,875","10,024,875","9,992,941","9,992,941","9,992,941","9,060,314","9,060,314","7,753,717","7,753,717","7,680,264","6,530,264","6,530,264","6,530,264","6,530,264","6,530,264","6,530,264","6,083,334","6,083,334","6,083,334","6,083,334"
PreferredSharesNumber,"5,956,065","5,956,065","5,956,065","5,956,065","5,956,065","5,956,065","1,150,000","1,150,000","1,150,000","1,150,000","1,150,000","1,150,000","1,150,000",,"1,150,000",,"1,150,000","1,150,000","1,150,000",,,,,,,,,,,,,,,,,,,,,,
