name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017
TotalRevenue,"17,295,515,000","4,496,435,000","4,357,838,000","4,264,087,000","4,177,155,000","3,868,222,000","3,946,613,000","3,731,669,000","3,954,130,000","3,797,605,000","3,472,325,000","3,229,404,000","3,345,842,000","3,143,136,000","3,416,882,000","3,221,663,000","3,307,105,000","3,061,697,000","3,555,989,000","3,084,245,000","3,167,527,000","2,946,828,000"
	OperatingRevenue,"17,295,515,000","4,496,435,000","4,357,838,000","4,264,087,000","4,177,155,000","3,868,222,000","3,946,613,000","3,731,669,000","3,954,130,000","3,797,605,000","3,472,325,000","3,229,404,000","3,345,842,000","3,143,136,000","3,416,882,000","3,221,663,000","3,307,105,000","3,061,697,000","3,555,989,000","3,084,245,000","3,167,527,000","2,946,828,000"
CostOfRevenue,"14,152,953,000","3,705,838,000","3,560,621,000","3,472,869,000","3,413,625,000","3,141,497,000","3,204,019,000","2,988,397,000","3,197,752,000","3,060,893,000","2,850,106,000","2,611,758,000","2,733,085,000","2,568,977,000","2,787,937,000","2,629,575,000","2,718,602,000","2,510,338,000","2,934,702,000","2,523,297,000","2,614,187,000","2,441,306,000"
GrossProfit,"3,142,562,000","790,597,000","797,217,000","791,218,000","763,530,000","726,725,000","742,594,000","743,272,000","756,378,000","736,712,000","622,219,000","617,646,000","612,757,000","574,159,000","628,945,000","592,088,000","588,503,000","551,359,000","621,287,000","560,948,000","553,340,000","505,522,000"
OperatingExpense,"2,501,176,000","640,280,000","640,088,000","621,062,000","599,746,000","600,471,000","597,902,000","552,917,000","592,783,000","592,962,000","540,375,000","516,714,000","514,016,000","503,477,000","519,063,000","501,761,000","549,829,000","486,789,000","528,552,000","480,408,000","478,559,000","533,306,000"
	SellingGeneralAndAdministration,"2,481,935,000","635,380,000","630,451,000","617,991,000","598,113,000","599,910,000","593,273,000","552,307,000","590,814,000","590,361,000","535,950,000","510,410,000","511,889,000","501,181,000","517,010,000","499,554,000","549,188,000","485,572,000","527,704,000","480,285,000","477,333,000","532,499,000"
		GeneralAndAdministrativeExpense,,,,,,,,,,"2,601,000","4,425,000","6,304,000","2,127,000","2,296,000","2,053,000","2,207,000","641,000","1,217,000","848,000","123,000","1,226,000","807,000"
			OtherGandA,,,,,,,,,,"2,601,000","4,425,000","6,304,000","2,127,000","2,296,000","2,053,000","2,207,000","641,000","1,217,000","848,000","123,000","1,226,000","807,000"
		SellingAndMarketingExpense,,,,,,,,,"590,814,000","590,361,000","535,950,000","510,410,000","511,889,000","501,181,000","517,010,000","499,554,000","549,188,000","485,572,000","527,704,000","480,285,000","477,333,000","532,499,000"
	OtherOperatingExpenses,"19,241,000","4,900,000","9,637,000","3,071,000","1,633,000","561,000","4,629,000","610,000","1,969,000","2,601,000","4,425,000","6,304,000","2,127,000","2,296,000","2,053,000","2,207,000","641,000","1,217,000","848,000","123,000","1,226,000","807,000"
OperatingIncome,"641,386,000","150,317,000","157,129,000","170,156,000","163,784,000","126,254,000","144,692,000","190,355,000","163,595,000","143,750,000","81,844,000","100,932,000","98,741,000","70,682,000","109,882,000","90,327,000","38,674,000","64,570,000","92,735,000","80,540,000","74,781,000","-27,784,000"
NetNonOperatingInterestIncomeExpense,"-41,003,000","-7,841,000","-12,683,000","-12,662,000","-13,183,000","-13,919,000","-14,088,000","-17,991,000","-19,458,000","-21,844,000","-24,168,000","-25,670,000","-26,783,000","-27,789,000","-52,153,000","-26,783,000","-40,396,000","-45,203,000","-67,574,000","-43,723,000","-43,467,000","-64,070,000"
	InterestExpenseNonOperating,"38,810,000","7,841,000","12,139,000","12,118,000","12,639,000","13,357,000","13,526,000","17,362,000","18,810,000","21,187,000","23,510,000","24,974,000","26,087,000","27,093,000","26,052,000","26,087,000","39,480,000","44,188,000","45,498,000","42,773,000","42,419,000","40,912,000"
	TotalOtherFinanceCost,,,"544,000","544,000","544,000","562,000","562,000","629,000","648,000","657,000","658,000","696,000","696,000","696,000","26,101,000","696,000","916,000","1,015,000","22,076,000","950,000","1,048,000","23,158,000"
OtherIncomeExpense,,,"806,000","808,000","-3,245,000","-5,366,000","-1,830,000","-7,891,000","-1,283,000",,"-1,788,000","-2,032,000",,,,"-6,246,000","-19,159,000",,,"1,402,000","-353,000",
	GainOnSaleOfSecurity,,,"806,000","808,000","-3,245,000","-4,709,000","-1,830,000","-5,097,000",,,,,,,,,,,,,,
	SpecialIncomeCharges,,,"0","0","0","-657,000","0","-2,794,000","-1,283,000",,"-1,788,000","-2,032,000","0",,,"-6,246,000","-19,159,000",,,"1,402,000","-353,000",
		OtherSpecialCharges,,,"0",,,"657,000","0","2,794,000","1,283,000",,"1,788,000","2,032,000",,,,"6,246,000","19,159,000",,,"-1,402,000","353,000",
