name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014
OperatingCashFlow,"-26,606,000","-31,516,000","42,342,000","-39,155,000","1,723,000","40,123,000","125,340,000","25,720,000","168,824,000","41,370,000","91,072,000","-4,367,000","-3,337,000","21,976,000","79,169,000","24,381,000","7,181,000","15,348,000","75,552,000","23,068,000","-4,603,000","1,919,000","62,927,000","5,847,000","-2,027,000","341,000","61,231,000","1,772,000","-2,654,000","-14,501,000","44,040,000","7,241,000","-12,394,000","-7,045,000"
	CashFlowFromContinuingOperatingActivities,"-26,606,000","-31,516,000","42,342,000","-39,155,000","1,723,000","40,123,000","125,340,000","25,720,000","168,824,000","41,370,000","91,072,000","-4,367,000","-3,337,000","21,976,000","79,169,000","24,381,000","7,181,000","15,348,000","75,552,000","23,068,000","-4,603,000","1,919,000","62,927,000","5,847,000","-2,027,000","341,000","61,231,000","1,772,000","-2,654,000","-14,501,000","44,040,000","7,241,000","-12,394,000","-7,045,000"
		NetIncomeFromContinuingOperations,"114,758,000","12,523,000","44,727,000","23,185,000","34,323,000","55,220,000","64,660,000","45,197,000","99,383,000","33,456,000","50,287,000","26,956,000","25,170,000","38,717,000","49,894,000","24,817,000","29,848,000","30,454,000","70,054,000","18,862,000","19,712,000","18,966,000","24,420,000","10,461,000","13,135,000","11,748,000","16,064,000","6,762,000","6,352,000","6,661,000","12,008,000","4,851,000","5,728,000","4,328,000"
		OperatingGainsLosses,"-216,000","-30,000","-55,000","-138,000","7,000","-27,000","-3,000","-45,000","12,000","34,000","-18,000","-43,000","-3,000","-10,000","-210,000","236,000","-18,000","94,000","393,000","-47,000","34,000","389,000",,,,,"4,359,000","0",,,"-657,000","-3,000","655,000","-9,000"
		DepreciationAmortizationDepletion,"25,695,000","6,660,000","6,662,000","6,339,000","6,034,000","5,859,000","5,831,000","5,713,000","5,582,000","5,339,000","4,653,000","4,521,000","4,253,000","4,116,000","3,885,000","3,568,000","3,497,000","3,393,000","3,300,000","3,123,000","2,976,000","2,862,000","2,898,000","2,670,000","2,594,000","2,506,000","2,440,000","2,358,000","2,305,000","2,238,000","2,242,000","2,245,000","2,206,000","2,092,000"
			DepreciationAndAmortization,"25,695,000","6,660,000","6,662,000","6,339,000","6,034,000","5,859,000","5,831,000","5,713,000","5,582,000","5,339,000","4,653,000","4,521,000","4,253,000","4,116,000","3,885,000","3,568,000","3,497,000","3,393,000","3,300,000","3,123,000","2,976,000","2,862,000","2,898,000","2,670,000","2,594,000","2,506,000","2,440,000","2,358,000","2,305,000","2,238,000","2,242,000","2,245,000","2,206,000","2,092,000"
				Depreciation,"25,695,000","6,660,000","6,662,000","6,339,000","6,034,000","5,859,000","5,831,000","5,713,000","5,582,000","5,339,000","4,653,000","4,521,000","4,253,000","4,116,000","3,801,000","3,484,000","3,414,000","3,309,000","3,216,000","3,040,000","2,892,000","2,775,000","2,805,000","2,575,000","2,500,000","2,411,000","2,346,000","2,250,000","2,192,000","2,125,000","2,125,000","2,060,000","1,990,000","1,876,000"
				AmortizationCashFlow,,,,,,,,,,,"0","0","0","0","84,000","84,000","83,000","84,000","84,000","83,000","84,000","87,000","93,000","95,000","94,000","95,000","94,000","108,000","113,000","113,000","117,000","185,000","216,000","216,000"
					AmortizationOfIntangibles,,,,,,,,,,,"0","0","0","0","84,000","84,000","83,000","84,000","84,000","83,000","84,000","87,000","93,000","95,000","94,000","95,000","94,000","108,000","113,000","113,000","117,000","185,000","216,000","216,000"
		DeferredTax,"573,000","211,000","-237,000","482,000","117,000","753,000","442,000","368,000","5,060,000","-207,000","3,354,000","646,000","-226,000","11,000","-968,000","-633,000","90,000","-57,000","-29,110,000","411,000","-760,000","-864,000","3,056,000","400,000","-1,021,000","-568,000","245,000","-270,000","-1,105,000","-601,000","-1,526,000","-616,000","-727,000","-550,000"
			DeferredIncomeTax,"573,000","211,000","-237,000","482,000","117,000","753,000","442,000","368,000","5,060,000","-207,000","3,354,000","646,000","-226,000","11,000","-968,000","-633,000","90,000","-57,000","-29,110,000","411,000","-760,000","-864,000","3,056,000","400,000","-1,021,000","-568,000","245,000","-270,000","-1,105,000","-601,000","-1,526,000","-616,000","-727,000","-550,000"
		StockBasedCompensation,"8,410,000","2,388,000","2,083,000","1,627,000","2,312,000","2,020,000","1,746,000","1,709,000","1,727,000","1,319,000","447,000","2,230,000","2,432,000","2,193,000","1,899,000","1,882,000","1,910,000","1,600,000","1,481,000","1,893,000","2,128,000","1,911,000","1,706,000","1,707,000","1,727,000","1,545,000","1,368,000","1,371,000","1,209,000","1,087,000","909,000","990,000","962,000","900,000"
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,"0","0","0","0","-1,725,000","-2,339,000","-716,000","-4,779,000",,,,,,,,
		OtherNonCashItems,"256,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","64,000","104,000","1,470,000","-638,000","987,000","258,000","376,000","765,000","1,068,000","368,000","431,000","687,000","657,000","365,000","636,000","1,410,000","788,000","748,000","1,427,000","822,000","178,000","1,438,000"
		ChangeInWorkingCapital,"-176,082,000","-53,332,000","-10,902,000","-70,714,000","-41,134,000","-23,766,000","52,600,000","-27,286,000","56,996,000","1,365,000","32,285,000","-38,741,000","-35,027,000","-23,155,000","23,199,000","-4,851,000","-29,133,000","-20,394,000","29,058,000","-1,939,000","-29,761,000","-21,713,000","32,145,000","-7,739,000","-18,403,000","-10,476,000","37,187,000","-9,859,000","-14,554,000","-24,634,000","29,637,000","-1,048,000","-21,396,000","-15,244,000"
			ChangeInReceivables,"-691,000","318,000","-769,000","221,000","-461,000","258,000","-418,000","2,244,000","1,699,000","-1,306,000","-1,863,000","214,000","-230,000","-391,000","1,831,000","-799,000","-1,188,000","857,000","-281,000","-224,000","-436,000","-29,000","-18,000","-120,000","99,000","-79,000","235,000","152,000","-300,000","48,000","25,000","-11,000","-120,000","127,000"
				ChangesInAccountReceivables,"-691,000","318,000","-769,000","221,000","-461,000","258,000","-418,000","2,244,000","1,699,000","-1,306,000","-1,863,000","214,000","-230,000","-391,000","1,831,000","-799,000","-1,188,000","857,000","-281,000","-224,000","-436,000","-29,000","-18,000","-120,000","99,000","-79,000","235,000","152,000","-300,000","48,000","25,000","-11,000","-120,000","127,000"
			ChangeInInventory,"-161,840,000","-49,727,000","4,494,000","-98,250,000","-18,357,000","-1,489,000","41,192,000","-67,732,000","16,591,000","-8,574,000","50,115,000","-30,720,000","-25,511,000","-32,658,000","35,918,000","-44,885,000","-11,400,000","-20,855,000","29,146,000","-31,323,000","-6,378,000","-36,523,000","30,660,000","-25,043,000","-9,311,000","-15,805,000","21,973,000","-25,339,000","4,380,000","-21,750,000","15,971,000","-11,564,000","-11,175,000","-16,886,000"
			ChangeInPrepaidAssets,"-2,366,000","3,308,000","-755,000","-2,198,000","-2,721,000","1,779,000","4,594,000","10,587,000","-17,382,000","352,000","-555,000","271,000","290,000","-876,000","-2,997,000","2,909,000","-3,887,000","-188,000","-4,098,000","270,000","-966,000","370,000","1,535,000","2,052,000","-1,373,000","-3,478,000","3,671,000","-916,000","671,000","-4,156,000","3,672,000","-390,000","-41,000","-21,000"
