name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
TotalAssets,"2,376,029,000","2,334,371,000","1,955,654,000","1,959,814,000","1,797,762,000","1,844,016,000"
	CurrentAssets,"286,213,000","279,215,000","342,735,000","346,043,000","293,216,000","340,644,000"
		CashCashEquivalentsAndShortTermInvestments,"17,439,000","30,490,000","121,708,000","106,549,000","67,105,000","137,345,000"
			CashAndCashEquivalents,"17,439,000","30,490,000","121,708,000","106,549,000","67,105,000","137,345,000"
		Receivables,"247,795,000","225,290,000","197,297,000","211,954,000","204,108,000","180,879,000"
			AccountsReceivable,"247,795,000","225,290,000","197,297,000","211,954,000","204,108,000","180,879,000"
		PrepaidAssets,"15,330,000","14,233,000","13,038,000","16,020,000","12,609,000","11,080,000"
		OtherCurrentAssets,"5,649,000","9,202,000","10,692,000","11,520,000","9,394,000","11,340,000"
	TotalNonCurrentAssets,"2,089,816,000","2,055,156,000","1,612,919,000","1,613,771,000","1,504,546,000","1,503,372,000"
		NetPPE,"80,780,000","83,366,000","78,416,000","78,897,000","77,399,000","78,867,000"
			GrossPPE,"80,780,000","130,345,000","78,416,000","78,897,000","77,399,000","110,160,000"
				Properties,,"0",,,,"0"
				MachineryFurnitureEquipment,,"44,065,000",,,,"35,252,000"
				OtherProperties,"80,780,000","65,375,000","78,416,000","78,897,000","77,399,000","57,822,000"
				ConstructionInProgress,,"1,480,000",,,,"669,000"
				Leases,,"19,425,000",,,,"16,417,000"
			AccumulatedDepreciation,,"-46,979,000",,,,"-31,293,000"
		GoodwillAndOtherIntangibleAssets,"1,939,633,000","1,938,431,000","1,497,203,000","1,496,910,000","1,389,606,000","1,389,957,000"
			Goodwill,"1,837,437,000","1,835,580,000","1,419,591,000","1,419,373,000","1,317,340,000","1,316,385,000"
			OtherIntangibleAssets,"102,196,000","102,851,000","77,612,000","77,537,000","72,266,000","73,572,000"
		NonCurrentAccountsReceivable,"27,615,000","25,530,000","25,423,000","27,236,000","25,184,000","23,990,000"
		NonCurrentDeferredAssets,,,"2,931,000","2,931,000","2,931,000","2,931,000"
			NonCurrentDeferredTaxesAssets,,,"2,931,000","2,931,000","2,931,000","2,931,000"
		OtherNonCurrentAssets,"41,788,000","7,829,000","8,946,000","7,797,000","9,426,000","7,627,000"
TotalLiabilitiesNetMinorityInterest,"1,710,064,000","1,698,555,000","1,201,222,000","1,211,734,000","1,526,218,000","1,578,982,000"
	CurrentLiabilities,"367,790,000","344,831,000","219,573,000","220,293,000","207,485,000","260,413,000"
		PayablesAndAccruedExpenses,"110,328,000","143,220,000","103,895,000","97,560,000","93,621,000","151,415,000"
			Payables,"57,309,000","84,984,000","46,883,000","42,573,000","41,906,000","92,183,000"
				AccountsPayable,"57,309,000","52,624,000","46,883,000","42,573,000","41,906,000","56,668,000"
				TotalTaxPayable,,"7,451,000",,,,"8,180,000"
				OtherPayable,,"24,909,000",,,,"27,335,000"
			CurrentAccruedExpenses,"53,019,000","58,236,000","57,012,000","54,987,000","51,715,000","59,232,000"
				InterestPayable,,"3,671,000","1,801,000","1,386,000","2,476,000","2,398,000"
		CurrentProvisions,"21,432,000","19,839,000","22,369,000","23,589,000","21,574,000","20,286,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,,"55,211,000","53,601,000","49,239,000","56,834,000"
		CurrentDebtAndCapitalLeaseObligation,"22,285,000","27,245,000","14,837,000","16,661,000","13,126,000","14,756,000"
			CurrentDebt,"8,600,000","13,711,000","2,671,000","4,514,000","1,814,000","2,872,000"
				CurrentNotesPayable,,"5,111,000","2,671,000","4,514,000","1,814,000","2,872,000"
				OtherCurrentBorrowings,"8,600,000","8,600,000",,,,
			CurrentCapitalLeaseObligation,"13,685,000","13,534,000","12,166,000","12,147,000","11,312,000","11,884,000"
		CurrentDeferredLiabilities,"25,523,000","25,523,000","25,699,000","25,699,000","24,824,000","24,824,000"
			CurrentDeferredTaxesLiabilities,"25,523,000","25,523,000","25,699,000","25,699,000","24,824,000","24,824,000"
		OtherCurrentLiabilities,"188,222,000","129,004,000","52,773,000","56,784,000","54,340,000","49,132,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,342,274,000","1,353,724,000","981,649,000","991,441,000","1,318,733,000","1,318,569,000"
		LongTermProvisions,"65,507,000","60,652,000","56,719,000","60,428,000","58,094,000","54,326,000"
		LongTermDebtAndCapitalLeaseObligation,"43,651,000","1,271,199,000","40,099,000","40,180,000","39,260,000","40,246,000"
			LongTermDebt,,"1,226,517,000",,,,
			LongTermCapitalLeaseObligation,"43,651,000","44,682,000","40,099,000","40,180,000","39,260,000","40,246,000"
		NonCurrentDeferredLiabilities,"4,460,000","3,046,000","29,129,000","29,156,000","28,109,000","27,415,000"
			NonCurrentDeferredTaxesLiabilities,"4,460,000","3,046,000","29,129,000","29,156,000","28,109,000","27,415,000"
		PreferredSecuritiesOutsideStockEquity,,,,,"2,135,000",
		RestrictedCommonStock,"2,135,000","2,135,000","2,135,000","2,135,000","2,135,000","2,135,000"
		OtherNonCurrentLiabilities,"1,226,521,000","16,692,000","853,567,000","859,542,000","1,191,135,000","1,194,447,000"
TotalEquityGrossMinorityInterest,"665,965,000","635,816,000","754,432,000","748,080,000","271,544,000","265,034,000"
	StockholdersEquity,"665,965,000","635,816,000","754,432,000","748,080,000","271,544,000","265,034,000"
		CapitalStock,"1,847,000","1,847,000","1,841,000","1,841,000","1,419,000","1,419,000"
			PreferredStock,"0","0","0","0","0","0"
