name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,008,000","1,008,000","1,040,000","1,051,000","956,000","913,000","739,000","664,000","675,000","635,000","610,000","609,000","606,000",,,,,"686,000","686,000","683,000","627,000","592,000","634,000","644,000","683,000","718,000","605,000",,,,"603,000",,,,"512,000",,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,008,000","1,008,000","1,040,000","1,051,000","956,000","913,000","739,000","664,000","675,000","635,000","610,000","609,000","606,000",,,,,"686,000","686,000","683,000","627,000","592,000","634,000","644,000","683,000","718,000","605,000",,,,"603,000",,,,"512,000",,,,,,,,,,,,,,,,,
		DeferredTax,,,"-1,688,000","0",,,"-1,800,000","0",,,,,,,,,,,,,,,,,,,,,,,"143,000","0","0","0","25,000","-26,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,,,"-1,688,000","0",,,"-1,800,000","0",,,,,,,,,,,,,,,,,,,,,,,"143,000","0","0","0","25,000","-26,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,694,000","1,376,000","1,578,000","1,682,000","1,614,000","1,508,000","1,501,000","1,494,000","1,489,000","1,735,000","2,405,000","2,386,000","2,354,000","2,939,000","3,367,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"82,909,000","5,500,000","76,510,000","0","899,000","1,211,000","254,000","10,248,000","28,514,000","16,740,000",,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","5,837,000","2,171,000","0","7,658,000","0","0","889,000","9,121,000","0",,,"147,297,000","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,"-18,756,000","10,260,000","-2,168,000","-24,348,000","-2,500,000","6,481,000","-15,473,000","-5,606,000","-3,848,000","5,045,000","-3,300,000","3,950,000","60,788,000","-20,977,000","106,085,000","-43,453,000","-20,940,000","-24,955,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"22,864,000","7,050,000","4,542,000","6,425,000","4,847,000","5,218,000","4,401,000","-7,891,000","-97,895,000","-57,137,000","-7,581,000","5,178,000","13,072,000","-12,996,000","-2,014,000","1,609,000","10,824,000","-8,724,000","-2,046,000","4,212,000","18,370,000","9,467,000","-1,294,000","9,939,000","11,222,000","7,223,000","-2,897,000","7,642,000","-2,925,000","14,598,000","-9,487,000","9,975,000","6,238,000","3,878,000","451,000","3,485,000","6,741,000","-5,567,000","9,967,000","-9,963,000","-941,000","-23,945,000","-14,313,000","-13,980,000","-24,877,000","-32,099,000","63,556,000","-64,394,000","-1,260,000","-489,000","50,524,000","-7,802,000","-17,545,000","-27,284,000","-748,000","-16,919,000","57,738,000","-21,450,000","-17,828,000","-114,927,000","-19,371,000","-16,720,000","-11,164,000","-11,122,000","-12,855,000","-11,452,000","-11,607,000","-6,918,000","-2,321,000","-7,144,000","-9,237,000","-5,541,000","-7,898,000","-7,054,000","-118,864,000","-8,230,000","-8,797,000","1,555,000","-1,227,000","-5,900,000","-17,952,000","969,000","-11,067,000","-5,973,000","-18,341,000","8,841,000","-10,126,000","-4,787,000","-2,904,000","-5,868,000","-6,731,000","-26,900,000","15,000,000","-2,300,000","-9,840,000","-6,400,000","-3,400,000","1,100,000","-3,143,000","-5,500,000","-7,000,000","1,000,000","-4,269,000","-5,700,000","-3,400,000","1,200,000","-837,000"
		ChangeInWorkingCapital,"37,305,000","-14,253,000","54,335,000","-22,066,000","19,289,000","-7,864,000","4,975,000","-846,000","-92,759,000","30,463,000","42,423,000","31,902,000","14,325,000","-87,375,000","96,250,000","-35,405,000","23,680,000","-93,413,000","55,378,000","-27,784,000","43,686,000","-64,488,000","35,487,000","-3,053,000","56,801,000","-90,401,000","71,787,000","-12,087,000","24,171,000","-23,291,000","21,664,000","-15,362,000","13,667,000","-28,400,000","21,428,000","-11,386,000","13,451,000","-42,095,000","12,765,000","-8,303,000","17,013,000","-21,396,000","19,209,000","-12,815,000","18,470,000","-21,018,000","11,372,000","-17,596,000","22,471,000","-21,729,000","14,244,000","-9,349,000","16,192,000","-30,991,000","10,720,000","-8,038,000","27,868,000","-37,246,000","14,159,000","-20,307,000","12,915,000","1,021,000","-9,888,000","-1,349,000","24,036,000","-8,096,000","-183,000","3,315,000","16,902,000","-14,327,000","16,203,000","-8,261,000","242,000","2,893,000","7,498,000",,,,,,,"-12,418,000","5,445,000","-2,210,000","15,717,000","-12,818,000","1,934,000","-1,291,000",,,,,,,,,,,,,,"-2,000,000",,,,"-2,400,000","-2,016,000"
			ChangeInReceivables,"-5,085,000","395,000","-4,956,000","-291,000","-233,000","-395,000","-204,000","-899,000","874,000","196,000","-337,000","220,000","494,000","2,895,000","13,000","-342,000","473,000","-716,000","-223,000","-502,000","186,000","-676,000","696,000","-1,134,000","111,000","-886,000","-477,000","-218,000","-304,000","-1,107,000","313,000","-580,000","-340,000","-2,000",,,,,,,,,,,,,,,,,,,,,,"4,387,000","616,000","-2,998,000","-373,000","54,000","-17,797,000","4,027,000","248,000","1,621,000","-1,699,000","-2,658,000","1,956,000","535,000","-1,562,000","-2,020,000","132,000","597,000","1,421,000","112,000","2,739,000",,,,,,,"-6,209,000",,,,"-6,409,000",,,,,,,,,,,,,,,,"-3,500,000",,,,"-1,600,000","-100,000"
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,387,000","616,000","-2,998,000","-373,000","54,000","-17,797,000","4,027,000","248,000","1,621,000","-1,699,000","-2,658,000","1,956,000","535,000","-1,562,000","-2,020,000","132,000","597,000","1,421,000","112,000","2,739,000",,,,,,,"-6,209,000",,,,"-6,409,000",,,,,,,,,,,,,,,,"-3,500,000",,,,"-1,600,000","-100,000"
			ChangeInPayablesAndAccruedExpense,"-38,036,000","-21,377,000","15,505,000","-20,583,000","-11,581,000","6,046,000","37,675,000","-23,454,000","-7,557,000","13,542,000","47,793,000","16,876,000","26,347,000","-81,628,000","81,410,000","-31,125,000","26,840,000","-91,641,000","55,665,000","-25,988,000","45,666,000","-54,276,000","26,697,000","-5,427,000","62,308,000","-83,341,000","64,539,000","-13,929,000","31,060,000","-19,230,000","19,637,000","-16,720,000","16,846,000","-27,016,000","26,705,000","-23,331,000","18,264,000","-27,172,000","30,442,000","-12,153,000","18,701,000","-13,555,000","18,553,000","-16,839,000","24,142,000","-19,120,000","10,898,000","-17,835,000","22,207,000","-19,641,000","14,160,000","-11,770,000","16,228,000","-29,819,000","7,049,000","-12,425,000","27,252,000","-34,248,000","14,532,000","-19,174,000","30,340,000","-3,821,000","-5,067,000","-8,141,000","24,926,000","-6,256,000","2,425,000","-1,793,000","18,167,000","-12,307,000","16,071,000","-8,962,000","-1,079,000","2,785,000","4,759,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,500,000",,,,"400,000","-1,204,000"
				ChangeInPayable,"-38,036,000","-21,377,000","15,505,000","-20,583,000","-11,581,000","6,046,000","37,675,000","-23,454,000","-7,557,000","13,542,000","47,793,000","16,876,000","26,347,000","-81,628,000","81,410,000","-31,125,000","26,840,000","-91,641,000","55,665,000","-25,988,000","45,666,000","-54,276,000","26,697,000","-5,427,000","62,308,000","-83,341,000","64,539,000","-13,929,000","31,060,000","-19,230,000","19,637,000","-16,720,000","16,846,000","-27,016,000","26,705,000","-23,331,000","18,264,000","-27,172,000","30,442,000","-12,153,000","18,701,000","-13,555,000","18,553,000","-16,839,000","24,142,000","-19,120,000","10,898,000","-17,835,000","22,207,000","-19,641,000","14,160,000","-11,770,000","16,228,000","-29,819,000","7,049,000","-12,425,000","27,252,000","-34,248,000","14,532,000","-19,174,000","30,340,000","-3,821,000","-5,067,000","-8,141,000","24,926,000","-6,256,000","2,425,000","-1,793,000","18,167,000","-12,307,000","16,071,000","-8,962,000","-1,079,000","2,785,000","4,759,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,500,000",,,,"400,000","-1,204,000"
					ChangeInAccountPayable,"-13,200,000","-21,980,000","4,574,000","-9,390,000","13,596,000","-13,841,000","17,881,000","-23,443,000","-828,000","8,686,000","47,741,000","13,131,000","27,845,000","-28,233,000","27,083,000","-31,455,000","26,981,000","-16,785,000","21,407,000","-28,544,000","27,268,000","-20,703,000","29,575,000","-30,746,000","36,742,000","-26,819,000","20,200,000","-22,376,000","21,439,000","-18,901,000","18,801,000","-16,563,000","15,828,000","-25,183,000","23,648,000","-19,333,000","21,673,000","-24,146,000","33,272,000","-21,163,000","18,819,000","-13,010,000","27,109,000","-25,217,000","23,983,000","-19,179,000",,"-26,269,000",,,,,,,"8,654,000","-12,425,000","27,252,000","-34,248,000","14,532,000","-20,361,000","30,712,000","-3,006,000","-10,136,000","-2,970,000","25,735,000","-5,438,000","-2,139,000","2,780,000","18,464,000","-12,307,000","16,071,000","-8,858,000","-1,179,000","2,781,000","4,759,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,500,000",,,,"400,000","-1,200,000"
			ChangeInOtherCurrentAssets,"80,426,000","6,729,000","43,786,000","-1,192,000","31,103,000","-13,515,000","-32,496,000","23,507,000","-86,076,000","16,725,000","-5,033,000","14,806,000","-12,516,000","-8,642,000","14,827,000","-3,938,000","-3,633,000","-1,056,000","-64,000","-1,294,000","-2,166,000","-9,536,000","8,094,000","3,508,000","-5,618,000","-6,174,000","7,725,000","2,060,000","-6,585,000","-2,954,000","1,714,000","1,938,000","-2,839,000","-1,382,000","-3,239,000","11,945,000","-4,813,000","-14,923,000",,,,,,,,,,,,,,,,,"3,671,000",,,"-2,998,000","-373,000","54,000","-17,797,000","4,027,000","248,000","1,621,000","-1,699,000","-2,658,000","1,956,000","535,000","-1,562,000","-2,020,000","132,000","597,000","1,421,000","112,000","2,739,000",,,,,,,"-6,209,000",,,,"-6,409,000",,,,,,,,,,,,,,,,"-3,500,000",,,,"-1,600,000","-100,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-34,248,000","14,532,000","-20,361,000","30,712,000","-3,006,000","-10,136,000","-2,970,000","25,735,000","-5,438,000","-2,139,000","2,780,000","18,464,000","-12,307,000","16,071,000","-8,858,000","-1,179,000","2,781,000","4,759,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"2,500,000",,,,"400,000","-1,200,000"
			ChangeInOtherWorkingCapital,,,,,,,,,,"16,725,000","-5,033,000","14,806,000","-12,516,000","-8,642,000","14,827,000","-3,938,000","-3,633,000","-1,056,000","-64,000","-1,294,000","-2,166,000","-9,536,000","8,094,000","3,508,000","-5,618,000","-6,174,000","7,725,000","2,060,000","-6,585,000","-2,954,000","1,714,000","1,938,000","-2,839,000","-1,382,000","-3,239,000","11,945,000","-4,813,000","-14,923,000","-17,677,000","3,850,000","-1,688,000","-7,841,000","656,000","4,024,000","-5,672,000","-1,898,000",,,"264,000","-2,088,000","84,000","2,421,000","-36,000","-1,172,000",,,,"37,246,000","-14,159,000","19,120,000","-12,543,000","-206,000","4,819,000","6,520,000","-23,227,000","8,914,000","-4,381,000","1,258,000","-16,605,000","14,327,000","-16,203,000","8,365,000","-342,000","-2,897,000","-7,498,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"6,366,000","38,870,000","-13,958,000","-22,134,000","3,588,000","-68,806,000","47,713,000","-24,760,000","-5,146,000","-69,614,000","327,441,000","-2,458,016,000","-101,559,000","102,090,000","-149,885,000","-77,744,000","-173,630,000","-26,483,000","-50,282,000","-260,415,000","-234,570,000","-188,470,000","-123,107,000","-46,308,000","-108,101,000","-176,840,000","-78,585,000","-187,542,000","-303,028,000","-84,684,000","-66,805,000","-65,134,000","-117,753,000","-31,198,000","-116,936,000","-141,537,000","-247,366,000","-64,475,000","-349,883,000","-77,253,000","-75,577,000","-226,207,000","-75,483,000","29,264,000","-42,234,000","-5,854,000","-60,080,000","-41,590,000","-11,061,000","-9,472,000","-6,154,000","-5,335,000","-17,905,000","-48,937,000","-10,373,000","-7,259,000","-69,065,000","-58,468,000","-56,777,000","174,914,000","-681,380,000","-1,940,823,000","-17,707,000","-26,643,000","-99,836,000","-249,144,000","-47,349,000","-4,853,000","-32,115,000","-400,950,000","-844,000","-3,343,000","4,128,000","-2,402,000","-107,372,000","-240,004,000","-9,704,000","-14,530,000","-2,122,000","-770,000","-138,821,000","-598,000","2,853,000","-29,077,000","-103,405,000","-49,564,000","-7,815,000","2,283,000","-117,686,000","0","-27,777,000","-1,500,000","-97,800,000","-197,900,000","-130,067,000","-42,400,000","-94,500,000","-290,900,000","-210,891,000","-800,000","-101,100,000","-34,500,000","2,522,000","-400,000","-339,800,000","-111,000,000","3,748,000"
	CashFlowFromContinuingInvestingActivities,"6,366,000","38,870,000","-13,958,000","-22,134,000","3,588,000","-68,806,000","47,713,000","-24,760,000","-5,146,000","-69,614,000","327,441,000","-2,458,016,000","-101,559,000","102,090,000","-149,885,000","-77,744,000","-173,630,000","-26,483,000","-50,282,000","-260,415,000","-234,570,000","-188,470,000","-123,107,000","-46,308,000","-108,101,000","-176,840,000","-78,585,000","-187,542,000","-303,028,000","-84,684,000","-66,805,000","-65,134,000","-117,753,000","-31,198,000","-116,936,000","-141,537,000","-247,366,000","-64,475,000","-349,883,000","-77,253,000","-75,577,000","-226,207,000","-75,483,000","29,264,000","-42,234,000","-5,854,000","-60,080,000","-41,590,000","-11,061,000","-9,472,000","-6,154,000","-5,335,000","-17,905,000","-48,937,000","-10,373,000","-7,259,000","-69,065,000","-58,468,000","-56,777,000","174,914,000","-681,380,000","-1,940,823,000","-17,707,000","-26,643,000","-99,836,000","-249,144,000","-47,349,000","-4,853,000","-32,115,000","-400,950,000","-844,000","-3,343,000","4,128,000","-2,402,000","-107,372,000","-240,004,000","-9,704,000","-14,530,000","-2,122,000","-770,000","-138,821,000","-598,000","2,853,000","-29,077,000","-103,405,000","-49,564,000","-7,815,000","2,283,000","-117,686,000","0","-27,777,000","-1,500,000","-97,800,000","-197,900,000","-130,067,000","-42,400,000","-94,500,000","-290,900,000","-210,891,000","-800,000","-101,100,000","-34,500,000","2,522,000","-400,000","-339,800,000","-111,000,000","3,748,000"
