name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
TotalRevenue,"5,060,987,000","1,366,334,000","1,310,068,000","1,185,916,000","1,198,669,000","1,046,716,000","1,019,839,000","850,569,000","848,673,000","852,842,000","859,428,000","842,049,000","827,324,000","835,104,000","853,130,000","812,576,000","846,646,000","875,374,000","948,150,000","937,681,000","896,348,000","880,072,000","887,277,000","853,856,000","877,341,000","779,641,000","809,675,000","853,762,000","859,315,000","874,694,000","1,062,249,000","955,800,000","1,006,959,000","931,435,000","428,749,000","425,786,000","423,593,000","445,422,000","424,915,000","452,732,000","436,674,000","387,108,000","430,866,000","455,875,000","470,610,000","439,898,000","227,232,000","168,685,000","166,210,000","162,782,000","149,572,000","159,936,000","155,298,000","133,000,000","148,451,000","236,227,000","220,858,000","201,956,000","175,445,000","171,831,000","159,425,000","138,612,000","128,130,000","115,229,000","87,231,000","76,400,000","76,908,000","79,332,000","81,274,000","71,353,000","70,822,000","80,174,000","91,509,000","77,724,000","96,519,000","80,723,000","78,536,000","68,651,000","70,346,000","72,933,000","62,044,000","61,681,000","68,681,000","65,045,000","58,614,000","63,634,000","60,792,000","57,629,000","61,557,000","62,818,000","67,200,000","63,400,000","58,200,000","69,800,000","40,400,000","89,200,000","99,300,000","108,100,000","129,300,000","114,500,000","128,800,000","125,800,000","137,700,000","127,200,000","114,300,000","109,700,000","113,900,000","95,500,000","105,700,000","106,600,000","101,200,000","88,700,000","84,900,000","79,400,000"
	OperatingRevenue,"5,060,987,000","1,366,334,000","1,310,068,000","1,185,916,000","1,198,669,000","1,046,716,000","1,019,839,000","850,569,000","848,673,000","852,842,000","859,428,000","842,049,000","827,324,000","835,104,000","853,130,000","812,576,000","846,646,000","875,374,000","948,150,000","937,681,000","896,348,000","880,072,000","887,277,000","853,856,000","877,341,000","779,641,000","809,675,000","853,762,000","859,315,000","874,694,000","1,062,249,000","955,800,000","1,006,959,000","931,435,000","428,749,000","425,786,000","423,593,000","445,422,000","424,915,000","452,732,000","436,674,000","387,108,000","430,866,000","455,875,000","470,610,000","439,898,000","227,232,000","168,685,000","166,210,000","162,782,000","149,572,000","159,936,000","155,298,000","133,000,000","148,451,000","236,227,000","220,858,000","201,956,000","175,445,000","171,831,000","159,425,000","138,612,000","128,130,000","115,229,000","87,231,000","76,400,000","76,908,000","79,332,000","81,274,000","71,353,000","70,822,000","80,174,000","91,509,000","77,724,000","96,519,000","80,723,000","78,536,000","68,651,000","70,346,000","72,933,000","62,044,000","61,681,000","68,681,000","65,045,000","58,614,000","63,634,000","60,792,000","57,629,000","61,557,000","62,818,000","67,200,000","63,400,000","58,200,000","69,800,000","40,400,000","89,200,000","99,300,000","108,100,000","129,300,000","114,500,000","128,800,000","125,800,000","137,700,000","127,200,000","114,300,000","109,700,000","113,900,000","95,500,000","105,700,000","106,600,000","101,200,000","88,700,000","84,900,000","79,400,000"
CostOfRevenue,"3,747,178,000","1,020,577,000","988,924,000","859,604,000","878,073,000","772,784,000","771,192,000","638,368,000","632,347,000","646,908,000","640,533,000","652,923,000","644,716,000","646,663,000","667,882,000","648,101,000","653,001,000","678,099,000","741,432,000","744,028,000","700,764,000","689,627,000","694,559,000","671,167,000","677,115,000","598,893,000","629,907,000","671,321,000","668,276,000","684,521,000","905,056,000","725,170,000","747,966,000","755,453,000","318,404,000","310,089,000","309,922,000","322,686,000","314,088,000","327,909,000","314,138,000","276,469,000","314,306,000","326,674,000","325,228,000","301,391,000","161,735,000","125,650,000","123,853,000","120,410,000","109,942,000","113,273,000","113,353,000","103,543,000","129,369,000","177,745,000","161,298,000","146,296,000","127,395,000","130,889,000","121,925,000","103,244,000","99,143,000","92,761,000","68,831,000","60,681,000","59,693,000","63,204,000","62,701,000","56,109,000","54,431,000","57,966,000","67,309,000","58,219,000","72,139,000","62,839,000","60,033,000","51,050,000","51,830,000","54,272,000","46,277,000","46,395,000","50,534,000","51,242,000","46,690,000","48,312,000","45,844,000","46,065,000","49,014,000","49,360,000","55,300,000","52,100,000","47,100,000","57,700,000","36,800,000","77,100,000","82,400,000","87,400,000","104,300,000","94,300,000","103,300,000","102,400,000","114,500,000","101,900,000","91,100,000","87,500,000","92,400,000","76,900,000","83,600,000","83,400,000","81,200,000","69,600,000","68,400,000","63,700,000"
GrossProfit,"1,313,809,000","345,757,000","321,144,000","326,312,000","320,596,000","273,932,000","248,647,000","212,201,000","216,326,000","205,934,000","218,895,000","189,126,000","182,608,000","188,441,000","185,248,000","164,475,000","193,645,000","197,275,000","206,718,000","193,653,000","195,584,000","190,445,000","192,718,000","182,689,000","200,226,000","180,748,000","179,768,000","182,441,000","191,039,000","190,173,000","157,193,000","230,630,000","258,993,000","175,982,000","110,345,000","115,697,000","113,671,000","122,736,000","110,827,000","124,823,000","122,536,000","110,639,000","116,560,000","129,201,000","145,382,000","138,507,000","65,497,000","43,035,000","42,357,000","42,372,000","39,630,000","46,663,000","41,945,000","29,457,000","19,082,000","58,482,000","59,560,000","55,660,000","48,050,000","40,942,000","37,500,000","35,368,000","28,987,000","22,468,000","18,400,000","15,719,000","17,215,000","16,128,000","18,573,000","15,244,000","16,391,000","22,208,000","24,200,000","19,505,000","24,380,000","17,884,000","18,503,000","17,601,000","18,516,000","18,661,000","15,767,000","15,286,000","18,147,000","13,803,000","11,924,000","15,322,000","14,948,000","11,564,000","12,543,000","13,458,000","11,900,000","11,300,000","11,100,000","12,100,000","3,600,000","12,100,000","16,900,000","20,700,000","25,000,000","20,200,000","25,500,000","23,400,000","23,200,000","25,300,000","23,200,000","22,200,000","21,500,000","18,600,000","22,100,000","23,200,000","20,000,000","19,100,000","16,500,000","15,700,000"
OperatingExpense,"713,271,000","181,278,000","178,538,000","175,101,000","178,354,000","175,932,000","198,584,000","175,723,000","173,503,000","180,864,000","195,407,000","163,956,000","160,503,000","164,167,000","161,634,000","146,289,000","157,012,000","165,521,000","171,692,000","160,343,000","158,521,000","159,031,000","157,338,000","147,161,000","145,689,000","153,725,000","146,557,000","142,353,000","150,539,000","153,029,000","115,168,000","178,514,000","179,343,000","160,598,000","77,695,000","65,719,000","62,869,000","64,160,000","61,340,000","59,047,000","58,568,000","58,129,000","57,083,000","54,440,000","53,147,000","50,374,000","30,001,000","23,717,000","23,443,000","22,789,000","23,126,000","21,267,000","21,669,000","20,694,000","38,620,000","21,170,000","19,825,000","20,493,000","22,866,000","19,932,000","20,090,000","18,325,000","17,543,000","18,106,000","16,866,000","13,820,000","13,479,000","11,923,000","13,154,000","12,471,000","13,009,000","12,785,000","13,146,000","12,793,000","14,177,000","12,248,000","12,502,000","12,177,000","11,673,000","11,579,000","12,520,000","11,552,000","15,282,000","12,861,000","13,266,000","13,819,000","17,797,000","13,114,000","13,743,000","13,264,000","15,100,000","14,500,000","13,900,000","14,700,000","8,400,000","19,300,000","18,000,000","19,900,000","19,500,000","17,900,000","15,700,000","19,200,000","23,000,000","16,300,000","14,000,000","13,300,000","13,600,000","12,200,000","12,000,000","11,300,000","13,100,000","11,300,000","10,800,000","10,400,000"
	SellingGeneralAndAdministration,"396,172,000","102,032,000","97,733,000","97,275,000","99,132,000","97,398,000","102,117,000","89,993,000","90,193,000","96,193,000","108,954,000","83,549,000","81,017,000","85,003,000","76,357,000","67,447,000","78,558,000","86,902,000","90,898,000","83,141,000","85,531,000","87,917,000","79,870,000","76,508,000","76,158,000","81,469,000","76,623,000","75,026,000","84,294,000","86,631,000","46,129,000","111,203,000","111,845,000","94,929,000","45,982,000","42,588,000","40,793,000","42,293,000","38,927,000","38,523,000","36,894,000","37,369,000","35,863,000","35,487,000","34,092,000","30,693,000","19,946,000","16,094,000","16,237,000","15,765,000","16,087,000","15,240,000","15,446,000","14,757,000","15,709,000","15,371,000","13,980,000","14,701,000","16,838,000","14,285,000","14,295,000","12,581,000","11,721,000","12,424,000","11,817,000","9,687,000","9,082,000","8,111,000","9,347,000","8,700,000","9,090,000","9,226,000","9,175,000","9,018,000","10,002,000","8,570,000","8,879,000","8,520,000","7,518,000","7,333,000","8,285,000","7,160,000","8,006,000","6,805,000","6,778,000","7,005,000","6,954,000","6,290,000","6,934,000","6,559,000","7,300,000","6,600,000","5,900,000","6,900,000","3,500,000","10,100,000","8,700,000","10,800,000","10,300,000","9,600,000","7,500,000","11,200,000","15,000,000","9,300,000","7,500,000","7,200,000","7,600,000","6,500,000","6,500,000","6,000,000","7,900,000","6,200,000","6,000,000","5,600,000"
	DepreciationAmortizationDepletionIncomeStatement,"317,099,000","79,246,000","80,805,000","77,826,000","79,222,000","78,534,000","96,467,000","85,730,000","83,310,000","84,671,000","86,453,000","80,407,000","79,486,000","79,164,000","85,277,000","78,842,000","78,454,000","78,619,000","80,794,000","77,202,000","72,990,000","71,114,000","77,468,000","70,653,000","69,531,000","72,256,000","69,934,000","67,327,000","66,245,000","66,398,000","69,039,000","67,311,000","67,498,000","65,669,000","31,713,000","23,131,000","22,076,000","21,867,000","22,413,000","20,524,000","21,674,000","20,760,000","21,220,000","18,953,000","19,055,000","19,681,000","10,055,000","7,623,000","7,206,000","7,024,000","7,039,000","6,027,000","6,223,000","5,937,000","6,997,000","5,799,000","5,845,000","5,792,000","6,028,000","5,647,000","5,795,000","5,744,000","5,822,000","5,682,000","5,049,000","4,133,000","4,397,000","3,812,000","3,807,000","3,771,000","3,919,000","3,559,000","3,971,000","3,775,000","4,175,000","3,678,000","3,623,000","3,657,000","4,155,000","4,246,000","4,235,000","4,392,000","7,276,000","6,056,000","6,488,000","6,814,000","10,843,000","6,824,000","6,809,000","6,705,000","7,800,000","7,900,000","8,000,000","7,800,000","4,900,000","9,200,000","9,300,000","9,100,000","9,200,000","8,300,000","8,200,000","8,000,000","8,000,000","7,000,000","6,500,000","6,100,000","6,000,000","5,700,000","5,500,000","5,300,000","5,200,000","5,100,000","4,800,000","4,800,000"
		DepreciationAndAmortizationInIncomeStatement,"317,099,000","79,246,000","80,805,000","77,826,000","79,222,000","78,534,000","96,467,000","85,730,000","83,310,000","84,671,000","86,453,000","80,407,000","79,486,000","79,164,000","85,277,000","78,842,000","78,454,000","78,619,000","80,794,000","77,202,000","72,990,000","71,114,000","77,468,000","70,653,000","69,531,000","72,256,000","69,934,000","67,327,000","66,245,000","66,398,000","69,039,000","67,311,000","67,498,000","65,669,000","31,713,000","23,131,000","22,076,000","21,867,000","22,413,000","20,524,000","21,674,000","20,760,000","21,220,000","18,953,000","19,055,000","19,681,000","10,055,000","7,623,000","7,206,000","7,024,000","7,039,000","6,027,000","6,223,000","5,937,000","6,997,000","5,799,000","5,845,000","5,792,000","6,028,000","5,647,000","5,795,000","5,744,000","5,822,000","5,682,000","5,049,000","4,133,000","4,397,000","3,812,000","3,807,000","3,771,000","3,919,000","3,559,000","3,971,000","3,775,000","4,175,000","3,678,000","3,623,000","3,657,000","4,155,000","4,246,000","4,235,000","4,392,000","7,276,000","6,056,000","6,488,000","6,814,000","10,843,000","6,824,000","6,809,000","6,705,000","7,800,000","7,900,000","8,000,000","7,800,000","4,900,000","9,200,000","9,300,000","9,100,000","9,200,000","8,300,000","8,200,000","8,000,000","8,000,000","7,000,000","6,500,000","6,100,000","6,000,000","5,700,000","5,500,000","5,300,000","5,200,000","5,100,000","4,800,000","4,800,000"
OperatingIncome,"600,538,000","164,479,000","142,606,000","151,211,000","142,242,000","98,000,000","50,063,000","36,478,000","42,823,000","25,070,000","23,488,000","25,170,000","22,105,000","24,274,000","23,614,000","18,186,000","36,633,000","31,754,000","35,026,000","33,310,000","37,063,000","31,414,000","35,380,000","35,528,000","54,537,000","27,023,000","33,211,000","40,088,000","40,500,000","37,144,000","42,025,000","52,116,000","79,650,000","15,384,000","32,650,000","49,978,000","50,802,000","58,576,000","49,487,000","65,776,000","63,968,000","52,510,000","59,477,000","74,761,000","92,235,000","88,133,000","35,496,000","19,318,000","18,914,000","19,583,000","16,504,000","25,396,000","20,276,000","8,763,000","-19,538,000","37,312,000","39,735,000","35,167,000","25,184,000","21,010,000","17,410,000","17,043,000","11,444,000","4,362,000","1,534,000","1,899,000","3,736,000","4,205,000","5,419,000","2,773,000","3,382,000","9,423,000","11,054,000","6,712,000","10,203,000","5,636,000","6,001,000","5,424,000","6,843,000","7,082,000","3,247,000","3,734,000","2,865,000","942,000","-1,342,000","1,503,000","-2,849,000","-1,550,000","-1,200,000","194,000","-3,200,000","-3,200,000","-2,800,000","-2,600,000","-4,800,000","-7,200,000","-1,100,000","800,000","5,500,000","2,300,000","9,800,000","4,200,000","200,000","9,000,000","9,200,000","8,900,000","7,900,000","6,400,000","10,100,000","11,900,000","6,900,000","7,800,000","5,700,000","5,300,000"
NetNonOperatingInterestIncomeExpense,"-61,252,000","-15,603,000","-14,972,000","-15,409,000","-15,268,000","-16,428,000","-16,883,000","-18,793,000","-17,920,000","-19,090,000","-18,586,000","-19,359,000","-20,853,000","-19,876,000","-20,209,000","-20,080,000","-23,016,000","-23,124,000","-22,269,000","-22,531,000","-22,446,000","-21,680,000","-22,439,000","-23,867,000","-23,980,000","-23,901,000","-23,308,000","-24,828,000","-34,285,000","-23,109,000","-24,633,000","-25,355,000","-26,571,000","-58,857,000","-21,501,000","-5,313,000","-5,669,000","-5,625,000","-5,508,000","-5,868,000","-5,753,000","-6,925,000","-7,781,000","-7,409,000","-7,745,000","-14,228,000","-6,081,000","-857,000","-889,000","-910,000","-949,000","-714,000","-784,000","-658,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
