name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019
NormalizedIncome,"-138,802,000","-36,892,000","-41,232,000","-30,470,000","-30,208,000","-30,025,000","-32,043,000","-41,164,000","-25,874,000","-20,751,000","-19,216,000","-17,990,580"
InterestIncome,"506,000","120,000","123,000","99,000","164,000","112,000","2,000",,"67,000","460,000","374,000","569,000"
InterestExpense,"1,715,000","422,000","431,000","431,000","431,000","422,000","430,000","431,000","1,032,000","1,001,000","1,020,000","1,047,000"
NetInterestIncome,"-1,209,000","-302,000","-308,000","-332,000","-267,000","-310,000","-428,000","-431,000","-965,000","-541,000","-646,000","-478,000"
EBIT,"-136,812,000","-36,355,000","-40,676,000","-30,039,000","-29,742,000","-29,564,000","-31,613,000","-41,863,000","-25,473,000","-19,649,000","-18,426,000","-14,335,000"
EBITDA,"-131,634,000"
ReconciledCostOfRevenue,"98,475,000","26,108,000","24,831,000","23,372,000","24,164,000","22,627,000","16,830,000","18,882,000","16,506,000","10,754,000","9,865,000","7,924,000"
ReconciledDepreciation,"5,178,000","1,262,000","1,296,000","1,313,000","1,307,000","1,246,000","1,930,000","433,000","491,000","305,000","823,000","130,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-138,802,000","-36,892,000","-41,232,000","-30,470,000","-30,208,000","-30,025,000","-32,043,000","-42,294,000","-26,505,000","-20,650,000","-19,446,000","-15,402,000"
TotalUnusualItemsExcludingGoodwill,"0",,"0","0",,,"0","-1,130,000","-631,000","101,000","-230,000","3,546,000"
TotalUnusualItems,"0",,"0","0",,,"0","-1,130,000","-631,000","101,000","-230,000","3,546,000"
NormalizedEBITDA,"-131,634,000","-35,093,000","-39,380,000","-28,726,000","-28,435,000","-28,318,000","-29,683,000","-40,300,000","-24,351,000","-19,445,000","-17,373,000","-17,751,000"
TaxRateForCalcs,"0.4","0.4","0.27","0","0.27","0.27","0","0","0","0","0","0.27"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","957,420"
