name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
OperatingCashFlow,"167,979,000","7,541,000","109,509,000","30,214,000","20,715,000","-18,856,000","94,693,000","118,367,000","97,054,000","69,027,000","49,903,000","53,551,000","82,663,000","-8,186,000","88,888,000","61,917,000","53,046,000","-1,113,000","146,749,000","71,777,000","62,702,000","21,327,000","89,833,000","49,605,000","138,541,000","-2,716,000","80,145,000","82,362,000","85,404,000","74,198,000","94,793,000","33,608,000","-24,265,000","-160,600,000","46,033,000","295,286,000","118,471,000","70,386,000","71,726,000","70,896,000","136,792,000","31,562,000","96,942,000","46,585,000","38,509,000","42,279,000","49,570,000","51,161,000","48,168,000","38,984,000","31,265,000","50,652,000","33,353,000","18,674,000","39,526,000","23,497,000","26,186,000","14,098,000","17,249,000","17,197,000","6,013,000","8,194,000","27,439,000","26,524,000","10,219,000","11,613,000","31,976,000","16,059,000","36,988,000","29,077,000","38,039,000","30,947,000","43,951,000","17,413,000","46,577,000","43,229,000","18,644,000","576,000","43,384,000","20,980,000","31,631,000","15,121,000","24,872,000","19,429,000","24,021,000","6,095,000","25,429,000","12,741,000","19,549,000","-14,331,000","18,900,000","-22,100,000","22,600,000","10,900,000","45,700,000","22,400,000","52,800,000","-2,300,000","54,800,000","9,700,000","24,900,000","3,300,000"
	CashFlowFromContinuingOperatingActivities,"167,979,000","7,541,000","109,509,000","30,214,000","20,715,000","-18,856,000","94,693,000","118,367,000","97,054,000","69,027,000","49,903,000","53,551,000","82,663,000","-8,186,000","88,888,000","61,917,000","53,046,000","-1,113,000","146,749,000","71,777,000","62,702,000","21,327,000","89,833,000","49,605,000","138,541,000","-2,716,000","80,145,000","82,362,000","85,404,000","74,198,000","94,793,000","33,608,000","-24,265,000","-160,600,000","46,033,000","295,286,000","118,471,000","70,386,000","71,726,000","70,896,000","136,792,000","31,562,000","96,942,000","46,585,000","38,509,000","42,279,000","49,570,000","51,161,000","48,168,000","38,984,000","31,265,000","50,652,000","33,353,000","18,674,000","39,526,000","23,497,000","26,186,000","14,098,000","17,249,000","17,197,000","6,013,000","8,194,000","27,439,000","26,524,000","10,219,000","11,613,000","31,976,000","16,059,000","36,988,000","29,077,000","38,039,000","30,947,000","43,951,000","17,413,000","46,577,000","43,229,000","18,644,000","576,000","43,384,000","20,980,000","31,631,000","15,121,000","24,872,000","19,429,000","24,021,000","6,095,000","25,429,000","12,741,000","19,549,000","-14,331,000","18,900,000","-22,100,000","22,600,000","10,900,000","45,700,000","22,400,000","52,800,000","-2,300,000","54,800,000","9,700,000","24,900,000","3,300,000"
		NetIncomeFromContinuingOperations,"138,552,000","38,716,000","-9,231,000","49,729,000","59,338,000","47,430,000","73,467,000","56,307,000","41,851,000","19,730,000","40,112,000","44,090,000","46,349,000","43,002,000","-17,759,000","53,146,000","50,961,000","35,539,000","18,235,000","41,672,000","42,041,000","27,489,000","38,185,000","56,872,000","44,713,000","3,316,000","35,840,000","16,267,000","44,657,000","36,282,000","46,507,000","68,308,000","10,100,000","64,261,000","125,271,000","110,900,000","74,435,000","54,282,000",,,,,,,,"15,308,000","37,330,000","35,289,000","32,392,000","31,040,000","30,319,000","25,571,000","22,114,000","11,841,000","14,497,000","16,760,000","20,601,000","13,489,000","6,035,000","13,545,000","13,792,000","10,500,000","15,864,000","13,218,000","14,063,000","-10,328,000","15,770,000","17,747,000","22,809,000","17,707,000","21,969,000","20,906,000","20,319,000","14,480,000","23,134,000","15,135,000","16,824,000","12,783,000","17,972,000","15,945,000","18,034,000","12,892,000","13,610,000","12,536,000","11,585,000","12,582,000","16,205,000","14,960,000","15,667,000","14,868,000","12,800,000","21,100,000","22,000,000","30,800,000","22,700,000","25,500,000","22,000,000","33,700,000","25,300,000","24,500,000","23,300,000","20,500,000"
		OperatingGainsLosses,"1,416,000","887,000","1,371,000","-3,970,000","3,128,000","1,476,000","-797,000","-208,000","-1,536,000","5,463,000","-316,000","2,790,000","897,000","458,000","1,421,000","4,353,000","8,843,000","8,528,000","-1,026,000","-2,422,000","-1,301,000","687,000","-5,886,000","1,230,000","11,108,000","2,411,000","2,282,000","11,142,000","1,281,000","12,530,000","6,258,000","-694,000","44,819,000","3,445,000","-2,740,000","800,000","1,199,000","-336,000","-3,650,000","714,000","2,860,000","-3,798,000","-226,000","6,151,000","-974,000","31,965,000","331,000","-958,000","5,444,000","-1,136,000","-104,000","671,000","-1,893,000","-640,000",,,,,,,,,,,,"20,884,000",,,,,,,,,"0",,,,"0","0",,,"0",,,,,,,,,,,,"13,600,000","0","0","3,100,000",,,,
			NetForeignCurrencyExchangeGainLoss,"6,456,000","370,000","1,555,000","3,086,000","1,445,000","970,000","-1,490,000","-144,000","-1,830,000","3,177,000","-316,000","2,790,000","897,000","458,000","1,421,000","4,766,000","8,430,000","1,764,000","-633,000","-2,125,000","-1,047,000","791,000","-5,886,000","1,230,000","11,108,000","2,411,000","2,282,000","11,142,000","1,281,000","12,530,000","6,258,000","-694,000","44,819,000","3,445,000","-2,740,000","800,000","1,199,000","-336,000","-3,650,000","714,000","2,860,000","-3,798,000","-226,000","6,151,000","-974,000","-789,000","331,000","-958,000","5,444,000","-1,136,000","-104,000","671,000","-1,893,000","-640,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,"0",,,,,,,,"0","0","0","0","0","-413,000","413,000","-456,000","-393,000","-297,000","-254,000","-104,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"75,106,000","17,130,000","18,462,000","19,933,000","19,581,000","18,344,000","18,712,000","17,920,000","18,264,000","19,095,000","18,686,000","19,305,000","19,052,000","19,607,000","20,170,000","22,691,000","21,235,000","18,907,000","19,039,000","17,445,000","17,455,000","17,625,000","18,995,000","18,718,000","17,739,000","16,945,000","19,264,000","18,000,000","17,506,000","16,595,000","15,991,000","13,968,000","12,714,000","12,251,000","10,897,000","8,499,000","7,915,000","7,612,000","8,184,000","8,290,000","8,434,000","8,504,000","8,829,000","8,168,000","7,935,000","7,918,000","7,043,000","7,567,000","7,718,000","7,288,000","7,204,000","6,878,000","7,066,000","7,409,000","7,555,000","7,505,000","7,366,000","7,967,000","8,975,000","8,036,000","8,139,000","7,817,000","8,079,000","6,880,000","6,342,000","7,831,000","7,883,000","8,053,000","7,898,000","7,532,000","7,660,000","6,891,000","7,833,000","6,277,000","6,021,000","5,784,000","5,692,000","5,587,000","5,288,000","5,542,000","5,588,000","5,184,000","8,092,000","8,174,000","7,683,000","8,477,000","10,099,000","9,074,000","9,214,000","9,215,000","8,600,000","9,200,000","7,500,000","7,900,000","7,500,000","12,600,000","16,800,000","4,100,000","5,700,000","6,400,000","6,000,000","5,900,000"
			DepreciationAndAmortization,"75,106,000","17,130,000","18,462,000","19,933,000","19,581,000","18,344,000","18,712,000","17,920,000","18,264,000","19,095,000","18,686,000","19,305,000","19,052,000","19,607,000","20,170,000","22,691,000","21,235,000","18,907,000","19,039,000","17,445,000","17,455,000","17,625,000","18,995,000","18,718,000","17,739,000","16,945,000","19,264,000","18,000,000","17,506,000","16,595,000","15,991,000","13,968,000","12,714,000","12,251,000","10,897,000","8,499,000","7,915,000","7,612,000","8,184,000","8,290,000","8,434,000","8,504,000","8,829,000","8,168,000","7,935,000","7,918,000","7,043,000","7,567,000","7,718,000","7,288,000","7,204,000","6,878,000","7,066,000","7,409,000","7,555,000","7,505,000","7,366,000","7,967,000","8,975,000","8,036,000","8,139,000","7,817,000","8,079,000","6,880,000","6,342,000","7,831,000","7,883,000","8,053,000","7,898,000","7,532,000","7,660,000","6,891,000","7,833,000","6,277,000","6,021,000","5,784,000","5,692,000","5,587,000","5,288,000","5,542,000","5,588,000","5,184,000","8,092,000","8,174,000","7,683,000","8,477,000","10,099,000","9,074,000","9,214,000","9,215,000","8,600,000","9,200,000","7,500,000","7,900,000","7,500,000","12,600,000","16,800,000","4,100,000","5,700,000","6,400,000","6,000,000","5,900,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,585,000","7,641,000","7,777,000","7,703,000","7,338,000","7,465,000","6,697,000","7,638,000","6,083,000","5,826,000",,,"5,457,000",,,,,"8,070,000","8,118,000","7,593,000","7,898,000",,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"246,000","242,000","276,000","195,000","194,000","195,000","194,000","195,000","194,000","195,000",,,"130,000",,,,,"22,000","56,000","90,000","579,000",,,,,,,,,,,,,,,,
