name,ttm,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017
MarketCap,"599,329,701","1,140,812,609","1,294,649,649","1,085,808,330","871,631,101","558,219,509","601,967,120","442,911,428","794,781,451","582,142,554","756,001,977","908,071,340","740,973,579","994,239,375","284,515,601","285,088,643","275,633,442","273,627,793"
EnterpriseValue,"925,348,701","1,476,007,609","1,618,111,649","1,409,270,330","1,221,024,101","900,512,509","938,263,120","753,237,428","1,125,345,451","879,000,554","1,019,864,977","1,185,261,340","1,028,685,579","1,263,007,375","284,624,537",,"275,742,378","273,736,729"
PeRatio,"16","24.077","25.446","22.089","23.093","15.19","16","11.289",,,,"10.61","8.792","11.797","124.125",,,
PsRatio,"0.692","1.308","1.52","1.32","1.086","0.744","0.849","0.671",,,"2.786","1.104","0.915","1.227","13.541",,,
PbRatio,"0.606","1.162","1.375","1.19","0.941","0.614","0.669","0.501","0.902","0.671","0.884","1.093","0.914","1.252","1.3",,,
EnterprisesValueRevenueRatio,"1.053","6.771","6.888","6.634","5.728","4.123","4.616","3.779","6.077","5.439","6.378","7.813","5.067","8.676",,"3.66","3.893",
EnterprisesValueEBITDARatio,"5.056","36.116","35.507","30.336","24.089","17.581","19.584","15.815","29.19","21.5","24.593","30.698","20.286","25.01","-111.184","21.187","-581.89","-3,561.822"
