name,ttm,02/28/2022,11/30/2021,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995,02/28/1995,11/30/1994,08/31/1994
MarketCap,"1,206,722,382","1,447,884,840","1,301,514,540","1,428,707,700","1,437,862,570","1,544,372,964","1,095,336,880","889,140,190","693,207,851","789,808,155","917,259,656","756,541,646","883,889,640","1,335,633,750","1,582,238,500","1,867,078,000","1,599,892,700","1,488,317,600","1,435,050,000","1,222,778,700","1,261,257,750","1,194,220,000","1,100,678,400","955,867,450","809,397,400","714,992,300","968,866,360","1,205,421,900","1,589,643,343","1,556,328,921","1,495,187,830","1,965,730,489","1,531,073,782","1,169,840,490","877,223,312","614,396,387","638,355,900","551,245,500","519,696,450","392,216,350","375,742,160","674,773,760","592,051,800","437,732,680","655,643,540","622,226,820","410,487,560","255,281,250","312,988,320","156,994,920","183,300,590","219,999,780","125,689,159","62,657,512","125,784,876","332,950,300","435,907,500","430,105,050","358,850,220","475,041,194","509,977,665","455,263,770","590,447,870","443,202,120","552,113,100","598,435,200","423,465,000","446,569,150","413,637,840","404,774,250","443,482,880","313,308,200","252,609,030","249,058,940","208,408,500","204,804,720","147,564,450","115,086,150","95,316,750","86,844,150","102,377,250","94,893,120","104,212,980","121,440,600","126,382,950","139,091,850","135,019,997","117,372,750","108,694,375","117,603,750","142,550,000","151,459,375","132,756,815","142,550,000","199,556,000","222,703,125","256,338,000","225,472,625","242,609,875","184,080,000","159,300,000","132,750,000","136,290,000","162,840,000","226,560,000","161,070,000","153,990,000","184,080,000","198,240,000","217,710,000","235,410,000","246,030,000"
EnterpriseValue,"2,164,022,382","2,494,084,840","1,895,995,540","2,005,001,700","1,971,553,570","1,954,234,964","1,481,714,880","1,435,494,190","1,408,360,851","1,421,935,155","1,437,575,656","906,786,646","1,050,819,640","1,382,789,750","1,515,513,500","1,735,279,000","1,581,629,700","1,462,783,600","1,386,136,000","1,290,003,700","1,248,101,750","1,260,761,000","1,181,968,400","1,048,235,450","923,395,400","1,005,915,300","1,173,253,360","1,521,424,900","1,976,020,343","1,927,200,921","1,768,443,830","2,232,388,489","1,785,309,782","1,500,085,490","1,201,886,312","1,048,700,387","1,060,329,900","1,027,484,500","995,935,450","827,479,350","830,285,160","1,164,007,760","1,083,059,800","906,989,680","1,132,066,540","1,033,134,820","870,406,560","657,747,250","714,528,320","632,245,920","658,551,590","702,033,780","674,170,159","681,494,512","721,643,876","897,281,300","1,000,238,500","994,436,050","864,690,220","954,716,194","1,001,834,665","1,054,752,770","1,152,145,870","687,142,120","761,558,100","841,474,200","617,607,000","394,435,150","588,316,840","576,192,250","581,920,880","422,600,200","381,573,030","329,345,940","269,611,500","277,323,720","239,012,450","206,534,150","203,756,750","216,820,150","232,353,250","249,023,120","265,820,980","292,193,600","344,192,950","311,433,850","380,956,997","314,683,750","321,581,375","296,873,750","341,850,000","277,259,375","267,856,815","286,850,000","343,856,000","366,603,125","435,738,000","400,972,625","525,809,875","479,280,000","459,400,000","432,850,000","418,890,000","431,040,000","494,760,000","413,270,000","420,090,000","429,580,000","453,140,000","450,910,000","442,910,000","447,430,000"
PeRatio,"16.531","28.12","41.656","4,410","185.042","50.591","22.856","10.747","9.87","13.24","13.15","11.587","10.671","9.396","10.451","12.918","11.02","14.038","13.699","10.806","10.899","9.622","6.771","5.066","4.153","3.6","5.713","7.809","11.974","14.841","16.128","25.543",,,,,"14.042","11.376","10.736","7.565","6.407","17.929","26.747","72.417","186.143","45.418","64.69","55.571",,,,,"22.788","4.53","6.361","12.771","13.963","13.979","15.73","21.445","23.886","24.127","17.689","11.202","14.498","16.426","13.101","15.026","16.116","17.327","21.396","15.947","20.035","32.808","48.333","57.24",,,,,,,,"107.5","17.9","10.944","8.036","8.168","7.625","7.301","7.937","7.43","6.423","7.519","10.526","11.004","26.866","33.777","39.826","17.808","11.029","9.191","7.461","8.846","12.308","8.125","9.139","11.111","11.475","15.074","16.299","17.034"
ForwardPeRatio,,"18.051","16.181","11.765","11.848","72.464","12.315","17.007",,"6.601","10.05","5.794","5.865","9.625","11.223","13.928","11.933","12.563","12.69",,"13.021","11.614","11.211","11.186","9.569","7.542","5.797","7.008","9.2","8.881","12.392","17.241","15.723","12.077","10.309","8.576","9.268","7.794","6.435","4.63","5","8.953","7.825","10.132","14.535","15.267","12.331",,,,,,,,"27.548",,"31.646",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.58","0.701","0.92","0.888","1.24","1.723","1.571","1.208","1.031","0.858","0.927","0.779","0.643","0.463","0.469","0.852","0.745","0.949","1.362","1.566","1.264",,,,,,,,"2.753",,"1.623",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.553","0.794","0.77","0.832","0.701","0.646","0.4","0.295","0.223","0.252","0.308","0.275","0.347","0.53","0.637","0.778","0.726","0.777","0.751","0.648","0.616","0.561","0.47","0.389","0.32","0.289","0.433","0.568","0.869","0.905","0.861","1.123","0.792","0.62","0.475","0.373","0.445","0.376","0.355","0.27","0.265","0.504","0.452","0.37","0.641","0.643","0.506","0.309","0.288","0.167","0.195","0.213","0.097","0.049","0.096","0.256","0.332","0.332","0.283","0.386","0.444","0.448","0.582","0.464","0.575","0.61","0.43","0.438","0.448","0.464","0.562","0.439","0.532","0.55","0.478","0.489","0.405","0.316","0.312","0.215","0.253","0.206","0.201","0.205","0.204","0.217","0.206","0.19","0.177","0.19","0.233","0.246","0.241","0.276","0.387","0.415","0.575","0.512","0.563","0.366","0.303","0.253","0.257","0.338","0.47","0.336","0.366","0.479","0.508","0.527","0.57","0.596"
PbRatio,"0.963","1.17","0.995","1.11","1.134","1.206","0.847","0.689","0.539","0.617","0.718","0.599","0.703","1.062","1.266","1.524","1.46","1.441","1.409","1.24","1.339","1.356","1.259","1.138","1.011","0.926","1.322","1.793","3.217","2.987","2.917","4.11","3.342","2.614","2.047","1.566","1.384","1.233","1.162","0.908","0.899","1.688","1.607","1.211","1.866","1.772","1.441","0.893","1.426","0.709","0.825","1.031","0.552","0.256","0.483","1.309","1.787","1.763","1.447","1.95","2.217","2.114","2.664","2.021","2.665","3.051","2.294","2.536","2.538","2.564","2.931","2.249","2.095","2.099","1.875","1.976","1.469","1.146","0.924","0.796","0.938","0.857","0.811","0.906","0.916","0.981","0.954","0.829","0.79","0.867","1.071","1.129","1.048","1.153","1.615","1.844","2.309","2.105","2.331","1.601","1.383","1.152","1.22","1.506","2.096","1.549","1.551","1.902","2.136","2.505","2.766","2.971"
EnterprisesValueRevenueRatio,"0.948","3.653","3.443","3.346","4.38","6.611","3.677","2.256","1.847","2.279","1.869","0.992","1.227","2.099","2.507","2.518","2.466","2.324","2.477","2.11","2.842","2.226","2.14","1.761","1.507","1.503","1.462","1.988","2.765","3.058","3.572","3.612","3.009","2.987","2.451","2.166","2.445","2.428","2.398","1.866","1.635","2.54","2.72","2.049","3.568","3.609","4.321","3.627","3.379","3.162","3.836","3.047","2.758","2.373","2.818","2.479","2.618","3.831","3.019","2.723","2.591","4.395","4.672","2.591","2.862","3.562","3.314","1.487","2.057","2.26","2.669","2.088","1.694","1.977","2.404","2.558","1.913","1.972","2.103","6.018","2.563","2.514","3.328","2.168","2.32","1.985","2.474","1.946","1.871","1.718","3.025","1.76","1.539","1.719","2.863","2.94","2.891","3.162","3.81","6.075","4.746","3.787","2.973","2.874","4.086","2.908","3.597","4.107","3.863","5.237","5.557","4.622"
EnterprisesValueEBITDARatio,"10.777","49","52.813","29.637","42.498","-3,369.371","63.514","29.106","15.134","21.493","20.985","9.008","14.354","37.834","25.294","22.467","17.361","18.326","17.164","17.145","19.611","13.187","13.076","9.883","9.405","9.1","7.293","10.166","17.015","18.196","25.957","20.457","23.176","33.616","24.643","21.04","-28","28.759","29.284","22.706","18.042","29.399","29.456","31.476","67.429","51.082","49.604","21.453","25.795","38.477","44.419","29.123","-18.945","73.137","62.605","27.857","29.384","45.334","36.015","22.922","21.778","48.664","59.027","26.407","23.215","28.368","26.592","13.646","22.756","32.17","32.295","21.247","20.551","28.913","20.487","20.919","19.297","30.011","24.361","15.352","40.85","49.517","39.011","20.199","27.789","26.88","25.849","14.521","15.517","17.301","26.296","12.956","12.635","13.791","21.626","21.952","23.811","23.726","28.577","22.501","28.358","24.317","21.817","19.593","22.906","18.45","22.465","20.263","18.881","26.216","24.336","21.306"
