name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010
OperatingIncome,"74,555,000","6,048,000","28,820,000","13,203,000","26,484,000","18,349,000","19,426,000","14,031,000","4,435,000","26,973,000","47,112,000","45,279,000","36,239,000","26,076,000","58,490,000","48,538,000","49,665,000","35,389,000","50,964,000","56,781,000","51,434,000","36,666,000","52,651,000","53,586,000","44,192,000","34,212,000","37,230,000","45,536,000","45,039,000","23,757,000","31,282,000","46,059,000","40,645,000","25,568,000","22,155,000","10,269,000","11,707,000","14,307,000","35,364,000","16,838,000","16,778,000","19,709,000","47,368,000","18,582,000","18,165,000","26,980,000","21,999,000"
NetNonOperatingInterestIncomeExpense,"-95,123,000","-24,865,000","-23,634,000","-23,366,000","-23,258,000","-23,432,000","-22,893,000","-22,994,000","-22,402,000","-18,981,000","-17,182,000","-17,157,000","-16,698,000","-16,950,000","-17,397,000","-17,173,000","-18,026,000","-17,591,000","-16,364,000","-16,890,000","-17,477,000","-17,742,000","-17,837,000","-17,939,000","-17,420,000","-17,951,000","-17,194,000","-16,680,000","-17,571,000","-16,047,000","-19,816,000","-17,674,000","-14,629,000","-14,337,000","-13,147,000","-14,906,000","-14,715,000","-14,196,000","-14,171,000","-13,735,000","-13,384,000","-13,104,000","-13,014,000","-15,853,000","-12,975,000","-12,904,000","-13,102,000"
	InterestIncomeNonOperating,"731,000","149,000","207,000","211,000","164,000","122,000","108,000","366,000","1,526,000","637,000","1,352,000","2,269,000","3,899,000","3,739,000","3,452,000","3,485,000","2,499,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"95,854,000","25,014,000","23,841,000","23,577,000","23,422,000","23,554,000","23,001,000","23,360,000","23,928,000","19,618,000","18,534,000","19,426,000","20,597,000","20,689,000","20,849,000","20,658,000","20,525,000","17,591,000","16,364,000","16,890,000","17,477,000","17,742,000","17,837,000","17,939,000","17,420,000","17,951,000","17,194,000","16,680,000","17,571,000","16,047,000","19,816,000","17,674,000","14,629,000","14,337,000","13,147,000","14,906,000","14,715,000","14,196,000","14,171,000","13,735,000","13,384,000","13,104,000","13,014,000","15,853,000","12,975,000","12,904,000","13,102,000"
OtherIncomeExpense,,,"-7,723,000",,,"-214,000","0","-3,268,000","-4,101,000","-86,000",,,,,,,,,"0","-2,157,000","-42,000","-247,000","0",,,"-98,000","0","-193,000",,,"0","-2,647,000","-735,000",,"184,423,000","6,918,000","6,079,000","1,819,000",,"5,912,000",,,,,,,
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,,,,"0",,"-42,000","-247,000",,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","6,918,000","6,079,000","1,819,000",,"5,912,000",,,,,,,
	SpecialIncomeCharges,"-7,723,000","0","-7,723,000","0","0","-214,000","0","-3,268,000","-4,101,000","-86,000",,,,,"0","0",,,"0","-2,157,000","0","0","0","0","0","-98,000","0","-193,000","0",,"0","-2,647,000","-735,000","0","184,423,000",,"0",,,,,,,,,,
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","98,000","0","193,000","0",,"0","2,647,000","735,000","0","-184,423,000",,"0",,,,,,,,,,
		WriteOff,,,"7,723,000","0","0",,"0","2,103,000","4,101,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,"0",,,"214,000","0","1,165,000",,"86,000",,,,,,,,,"0","2,157,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-28,291,000","-18,817,000","-2,537,000","-10,163,000","3,226,000","-5,297,000","-3,467,000","-12,231,000","-22,068,000","7,906,000","29,930,000","28,122,000","19,541,000","9,126,000","41,093,000","31,365,000","31,639,000","17,798,000","34,600,000","37,734,000","33,915,000","18,677,000","34,814,000","35,647,000","26,772,000","16,163,000","20,036,000","28,663,000","27,468,000","7,710,000","11,466,000","25,738,000","25,281,000","11,231,000","193,431,000","2,281,000","3,071,000","1,930,000","35,541,000","9,015,000","3,394,000","6,605,000","34,354,000","2,729,000","5,190,000","14,076,000","8,897,000"
TaxProvision,"-1,224,000","-1,596,000","1,537,000","20,000","-1,185,000","-2,106,000","-4,177,000","38,000","-2,450,000","-382,000","1,210,000","1,338,000","611,000","-730,000","1,312,000","2,135,000","1,455,000","-260,000","2,340,000","2,245,000","2,556,000","-468,000","1,806,000","2,750,000","2,132,000","-542,000","666,000","2,578,000","883,000","-178,000","502,000","3,004,000",,,,,,,,,,,,,,,
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,082,000","4,504,000","-8,346,000","4,351,000","4,634,000","3,254,000","2,948,000"
NetIncomeCommonStockholders,"-19,412,000","-11,296,000","-3,214,000","-6,977,000","2,075,000","-2,621,000","-210,000","-8,228,000","-12,818,000","4,484,000","16,787,000","15,869,000","11,074,000","5,670,000","22,830,000","16,332,000","16,641,000","9,762,000","17,264,000","18,795,000","16,574,000","9,978,000","16,957,000","15,962,000","11,079,000","7,420,000","8,247,000","11,213,000","11,113,000","3,131,000","4,136,000","8,314,000","9,834,000","4,369,000","75,245,000","2,281,000","0","1,930,000","22,043,000","9,015,000","6,476,000","11,109,000","26,008,000","7,080,000","9,824,000","17,330,000","11,845,000"
	NetIncome,"-15,178,000","-10,239,000","-2,138,000","-5,927,000","3,126,000","-1,571,000","840,000","-7,154,000","-11,746,000","5,545,000","17,840,000","16,116,000","11,321,000","5,911,000","23,076,000","16,576,000","16,885,000","10,002,000","17,506,000","19,040,000","16,818,000","10,219,000","17,200,000","16,207,000","11,323,000","7,662,000","8,486,000","11,454,000","11,354,000","3,372,000","4,377,000","8,563,000","9,834,000","4,369,000","75,245,000","2,281,000","3,071,000","1,930,000","22,043,000","9,015,000","6,476,000","11,109,000","26,008,000","7,080,000","9,824,000","17,330,000","11,845,000"
		NetIncomeIncludingNoncontrollingInterests,"-27,067,000","-17,221,000","-4,074,000","-10,183,000","4,411,000","-3,191,000","710,000","-12,269,000","-19,618,000","8,288,000","28,720,000","26,784,000","18,930,000","9,856,000","39,781,000","29,230,000","30,184,000","18,058,000","32,260,000","35,489,000","31,359,000","19,145,000","33,008,000","32,897,000","24,640,000","16,705,000","19,370,000","26,085,000","26,585,000","7,888,000","10,964,000","22,734,000","25,281,000","11,231,000","193,431,000","2,281,000","3,071,000","1,930,000","22,043,000","9,015,000","6,476,000","11,109,000","26,008,000","7,080,000","9,824,000","17,330,000","11,845,000"
			NetIncomeContinuousOperations,"-27,067,000","-17,221,000","-4,074,000","-10,183,000","4,411,000","-3,191,000","710,000","-12,269,000","-19,618,000","8,288,000","28,720,000","26,784,000","18,930,000","9,856,000","39,781,000","29,230,000","30,184,000","18,058,000","32,260,000","35,489,000","31,359,000","19,145,000","33,008,000","32,897,000","24,640,000","16,705,000","19,370,000","26,085,000","26,585,000","7,888,000","10,964,000","22,734,000","25,281,000","11,231,000","193,431,000","2,281,000","3,071,000","1,930,000","22,043,000","9,015,000","6,476,000","11,109,000","26,008,000","7,080,000","9,824,000","17,330,000","11,845,000"
		MinorityInterests,"11,889,000","6,982,000","1,936,000","4,256,000","-1,285,000","1,620,000","130,000","5,115,000","7,872,000","-2,743,000","-10,880,000","-10,668,000","-7,609,000","-3,945,000","-16,705,000","-12,654,000","-13,299,000","-8,056,000","-14,754,000","-16,449,000","-14,541,000","-8,926,000","-15,808,000","-16,690,000","-13,317,000","-9,043,000","-10,884,000","-14,631,000","-15,231,000","-4,516,000","-6,587,000","-14,171,000","-15,447,000","-6,862,000","-118,186,000",,"0",,,,,,,,,,
	PreferredStockDividends,"4,201,000","1,050,000","1,050,000","1,050,000","1,051,000","1,050,000","1,050,000","1,050,000","1,047,000","1,050,000","1,041,000","234,000","234,000","234,000","234,000","234,000","234,000","234,000","234,000","234,000","234,000","234,000","234,000","234,000","234,000","234,000","234,000","234,000","234,000","234,000","235,000","241,000",,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,"33,000","7,000",,,,,"0","24,000","25,000","11,000","12,000","13,000","13,000","7,000","12,000","10,000","10,000","6,000","8,000","11,000","10,000","7,000","9,000","11,000","10,000","8,000","5,000","7,000","7,000","7,000","6,000","8,000","0","0","0",,"3,071,000",,,,,,,,,,
AverageDilutionEarnings,"-11,826,000","-6,919,000",,,,"-1,620,000","-130,000","-5,115,000","-7,872,000","2,743,000","10,880,000","10,668,000","7,609,000","3,945,000","16,705,000","12,654,000","13,299,000","8,056,000","14,754,000","16,449,000","14,541,000","8,926,000","15,808,000","16,690,000","13,112,000","8,879,000","10,764,000","14,477,000","15,077,000","4,379,000","6,485,000","14,052,000",,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"-31,238,000","-18,215,000","-9,741,000","-6,977,000","2,075,000","-4,241,000","-340,000","-13,343,000","-20,690,000","7,227,000","27,667,000","26,537,000","18,683,000","9,615,000","39,535,000","28,986,000","29,940,000","17,818,000","32,018,000","35,244,000","31,115,000","18,904,000","32,765,000","32,652,000","24,191,000","16,299,000","19,011,000","25,690,000","26,190,000","7,510,000","10,621,000","22,366,000","9,834,000","4,369,000","75,245,000","2,281,000","0","1,930,000","22,043,000","9,015,000","6,476,000","11,109,000","26,008,000","7,080,000","9,824,000","17,330,000","11,845,000"
BasicEPS,,"-0.07",,"-0.04","0.01","-0.02",,"-0.05","-0.07","0.02",,"0.09","0.06","0.03",,"0.1","0.1","0.06",,"0.12","0.1","0.06",,"0.12","0.09","0.06",,"0.1","0.1","0.03",,"0.09","0.1","0.05","0.79","0.025","0","0.021",,"0.098",,"0.121",,,,"0.189",
DilutedEPS,,"-0.07",,"-0.04","0.01","-0.02",,"-0.05","-0.07","0.02",,"0.09","0.06","0.03",,"0.1","0.1","0.06",,"0.12","0.1","0.06",,"0.12","0.09","0.06",,"0.1","0.1","0.03",,"0.09","0.1","0.05","0.79","0.025","0","0.021",,"0.098",,"0.121",,,,"0.189",
BasicAverageShares,,"169,731,000",,"172,494,000","171,615,000","171,735,000",,"173,048,000","175,433,000","181,741,000",,"178,352,000","176,796,000","175,850,000",,"167,657,000","165,256,000","162,667,000",,"158,102,000","157,921,000","156,493,000",,"136,831,000","122,502,000","120,778,000",,"115,900,000","112,852,000","109,400,000",,"97,729,000","95,573,000","95,575,000","95,574,000","91,654,834","91,654,834","91,655,000",,"91,655,000",,"91,655,000",,,,"91,655,000",
DilutedAverageShares,,"273,759,000",,"277,716,000","278,436,000","277,881,000",,"280,940,000","283,384,000","292,645,000",,"298,151,000","298,131,000","298,049,000",,"297,478,000","297,244,000","296,827,000",,"297,871,000","298,398,000","297,962,000",,"280,614,000","266,167,000","266,641,000",,"265,873,000","265,867,000","265,810,000",,"263,041,000","95,615,000","95,617,000","95,611,000","91,654,834","91,654,834","91,655,000",,"91,655,000",,"91,655,000",,,,"91,655,000",
TotalOperatingIncomeAsReported,"66,832,000","6,048,000","21,097,000","13,203,000","26,484,000","18,349,000","19,426,000","11,928,000","334,000","26,973,000","47,112,000","45,279,000","36,239,000","26,076,000","58,490,000","48,538,000","49,665,000","35,389,000","50,964,000","56,781,000","51,434,000","36,666,000","52,651,000","53,586,000","44,192,000","34,114,000","37,230,000","45,343,000","45,039,000","23,757,000","31,282,000","43,412,000","40,645,000","25,568,000","22,155,000","10,269,000","11,707,000","14,307,000","35,364,000","16,838,000","16,778,000","19,709,000","47,368,000","18,582,000","18,165,000","26,980,000","21,999,000"
RentExpenseSupplemental,,,"2,332,000","2,331,000","2,332,000","2,331,000","2,332,000","2,331,000","2,332,000","2,331,000","2,332,000","2,331,000","2,332,000","2,331,000","2,332,000","2,331,000","2,332,000","2,331,000","2,332,000","2,331,000","2,332,000","2,331,000","2,332,000","2,331,000","2,330,000","2,333,000","2,332,000","2,331,000","2,332,000","2,331,000","2,375,000","2,066,000",,,,,,,,,,,,,,,
TotalExpenses,"568,269,000","157,986,000","131,514,000","151,845,000","126,924,000","126,955,000","131,973,000","132,544,000","136,595,000","143,251,000","147,821,000","147,594,000","140,005,000","141,217,000","140,819,000","137,864,000","128,864,000","133,107,000","132,106,000","130,539,000","125,690,000","128,288,000","126,612,000","122,262,000","121,623,000","122,862,000","127,970,000","130,243,000","119,734,000","128,125,000","139,129,000","123,382,000","114,523,000","114,738,000","105,428,000","52,009,000","47,862,000","48,113,000","48,269,000","42,577,000","40,626,000","40,133,000","47,880,000","50,187,000","45,547,000","40,079,000","37,797,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-15,178,000","-10,239,000","-2,138,000","-5,927,000","3,126,000","-1,571,000","840,000","-7,154,000","-11,746,000","5,545,000","17,840,000","16,116,000","11,321,000","5,911,000","23,076,000","16,576,000","16,885,000","10,002,000","17,506,000","19,040,000","16,818,000","10,219,000","17,200,000","16,207,000","11,323,000","7,662,000","8,486,000","11,454,000","11,354,000","3,372,000","4,377,000","8,563,000","9,834,000","4,369,000","75,245,000","2,281,000","3,071,000","1,930,000","22,043,000","9,015,000","6,476,000","11,109,000","26,008,000","7,080,000","9,824,000","17,330,000","11,845,000"
NormalizedIncome,"-7,789,132.834","-10,239,000","3,499,790","-5,927,000","3,126,000","-1,442,082.877","840,000","-4,768,360","-8,100,294.997","5,607,780","17,840,000","16,116,000","11,321,000","5,911,000","23,076,000","16,576,000","16,885,000","10,002,000","17,506,000","21,068,668.389","16,856,834.675","10,367,200","17,200,000","16,207,000","11,323,000","7,720,800","8,486,000","11,629,641.245","11,354,000","3,372,000","4,377,000","10,901,056.492","10,311,750","4,369,000","-44,629,950","2,281,000","3,071,000","1,930,000","22,043,000","9,015,000","6,476,000","11,109,000","26,008,000","7,080,000","9,824,000","17,330,000","11,845,000"
InterestIncome,"731,000","149,000","207,000","211,000","164,000","122,000","108,000","366,000","1,526,000","637,000","1,352,000","2,269,000","3,899,000","3,739,000","3,452,000","3,485,000","2,499,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"95,854,000","25,014,000","23,841,000","23,577,000","23,422,000","23,554,000","23,001,000","23,360,000","23,928,000","19,618,000","18,534,000","19,426,000","20,597,000","20,689,000","20,849,000","20,658,000","20,525,000","17,591,000","16,364,000","16,890,000","17,477,000","17,742,000","17,837,000","17,939,000","17,420,000","17,951,000","17,194,000","16,680,000","17,571,000","16,047,000","19,816,000","17,674,000","14,629,000","14,337,000","13,147,000","14,906,000","14,715,000","14,196,000","14,171,000","13,735,000","13,384,000","13,104,000","13,014,000","15,853,000","12,975,000","12,904,000","13,102,000"
NetInterestIncome,"-95,123,000","-24,865,000","-23,634,000","-23,366,000","-23,258,000","-23,432,000","-22,893,000","-22,994,000","-22,402,000","-18,981,000","-17,182,000","-17,157,000","-16,698,000","-16,950,000","-17,397,000","-17,173,000","-18,026,000","-17,591,000","-16,364,000","-16,890,000","-17,477,000","-17,742,000","-17,837,000","-17,939,000","-17,420,000","-17,951,000","-17,194,000","-16,680,000","-17,571,000","-16,047,000","-19,816,000","-17,674,000","-14,629,000","-14,337,000","-13,147,000","-14,906,000","-14,715,000","-14,196,000","-14,171,000","-13,735,000","-13,384,000","-13,104,000","-13,014,000","-15,853,000","-12,975,000","-12,904,000","-13,102,000"
EBIT,"67,563,000","6,197,000","21,304,000","13,414,000","26,648,000","18,257,000","19,534,000","11,129,000","1,860,000","27,524,000","48,464,000","47,548,000","40,138,000","29,815,000","61,942,000","52,023,000","52,164,000","35,389,000","50,964,000","54,624,000","51,392,000","36,419,000","52,651,000","53,586,000","44,192,000","34,114,000","37,230,000","45,343,000","45,039,000","23,757,000","31,282,000","43,412,000","39,910,000","25,568,000","206,578,000","17,187,000","17,786,000","16,126,000","49,712,000","22,750,000","16,778,000","19,709,000","47,368,000","18,582,000","18,165,000","26,980,000","21,999,000"
EBITDA,"299,849,000"
ReconciledCostOfRevenue,"280,203,000","75,236,000","63,638,000","71,624,000","67,747,000","68,645,000","70,949,000","73,294,000","65,663,000","81,207,000","84,794,000","88,913,000","79,186,000","81,093,000","80,464,000","82,241,000","76,171,000","80,596,000","77,515,000","79,150,000","72,579,000","76,354,000","73,328,000","72,857,000","70,168,000","72,717,000","73,034,000","74,892,000","70,992,000","77,607,000","81,079,000","75,431,000","73,697,000","75,948,000","62,799,000","26,087,000","24,680,000","26,322,000","41,266,000","23,702,000","20,391,000","20,450,000","22,818,000","19,613,000","21,219,000","19,365,000","23,036,000"
ReconciledDepreciation,"232,286,000","69,064,000","54,298,000","65,794,000","45,088,000","44,457,000","47,397,000","44,733,000","52,783,000","46,093,000","46,409,000","44,260,000","44,821,000","46,098,000","46,682,000","42,475,000","39,468,000","39,883,000","40,842,000","38,490,000","40,532,000","40,846,000","39,829,000","37,607,000","38,548,000","39,227,000","45,258,000","45,169,000","39,629,000","41,418,000","48,799,000","37,880,000","28,637,000","30,115,000","27,375,000","14,782,000","15,028,000","13,771,000","12,423,000","12,228,000","12,030,000","10,890,000","10,696,000","10,863,000","8,690,000","8,511,000","9,545,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-15,178,000","-10,239,000","-2,138,000","-5,927,000","3,126,000","-1,571,000","840,000","-7,154,000","-11,746,000","5,545,000","17,840,000","16,116,000","11,321,000","5,911,000","23,076,000","16,576,000","16,885,000","10,002,000","17,506,000","19,040,000","16,818,000","10,219,000","17,200,000","16,207,000","11,323,000","7,662,000","8,486,000","11,454,000","11,354,000","3,372,000","4,377,000","8,563,000","9,834,000","4,369,000","75,245,000","2,281,000","3,071,000","1,930,000","22,043,000","9,015,000","6,476,000","11,109,000","26,008,000","7,080,000","9,824,000","17,330,000","11,845,000"
TotalUnusualItemsExcludingGoodwill,"-7,723,000","0","-7,723,000","0","0","-214,000","0","-3,268,000","-4,101,000","-86,000",,,,,"0","0",,,"0","-2,157,000","-42,000","-247,000","0","0","0","-98,000","0","-193,000","0",,"0","-2,647,000","-735,000","0","184,423,000",,"0",,,,,,,,,,
TotalUnusualItems,"-7,723,000","0","-7,723,000","0","0","-214,000","0","-3,268,000","-4,101,000","-86,000",,,,,"0","0",,,"0","-2,157,000","-42,000","-247,000","0","0","0","-98,000","0","-193,000","0",,"0","-2,647,000","-735,000","0","184,423,000",,"0",,,,,,,,,,
NormalizedEBITDA,"307,572,000","75,261,000","83,325,000","79,208,000","71,736,000","62,928,000","66,931,000","59,130,000","58,744,000","73,703,000","94,873,000","91,808,000","84,959,000","75,913,000","108,624,000","94,498,000","91,632,000","75,272,000","91,806,000","95,271,000","91,966,000","77,512,000","92,480,000","91,193,000","82,740,000","73,439,000","82,488,000","90,705,000","84,668,000","65,175,000","80,081,000","83,939,000","69,282,000","55,683,000","49,530,000","31,969,000","32,814,000","29,897,000","62,135,000","34,978,000","28,808,000","30,599,000","58,064,000","29,445,000","26,855,000","35,491,000","31,544,000"
TaxRateForCalcs,"0.043","0.085","0.27","0.27","0.27","0.398","0.27","0.27","0.111","0.27","0.04","0.048","0.031","0.27","0.032","0.068","0.046","0.27","0.068","0.059","0.075","0.4","0.052","0.077","0.08","0.4","0.033","0.09","0.032","0.4","0.044","0.117","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35"
TaxEffectOfUnusualItems,"-334,132.834","0","-2,085,210","0","0","-85,082.877","0","-882,360","-455,294.997","-23,220","0","0","0","0","0","0","0","0","0","-128,331.611","-3,165.325","-98,800","0","0","0","-39,200","0","-17,358.755","0","0","0","-308,943.508","-257,250","0","64,548,050","0","0","0","0","0","0","0","0","0","0","0","0"
