name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,800,000","14,700,000","14,100,000","14,500,000","14,100,000","14,300,000","14,200,000","14,300,000","14,300,000","12,400,000","13,400,000","12,400,000",,"19,200,000","9,100,000","11,000,000","11,600,000","-3,700,000","18,200,000","18,400,000","18,500,000","16,200,000","18,900,000","19,100,000","18,300,000","18,400,000","20,600,000","25,900,000","26,400,000","24,700,000","13,800,000"
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-400,000","-18,100,000",,,,"61,800,000","-10,500,000","-7,800,000","1,500,000",,,"10,100,000",,,"-5,800,000","-10,500,000","-8,100,000","-11,100,000","-11,700,000","1,600,000","-6,500,000","-10,600,000","-24,100,000","-34,000,000","-38,600,000","-27,000,000","12,400,000","-32,100,000","-26,000,000","-7,500,000","-20,000,000","-17,700,000","-9,400,000","-800,000","-1,900,000","-8,000,000","19,300,000","-3,800,000","-11,300,000","-3,800,000","3,400,000","29,400,000","1,100,000","-4,200,000","21,000,000",,
OperatingIncome,"389,400,000","128,600,000","74,000,000","78,700,000","108,100,000","120,400,000","65,000,000","33,500,000","38,000,000","52,800,000","20,500,000","43,100,000","71,600,000","68,300,000","47,000,000","70,500,000","77,400,000","78,800,000","45,800,000","67,700,000","80,000,000","81,400,000","57,900,000","71,200,000","81,500,000","71,300,000","31,300,000","69,200,000","80,300,000","70,100,000","-14,300,000","63,600,000","49,400,000","56,400,000","21,900,000","61,600,000","80,700,000","40,400,000","-4,700,000","50,400,000","53,100,000","44,900,000","-39,800,000","42,500,000","50,500,000","45,900,000","-46,900,000","44,600,000","61,500,000","28,100,000","19,000,000","51,000,000","-900,000","-11,000,000","-35,900,000","1,300,000","24,000,000","20,100,000","18,600,000","-23,600,000","12,400,000","26,500,000","23,000,000","36,100,000","63,500,000","67,900,000","60,500,000","-1,400,000","42,500,000","38,900,000","16,200,000","37,800,000","46,700,000","24,600,000","-5,500,000","6,900,000","10,800,000","-16,200,000","-15,400,000","26,600,000","22,700,000","6,500,000","-26,100,000","15,600,000","17,300,000","-18,000,000","43,200,000","5,100,000"
NetNonOperatingInterestIncomeExpense,"-72,900,000","-16,900,000","-17,500,000","-19,000,000","-19,500,000","-19,300,000","-19,300,000","-29,700,000","-16,200,000","-9,400,000","-11,900,000","-15,500,000","-16,200,000","-15,900,000","-15,600,000","-15,600,000","-16,100,000","-15,500,000","-15,500,000","-15,500,000","-15,200,000","-14,600,000","-15,500,000","-15,100,000","-14,600,000","-14,600,000","-15,600,000","-16,200,000","-16,200,000","-16,100,000","-15,600,000","-15,400,000","-15,700,000","-15,500,000","-15,300,000","-16,000,000","-16,600,000","-15,600,000","-13,700,000","-12,400,000","-12,400,000","-12,300,000","-8,500,000","-8,300,000","-8,400,000","-8,500,000","-8,300,000","-7,500,000","-7,700,000","-8,000,000","-8,200,000","-8,500,000","-8,800,000","-8,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"72,900,000","16,900,000","17,500,000","19,000,000","19,500,000","19,300,000","19,300,000","29,700,000","16,200,000","9,400,000","11,900,000","15,500,000","16,200,000","15,900,000","15,600,000","15,600,000","16,100,000","15,500,000","15,500,000","15,500,000","15,200,000","14,600,000","15,500,000","15,100,000","14,600,000","14,600,000","15,600,000","16,200,000","16,200,000","16,100,000","15,600,000","15,400,000","15,700,000","15,500,000","15,300,000","16,000,000","16,600,000","15,600,000","13,700,000","12,400,000","12,400,000","12,300,000","8,500,000","8,300,000","8,400,000","8,500,000","8,300,000","7,500,000","7,700,000","8,000,000","8,200,000","8,500,000","8,800,000","8,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,"9,400,000","11,900,000","15,500,000","16,200,000","15,900,000","15,600,000","15,600,000","16,100,000","15,500,000","15,500,000","15,500,000","15,200,000","14,600,000","15,500,000","15,100,000","14,600,000","14,600,000","15,600,000","16,200,000","16,200,000","16,100,000","15,600,000","15,400,000","15,700,000","15,500,000","15,300,000","16,000,000","16,600,000","15,600,000","13,700,000",,"12,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-3,400,000","-600,000","-5,400,000","1,400,000","1,200,000","1,500,000","11,700,000","1,500,000","9,500,000","1,600,000","10,700,000","600,000","800,000","200,000","-15,800,000","700,000","300,000","1,100,000","-900,000","-700,000","-1,400,000","-1,100,000","400,000","-200,000","-300,000","300,000","-16,100,000","-1,600,000","-700,000","-700,000","-1,300,000","-1,800,000","-400,000","-1,000,000","27,000,000","-6,800,000","-1,200,000","-9,100,000","22,800,000","-400,000","-1,200,000","-1,100,000","-1,100,000","-900,000","1,600,000","-200,000","-200,000","-29,700,000","-1,200,000","-700,000","-1,100,000","-1,200,000","-700,000","-24,900,000","-165,100,000","5,800,000","9,800,000","6,100,000","9,000,000","2,400,000","-8,700,000","5,600,000","6,900,000","24,200,000","31,300,000","37,400,000","25,400,000","-14,800,000","31,600,000","25,000,000","2,400,000","14,300,000","8,900,000","6,500,000","-2,400,000","-1,600,000","4,500,000","-22,400,000","-2,600,000","12,300,000","2,200,000","-7,100,000","-40,900,000","-3,800,000","5,100,000","-28,600,000","-16,700,000","4,900,000"
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","26,800,000","0","0","100,000","23,000,000",,,,,,,,,,,,,,,,"6,800,000","5,800,000","10,500,000","8,100,000","11,100,000","11,700,000","-1,600,000","6,500,000","11,500,000","30,000,000","31,500,000","38,600,000","28,400,000","-7,600,000","32,100,000","26,000,000","18,600,000","20,200,000","16,700,000","9,200,000","8,700,000","10,100,000","10,100,000","5,600,000","7,400,000","11,500,000","3,800,000","-2,500,000","-3,100,000","-1,100,000","5,100,000","-12,100,000",,
	SpecialIncomeCharges,,,,,,,,,,,"0","0","0",,"-1,000,000","0","-100,000","0","0","0","0","-300,000","0","0","-400,000",,"-16,400,000",,,,"0","0","0","0","0","-5,200,000","0","-10,600,000","2,700,000","-400,000","-1,200,000","-1,100,000","-1,100,000","-900,000","1,600,000","-200,000","-200,000","-29,700,000","-1,200,000","-700,000","-1,100,000","-1,200,000","-700,000","-24,900,000","-171,900,000",,"-700,000","-2,000,000","-2,100,000","-9,300,000","-7,100,000","-900,000","-4,600,000","-5,800,000","-200,000","-1,200,000","-3,000,000","-7,200,000","-500,000","-1,000,000","-16,200,000","-5,900,000","-7,800,000","-2,700,000","-11,100,000","-11,700,000","-5,600,000","-28,000,000","-10,000,000","800,000","-1,600,000","-4,600,000","-37,800,000","-2,700,000","0","-16,500,000","-53,700,000","4,900,000"
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-300,000",,,,,,"200,000",,,,,,,,,,,,,"0","100,000","500,000","5,300,000",,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","5,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,"1,000,000",,"100,000",,"0",,,"300,000","0",,"400,000",,"16,400,000",,,,,,,,"0","5,200,000",,"10,600,000",,,,,,,,,"200,000","29,700,000","1,200,000","700,000","1,100,000","1,200,000","700,000","19,900,000",,,,,,,,,,"6,100,000",,,,,,"800,000",,,,,,,,,,,,,"37,800,000","2,600,000","-500,000","11,200,000",,
	OtherNonOperatingIncomeExpenses,"-3,400,000","-600,000","-5,400,000","1,400,000","1,200,000","1,500,000","11,700,000","1,500,000","9,500,000","1,600,000","10,700,000","600,000","800,000","200,000","-14,800,000","700,000","400,000","1,100,000","-900,000","-700,000","-1,400,000","-800,000","400,000","-200,000","100,000","300,000","300,000","-1,600,000","-700,000","-700,000","-1,300,000","-1,800,000","-400,000","-1,000,000","200,000","-1,600,000","-1,200,000","1,400,000","-600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"313,100,000","111,100,000","51,100,000","61,100,000","89,800,000","102,600,000","57,400,000","5,300,000","31,300,000","45,000,000","19,300,000","28,200,000","56,200,000","52,600,000","15,600,000","55,600,000","61,600,000","64,400,000","29,400,000","51,500,000","63,400,000","65,700,000","42,800,000","55,900,000","66,600,000","57,000,000","-400,000","51,400,000","63,400,000","53,300,000","-31,200,000","46,400,000","33,300,000","39,900,000","33,600,000","38,800,000","62,900,000","15,700,000","4,400,000","37,600,000","39,500,000","31,500,000","-49,400,000","33,300,000","43,700,000","171,100,000","28,600,000","7,400,000","52,600,000","22,400,000","16,300,000","46,500,000","9,800,000","-18,100,000","-185,900,000","-8,400,000","13,500,000","9,700,000","9,400,000","-43,200,000","-9,800,000","11,200,000","3,400,000","21,100,000","44,800,000","50,600,000","42,500,000","-20,300,000","25,000,000","21,600,000","-4,700,000","1,400,000","19,600,000","3,300,000","-26,000,000","-15,500,000","-9,900,000","-31,600,000","-31,900,000","15,900,000","100,000,000","-5,800,000","-46,500,000","4,600,000","8,500,000","-38,300,000","-20,900,000","1,400,000"
TaxProvision,"77,700,000","26,600,000","22,200,000","8,500,000","20,400,000","22,900,000","-17,300,000","2,700,000","7,900,000","11,900,000","12,900,000","4,600,000","14,100,000","14,300,000","4,200,000","5,400,000","10,100,000","16,700,000","-6,100,000","11,300,000","13,800,000","18,800,000","9,100,000","13,600,000","16,600,000","18,000,000","-3,400,000","6,900,000","-3,600,000","23,100,000","-16,200,000","14,100,000","2,600,000","10,700,000","13,000,000","15,800,000","24,600,000","4,700,000","1,400,000","13,600,000","14,900,000","11,300,000","-61,700,000","11,700,000","15,200,000","60,900,000","-68,900,000","6,400,000","6,900,000","4,000,000","-7,700,000","-3,100,000","6,300,000","-8,800,000","96,700,000","-2,800,000","4,700,000","3,200,000","2,300,000","-45,500,000","-4,400,000","3,800,000","-11,600,000","1,500,000","2,400,000","1,700,000","200,000","1,500,000","2,400,000","2,500,000","6,100,000","2,200,000","400,000","4,900,000","800,000","27,700,000","-3,900,000","-12,300,000","-13,000,000","6,100,000","3,900,000","-2,200,000","-16,400,000","1,700,000","6,000,000","-16,900,000","-7,700,000","900,000"
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,600,000","5,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"235,700,000","84,200,000","29,800,000","52,900,000","68,800,000","79,300,000","74,300,000","1,700,000","22,800,000","32,800,000","465,300,000","43,000,000","42,100,000","38,200,000","11,400,000","50,200,000","51,300,000","46,900,000","38,000,000","38,800,000","-181,400,000","46,900,000","33,800,000","42,300,000","50,000,000","39,100,000","3,100,000","44,500,000","66,800,000","30,200,000","-14,600,000","32,700,000","31,700,000","29,400,000","24,600,000","23,000,000","180,900,000","15,300,000","3,100,000","24,000,000","24,600,000","20,200,000","12,300,000","21,600,000","28,500,000","110,200,000","97,500,000","1,000,000","45,700,000","18,400,000","24,000,000","49,600,000","3,500,000","-9,300,000","-282,600,000","-5,600,000","8,800,000","6,500,000","7,100,000","2,300,000","-5,400,000","7,400,000","14,400,000","19,600,000","42,400,000","46,800,000","21,700,000","-19,500,000","31,300,000","13,400,000","-13,600,000","11,600,000","21,500,000","4,000,000","-182,600,000","-43,200,000","-6,000,000","-19,300,000","-17,500,000","9,800,000","6,100,000","-57,300,000","-30,100,000","2,900,000","2,500,000","-21,400,000","-13,200,000","500,000"
	NetIncome,"235,700,000","84,200,000","29,800,000","52,900,000","68,800,000","79,300,000","74,300,000","1,700,000","22,800,000","32,800,000","465,300,000","43,000,000","42,100,000","38,200,000","11,400,000","50,200,000","51,300,000","46,900,000","38,000,000","38,800,000","-181,400,000","46,900,000","33,800,000","42,300,000","50,000,000","39,100,000","3,100,000","44,500,000","66,800,000","30,200,000","-14,600,000","32,700,000","31,700,000","29,400,000","24,600,000","23,000,000","180,900,000","15,300,000","3,100,000","24,000,000","24,600,000","20,200,000","12,300,000","21,600,000","28,500,000","110,200,000","97,500,000","1,000,000","45,700,000","18,400,000","24,000,000","49,600,000","3,500,000","-9,300,000","-282,600,000","-5,600,000","8,800,000","6,500,000","7,100,000","2,300,000","-5,400,000","7,400,000","14,400,000","19,600,000","42,400,000","46,800,000","21,700,000","-19,500,000","31,300,000","13,400,000","-13,600,000","11,600,000","21,500,000","4,000,000","-182,600,000","-43,200,000","-6,000,000","-19,300,000","-17,500,000","9,800,000","6,100,000","-57,300,000","-30,100,000","2,900,000","2,500,000","-21,400,000","-13,200,000","500,000"
		NetIncomeIncludingNoncontrollingInterests,"235,400,000","84,500,000","28,900,000","52,600,000","69,400,000","79,700,000","74,800,000","2,600,000","23,200,000","32,800,000","465,300,000","43,100,000","42,100,000","38,300,000","11,200,000","50,200,000","51,200,000","46,900,000","38,100,000","38,800,000","-181,400,000","46,900,000","33,700,000","42,300,000","50,000,000","39,000,000","3,000,000","44,500,000","67,000,000","30,200,000","-15,000,000","32,700,000","31,500,000","29,200,000","24,200,000","22,800,000","180,600,000","15,100,000","3,000,000","24,000,000","24,600,000","20,200,000","12,300,000","21,600,000","28,500,000","110,200,000","97,500,000","1,000,000","45,700,000","18,400,000","24,000,000","49,600,000","3,500,000","-9,300,000","-282,600,000","-5,600,000","8,800,000","6,500,000","7,100,000","2,300,000","-5,400,000","7,400,000","14,400,000","19,600,000","42,400,000","46,800,000","21,700,000","-19,500,000","31,300,000","13,400,000","-13,600,000","11,600,000","21,500,000","4,000,000","-182,600,000","-43,200,000","-6,000,000","-19,300,000","-17,500,000","9,800,000","6,100,000","-57,300,000","-30,100,000","2,900,000","2,500,000","-21,400,000","-13,200,000","500,000"
			NetIncomeContinuousOperations,"235,400,000","84,500,000","28,900,000","52,600,000","69,400,000","79,700,000","74,700,000","2,600,000","23,400,000","33,100,000","6,400,000","23,600,000","42,100,000","38,300,000","11,400,000","50,200,000","51,500,000","47,700,000","35,500,000","40,200,000","49,600,000","46,900,000","33,700,000","42,300,000","50,000,000","39,000,000","3,000,000","44,500,000","67,000,000","30,200,000","-15,000,000","32,300,000","30,700,000","29,200,000","20,600,000","23,000,000","38,300,000","11,000,000","3,000,000","24,000,000","24,600,000","20,200,000","12,300,000","21,600,000","28,500,000","110,200,000","97,500,000","1,000,000","45,700,000","18,400,000","24,000,000","49,600,000","3,500,000","-9,300,000","-282,600,000","-5,600,000","8,800,000","6,500,000","7,100,000","2,300,000","-5,400,000","7,400,000","15,000,000","19,600,000","42,400,000","48,900,000","42,300,000","-21,800,000","22,600,000","19,100,000","-10,800,000","11,800,000","19,200,000","-1,600,000","-26,800,000","-43,200,000","-6,000,000","-19,300,000","-18,900,000","9,800,000","6,100,000","-3,600,000","-30,100,000","2,900,000","2,500,000","-21,400,000","-13,200,000","500,000"
			NetIncomeDiscontinuousOperations,,,"0","0","0","0","100,000","0","-200,000","-300,000","458,900,000","19,500,000","0","0","-200,000","0","-300,000","-800,000","2,600,000","-1,400,000","-231,000,000",,,,,,"0","0","0",,"0","400,000","800,000","0","3,600,000","-200,000","142,300,000","4,100,000",,,,,,,,,,,,,,,,,,,,,,,,,"-600,000",,,"-2,100,000","-20,600,000","2,300,000","8,700,000","-5,700,000","-2,800,000","-200,000","2,300,000","5,600,000",,,,,,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-53,700,000",,,,,,
		MinorityInterests,"300,000","-300,000","900,000","300,000","-600,000","-400,000","-500,000","-900,000","-400,000","0","0","-100,000","0","-100,000","200,000","0","100,000",,"-100,000","0","0","0","100,000",,"0","100,000","100,000","0","-200,000","0","400,000","0","200,000","200,000","400,000","200,000","300,000","200,000","100,000","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"235,700,000","84,200,000","29,800,000","52,900,000","68,800,000","79,300,000","74,300,000","1,700,000","22,800,000","32,800,000","465,300,000","43,000,000","42,100,000","38,200,000","11,400,000","50,200,000","51,300,000","46,900,000","38,000,000","38,800,000","-181,400,000","46,900,000","33,800,000","42,300,000","50,000,000","39,100,000","3,100,000","44,500,000","66,800,000","30,200,000","-14,600,000","32,700,000","31,700,000","29,400,000","24,600,000","23,000,000","180,900,000","15,300,000","3,100,000","24,000,000","24,600,000","20,200,000","12,300,000","21,600,000","28,500,000","110,200,000","97,500,000","1,000,000","45,700,000","18,400,000","24,000,000","49,600,000","3,500,000","-9,300,000","-282,600,000","-5,600,000","8,800,000","6,500,000","7,100,000","2,300,000","-5,400,000","7,400,000","14,400,000","19,600,000","42,400,000","46,800,000","21,700,000","-19,500,000","31,300,000","13,400,000","-13,600,000","11,600,000","21,500,000","4,000,000","-182,600,000","-43,200,000","-6,000,000","-19,300,000","-17,500,000","9,800,000","6,100,000","-57,300,000","-30,100,000","2,900,000","2,500,000","-21,400,000","-13,200,000","500,000"
