name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,09/30/2016
NormalizedIncome,"-37,157,400","-8,650,297.332","-13,040,100","-7,856,340.711","-7,069,160","-7,640,947.577","-7,940,873.154","-8,023,091.331","-8,115,640","-11,005,160.487","-10,021,294.756","-8,913,767.895","-11,587,648.774",,"-1,524,086","-409,327","2,216,079","1,514,251","1,290,368","1,282,695","917,671","369,442",
InterestIncome,,,,,,,,,,,"-23,000","-65,000","-108,000",,"1,834,150","2,668,488","2,539,657","1,711,195","1,415,357","1,426,226","1,062,017","650,801",
InterestExpense,"3,192,000","687,000","863,000","789,000","853,000","859,000",,,,,,,,,,,,,,,,,
NetInterestIncome,"-3,192,000","-687,000","-863,000","-789,000","-853,000","-859,000","-645,000","-441,000","-436,000","-236,000","-23,000","-65,000","-108,000",,"1,834,150","2,668,488","2,539,657","1,711,195","1,415,357","1,426,226","1,062,017","650,801",
EBIT,"-36,987,000","-4,711,000","-18,934,000","-8,835,000","-4,507,000","-17,339,000","-7,174,000","-7,270,000","-7,603,000","-13,025,000","-11,915,000","-9,985,000","-13,527,000",,"-3,358,236","-3,077,815","-323,578","-196,944","-124,989","-143,531","-144,346","-281,359",
EBITDA,"-19,800,000"
ReconciledCostOfRevenue,"21,053,000","5,511,000","5,998,000","4,886,000","4,658,000","4,210,000","3,576,000","4,006,000","3,947,000","4,042,000","4,838,000","2,583,000","2,931,000",,,,,,,,,,
ReconciledDepreciation,"17,187,000","4,119,000","4,170,000","4,696,000","4,202,000","4,131,000","5,034,000","4,297,000","4,089,000","4,158,000","3,414,000","3,830,000","3,872,000",,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"-40,455,000","-4,655,000","-20,800,000","-9,531,000","-5,469,000","-18,028,000","-12,424,000","-8,025,000","-7,774,000","-15,792,000","-36,503,000","-8,700,000","-10,402,000",,"-1,524,086","-409,327","2,216,079","1,514,251","1,290,368","1,282,695","917,671","369,442",
TotalUnusualItemsExcludingGoodwill,"-5,496,000","4,633,000","-10,630,000","-1,691,000","2,192,000","-10,485,000","-4,617,000","-2,000","468,000","-5,551,000","-30,672,000","242,000","1,376,000",,,,,,,,,,
TotalUnusualItems,"-5,496,000","4,633,000","-10,630,000","-1,691,000","2,192,000","-10,485,000","-4,617,000","-2,000","468,000","-5,551,000","-30,672,000","242,000","1,376,000",,,,,,,,,,
NormalizedEBITDA,"-14,304,000","-5,225,000","-4,134,000","-2,448,000","-2,497,000","-2,723,000","2,477,000","-2,971,000","-3,982,000","-3,316,000","22,171,000","-6,397,000","-11,031,000",,"-3,358,236","-3,077,815","-323,578","-196,944","-124,989","-143,531","-144,346","-281,359",
TaxRateForCalcs,"0.4","0.138","0.27","0.01","0.27","0.009","0.029","0.046","0.27","0.138","0.137","0.117","0.138",,"0","0","0.27","0.27","0.4","0.4","0.4","0.4",
TaxEffectOfUnusualItems,"-2,198,400","637,702.668","-2,870,100","-16,340.711","591,840","-97,947.577","-133,873.154","-91.331","126,360","-764,160.487","-4,190,294.756","28,232.105","190,351.226",,"0","0","0","0","0","0","0","0",
