name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000
MarketCap,"2,564,972,683","2,518,356,000","1,754,424,000","1,493,831,000","1,676,872,000","2,135,892,000","2,023,475,000","1,513,962,000","1,431,540,000","957,975,000","2,037,582,000","1,505,900,000","2,024,755,156","1,696,896,471","1,408,603,000","1,674,309,195","1,807,330,473","1,833,634,204","2,092,234,587","2,303,599,943","1,471,646,000","1,516,005,000","1,095,066,779","966,084,000","624,960,000","737,490,000","763,190,000","1,005,598,000","1,267,392,000","1,231,212,317","1,495,305,000","1,061,130,000","1,275,312,000","1,198,050,000","1,020,054,000","765,564,000","686,996,527","460,229,000","460,229,000","409,264,452","503,662,844","763,594,310","503,378,942","666,833,336","1,514,176,000","1,601,968,000","1,932,984,000","1,461,938,973","1,232,710,000","1,256,235,000","827,320,000","578,680,000","324,860,000","58,446,482","210,825,321","962,441,728","919,261,586","921,769,501","852,771,000","1,221,132,000","1,604,436,779","1,303,058,121","1,288,861,000","1,005,344,000","1,213,139,487","1,050,696,204","1,014,040,204","1,175,416,000","1,249,324,026","1,084,558,677","1,565,900,000","1,303,125,000","1,356,710,350","1,374,219,000","1,652,220,000","1,219,985,000","1,382,330,000","958,315,000","1,141,895,000","1,269,730,000","1,629,600,000","1,932,835,000","1,288,384,000","937,424,000","1,103,166,000","904,807,000","753,025,000","1,042,812,500"
EnterpriseValue,"3,588,972,683","3,506,356,000","2,680,424,000","2,385,831,000","2,558,872,000","3,056,892,000","2,935,475,000","2,460,962,000","2,264,540,000","1,928,975,000","2,872,582,000","2,152,900,000","2,782,755,156","2,472,896,471","2,117,603,000","2,350,309,195","2,512,330,473","2,531,634,204","3,042,234,587","3,062,599,943","2,322,646,000","2,385,005,000","1,931,066,779","1,831,084,000","1,533,960,000","1,664,490,000","1,621,190,000","1,757,598,000","2,010,392,000","1,984,212,317","2,220,305,000","1,849,130,000","2,130,312,000","2,036,050,000","1,840,054,000","1,704,564,000","1,624,996,527","1,376,229,000","1,376,229,000","1,240,264,452","1,369,662,844","1,625,594,310","1,320,378,942","1,483,833,336","2,347,176,000","2,438,968,000","2,687,984,000","2,147,938,973","1,995,710,000","2,014,235,000","1,812,320,000","1,660,680,000","1,592,860,000","1,410,446,482","1,431,825,321","1,768,441,728","1,779,261,586","1,843,769,501","1,924,771,000","2,157,132,000","2,619,436,779","2,256,058,121","2,178,861,000","1,988,344,000","2,196,139,487","2,171,696,204","2,409,040,204","2,570,416,000","2,581,324,026","2,529,558,677","2,997,900,000","2,661,125,000","2,824,710,350","2,785,219,000","3,099,220,000","2,677,985,000","2,814,330,000","2,281,315,000","2,578,895,000","2,663,730,000","2,896,600,000","3,221,835,000","2,577,384,000","2,409,424,000","2,640,166,000","2,550,807,000","2,357,025,000","1,779,812,500"
PeRatio,"11.869","11.624","9.044","11.157","25.183","9.223","8.641","5.675","3.913","4.715","7.795","5.763","8.22","7.427","12.908","5.348","5.997","6.785","6.517","4.257","2.755","2.79","1.981","12.367","12","12.794","12.846","9.325","3.882","4.189","5.391","3.807","144.889","153.125",,,"20.143","6.956","6.956","3.963","6.244","13.23","7.94","10.537","94.353",,,,,,,,,,,,"18.087",,,,,,,"13.692","16.529","10.65","30.617","35.574","24.041","21.789","12.428","10.135","8.929","9.398","12.898","8.646","9.474","5.928","6.615","8.423","22.763","33.588","23.106","8.406","4.063","3.333","2.761","3.917"
ForwardPeRatio,,"10.811","5.75","5.123","5.643","11.534","14.306","9.97","11.933","4.963","8.278","5.16","7.003","6.057",,"5.875","6.588","7.491","9.285","11.919","8.576","12.658","9.524","7.692","4.587","5.2","5.147","6.246","7.61","8.271","11.655","11.111","16.807","17.668","23.256","9.94","9.116","5.643","4.1","3.196","3.546","4.776","3.005","3.72",,"7.102","8.718",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.38","0.536","0.511","0.772","0.812","1.07","0.457","0.419","0.26","0.189","0.147","0.163","0.094","0.049","0.372",,"0.71","0.872",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.634","0.655","0.471","0.428","0.546","0.715","0.693","0.496","0.409","0.264","0.515","0.366","0.489","0.429","0.369","0.434","0.49","0.522","0.632","0.748","0.488","0.502","0.357","0.315","0.203","0.231","0.238","0.298","0.361","0.336","0.399","0.284","0.34","0.322","0.274","0.202","0.176","0.111","0.111","0.089","0.105","0.163","0.112","0.148","0.35","0.392","0.49","0.407","0.232","0.236","0.201","0.138","0.059","0.009","0.03","0.131","0.128","0.134","0.127","0.128","0.166","0.134","0.137","0.112","0.135","0.117","0.113","0.131","0.14","0.126","0.188","0.16","0.153","0.159","0.199","0.155","0.181","0.129","0.16","0.183","0.241","0.28","0.192","0.136","0.231","0.189","0.157","0.171"
PbRatio,"3.778","4.218","3.056","2.425","2.906","4.03","4.38","4.081","3.652","2.722","5.292","3.17","4.862","5.149","4.891","5.999","6.265","7.69","7.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.083","1.352","1.526","1.568","1.484","1.748","1.304","1.365","0.888","1.072","1.028","1.159","1.343","1.211","1.021","1.338","1.319","1.233","1.308","1.613","1.357","1.329","1.083","1.374","1.714","2.484","3.093","2.061","1.343","1.552","1.205","0.95","2.818"
EnterprisesValueRevenueRatio,"0.876","3.038","2.724","2.525","2.519","3.11","3.302","3.247","4.406","2.215","3.188","2.094","2.387","2.139","2.04","2.176","2.225","2.375","3.369","3.322","2.525","2.959","2.763","2.515","1.824","2.027","2.004","2.06","2.212","2.297","2.526","2.03","2.161","2.116","2.029","1.875","1.636","1.516","1.545","1.258","1.231","1.401","1.139","1.266","1.824","2.046","2.768","-56.525","1.565","1.669","1.581","2.006","1.604","1.271","1.045","1.028","0.888","1.035","1.157","1.355","1.576","1.387","0.931","0.858","0.887","0.939","1.155","1.209","1.071","1.111","1.434","2.197","1.183","1.236","1.422","1.355","1.334","1.145","1.509","1.526","1.538","1.91","1.646","1.54","1.472","1.427","1.421","1.059"
EnterprisesValueEBITDARatio,"8.648","30.227","24.819","27.742","24.37","23.515","30.9","48.254","-377.423","5.418","31.224","23.921","19.325","17.92","14.212","27.98","19.178","21.274","32.024","9.115","22.771","30.974","32.184","26.928","17.431","21.617","22.208","585.866","26.109","23.906","30.004","21.502","7.449","27.514","27.88","13.214","65","30.583","35.288","15.503","17.338","18.265","25.392","36.191","24.198","36.954","56","31.13","31.183","30.063","32.363","66.427","63.714","-61.324","-5.114","22.106","17.108","19.008","27.497","82.967","34.926","30.081","28.297","-9.248","24.676","19.565","22.943","23.8","18.307","28.745","32.586","54.309","17.878","19.208","29.238","19.837","17.59","17.963","20.967","17.877","17.449","25.171","23.22","21.322","19.851","13.355","20.859","13.691"
