name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,12/31/2012
		CurrentDebtAndCapitalLeaseObligation,"8,080,000","9,279,000","9,261,000","9,260,000","9,446,000","9,421,000","9,365,000","9,306,000","8,320,000","6,320,000","5,951,000","5,341,000","3,703,000",,,,,,,,,,,,,,,,,,,,,,,,"4,203,190"
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,203,190"
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,203,190"
			CurrentCapitalLeaseObligation,"8,080,000","9,279,000","9,261,000","9,260,000","9,446,000","9,421,000","9,365,000","9,306,000","8,320,000","6,320,000","5,951,000","5,341,000","3,703,000",,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"10,881,000","10,182,000","9,022,000","7,953,000","6,670,000","6,082,000","5,210,000","4,642,000","4,377,000","3,869,000","8,187,000","7,139,000","5,460,000","4,600,000","3,703,000","2,964,000","2,875,000","2,526,000","2,295,000","3,821,000","3,746,000","5,208,000","9,436,000","1,763,000","1,681,000","1,822,000","1,952,000","1,038,000","803,000","840,000","638,143","514,309","751,672","780,207","754,820","685,055","2,482,577"
			CurrentDeferredRevenue,"10,881,000","10,182,000","9,022,000","7,953,000","6,670,000","6,082,000","5,210,000","4,642,000","4,377,000","3,869,000","8,187,000","7,139,000","5,460,000","4,600,000","3,703,000","2,964,000","2,875,000","2,526,000","2,295,000","3,821,000","3,746,000","5,208,000","9,436,000","1,763,000","1,681,000","1,822,000","1,952,000","1,038,000","803,000","840,000","638,143","514,309","382,888","411,423","171,665","104,115","1,883,824"
		OtherCurrentLiabilities,"22,893,000","23,388,000","20,845,000","21,125,000","21,341,000","31,602,000","33,557,000","53,694,000","37,212,000","35,128,000","33,629,000","32,784,000","35,888,000","26,904,000","27,489,000","17,978,000","23,376,000","11,089,000","5,562,000","6,517,000","6,465,000","6,943,000","7,219,000","5,332,000","5,458,000","5,582,000","3,893,000","2,857,000","2,505,000","2,663,000","2,412,812","2,991,219","2,266,892","3,717,412","9,330,468","9,620,426","5,151,376"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"446,080,000","340,169,000","340,975,000","340,442,000","337,449,000","246,258,000","240,938,000","234,228,000","36,504,000","31,735,000","25,387,000","25,522,000","17,056,000","8,731,000","7,627,000","89,482,000","89,140,000","88,409,000","86,524,000","85,983,000","85,367,000","86,843,000","50,317,000","50,052,000","49,874,000","35,131,000","34,964,000","35,097,000","34,107,000","33,798,000","33,425,469","33,258,909","31,992,803","32,078,719","171,993,066","173,245,218","128,816,894"
		LongTermDebtAndCapitalLeaseObligation,"411,100,000","305,389,000","306,712,000","307,975,000","309,179,000","218,898,000","217,013,000","212,976,000","19,547,000","14,063,000","15,258,000","16,608,000","10,685,000",,,"77,100,000","76,405,000","76,541,000","75,596,000","74,677,000","73,763,000","78,960,000","44,681,000","44,398,000","44,106,000","29,669,000","29,499,000","29,479,000","29,459,000","29,440,000","29,415,563","29,392,352","29,444,846","29,396,571","29,348,297","29,291,627",
			LongTermDebt,"281,905,000","281,467,000","281,032,000","280,599,000","280,168,000","202,984,000","199,120,000","195,344,000",,,,,,,,"77,100,000","76,405,000","76,541,000","75,596,000","74,677,000","73,763,000","78,960,000","44,681,000","44,398,000","44,106,000","29,669,000","29,499,000","29,479,000","29,459,000","29,440,000","29,415,563","29,392,352","29,444,846","29,396,571","29,348,297","29,291,627",
			LongTermCapitalLeaseObligation,"129,195,000","23,922,000","25,680,000","27,376,000","29,011,000","15,914,000","17,893,000","17,632,000","19,547,000","14,063,000","15,258,000","16,608,000","10,685,000",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"17,531,000",,,,,,,,,,"0","0","0","3,799,000","4,028,000","4,250,000","4,488,000","4,687,000","4,142,000","4,351,000","3,976,000","2,609,000","2,191,000","2,207,000","2,469,000","2,743,000","2,915,000","3,084,000","2,546,000","2,700,000","2,853,814","3,004,629","1,819,222","1,886,508","1,763,407","1,908,253","2,179,020"
			NonCurrentDeferredRevenue,"17,531,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","140,628,765","140,637,406","124,637,874"
		OtherNonCurrentLiabilities,"17,449,000","34,780,000","34,263,000","32,467,000","28,270,000","27,360,000","23,925,000","21,252,000","16,957,000","17,672,000","10,129,000","8,914,000","6,371,000","4,932,000","3,599,000","8,132,000","8,247,000","7,181,000","6,786,000","6,955,000","7,628,000","5,274,000","3,445,000","3,447,000","3,299,000","2,719,000","2,550,000","2,534,000","2,102,000","1,658,000","1,156,092","861,928","728,735","795,640","252,597","1,407,932","2,000,000"
TotalEquityGrossMinorityInterest,"437,382,000","433,112,000","389,654,000","346,085,000","313,414,000","366,305,000","326,544,000","267,704,000","207,176,000","194,979,000","166,994,000","145,345,000","120,962,000","131,275,000","115,429,000","26,005,000","11,848,000","-29,148,000","-27,958,000","-18,279,000","-1,868,000","-5,927,000","5,197,000","32,073,000","45,944,000","63,468,000","71,234,000","87,752,000","102,248,000","54,572,000","67,483,276","83,547,467","97,260,573","115,537,182","-143,438,959","-131,486,013","-106,051,940"
	StockholdersEquity,"437,382,000","433,112,000","389,654,000","346,085,000","313,414,000","366,305,000","326,544,000","267,704,000","207,176,000","194,979,000","166,994,000","145,345,000","120,962,000","131,275,000","115,429,000","26,005,000","11,848,000","-29,148,000","-27,958,000","-18,279,000","-1,868,000","-5,927,000","5,197,000","32,073,000","45,944,000","63,468,000","71,234,000","87,752,000","102,248,000","54,572,000","67,483,276","83,547,467","97,260,573","115,537,182","-143,438,959","-131,486,013","-106,051,940"
		CapitalStock,"64,000","64,000","63,000","63,000","63,000","62,000","62,000","61,000","60,000","59,000","59,000","58,000","58,000","57,000","57,000","53,000","47,000","10,000","55,000","50,000","50,000","31,000","31,000","31,000","30,000","30,000","30,000","30,000","30,000","24,000","23,492","23,455","22,978","22,926","217","355","206"
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,
			CommonStock,"64,000","64,000","63,000","63,000","63,000","62,000","62,000","61,000","60,000","59,000","59,000","58,000","58,000","57,000","57,000","53,000","47,000","10,000","55,000","50,000","50,000","31,000","31,000","31,000","30,000","30,000","30,000","30,000","30,000","24,000","23,492","23,455","22,978","22,926","217","355","206"
		AdditionalPaidInCapital,"1,089,689,000","1,068,259,000","1,034,980,000","997,190,000","968,450,000","1,025,233,000","1,002,502,000","934,402,000","847,056,000","819,626,000","794,324,000","769,704,000","743,930,000","731,306,000","719,148,000","595,463,000","521,958,000","448,455,000","438,194,000","431,844,000","426,454,000","398,623,000","394,926,000","391,981,000","387,491,000","384,551,000","380,215,000","377,142,000","372,102,000","303,255,000","297,689,896","293,861,259","288,376,702","284,705,251","2,138,357","1,030,271","0"
		RetainedEarnings,"-649,310,000","-634,595,000","-645,403,000","-651,197,000","-655,205,000","-659,210,000","-676,210,000","-666,802,000","-639,695,000","-624,828,000","-627,480,000","-624,579,000","-623,067,000","-600,075,000","-603,763,000","-569,517,000","-510,157,000","-477,613,000","-466,207,000","-450,173,000","-428,372,000","-404,580,000","-389,757,000","-359,942,000","-341,617,000","-321,133,000","-309,043,000","-289,457,000","-269,923,000","-248,715,000","-230,248,923","-210,349,529","-191,152,940","-169,190,995","-145,577,533","-132,516,639","-106,052,146"
		GainsLossesNotAffectingRetainedEarnings,"-3,061,000","-616,000","14,000","29,000","106,000","220,000","190,000","43,000","-245,000","122,000","91,000","162,000","41,000","-13,000","-13,000","6,000",,"0","0","0","0","-1,000","-3,000","3,000","40,000","20,000","32,000","37,000","39,000","8,000","18,811","12,282","13,833",,,,
TotalCapitalization,"719,287,000","714,579,000","670,686,000","626,684,000","593,582,000","569,289,000","525,664,000","463,048,000","207,176,000","194,979,000","166,994,000","145,345,000","120,962,000","131,275,000","115,429,000","103,105,000","88,253,000","47,393,000","47,638,000","56,398,000","71,895,000","73,033,000","49,878,000","76,471,000","90,050,000","93,137,000","100,733,000","117,231,000","131,707,000","84,012,000","96,898,839","112,939,819","126,705,419","144,933,753","-114,090,662","-102,194,386","-106,051,940"
CommonStockEquity,"437,382,000","433,112,000","389,654,000","346,085,000","313,414,000","366,305,000","326,544,000","267,704,000","207,176,000","194,979,000","166,994,000","145,345,000","120,962,000","131,275,000","115,429,000","26,005,000","11,848,000","-29,148,000","-27,958,000","-18,279,000","-1,868,000","-5,927,000","5,197,000","32,073,000","45,944,000","63,468,000","71,234,000","87,752,000","102,248,000","54,572,000","67,483,276","83,547,467","97,260,573","115,537,182","-143,438,959","-131,486,013","-106,051,940"
CapitalLeaseObligations,"137,275,000","33,201,000","34,941,000","36,636,000","38,457,000","25,335,000","27,258,000","26,938,000","27,867,000","20,383,000","21,209,000","21,949,000","14,388,000",,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"437,382,000","426,476,000","389,654,000","346,085,000","313,414,000","357,500,000","326,544,000","267,704,000","207,176,000","194,202,000","166,109,000","144,378,000","119,914,000","130,145,000","114,217,000","24,711,000","10,473,000","-30,605,000","-29,497,000","-19,899,000","-3,572,000","-7,711,000","3,332,000","30,126,000","43,915,000","61,358,000","69,042,000","85,478,000","99,893,000","52,131,000","65,024,046","81,008,907","94,642,683","112,840,182","-146,215,959","-134,342,013","-109,066,940"
WorkingCapital,"686,649,000","679,664,000","635,297,000","589,562,000","558,286,000","533,383,000","486,787,000","425,372,000","181,226,000","176,745,000","146,332,000","128,942,000","109,348,000","121,597,000","104,121,000","85,836,000","70,632,000","28,071,000","26,581,000","34,294,000","50,719,000","60,616,000","36,166,000","63,816,000","77,743,000","80,464,000","88,603,000","105,574,000","120,380,000","72,657,000","85,393,642","101,211,884","115,223,682","134,389,950","13,816,189","29,211,382","10,761,823"
InvestedCapital,"719,287,000","714,579,000","670,686,000","626,684,000","593,582,000","569,289,000","525,664,000","463,048,000","207,176,000","194,979,000","166,994,000","145,345,000","120,962,000","131,275,000","115,429,000","103,105,000","88,253,000","47,393,000","47,638,000","56,398,000","71,895,000","73,033,000","49,878,000","76,471,000","90,050,000","93,137,000","100,733,000","117,231,000","131,707,000","84,012,000","96,898,839","112,939,819","126,705,419","144,933,753","-114,090,662","-102,194,386","-101,848,750"
TangibleBookValue,"437,382,000","426,476,000","389,654,000","346,085,000","313,414,000","357,500,000","326,544,000","267,704,000","207,176,000","194,202,000","166,109,000","144,378,000","119,914,000","130,145,000","114,217,000","24,711,000","10,473,000","-30,605,000","-29,497,000","-19,899,000","-3,572,000","-7,711,000","3,332,000","30,126,000","43,915,000","61,358,000","69,042,000","85,478,000","99,893,000","52,131,000","65,024,046","81,008,907","94,642,683","112,840,182","-146,215,959","-134,342,013","-109,066,940"
TotalDebt,"419,180,000","314,668,000","315,973,000","317,235,000","318,625,000","228,319,000","226,378,000","222,282,000","27,867,000","20,383,000","21,209,000","21,949,000","14,388,000",,,"77,100,000","76,405,000","76,541,000","75,596,000","74,677,000","73,763,000","78,960,000","44,681,000","44,398,000","44,106,000","29,669,000","29,499,000","29,479,000","29,459,000","29,440,000","29,415,563","29,392,352","29,444,846","29,396,571","29,348,297","29,291,627","4,203,190"
NetDebt,"188,224,000","210,286,000","168,657,000","182,021,000","159,377,000","108,371,000","69,639,000","195,344,000",,,,,,,,"26,552,000","13,822,000","62,841,000","63,517,000","47,326,000","33,429,000","34,282,000","26,725,000","14,148,000","3,496,000","29,669,000",,,,"29,440,000",,"29,392,000",,,"13,798,274",,
ShareIssued,"63,941,000","63,833,000","63,451,000","62,952,000","62,571,000","62,335,000","62,116,000","60,787,000","60,071,000","59,396,000","59,029,000","58,589,000","57,982,000","57,554,000","57,364,000","53,185,839","46,636,000","10,119,000","5,487,000","5,022,923","4,983,600","3,109,600","3,064,200","3,061,300","3,034,800","3,025,500","3,007,100","3,000,700","2,978,000","2,365,500","2,349,177","2,345,548","2,297,821","2,292,561","2,137,809","2,137,809","2,137,809"
