name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012
MarketCap,"3,481,742,612","4,454,986,242","4,576,210,475","7,801,483,107","6,058,138,236","5,637,476,543","4,721,019,035","3,588,188,234","3,517,098,584","2,714,021,364","3,974,937,076","2,865,988,020","3,181,907,075","2,633,934,090","2,404,447,815","3,217,281,298","3,031,844,707","3,086,087,786","2,704,131,674","2,636,190,510","2,411,891,992","2,391,100,463","2,013,092,672","2,199,965,623","2,016,216,655","2,051,031,107","1,818,679,430","1,704,139,152","2,399,321,062","2,716,536,491","2,868,931,611","2,892,378,695","2,851,974,293","2,931,447,382","2,645,502,039","2,032,113,220","1,638,714,027","2,060,842,593","2,067,586,101","1,737,584,662","1,892,618,120","1,910,068,912"
EnterpriseValue,"3,960,642,612","4,912,886,242","5,305,010,475","8,616,783,107","6,956,038,236","6,586,776,543","5,602,319,035","4,471,788,234","4,429,898,584","3,596,821,364","4,916,437,076","3,870,288,020","4,127,407,075","3,649,234,090","3,518,947,815","4,375,881,298","4,170,244,707","4,174,387,786","3,788,531,674","3,739,090,510","3,544,491,992","3,588,700,463","3,627,292,672","3,838,765,623","3,451,716,655","3,539,831,107","3,376,679,430","3,310,039,152","3,979,521,062","4,277,436,491","4,471,731,611","4,553,378,695","4,484,974,293","4,716,947,382","4,424,502,039","3,682,613,220","3,246,214,027","3,745,642,593","3,752,386,101","3,465,684,662","4,018,318,120","4,088,568,912"
PeRatio,"50.255","88.5","28.661","50.622","39.402","37.079","31.094","21.941","19.966","13.994","19.533","17.12","19.752","57.136","30.6","49.677","58.12","22.149","40.656","38.5","36.328","52.455","29.239","32.938","29.299","20.22","21.831","17.505","27.17","30.33","24.319","105.37","97.069","222.923",,"30.145","30.636","51.136","51.305","104.287","47.714","62.059"
ForwardPeRatio,"20.79","26.042","27.397","30.212","21.552","23.81","18.349","17.331","21.413","10.672","15.898","14.245","15.038","12.27","11.274","18.904","16.502","18.553","16.208","17.825","17.606","17.483","14.837","14.085","13.089","13.736","13.089","11.834","15.528","15.291","17.668","17.212","15.848","16.051","17.794","13.193","10.417","15.291","19.418","17.036","18.727",
PegRatio,"1.039","1.302","1.825","2.515","1.797","1.985","1.53","1.732","2.143","1.067","1.325","1.186","1.253","1.022","0.94","1.575","1.228","1.49","1.621","1.783","2.731","2.711","1.484","1.409","1.309","1.373","1.308","1.183","1.553","1.02","1.177",,,,,,,,,,,
PsRatio,"3.693","4.862","2.272","4.014","3.124","2.94","2.465","1.84","1.751","1.362","2.09","1.677","1.817","1.195","1.117","1.542","1.491","1.759","1.402","1.38","1.27","1.26","1.06","1.157","1.054","1.077","0.951","0.875","1.221","1.339","1.406","1.398","1.37","1.387","1.312","1.045","0.839","1.015","1.018","0.873","0.733","0.791"
PbRatio,"17.975","35.245","2.786","4.924","4.066","3.925","3.383","2.656","2.683","1.987","3.014","2.247","2.603","2.233","2.102","2.73","2.503","2.466","2.321","2.365","2.253","2.36","3.139","3.605","3.425","3.619","3.337","3.149","4.34","4.794","4.837","5.054","5.072","6.751","6.539","4.6","3.827","4.86","4.869","4.714",,
EnterprisesValueRevenueRatio,"4.19","20.505","-7.162","15.464","12.24","12.52","11.424","9.06","9.864","6.576","9.999","7.424","8.12","6.789","7.256","8.338","8.281","7.257","7.696","7.32","7.268","7.126","8.029","7.818","7.316","7.186","7.337","6.812","8.204","8.634","8.818","8.465","8.798","8.28","9.046","7.158","6.381","6.933","7.955","6.938","8.085","7.491"
EnterprisesValueEBITDARatio,"23.816","99.25","-29.887","76.936","54.175","64.767","74.797","46.923","50.283","50.731","50.27","34.22","41.398","37.275","35.402","41.556","42.381","-313.864","52.618","43.528","45.913","42.621","72.401","50.444","52.538","68.074","43.91","39.928","49.13","61.992","87.339","43.952","52.827","46.427","49.161","-122.346","41.459","36.758","46.155","36.404","65.766","58.744"
