name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,12/31/2011,09/30/2011,12/31/2010,09/30/2010
		OtherNonCashItems,"-4,819,000","-169,000","-104,964,000","73,848,000","26,466,000","1,014,000","-156,663,000","1,027,000","1,031,000","1,591,000","246,975,000","172,058,000","139,282,000","140,805,000","178,865,000","165,251,000","122,991,000","110,149,000","132,529,000","108,722,000","81,387,000","83,493,000","102,702,000","97,037,000","68,500,000","69,789,000","71,788,000","66,677,000","42,407,000","40,341,000","60,868,000","73,912,000","70,196,000","71,190,000","91,555,000","95,577,000","89,372,000","45,135,000","63,470,000","38,716,000"
		ChangeInWorkingCapital,"-89,166,000","-37,643,000","-11,277,000","-39,573,000","-673,000","-7,286,000","-503,000","17,168,000","52,120,000","6,114,000","-6,039,000","-15,330,000","28,042,000","28,119,000","26,917,000","-59,586,000","-4,243,000","586,000","-9,956,000","4,638,000","-33,031,000","6,303,000","-23,581,000","9,940,000","7,973,000","4,526,000","-6,594,000","-6,750,000","-3,856,000","9,297,000","-22,750,000","23,050,000","19,043,000","-8,786,000","5,116,000","-6,837,000","-17,973,000","12,615,000","-14,137,000","23,429,000"
			ChangeInReceivables,"-39,696,000","-11,377,000","746,000","-18,556,000","-10,509,000","295,000","-2,329,000","2,202,000","34,553,000","28,821,000","-87,208,000","-15,678,000","50,140,000","3,373,000","14,205,000","-64,791,000","-7,867,000","4,361,000","-8,844,000","-12,890,000","-11,253,000","10,621,000","-5,046,000","-2,468,000","-8,084,000","209,000","5,496,000","-12,031,000","-1,811,000","7,879,000","1,922,000","-566,000","-327,000","2,666,000","-1,346,000","-3,212,000",,,,
				ChangesInAccountReceivables,"-24,850,000","-4,303,000","-2,537,000","-14,274,000","-3,736,000","-255,000","1,525,000","1,497,000","34,140,000","31,686,000","-15,956,000","-16,545,000","-6,321,000","2,250,000","1,767,000","-21,554,000","-5,257,000","2,346,000","-8,824,000","-13,695,000","-5,955,000","9,418,000","-4,189,000","-2,134,000","-6,844,000","-3,065,000","1,666,000","-7,280,000","-2,732,000","7,879,000","1,922,000","-566,000","-327,000","2,666,000","-1,346,000","-3,212,000",,,,
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"373,000","-3,351,000","833,000","-5,334,000","245,000","-653,000","-689,000","-2,125,000","419,000","5,186,000","5,352,000"
			ChangeInPayablesAndAccruedExpense,"6,025,000","-33,747,000","25,403,000","-12,730,000","27,099,000","-21,929,000","7,006,000","2,876,000","844,000","-28,814,000","10,785,000","348,000","27,442,000","-24,794,000","12,712,000","5,205,000","7,973,000","-8,124,000","-10,713,000","13,437,000","-8,086,000","-4,318,000","-18,535,000","12,408,000","16,057,000","4,317,000","-8,286,000","5,281,000","-1,672,000","1,045,000","-21,321,000","22,783,000","24,704,000","-11,697,000","7,118,000","-2,936,000","-10,966,000","15,021,000","-18,685,000","18,449,000"
				ChangeInPayable,,,,,,,,"2,876,000",,,,,,,,,,,,,,"-4,318,000","-18,535,000","12,408,000","16,057,000","4,317,000","-8,286,000","5,281,000","-1,672,000","1,045,000","-21,321,000","22,783,000","24,704,000","-11,697,000","7,118,000","-2,936,000","-20,189,000","9,225,000","-9,366,000","5,616,000"
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,"-3,286,000","-4,867,000","2,237,000","10,348,000","-1,933,000","180,000","-6,396,000","-7,732,000","1,643,000","6,893,000","-84,000","-54,000","9,000","-113,000","-727,000","-20,189,000","9,225,000","-9,366,000","5,616,000"
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,"-3,286,000","-4,867,000","2,237,000","10,348,000","-1,933,000","180,000","-6,396,000","-7,732,000","1,643,000","6,893,000","-84,000","-54,000","9,000","-113,000","-727,000","-20,189,000","9,225,000","-9,366,000","5,616,000"
					ChangeInAccountPayable,,,,,,,,"2,876,000",,,,,,,,,,,,,,"-1,032,000","-13,668,000","10,171,000","5,709,000","6,250,000","-8,466,000","11,677,000","6,060,000","-598,000","-14,845,000","20,949,000","13,307,000","-11,706,000","7,231,000","-2,209,000",,,,
				ChangeInAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,223,000","5,796,000","-9,319,000","12,833,000"
			ChangeInOtherWorkingCapital,"-55,495,000","7,481,000","-37,426,000","-8,287,000","-17,263,000","14,348,000","-5,180,000","12,090,000","16,723,000","6,107,000",,,,"49,540,000",,,,"4,349,000",,"4,091,000",,,,,,,,,,,,,,,,"0",,,,
	CashFromDiscontinuedOperatingActivities,,,"0","0","0","0","-3,000","-9,000","0","-288,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-1,322,409,000","-386,495,000","-458,793,000","-294,634,000","-182,487,000","-44,454,000","66,453,000","74,478,000","129,533,000","-186,881,000","-354,410,000","-267,851,000","-214,981,000","-104,155,000","-203,785,000","-233,575,000","-172,167,000","-111,406,000","-189,238,000","-169,358,000","-123,747,000","-44,790,000","-105,016,000","-153,887,000","-144,114,000","-81,559,000","-127,076,000","-128,360,000","-100,361,000","-16,372,000","-94,176,000","-87,690,000","-80,024,000","-51,207,000","-121,067,000","-133,850,000","-99,003,000","-81,938,000","-54,720,000","-80,876,000"
	CashFlowFromContinuingInvestingActivities,"-1,322,409,000","-386,495,000","-458,793,000","-294,634,000","-182,487,000","-44,454,000","66,453,000","74,478,000","129,533,000","-186,881,000","-284,104,000","-267,851,000","-214,981,000","-104,155,000","-203,785,000","-233,575,000","-172,167,000","-111,406,000","-189,238,000","-169,358,000","-123,747,000","-44,790,000","-105,016,000","-153,887,000","-144,114,000","-81,559,000","-127,076,000","-128,360,000","-100,361,000","-16,372,000","-94,176,000","-87,690,000","-80,024,000","-51,207,000","-121,067,000","-133,850,000","-99,003,000","-81,938,000","-54,720,000","-80,876,000"
		NetPPEPurchaseAndSale,"-32,686,000","-10,118,000","-7,643,000","-7,629,000","-7,296,000","-7,106,000","-9,656,000","-7,119,000","-7,560,000","-5,156,000","-3,603,000","-5,552,000","-6,023,000","-4,884,000","-4,776,000","-4,238,000","-3,716,000","-3,349,000","-5,724,000","-5,503,000","-3,145,000","-2,156,000","-2,930,000","-3,817,000","-5,419,000","-2,230,000","-3,557,000","-2,182,000","-14,930,000","-11,572,000","-3,426,000","-3,030,000","-3,152,000","-3,676,000","-3,328,000","-6,698,000","-6,629,000","-2,377,000","-3,475,000","-3,426,000"
			PurchaseOfPPE,"-32,686,000","-10,118,000","-7,643,000","-7,629,000","-7,296,000","-7,106,000","-9,656,000","-7,119,000","-7,560,000","-5,156,000","-3,603,000","-5,552,000","-6,023,000","-4,884,000","-4,776,000","-4,238,000","-3,716,000","-3,349,000","-5,724,000","-5,503,000","-3,145,000","-2,156,000","-2,930,000","-3,817,000","-5,419,000","-2,230,000","-3,557,000","-2,182,000","-14,930,000","-11,572,000","-3,426,000","-3,030,000","-3,152,000","-3,676,000","-3,328,000","-6,698,000","-6,629,000","-2,377,000","-3,475,000","-3,426,000"
		NetBusinessPurchaseAndSale,"1,133,000","0","1,928,000","-795,000","0","-28,358,000","113,517,000","0","0","-3,597,000",,,,,,,,,,,,,,,,,"0","0",,,,,,,,,"0","0","0","-19,101,000"
			PurchaseOfBusiness,"-795,000","0","0","-795,000","0","-28,358,000",,"0","0","-3,597,000",,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,"0","-19,101,000"
		NetOtherInvestingChanges,"-1,290,856,000","-376,377,000","-453,078,000","-286,210,000","-175,191,000","-8,990,000","-37,408,000","81,597,000","137,093,000","-178,128,000","-280,501,000","-262,299,000","-208,958,000","-99,271,000","-199,009,000","-229,337,000","-168,451,000","-108,057,000","-183,514,000","-163,855,000","-120,602,000","-42,634,000","-102,086,000","-150,070,000","-138,695,000","-79,329,000","-123,519,000","-126,178,000","-67,696,000","-4,800,000","-90,047,000","-84,660,000","-76,872,000","-47,531,000","-117,739,000","-127,152,000",,"-79,561,000","-51,245,000","-58,349,000"
	CashFromDiscontinuedInvestingActivities,,,,,,"0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"667,334,000","234,529,000","249,716,000","30,839,000","152,250,000","-67,656,000","-349,871,000","-44,211,000","-199,227,000","57,335,000","92,868,000","86,442,000","-5,913,000","-77,913,000","-118,755,000","174,833,000","7,009,000","-40,608,000","11,481,000","109,001,000","4,606,000","-20,506,000","9,958,000","44,809,000","-7,071,000","52,184,000","56,617,000","0","0","0","-365,000","136,000","-25,647,000","-53,163,000","-18,033,000","32,512,000","42,454,000","736,000","-14,839,000","4,941,000"
	CashFlowFromContinuingFinancingActivities,"667,334,000","234,529,000","249,716,000","30,839,000","152,250,000","-67,656,000","-349,871,000","-44,211,000","-199,227,000","57,335,000","92,868,000","86,442,000","-5,913,000","-77,913,000","-118,755,000","174,833,000","7,009,000","-40,608,000","11,481,000","109,001,000","4,606,000","-20,506,000","9,958,000","44,809,000","-7,071,000","52,184,000","56,617,000","0","0","0","-365,000","136,000","-25,647,000","-53,163,000","-18,033,000","32,512,000","42,454,000","736,000","-14,839,000","4,941,000"
		NetIssuancePaymentsOfDebt,"858,134,000","311,576,000","343,324,000","48,121,000","155,113,000","-73,978,000","-347,244,000","-44,199,000","-186,323,000","99,226,000","118,840,000","87,375,000","-7,328,000","-68,290,000","-93,401,000","190,646,000","3,933,000","-36,281,000","24,874,000","129,546,000","6,539,000","-19,970,000","13,466,000","45,107,000","-7,067,000","55,513,000","58,400,000","0","0","0","0","0","115,343,000","-53,295,000","-18,313,000","34,594,000","42,454,000","736,000","-14,839,000","4,941,000"
			NetLongTermDebtIssuance,"756,134,000","307,576,000","143,324,000","48,121,000","257,113,000","-175,978,000","-294,744,000","-44,199,000","-81,073,000","65,976,000","71,840,000","62,375,000","-7,328,000","-46,290,000","-115,401,000","243,645,000","-41,066,000","-44,281,000","24,874,000","129,546,000","6,539,000","-19,970,000","28,466,000","30,107,000","-7,067,000","113,913,000","58,400,000","0","0","0","0","0","115,343,000","-53,295,000","-18,313,000","34,594,000",,,,
				LongTermDebtIssuance,"866,033,000","323,926,000","157,214,000","77,967,000","306,926,000","5,161,000","33,783,000","0","0","119,200,000","200,000,000","75,000,000","10,000,000","37,800,000","186,400,000","457,113,000","25,000,000","55,300,000","222,642,000","321,600,000","42,900,000","22,700,000","61,114,000","56,200,000","27,700,000","135,061,000","63,400,000","0",,,"0","0",,,,"0",,,,
				LongTermDebtPayments,"-109,899,000","-16,350,000","-13,890,000","-29,846,000","-49,813,000","-181,139,000","-328,527,000","-44,199,000","-81,073,000","-53,224,000","-128,160,000","-12,625,000","-17,328,000","-84,090,000","-301,801,000","-213,468,000","-66,066,000","-99,581,000","-197,768,000","-192,054,000","-36,361,000","-42,670,000","-32,648,000","-26,093,000","-34,767,000","-21,148,000","-5,000,000","0","0","0","0","0","-378,467,000","-53,295,000",,"34,594,000",,,,
			NetShortTermDebtIssuance,"102,000,000","4,000,000","200,000,000","0","-102,000,000","102,000,000","-52,500,000","0","-105,250,000","33,250,000","47,000,000","25,000,000","0","-22,000,000","22,000,000","-52,999,000","44,999,000","8,000,000","0","0","0","0","-15,000,000","15,000,000","0","-58,400,000",,,,,,,,,,,,,,
				ShortTermDebtIssuance,"234,000,000","34,000,000","200,000,000","0","0","102,000,000","0","0","0","100,250,000","102,000,000","85,000,000","105,049,000","45,000,000","94,000,000","32,000,000","45,000,000","32,000,000","0","30,000,000","0","0","13,400,000","25,000,000","10,000,000","10,000,000",,,,,,,,,,,,,,
				ShortTermDebtPayments,"-132,000,000","-30,000,000","0","0","-102,000,000","0","-52,500,000","0","-105,250,000","-67,000,000","-55,000,000","-60,000,000","-105,049,000","-67,000,000","-72,000,000","-84,999,000","-1,000","-24,000,000","0","-30,000,000","0","0","-28,400,000","-10,000,000","-10,000,000","-68,400,000",,,,,,,,,,,,,,
		NetCommonStockIssuance,"-192,830,000","-78,759,000","-96,817,000","-15,602,000","-1,652,000","-2,586,000","-1,800,000","-12,000","-12,888,000","-41,708,000","-23,211,000","-1,750,000","-573,000","-8,242,000","-15,752,000","-40,000","-394,000","-1,128,000","-2,964,000","-1,443,000","-136,000","-536,000","-322,000","-53,000","-4,000","-58,000",,,,,,,,,,,,,,
			CommonStockPayments,"-192,830,000","-78,759,000","-96,817,000","-15,602,000","-1,652,000","-2,586,000","-1,800,000","-12,000","-12,888,000","-41,708,000","-23,211,000","-1,750,000","-573,000","-8,242,000","-15,752,000","-40,000","-394,000","-1,128,000","-2,964,000","-1,443,000","-136,000","-536,000","-322,000","-53,000","-4,000","-58,000",,,,,,,,,,,,,,
		CashDividendsPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0","0",,,,"0",,,,
		ProceedsFromStockOptionExercised,"8,930,000","2,381,000","3,531,000","485,000","2,533,000","8,908,000","0","0","0","189,000","37,000","1,180,000","1,949,000","389,000","7,000","2,440,000","3,830,000","457,000",,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,,"-669,000","-322,000","-2,165,000",,,"-827,000","0","-16,000","-372,000","-2,798,000","-363,000","39,000","-1,770,000","-9,609,000","-18,213,000","-360,000","-3,656,000","-10,457,000","-19,102,000",,,"-3,186,000","-245,000","0","-3,271,000",,,,,"-365,000","136,000","-18,606,000","132,000","280,000","-2,082,000",,,,
EndCashPosition,"227,511,000","227,842,000","225,883,000","288,141,000","447,159,000","374,207,000","369,200,000","535,050,000","365,019,000","203,818,000","80,964,000","90,664,000","88,465,000","118,220,000","77,259,000","185,019,000","76,277,000","104,665,000","68,684,000","110,054,000","46,209,000","97,030,000","39,934,000","45,681,000","39,167,000","112,211,000","42,066,000","34,310,000","96,237,000","143,444,000","75,106,000","104,241,000","79,785,000","56,241,000","47,480,000","61,381,000","38,160,000","32,806,000","19,187,000","38,718,000"
	ChangesInCash,"-146,696,000","1,573,000","-62,366,000","-158,568,000","72,665,000","4,918,000","-165,780,000","170,054,000","161,238,000","122,968,000","-18,808,000","9,737,000","-27,215,000","39,012,000","-105,860,000","113,702,000","-22,444,000","988,000","-41,881,000","64,882,000","-52,948,000","54,569,000","-2,392,000","11,122,000","-69,270,000","69,217,000","7,921,000","-57,741,000","-53,304,000","71,493,000","-22,406,000","32,350,000","20,227,000","7,628,000","-16,672,000","5,899,000","6,201,000","-185,000","-19,075,000","5,171,000"
	EffectOfExchangeRateChanges,"331,000","386,000","108,000","-450,000","287,000","89,000","-70,000","-23,000","-37,000","-114,000","9,108,000","-7,538,000","-2,540,000","1,949,000","-1,900,000","-4,960,000","-5,944,000","5,533,000","511,000","-1,037,000","2,127,000","2,527,000","-3,355,000","-4,608,000","-3,774,000","928,000","-165,000","-4,186,000","6,097,000","-3,155,000","-6,729,000","-7,894,000","3,317,000","1,133,000","2,771,000","5,272,000","-847,000","-261,000","-456,000","636,000"
	BeginningCashPosition,"374,207,000","225,883,000","288,141,000","447,159,000","374,207,000","369,200,000","535,050,000","365,019,000","203,818,000","80,964,000","90,664,000","88,465,000","118,220,000","77,259,000","185,019,000","76,277,000","104,665,000","98,144,000","110,054,000","46,209,000","97,030,000","39,934,000","45,681,000","39,167,000","112,211,000","42,066,000","34,310,000","96,237,000","143,444,000","75,106,000","104,241,000","79,785,000","56,241,000","47,480,000","61,381,000","50,210,000","32,806,000","33,252,000","38,718,000","32,911,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,"0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IncomeTaxPaidSupplementalData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,000",,"46,000"
InterestPaidSupplementalData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0"
CapitalExpenditure,"-32,686,000","-10,118,000","-7,643,000","-7,629,000","-7,296,000","-7,106,000","-9,656,000","-7,119,000","-7,560,000","-5,156,000","-3,603,000","-5,552,000","-6,023,000","-4,884,000","-4,776,000","-4,238,000","-3,716,000","-3,349,000","-5,724,000","-5,503,000","-3,145,000","-2,156,000","-2,930,000","-3,817,000","-5,419,000","-2,230,000","-3,557,000","-2,182,000","-14,930,000","-11,572,000","-3,426,000","-3,030,000","-3,152,000","-3,676,000","-3,328,000","-6,698,000","-6,629,000","-2,377,000","-3,475,000","-3,426,000"
IssuanceOfDebt,"1,100,033,000","357,926,000","357,214,000","77,967,000","306,926,000","107,161,000","33,783,000","0","0","219,450,000","302,000,000","160,000,000","115,049,000","82,800,000","280,400,000","489,113,000","70,000,000","87,300,000","222,642,000","351,600,000","42,900,000","22,700,000","74,514,000","81,200,000","37,700,000","145,061,000","63,400,000","0",,,"0","0",,,,"0",,,,
RepaymentOfDebt,"-241,899,000","-46,350,000","-13,890,000","-29,846,000","-151,813,000","-181,139,000","-381,027,000","-44,199,000","-186,323,000","-120,224,000","-183,160,000","-72,625,000","-122,377,000","-151,090,000","-373,801,000","-298,467,000","-66,067,000","-123,581,000","-197,768,000","-222,054,000","-36,361,000","-42,670,000","-61,048,000","-36,093,000","-44,767,000","-89,548,000","-5,000,000","0","0","0","0","0","-378,467,000","-53,295,000",,"34,594,000",,,,
RepurchaseOfCapitalStock,"-192,830,000","-78,759,000","-96,817,000","-15,602,000","-1,652,000","-2,586,000","-1,800,000","-12,000","-12,888,000","-41,708,000","-23,211,000","-1,750,000","-573,000","-8,242,000","-15,752,000","-40,000","-394,000","-1,128,000","-2,964,000","-1,443,000","-136,000","-536,000","-322,000","-53,000","-4,000","-58,000",,,,,,,,,,,,,,
FreeCashFlow,"475,693,000","143,421,000","139,068,000","97,598,000","95,606,000","109,922,000","107,982,000","132,668,000","223,372,000","247,358,000","239,131,000","185,594,000","187,656,000","216,196,000","211,904,000","168,206,000","138,998,000","149,653,000","130,152,000","119,736,000","63,048,000","117,709,000","89,736,000","116,383,000","76,496,000","96,362,000","74,823,000","68,437,000","32,127,000","76,293,000","68,709,000","116,874,000","122,746,000","108,322,000","119,100,000","100,539,000","56,121,000","78,640,000","47,009,000","77,680,000"
