name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997
	DepreciationAmortizationDepletionIncomeStatement,"58,893,000","16,077,000","16,002,000","13,734,000","13,080,000","12,717,000","7,643,000","7,731,000","7,701,000","7,848,000","7,992,000","7,019,000","7,008,000","6,786,000","6,939,000","7,181,000","7,436,000","7,104,000","5,827,000","5,637,000","5,458,000","4,732,000","4,888,000","4,602,000","3,737,000","1,754,000","1,638,000","1,713,000","1,740,000","1,744,000","1,762,000","1,762,000","1,392,000","1,901,000","1,927,000","2,108,000","2,343,000","2,356,000","2,230,000","1,788,000","1,148,000","1,143,000","692,000","816,000","685,000","663,000","317,000","319,000","408,000","434,000","434,000","434,000","459,000","498,000","774,000","1,375,000","1,816,000","1,842,000","1,829,000","1,801,000","1,798,000","1,876,000","1,777,000","1,773,000","1,756,000","2,179,000","2,521,000","1,520,000",,,,,,,,,,,,,,,,,,,,,"1,417,000","1,082,000","1,300,000","1,300,000","1,500,000","1,100,000","900,000","1,000,000","900,000","800,000","800,000",
		DepreciationAndAmortizationInIncomeStatement,"58,893,000","16,077,000","16,002,000","13,734,000","13,080,000","12,717,000","7,643,000","7,731,000","7,701,000","7,848,000","7,992,000","7,019,000","7,008,000","6,786,000","6,939,000","7,181,000","7,436,000","7,104,000","5,827,000","5,637,000","5,458,000","4,732,000","4,888,000","4,602,000","3,737,000","1,754,000","1,638,000","1,713,000","1,740,000","1,744,000","1,762,000","1,762,000","1,392,000","1,901,000","1,927,000","2,108,000","2,343,000","2,356,000","2,230,000","1,788,000","1,148,000","1,143,000","692,000","816,000","685,000","663,000","317,000","319,000","408,000","434,000","434,000","434,000","459,000","498,000","774,000","1,375,000","1,816,000","1,842,000","1,829,000","1,801,000","1,798,000","1,876,000","1,777,000","1,773,000","1,756,000","2,179,000","2,521,000","1,520,000",,,,,,,,,,,,,,,,,,,,,"1,417,000","1,082,000","1,300,000","1,300,000","1,500,000","1,100,000","900,000","1,000,000","900,000","800,000","800,000",
			Amortization,"58,893,000","16,077,000","16,002,000","13,734,000","13,080,000","12,717,000","7,643,000","7,731,000","7,701,000","7,848,000","7,992,000","7,019,000","7,008,000","6,786,000","6,939,000","7,181,000","7,436,000","7,104,000","5,827,000","5,637,000","5,458,000","4,732,000","4,888,000","4,602,000","3,737,000","1,754,000","1,638,000","1,713,000","1,740,000","1,744,000","1,762,000","1,762,000","1,392,000","1,901,000","1,927,000","2,108,000","2,343,000","2,356,000","2,230,000","1,788,000","1,148,000","1,143,000","692,000","816,000","685,000","663,000","317,000","319,000","408,000","434,000","434,000","434,000","459,000","498,000","774,000","1,375,000","1,816,000","1,842,000","1,829,000","1,801,000","1,798,000","1,876,000","1,777,000","1,773,000","1,756,000","2,179,000","2,521,000","1,520,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"58,893,000","16,077,000","16,002,000","13,734,000","13,080,000","12,717,000","7,643,000","7,731,000","7,701,000","7,848,000","7,992,000","7,019,000","7,008,000","6,786,000","6,939,000","7,181,000","7,436,000","7,104,000","5,827,000","5,637,000","5,458,000","4,732,000","4,888,000","4,602,000","3,737,000","1,754,000","1,638,000","1,713,000","1,740,000","1,744,000","1,762,000","1,762,000","1,392,000","1,901,000","1,927,000","2,108,000","2,343,000","2,356,000","2,230,000","1,788,000","1,148,000","1,143,000","692,000","816,000","685,000","663,000","317,000","319,000","408,000","434,000","434,000","434,000","459,000","498,000","774,000","1,375,000","1,816,000","1,842,000","1,829,000","1,801,000","1,798,000","1,876,000","1,777,000","1,773,000","1,756,000","2,179,000","2,521,000","1,520,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,938,000",,,,,"100,000","307,000",,,,,,,,"14,555,000",,,,,,"1,895,000",,,"79,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"64,335,000","19,029,000","6,075,000","8,837,000","30,394,000","24,438,000","21,300,000","20,067,000","26,436,000","26,519,000","23,050,000","19,541,000","21,739,000","22,211,000","19,937,000","14,713,000","20,528,000","9,503,000","11,924,000","10,727,000","14,177,000","12,624,000","10,025,000","4,460,000","8,386,000","8,781,000","6,673,000","5,597,000","8,733,000","6,217,000","4,701,000","1,996,000","2,231,000","1,748,000","-1,973,000","-3,968,000","-2,322,000","-1,203,000","-6,820,000","-5,970,000","9,233,000","7,251,000","14,078,000","3,590,000","6,785,000","6,999,000","6,518,000","5,245,000","9,180,000","1,202,000","2,045,000","5,328,000","3,567,000","4,983,000","-16,383,000","-785,000","-18,113,000","-5,743,000","-5,655,000","-3,203,000","-6,327,000","-8,488,000","-7,175,000","-9,989,000","207,000","-22,208,000","232,000","4,829,000","13,853,000","11,419,000","9,293,000","7,973,000","13,650,000","8,288,000","5,248,000","4,452,000","5,834,000","8,559,000","7,461,000","3,976,000","5,451,000","1,010,000","3,943,000","4,174,000","10,650,000","11,025,000","8,403,000","9,479,000","5,742,000","5,458,000","9,100,000","13,300,000","6,100,000","4,900,000","4,000,000","3,500,000","3,900,000","3,800,000","2,900,000","19,100,000"
NetNonOperatingInterestIncomeExpense,"-3,816,000","-1,554,000","-1,089,000","-586,000","-587,000","-515,000","-13,000","72,000","-754,000","400,000","312,000","1,187,000","-1,591,000","-2,268,000","-2,125,000","-2,193,000","-1,731,000","-999,000","-104,000","16,000","-1,680,000","-1,756,000","-1,888,000","-1,782,000","-1,120,000","36,000","21,000","22,000","-3,000","-1,000","-4,000","-5,000","-9,000","-9,000","-8,000","-14,000","-7,000","-5,000","-13,000","-6,000","-13,000","-5,000","-6,000","-3,000","4,000","-4,000","-43,000","-2,000","31,000","48,000","50,000","22,000","-132,000","-258,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"137,000","110,000","5,000","9,000","13,000","34,000","60,000","72,000","194,000","458,000","312,000","1,187,000","590,000","205,000","71,000","66,000","18,000",,"3,000","19,000","275,000","137,000","10,000","40,000","42,000","39,000","26,000","24,000","8,000","6,000","4,000","3,000","3,000","2,000","3,000","1,000","1,000","2,000","2,000","2,000","1,000","3,000","3,000","6,000","15,000","6,000","6,000","7,000","95,000","195,000","163,000","79,000","139,000","239,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"3,953,000","1,664,000","1,094,000","595,000","600,000","549,000","73,000",,"948,000","58,000","0","0","2,181,000","2,473,000","2,196,000","2,259,000","1,749,000","999,000","107,000","3,000","1,955,000","1,893,000","1,898,000","1,822,000","1,162,000","3,000","5,000","2,000","11,000","7,000","8,000","8,000","12,000","11,000","11,000","15,000","8,000","7,000","15,000","8,000","14,000","8,000","9,000","9,000","11,000","10,000","49,000","9,000","64,000","147,000","113,000","57,000","271,000","497,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-43,592,000","-11,234,000","-7,780,000","-15,832,000","-8,746,000","-2,926,000","-4,168,000","-2,143,000","1,308,000","2,009,000","-2,576,000","-3,499,000","-7,561,000","-477,000","-946,000","-1,912,000","-2,169,000","-2,599,000","-1,352,000","-1,171,000","-1,190,000","-650,000","-1,154,000","-118,000","1,324,000","-1,818,000","-221,000","-2,395,000","-748,000","-53,000","-764,000","-1,274,000","-1,536,000","-3,165,000","343,000","447,000","-1,562,000","-236,000","-143,000","-4,875,000","-2,914,000","379,000","-199,000","380,000","-245,000","390,000","404,000","516,000","441,000","214,000","150,000","-19,000","-356,000","78,000","-14,989,000","-406,000","-18,507,000","-628,000","-94,000","248,000","-6,053,000","-271,000","2,318,000","-3,811,000","-111,000","-1,817,000","-24,000","-553,000","-81,000","-22,000","-49,000","-189,000","-71,000","66,000","-78,000","116,000","112,000","2,632,000","1,626,000","1,738,000","1,690,000","1,688,000","554,000","708,000","1,391,000","-79,000","1,020,000","322,000","412,000","2,137,000","-800,000","-500,000","-1,100,000","300,000","600,000","400,000","400,000","300,000","100,000",
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"-872,000","-880,000","-243,000","-1,356,000","-476,000","-1,235,000",,,,,,,,,,,,
	SpecialIncomeCharges,"-37,936,000","-9,074,000","-6,462,000","-14,412,000","-7,988,000","-2,726,000","-3,187,000","-1,297,000","-17,000","-177,000","-2,225,000","-2,065,000","-888,000","-149,000","-76,000","-903,000","-1,640,000","-2,665,000","-1,036,000","-356,000","-1,169,000","-929,000","-1,067,000","-718,000","-732,000","-1,962,000","-304,000","-2,466,000","-802,000","-60,000","-1,162,000","-1,268,000","-1,859,000","-3,502,000","-97,000","15,000","-1,641,000","-260,000","-259,000","-5,214,000","-2,914,000","379,000","-199,000","380,000","-245,000","390,000","404,000","516,000","441,000","214,000","150,000","-19,000","-356,000","78,000","-14,989,000","-406,000","-18,507,000","-628,000","-94,000","248,000","-6,053,000","-271,000","2,318,000","-3,811,000","-111,000","-1,817,000","-24,000","-553,000","-81,000","-22,000","-49,000","-189,000","-71,000","66,000","-78,000","116,000","112,000","2,632,000","1,626,000","1,738,000","1,690,000","1,688,000","1,426,000","1,588,000","1,634,000","1,277,000","1,496,000","1,557,000","412,000","2,137,000","-800,000","-500,000","-1,100,000","300,000","600,000","400,000","400,000","300,000","100,000",
		RestructuringAndMergernAcquisition,"37,936,000","9,074,000","6,462,000","14,412,000","7,988,000","2,726,000","3,187,000","1,297,000","17,000","177,000","2,225,000","2,065,000","888,000","149,000","76,000","903,000","1,640,000","2,665,000","1,036,000","356,000","1,169,000","929,000","1,067,000","718,000","732,000","1,962,000","73,000","2,466,000","802,000","60,000","1,162,000","1,268,000","1,859,000","3,502,000","97,000","-15,000","1,641,000","260,000","259,000","5,214,000","3,277,000","145,000","593,000","25,000","412,000","0","0","0","-12,000","-11,000","-19,000","273,000","999,000","239,000","253,000","558,000","3,716,000","1,232,000","192,000","55,000","4,462,000","43,000","287,000","689,000","79,000","1,873,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,"0","0","0",,"0","0","231,000",,,,,,,,,,,,,,"0",,,,"150,000","0","0",,"0","61,000","150,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-339,000","-363,000","-524,000","-394,000","-405,000","-317,000","-390,000","-404,000","-516,000","-429,000","-264,000","-281,000","-254,000","-643,000","-317,000","14,736,000","-152,000","14,791,000","-604,000","-98,000","-303,000","1,591,000","228,000","-2,605,000","3,122,000","32,000","-56,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-5,656,000","-2,160,000","-1,318,000","-1,420,000","-758,000","-200,000","-981,000","-846,000","1,325,000","2,186,000","-351,000","-1,434,000","-6,673,000","-328,000","-870,000","-1,009,000","-529,000","66,000","-316,000","-815,000","-21,000","279,000","-87,000","600,000","2,056,000","144,000","83,000","71,000","54,000","7,000","398,000","-6,000","323,000","337,000","440,000","432,000","79,000","24,000","116,000","339,000","363,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"16,927,000","6,241,000","-2,794,000","-7,581,000","21,061,000","20,997,000","17,119,000","17,996,000","26,990,000","28,928,000","20,786,000","17,229,000","12,587,000","19,466,000","16,866,000","10,608,000","16,628,000","5,905,000","10,468,000","9,572,000","11,307,000","10,218,000","6,983,000","2,560,000","8,590,000","6,999,000","6,473,000","3,224,000","7,982,000","6,163,000","3,933,000","717,000","686,000","-1,426,000","-1,638,000","-3,535,000","-3,891,000","-1,444,000","-6,976,000","-10,851,000","6,306,000","7,625,000","13,873,000","3,967,000","6,544,000","7,385,000","6,879,000","5,759,000","9,652,000","1,464,000","2,245,000","5,331,000","3,079,000","4,803,000","-17,080,000","-1,032,000","-21,886,000","-5,665,000","-4,473,000","-1,692,000","-6,469,000","-8,063,000","-4,850,000","-12,877,000","820,000","-23,379,000","641,000","4,809,000","14,408,000","11,651,000","9,340,000","7,724,000","13,471,000","8,592,000","5,396,000","4,774,000","6,158,000","11,397,000","9,356,000","5,959,000","7,487,000","3,371,000","5,235,000","5,890,000","12,833,000","11,678,000","10,159,000","10,454,000","6,612,000","8,064,000","8,700,000","13,000,000","6,300,000","5,200,000","4,600,000","3,900,000","4,300,000","3,900,000","3,200,000",
TaxProvision,"4,642,000","2,102,000","-155,000","-441,000","3,136,000","5,362,000","4,433,000","2,198,000","-234,000","5,363,000","5,110,000","-2,018,000","-217,000","5,357,000","4,483,000","3,129,000","6,527,000","2,209,000","1,335,000","-8,381,000","2,503,000","3,170,000","1,779,000","-1,259,000","127,000","2,473,000","1,680,000","1,264,000","1,850,000","1,469,000","1,047,000","0","879,000","-848,000","-593,000","-1,279,000","-1,879,000","-2,232,000","-2,192,000","-3,651,000","630,000","2,380,000","4,828,000","1,314,000","2,280,000","2,007,000","1,696,000","2,077,000","-8,378,000","-2,235,000","330,000","906,000","8,000","101,000",,,"-1,521,000","-26,000","1,614,000","1,616,000","10,249,000","-2,649,000","-3,815,000","-1,224,000","7,161,000","-9,247,000","-592,000","1,737,000","4,322,000","3,495,000","2,493,000","2,626,000","3,907,000","2,289,000","1,672,000","1,480,000","1,912,000","3,533,000","2,901,000","1,847,000","2,096,000","721,000","1,453,000","1,885,000","4,107,000","3,737,000","3,251,000","3,345,000","1,934,000","1,974,000","2,900,000","4,700,000","1,800,000","1,800,000","1,600,000","1,400,000","1,600,000","1,500,000","1,200,000",
NetIncomeCommonStockholders,"12,285,000","4,139,000","-2,639,000","-7,140,000","17,925,000","15,635,000","12,686,000","15,798,000","27,224,000","23,565,000","15,676,000","19,247,000","12,804,000","14,109,000","12,383,000","7,479,000","10,101,000","3,696,000","9,133,000","17,953,000","8,804,000","7,048,000","5,204,000","3,819,000","8,463,000","4,526,000","4,793,000","1,960,000","5,930,000","3,675,000","265,000","499,000","-7,546,000","-578,000","-1,045,000","-2,256,000","-2,012,000","788,000","-4,784,000","-7,200,000","5,676,000","5,245,000","9,045,000","2,653,000","4,251,000","5,378,000","5,183,000","3,630,000","18,653,000","3,276,000","2,071,000","4,358,000","8,956,000","8,150,000","-17,064,000","-1,304,000","-20,379,000","-5,639,000","-6,087,000","-3,308,000","-19,718,000","-5,414,000","-1,035,000","-11,653,000","-6,341,000","-14,132,000","1,233,000","3,072,000","10,086,000","8,156,000","6,847,000","5,098,000","9,564,000","6,303,000","3,724,000","3,294,000","4,246,000","7,864,000","6,455,000","4,112,000","5,391,000","2,650,000","3,782,000","4,005,000","8,726,000","7,941,000","6,908,000","7,109,000","4,678,000","6,090,000","5,800,000","8,300,000","4,500,000","3,400,000","3,000,000","2,500,000","2,700,000","2,400,000","2,000,000","1,600,000"
