name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004
		GainsLossesNotAffectingRetainedEarnings,,,,,,,,,,,,,,"0","0","0","0","176,000","205,761","440,919","587,891","320,917","-1,142,053","-2,436,279","-3,744,864","-4,840,950","-6,341,651","-7,624,141","-9,334,110","-14,668,250","-17,173,157","-20,221,527","-22,728,414","-25,237,253","-28,902,162","-31,305,199","-36,420,916","-39,561,700","-43,052,006","-43,704,083","-43,773,883","-47,704,045","-52,810,939","-48,184,229","-46,196,212","-55,169,317","-64,654,813","-74,835,653","-53,331,105","-62,768,226","-57,210,449","-89,247,870","-96,606,672","-32,586,403","-31,003,016","-63,605,390","-29,001,389","-2,988,034","16,288,861","-68,896","2,152,556","1,167,603","10,165,754","5,991,506","-438,814","-1,608,539","-3,188,301","-479,982","-690,380","-1,074,449","-1,642,670","-406,932"
	MinorityInterest,"133,263,000","131,862,000","126,534,000","123,909,000","142,261,000","138,314,000","130,199,000","151,870,000","149,872,000","171,417,000","170,382,000","168,959,000","168,140,000","170,328,000","169,159,000","173,513,000","173,264,000","168,731,000","165,241,301","163,401,655","162,729,567","159,897,193","154,812,507",,,,,,,,,,,"0","964,078","1,935,438","1,935,257","1,931,773","1,931,781","1,932,761","1,932,762","1,934,128","1,934,135","1,935,071","1,934,889","1,999,862","1,939,039","1,939,426","1,940,364","1,998,160","1,939,466","1,882,174","-10,981","-177,833",,"67,529,989","72,854,258","76,362,886","77,598,479","66,837,456","65,468,252","64,149,603","65,754,671","65,593,438","63,691,556","63,816,505","63,467,340","60,782,133","60,249,731","48,575,265","48,716,537","43,627,186"
TotalCapitalization,"11,425,097,000","9,993,244,000","8,227,448,000","6,565,950,000","5,416,777,000","4,934,152,000","4,779,534,000","4,688,726,000","4,655,662,000","4,128,260,000","3,580,503,000","3,566,164,000","3,176,181,000","3,074,480,000","2,983,596,000","2,926,596,000","2,771,047,000","2,698,488,000","2,126,620,312","2,058,344,948","1,704,239,339","1,698,622,003","1,880,349,407","1,577,914,148","1,599,461,959","1,602,027,560","1,619,806,533","1,423,158,634","1,426,120,404","1,615,078,239","1,759,318,621","1,729,871,208","1,482,834,533","1,557,261,694","1,652,380,845","1,668,127,920","1,640,433,401","1,393,258,051","561,738,857","1,332,926,451","1,402,927,843","1,394,193,266","1,482,586,137","1,517,421,648","1,607,245,579","455,119,327","1,496,856,645","1,428,070,344","1,456,696,212","1,582,854,594","1,642,776,282","1,677,170,750","2,273,425,086","2,453,995,797","2,551,711,418","2,387,936,944","2,418,487,423","1,967,600,897","1,995,341,007","1,812,033,408","1,721,243,612","1,249,662,435","1,298,462,406","1,216,944,051","888,275,894","762,140,703","814,518,048","684,743,751","437,111,690","449,101,638","387,125,664","243,511,248"
PreferredStockEquity,"633,734,000","556,163,000","361,635,000","222,627,000","89,472,000","89,472,000","89,472,000","89,500,000","89,500,000","89,501,000","89,501,000","89,501,000","89,501,000","89,502,000","89,508,000","89,508,000","89,508,000","89,508,000","89,508,213","89,508,213","89,508,213","89,508,213","89,508,213","89,295,905","89,295,905","89,295,905","89,295,905","89,295,905","89,295,905","89,295,905","89,295,905","89,295,905","89,295,905","67,654,655","67,654,655","67,654,655","37,315,694",,,,,,,,,,,,,,,,,,,"37,761","37,761","37,761","37,761","37,761","37,761","37,761","37,761","37,761","37,761","37,761","37,761","37,761","37,761","31,467","31,467","31,467"
CommonStockEquity,"2,005,051,000","1,861,959,000","1,647,238,000","1,610,231,000","1,438,959,000","1,254,899,000","1,103,565,000","1,016,406,000","986,678,000","1,095,109,000","938,513,000","927,518,000","819,742,000","805,736,000","707,805,000","680,491,000","625,098,000","606,317,000","590,993,695","585,071,730","507,428,103","497,632,522","481,110,822","476,377,310","472,058,606","475,794,870","476,368,106","466,926,535","461,630,297","446,159,566","444,870,497","387,295,414","378,594,391","369,941,627","369,132,987","327,633,977","324,138,069","229,329,349","210,392,352","210,459,835","178,647,618","171,126,405","195,736,016","205,124,578","217,626,942","204,415,381","241,135,000","101,559,276","96,693,606","220,949,249","270,002,356","284,570,267","281,005,649","458,951,142","469,178,986","367,842,133","395,225,324","413,039,381","414,193,488","304,415,287","296,073,316","289,486,650","300,126,810","296,582,875","287,570,756","287,764,537","283,671,423","269,445,990","262,715,412","247,313,256","239,515,533","111,187,340"
CapitalLeaseObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"841,460,154",,,"53,751,004",,,,"20,750,000",,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"2,117,162,000","1,894,628,000","1,489,657,000","1,311,099,000","1,017,173,000","858,946,000","751,086,000","684,578,000","677,853,000","787,490,000","632,300,000","627,007,000","516,840,000","505,303,000","420,347,000","394,013,000","338,508,000","321,451,000","309,459,433","311,807,505","261,915,716","261,907,865","246,388,839","565,673,215","561,354,511","565,090,775","565,664,011","556,222,440","550,926,202","535,455,471","534,166,402","476,591,319","467,890,296","437,596,282","436,787,642","395,288,632","361,453,763","229,329,349","210,392,352","210,459,835","178,647,618","171,126,405","195,736,016","205,124,578","217,626,942","204,415,381","241,135,000","101,559,276","96,693,606","220,949,249","270,002,356","284,570,267","281,005,649","458,951,142","469,178,986","367,879,894","395,263,085","413,077,142","414,231,249","304,453,048","296,111,077","289,524,411","300,164,571","296,620,636","287,608,517","287,802,298","283,709,184","269,483,751","262,753,173","247,344,723","239,547,000","111,218,807"
InvestedCapital,"11,377,111,000","10,159,960,000","8,518,771,000","6,808,773,000","5,877,039,000","7,079,563,000","6,140,002,000","5,834,839,000","6,412,635,000","5,717,047,000","4,876,766,000","5,098,341,000","4,119,175,000","4,120,605,000","4,063,674,000","3,747,592,000","3,307,602,000","3,137,553,000","2,599,438,636","2,474,652,188","2,469,807,862","2,515,750,580","2,221,901,593","1,747,790,184","1,694,092,346","1,648,983,790","1,652,974,122","1,656,599,924","1,734,799,873","1,706,168,534","1,741,328,826","1,662,779,303","1,393,538,628","1,489,607,039","1,584,726,190","1,600,473,265","1,603,117,707","1,393,258,051","561,738,857","1,402,784,985","1,490,312,397","1,555,755,974","1,582,952,164","1,604,625,704","1,607,245,579","455,119,327","1,641,504,353","1,763,381,526","1,873,355,418","2,016,373,160","2,126,402,635","2,220,046,911","2,273,425,086","2,453,995,797","2,551,711,418","2,387,899,183","2,418,449,662","1,967,563,136","1,995,303,246","1,811,995,647","1,721,205,851","1,270,460,338","1,313,551,247","1,216,906,290","888,238,133","762,102,942","814,480,287","684,705,990","437,073,929","449,070,171","387,094,197","243,479,781"
TangibleBookValue,"1,483,428,000","1,338,465,000","1,128,022,000","1,088,472,000","927,701,000","769,474,000","661,614,000","595,078,000","588,353,000","697,989,000","542,799,000","537,506,000","427,339,000","415,801,000","330,839,000","304,505,000","249,000,000","231,943,000","219,951,220","222,299,292","172,407,503","172,399,652","156,880,626","476,377,310","472,058,606","475,794,870","476,368,106","466,926,535","461,630,297","446,159,566","444,870,497","387,295,414","378,594,391","369,941,627","369,132,987","327,633,977","324,138,069","229,329,349","210,392,352","210,459,835","178,647,618","171,126,405","195,736,016","205,124,578","217,626,942","204,415,381","241,135,000","101,559,276","96,693,606","220,949,249","270,002,356","284,570,267","281,005,649","458,951,142","469,178,986","367,842,133","395,225,324","413,039,381","414,193,488","304,415,287","296,073,316","289,486,650","300,126,810","296,582,875","287,570,756","287,764,537","283,671,423","269,445,990","262,715,412","247,313,256","239,515,533","111,187,340"
TotalDebt,"9,372,060,000","8,298,001,000","6,871,533,000","5,198,542,000","4,438,080,000","5,824,664,000","5,036,437,000","4,818,433,000","5,425,957,000","4,621,938,000","3,938,253,000","4,170,823,000","3,299,433,000","3,314,869,000","3,355,869,000","3,067,101,000","2,682,504,000","2,531,236,000","2,008,444,941","1,889,580,458","1,962,379,759","2,018,118,058","1,740,790,771","1,271,412,874","1,222,033,740","1,173,188,920","1,176,606,016","1,189,673,389","1,273,169,576","1,260,008,968","1,296,458,329","1,275,483,889","1,014,944,237","1,119,665,412","1,215,593,203","1,272,839,288","1,278,979,638","1,163,928,702","1,192,806,659","1,192,325,150","1,311,664,779","1,438,380,573","1,387,216,148","1,399,501,126","1,389,618,637","271,453,946","1,400,369,353","1,661,822,250","1,776,661,812","1,795,423,911","1,856,400,279","1,935,476,644","1,992,419,437","1,995,044,655","2,082,532,432","2,020,057,050","2,023,224,338","1,554,523,755","1,581,109,758","1,507,580,360","1,425,132,535","980,973,688","1,013,424,437","920,323,415","600,667,377","474,338,405","530,808,864","415,260,000","174,358,517","201,756,915","147,578,664","132,292,441"
NetDebt,"9,021,246,000","7,893,421,000","6,490,803,000","4,982,884,000","4,177,852,000","5,485,136,000","4,844,233,000","4,434,251,000","5,203,627,000","4,322,251,000","3,802,968,000","3,971,906,000","3,174,928,000","3,154,806,000","3,263,271,000","2,960,133,000","2,579,956,000","2,426,862,000","1,923,693,544","1,808,821,069","1,857,536,527","1,879,472,628","1,669,176,797","1,111,235,170","1,076,900,974","984,480,233","1,060,993,187","1,059,609,731","1,167,735,093","1,209,591,223","1,223,584,166","1,227,670,149","982,240,065","1,059,275,860","1,150,934,642","1,222,127,214","1,201,015,071","1,134,739,813","310,497,868","1,128,043,340","1,258,209,513","1,329,393,090","1,327,863,873","1,357,105,100","1,322,474,068","149,579,382","1,378,245,546","1,605,728,326","1,712,037,537","1,768,159,867","1,826,882,812","1,921,264,275","1,991,587,396","1,972,184,027","2,036,337,094","2,007,095,690","2,001,004,797","1,540,118,361","1,571,163,174","1,499,473,865","1,417,375,678","972,465,297","1,007,038,289","914,537,234","581,240,068","459,054,553","427,700,913","385,988,670","167,956,816","185,106,130","141,412,019","126,963,101"
ShareIssued,"160,198,115","151,362,181","143,007,036","141,738,609","133,690,060","123,181,173","115,930,351","112,211,461","110,608,903","109,706,214","94,774,590","94,225,567","85,955,995","83,987,707","75,684,964","68,570,617","62,469,535","61,723,387","61,702,628","61,349,916","51,850,250","51,401,295","51,401,295","51,381,405","51,381,405","50,962,516","53,613,283","53,613,283","53,593,769","53,128,075","53,128,075","53,128,075","52,787,075","51,787,075","51,787,075","45,787,742","45,717,742","33,899,992","30,399,992","30,399,992","26,803,737","26,778,737","26,528,737","26,423,737","26,423,737","25,756,810","25,756,810","25,666,810","25,666,810","25,666,810","25,666,810","25,421,810","25,431,646","25,431,646","25,017,096","20,606,107","20,519,335","20,457,333","20,187,349","17,349,475","17,109,370","17,073,288","17,267,902","17,112,761","17,051,391","17,029,471","16,879,241","16,741,122","16,467,218","16,022,516","15,471,433","15,473,767"
OrdinarySharesNumber,"160,198,115","151,362,181","143,007,036","141,738,609","133,690,060","123,181,173","115,930,351","112,211,461","110,608,903","109,706,214","94,774,590","94,225,567","85,955,995","83,987,707","75,684,964","68,570,617","62,469,535","61,723,387","61,702,628","61,349,916","51,850,250","51,401,295","51,401,295","51,381,405","51,381,405","50,962,516","50,962,516","50,962,516","50,943,002","50,477,308","50,477,308","50,477,308","50,136,308","49,136,308","49,136,308","43,136,975","43,066,975","31,249,225","27,749,225","27,749,225","24,152,970","24,298,140","24,822,152","25,408,290","25,443,140","24,776,213","25,477,410","25,387,410","25,387,410","25,387,410","25,387,410","25,142,410","25,152,246","25,152,246","24,737,696","20,606,107","20,519,335","20,457,333","20,187,349","17,349,475","17,109,370","17,073,288","17,267,902","17,112,761","17,051,391","17,029,471","16,879,241","16,741,122","16,467,218","16,022,516","15,471,433","15,473,767"
PreferredSharesNumber,"26,292,000","23,000,000","14,950,000","9,200,000","3,711,500","3,711,500","19,792,371","3,711,500","3,711,500","3,711,500","3,711,500","3,711,500","3,711,500","3,711,500","3,711,500","3,711,500","3,711,500","3,711,500","3,711,500","3,711,500","3,711,500","3,711,500","3,711,500","3,711,500","3,711,500","3,711,500","3,711,500","3,711,500","3,711,500","3,711,500","3,711,500","3,711,500","3,711,500","2,811,500","2,811,500","2,811,500","1,551,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TreasurySharesNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,650,767","2,650,767","2,650,767","2,650,767","2,650,767","2,650,767","2,650,767","2,650,767","2,650,767","2,650,767","2,650,767","2,650,767","2,650,767","2,650,767","2,650,767","2,480,597","1,706,585","1,015,447","980,597","980,597","279,400","279,400","279,400","279,400","279,400","279,400","279,400","279,400","279,400",,,,,,,,,,,,,,,,,
