name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006
TotalRevenue,"7,857,000,000","1,810,000,000","1,949,000,000","2,226,000,000","1,873,000,000","1,289,000,000","1,235,000,000","1,268,000,000","832,000,000","1,923,000,000","2,325,000,000","2,836,000,000","2,511,000,000","2,107,000,000","2,295,000,000","2,758,000,000","2,389,000,000","2,063,000,000","2,090,000,000","2,572,000,000","2,224,000,000","1,916,000,000","2,009,000,000","2,542,000,000","2,270,000,000","2,311,000,000","2,413,000,000","2,976,000,000","2,692,000,000","2,454,000,000","2,559,000,000","3,121,000,000","2,830,000,000","2,536,000,000","2,551,300,000","3,069,400,000","2,714,600,000","2,436,508,000","2,318,513,000","2,516,222,000","2,225,148,000","1,960,925,000","2,013,818,000","2,432,266,000","2,072,293,000","1,780,003,000","1,835,756,000","2,186,304,000","1,879,586,000","1,660,888,000","1,740,722,000","2,041,415,000","1,754,484,000","1,564,886,000","1,788,743,000","2,421,874,000","2,275,277,000","2,039,161,000","2,138,823,000","2,449,612,000","2,175,664,000","1,921,532,000","1,990,584,000","2,022,607,000","2,040,633,000","1,786,594,000"
	OperatingRevenue,"7,857,000,000","1,810,000,000","1,949,000,000","2,226,000,000","1,873,000,000","1,289,000,000","1,235,000,000","1,268,000,000","832,000,000","1,923,000,000","2,325,000,000","2,836,000,000","2,511,000,000","2,107,000,000","2,295,000,000","2,758,000,000","2,389,000,000","2,063,000,000","2,090,000,000","2,572,000,000","2,224,000,000","1,916,000,000","2,009,000,000","2,542,000,000","2,270,000,000","2,311,000,000","2,413,000,000","2,976,000,000","2,692,000,000","2,454,000,000","2,559,000,000","3,121,000,000","2,830,000,000","2,536,000,000","2,551,300,000","3,069,400,000","2,714,600,000","2,436,508,000","2,318,513,000","2,516,222,000","2,225,148,000","1,960,925,000","2,013,818,000","2,432,266,000","2,072,293,000","1,780,003,000","1,835,756,000","2,186,304,000","1,879,586,000","1,660,888,000","1,740,722,000","2,041,415,000","1,754,484,000","1,564,886,000","1,788,743,000","2,421,874,000","2,275,277,000","2,039,161,000","2,009,179,000","2,449,612,000","2,175,664,000","1,921,532,000","1,990,584,000","2,022,607,000","2,040,633,000","1,786,594,000"
CostOfRevenue,"4,919,000,000","1,414,000,000","1,185,000,000","1,241,000,000","1,112,000,000","1,070,000,000","1,248,000,000","1,179,000,000","1,314,000,000","1,918,000,000","2,012,000,000","2,159,000,000","2,022,000,000","1,858,000,000","1,982,000,000","2,131,000,000","2,036,000,000","1,897,000,000","1,877,000,000","2,048,000,000","1,998,000,000","1,833,000,000","1,815,000,000","2,048,000,000","1,896,000,000","2,047,000,000","2,081,000,000","2,281,000,000","2,201,000,000","2,115,000,000","2,430,000,000","2,448,000,000","2,302,000,000","2,169,000,000","2,090,100,000","2,202,100,000","2,047,000,000","1,938,217,000","3,398,784,000","1,241,082,000","1,188,933,000","1,115,147,000","1,057,790,000","1,247,617,000","1,187,306,000","1,073,665,000","1,036,830,000","1,157,485,000","1,075,037,000","1,012,999,000","1,021,687,000","1,118,596,000","988,573,000","955,320,000","1,128,191,000","1,351,790,000","1,278,507,000","1,171,530,000","1,148,996,000","1,216,114,000","1,164,714,000","1,114,324,000","1,091,822,000","1,128,051,000","1,137,219,000","1,070,150,000"
GrossProfit,"2,938,000,000","396,000,000","764,000,000","985,000,000","761,000,000","219,000,000","-13,000,000","89,000,000","-482,000,000","5,000,000","313,000,000","677,000,000","489,000,000","249,000,000","313,000,000","627,000,000","353,000,000","166,000,000","213,000,000","524,000,000","226,000,000","83,000,000","194,000,000","494,000,000","374,000,000","264,000,000","332,000,000","695,000,000","491,000,000","339,000,000","129,000,000","673,000,000","528,000,000","367,000,000","461,200,000","867,300,000","667,600,000","498,291,000","-1,080,271,000","1,275,140,000","1,036,215,000","845,778,000","956,028,000","1,184,649,000","884,987,000","706,338,000","798,926,000","1,028,819,000","804,549,000","647,889,000","719,035,000","922,819,000","765,911,000","609,566,000","660,552,000","1,070,084,000","996,770,000","867,631,000","989,827,000","1,233,498,000","1,010,950,000","807,208,000","898,762,000","894,556,000","903,414,000","716,444,000"
OperatingExpense,"772,000,000","235,000,000","190,000,000","177,000,000","172,000,000","156,000,000","145,000,000","143,000,000","168,000,000","208,000,000","246,000,000","232,000,000","258,000,000","234,000,000","252,000,000","265,000,000","265,000,000","234,000,000","219,000,000","217,000,000","223,000,000","220,000,000","214,000,000","227,000,000","234,000,000","267,000,000","224,000,000","259,000,000","295,000,000","266,000,000","243,000,000","303,000,000","264,000,000","276,000,000","218,700,000","276,800,000","275,000,000","251,709,000","-1,263,955,000","761,551,000","726,319,000","721,869,000","696,607,000","720,840,000","615,260,000","670,186,000","607,312,000","669,726,000","628,705,000","626,916,000","616,266,000","678,828,000","620,860,000","656,552,000","709,337,000","829,337,000","697,872,000","727,250,000","694,348,000","738,222,000","678,477,000","668,194,000","628,035,000","617,696,000","633,531,000","569,431,000"
	SellingGeneralAndAdministration,"772,000,000","235,000,000","190,000,000","177,000,000","172,000,000","156,000,000","145,000,000","143,000,000","168,000,000","208,000,000","246,000,000","232,000,000","258,000,000","234,000,000","252,000,000","265,000,000","265,000,000","234,000,000","219,000,000","217,000,000","223,000,000","220,000,000","214,000,000","227,000,000","234,000,000","267,000,000","224,000,000","259,000,000","295,000,000","266,000,000","243,000,000","303,000,000","264,000,000","276,000,000","218,700,000","276,800,000","275,000,000","251,709,000","330,441,000","201,022,000","206,569,000","207,752,000","169,909,000","197,557,000","195,591,000","182,221,000","156,067,000","168,717,000","171,985,000","167,743,000","153,136,000","179,778,000","141,510,000","166,724,000","173,888,000","234,321,000","168,026,000","193,397,000","189,881,000","203,183,000","182,440,000","200,377,000","182,220,000","180,567,000","197,311,000","162,177,000"
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"560,529,000","519,750,000","514,117,000","526,698,000","523,283,000","419,669,000","436,089,000","451,245,000","501,009,000","456,720,000","459,173,000","463,130,000","499,050,000","479,350,000","489,828,000","535,449,000","595,016,000","529,846,000","533,853,000","504,467,000","535,039,000","496,037,000","467,817,000","445,815,000","437,129,000","436,220,000","407,254,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"560,529,000","519,750,000","514,117,000","526,698,000","523,283,000","419,669,000","436,089,000","451,245,000","501,009,000","456,720,000","459,173,000","463,130,000","499,050,000","479,350,000","489,828,000","535,449,000","595,016,000","529,846,000","533,853,000","504,467,000","535,039,000","496,037,000","467,817,000","445,815,000","437,129,000","436,220,000","407,254,000"
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"560,529,000","519,750,000","514,117,000","526,698,000","523,283,000","419,669,000","436,089,000","451,245,000","501,009,000","456,720,000","459,173,000","463,130,000","499,050,000","479,350,000","489,828,000","535,449,000","595,016,000","529,846,000","533,853,000","504,467,000","535,039,000","496,037,000","467,817,000","445,815,000","437,129,000","436,220,000","407,254,000"
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51,876,000",,,,,,,,,,,,,,,,,,,,
OperatingIncome,"2,166,000,000","161,000,000","574,000,000","808,000,000","589,000,000","63,000,000","-158,000,000","-54,000,000","-650,000,000","-203,000,000","67,000,000","445,000,000","231,000,000","15,000,000","61,000,000","362,000,000","88,000,000","-68,000,000","-6,000,000","307,000,000","3,000,000","-137,000,000","-20,000,000","267,000,000","140,000,000","-3,000,000","108,000,000","436,000,000","196,000,000","73,000,000","-114,000,000","370,000,000","264,000,000","91,000,000","242,500,000","590,500,000","392,600,000","246,582,000","183,684,000","513,589,000","309,896,000","123,909,000","259,421,000","463,809,000","269,727,000","36,152,000","191,614,000","359,093,000","175,844,000","20,973,000","102,769,000","243,991,000","145,051,000","-46,986,000","-48,785,000","240,747,000","298,898,000","140,381,000","295,479,000","495,276,000","332,473,000","139,014,000","270,727,000","276,860,000","269,883,000","147,013,000"
NetNonOperatingInterestIncomeExpense,"-365,000,000","-44,000,000","-69,000,000","-63,000,000","-189,000,000","-148,000,000","-130,000,000","-127,000,000","-176,000,000","-175,000,000","-219,000,000","-204,000,000","-199,000,000","-183,000,000","-185,000,000","-188,000,000","-200,000,000","-166,000,000","-172,000,000","-176,000,000","-158,000,000","-130,000,000","-144,000,000","-156,000,000","-174,000,000","-157,000,000","-155,000,000","-158,000,000","-156,000,000","-154,000,000","-164,000,000","-164,000,000","-164,000,000","-156,000,000","-168,800,000","-178,800,000","-181,800,000","-174,948,000","-177,891,000","-154,209,000","-151,716,000","-161,175,000","-166,763,000","-168,091,000","-164,280,000","-195,034,000","-199,412,000","-200,803,000","-182,082,000","-178,820,000","-170,194,000","-168,228,000","-114,324,000","-163,088,000","-228,447,000","-214,587,000","-205,913,000",,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,300,000","3,500,000","2,000,000","1,834,000","2,626,000","716,000","468,000","1,092,000","901,000","1,248,000","1,546,000","1,855,000","1,886,000","1,355,000","6,791,000","2,278,000","11,841,000","1,066,000","49,511,000","2,021,000","4,352,000","5,490,000","4,909,000",,,,,,,,,
	InterestExpenseNonOperating,"365,000,000","44,000,000","69,000,000","63,000,000","189,000,000","148,000,000","130,000,000","127,000,000","176,000,000","175,000,000","219,000,000","204,000,000","199,000,000","183,000,000","185,000,000","188,000,000","200,000,000","166,000,000","172,000,000","176,000,000","158,000,000","130,000,000","144,000,000","156,000,000","174,000,000","157,000,000","155,000,000","158,000,000","156,000,000","154,000,000","164,000,000","164,000,000","164,000,000","156,000,000","173,100,000","182,300,000","183,800,000","176,782,000","180,517,000","154,925,000","152,184,000","162,267,000","167,664,000","169,339,000","165,826,000","196,889,000","201,298,000","202,158,000","188,873,000","181,098,000","182,035,000","169,294,000","163,835,000","165,109,000","232,799,000","220,077,000","210,822,000",,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"214,600,000",,,,,,,,,,
