name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,06/30/2007
	OtherOperatingExpenses,"30,419,000","870,000","4,829,000","12,341,000","12,379,000","2,771,000","51,644,000","36,332,000","26,925,000","41,015,000","65,514,000","79,924,000",,"78,249,000","96,221,000","85,830,000","79,915,000","82,020,000","67,492,000","91,182,000","70,242,000","47,278,000","-45,071,000","87,284,000","151,840,000","-206,584,000","87,835,000","67,628,000","-20,162,000","86,262,000","92,905,000","31,030,000","83,824,000","72,540,000","57,354,000","86,018,000","76,444,000","78,247,000","287,060,000","-42,118,000","-1,917,000","-3,124,000","26,135,000","6,490,000","-3,229,000","-16,714,000","39,233,000","-29,559,000","3,264,000","3,772,000","-17,830,000","1,403,000","31,516,000","2,894,000","12,363,000","-3,782,000","17,354,000","-2,097,000","3,996,000"
OperatingIncome,"263,483,000","13,669,000","129,930,000","91,758,000","28,126,000","-38,612,000","112,086,000","39,395,000","-153,709,000","-2,922,000","165,126,000","140,822,000",,"119,642,000","387,222,000","288,214,000","285,152,000","62,252,000","319,480,000","235,936,000","310,664,000","114,057,000","531,871,000","307,405,000","252,721,000","420,694,000","376,964,000","288,757,000","412,199,000","93,142,000","367,009,000","347,471,000","308,469,000","82,813,000","349,496,000","266,707,000","320,221,000","81,328,000","348,377,000","331,907,000","346,196,000","81,221,000","312,474,000","268,760,000","311,037,000","144,703,000","271,553,000","280,214,000","260,905,000","67,533,000","175,411,000","152,825,000","150,382,000","-13,986,000","47,735,000","288,907,000","434,343,000","235,395,000","490,398,000"
NetNonOperatingInterestIncomeExpense,"-326,482,000","-79,219,000","-79,895,000","-82,481,000","-84,887,000","-85,121,000","-86,131,000","-85,562,000","-81,963,000","-90,089,000","-96,095,000","-100,967,000",,"-114,764,000","-97,679,000","-99,255,000","-107,600,000","-418,397,000","-476,837,000","-470,250,000","-463,160,000","-455,337,000","-460,189,000","-459,852,000","-465,991,000","-463,950,000","-456,847,000","-453,921,000","-452,957,000","-441,771,000","-437,261,000","-432,616,000","-440,605,000","-431,114,000","-418,014,000","-438,404,000","-407,508,000","-385,525,000","-400,930,000","-388,210,000","-385,867,000","-374,016,000","-368,397,000","-369,233,000","-358,950,000","-369,666,000","-372,770,000","-389,197,000","-385,579,000","-385,795,000","-359,874,000","-369,314,000","-384,625,000","-387,053,000","-434,289,000","-312,511,000","-82,175,000","-100,003,000","-116,422,000"
	InterestExpenseNonOperating,,"79,219,000",,"82,481,000","84,887,000","85,121,000","86,131,000","85,562,000",,,,,,"114,764,000","97,679,000","99,255,000","107,600,000","418,397,000","476,837,000","470,250,000","463,160,000","455,337,000","460,189,000","459,852,000","465,991,000","463,950,000","456,847,000","453,921,000","452,957,000","441,771,000","437,261,000","432,616,000","440,605,000","431,114,000","418,014,000","438,404,000","407,508,000","385,525,000","400,930,000","388,210,000","385,867,000","374,016,000","368,397,000","369,233,000","358,950,000","369,666,000","372,770,000","389,197,000","385,579,000","385,795,000","359,874,000","369,314,000","384,625,000","387,053,000","434,289,000","312,511,000","82,175,000","100,003,000","116,422,000"
	TotalOtherFinanceCost,,,"79,895,000",,,,"86,131,000",,"81,963,000","90,089,000","96,095,000","100,967,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"6,174,000","-3,398,000","-6,927,000","-32,751,000","49,250,000","-38,388,000","2,846,000","-1,173,000","-5,387,000","-1,746,236,000","-19,569,000","-10,723,000",,"-143,910,000","-65,472,000","-99,407,000","-97,057,000","-192,771,000","-8,429,000","-9,819,000","1,887,000","-15,616,000","-40,995,000","129,583,000","-35,629,000","-6,145,000","-4,756,000","-45,464,000","15,521,000","18,600,000","-13,566,000","1,697,000","-40,264,000","-15,701,000","-196,882,000","5,723,000","118,771,000","-1,247,000","-273,215,000","4,487,000","3,299,000","-12,718,000","-4,309,000","12,517,000","754,000","939,000","90,463,000","2,706,000","2,960,000","59,906,000","-47,688,000","210,130,000","-3,628,342,000","-7,368,000","-5,307,369,000","-97,289,000","23,184,000","100,969,000","8,681,000"
	GainOnSaleOfSecurity,"41,687,000","-1,765,000","4,175,000","-10,367,000","49,644,000","191,000","-733,000","62,000","1,280,000","-9,955,000","-22,663,000","1,735,000",,"-9,961,000",,,,,"26,784,000","-2,173,000",,,"-69,020,000","-13,767,000",,,"15,468,000","-5,000,000",,"579,000",,,,,"1,722,000","31,000","130,898,000",,,,,,,,,,,,,,,,,,,,"27,736,000","6,526,000","-410,000"
	EarningsFromEquityInterest,"-1,139,000","-29,000","-23,000","-1,056,000","-31,000","-28,000","274,000","-58,000","-31,000","-564,000","-254,000","-1,000",,"-214,000","729,000","172,000","-38,000","157,000","-615,000","-2,238,000","240,000","-242,000","-15,807,000","1,117,000","-1,610,000","-433,000","314,000","-857,000","-690,000","331,000","-28,000","3,955,000","-16,000","-13,326,000","-91,291,000","3,983,000","5,971,000","3,641,000","6,643,000","3,663,000","4,696,000","3,555,000","13,502,000","5,210,000","5,271,000","2,975,000","14,314,000","-2,994,000","3,747,000","1,871,000","-8,000","1,226,000","-17,719,000","-4,188,000","3,707,000","4,277,000","8,990,000","83,045,000","11,435,000"
	SpecialIncomeCharges,"-32,924,000","-1,334,000","-19,943,000","-11,647,000","0","-37,744,000","-5,517,000",,"-5,378,000","-1,727,857,000",,"0",,"-132,974,000","-42,749,000","-93,397,000","-68,740,000","-192,055,000","-1,297,000","-7,631,000",,,"0","149,556,000","0","0","0","-21,631,000","0","-2,201,000","-6,327,000","-4,875,000","-52,405,000","-3,916,000","-124,505,000","0","0","-3,888,000","-275,528,000","824,000","-1,397,000","-16,273,000","-12,984,000","7,307,000","-4,517,000","-2,036,000","82,639,000","5,700,000","-787,000","58,035,000","-34,309,000","208,904,000","-3,610,623,000","-3,180,000","-5,228,786,000","-101,566,000","-13,542,000","11,398,000","-2,344,000"
		RestructuringAndMergernAcquisition,,,,,,,"0",,"0","0",,,,"36,118,000","42,849,000","52,475,000","68,740,000","192,055,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","68,085,000","79,839,000","7,456,000","389,000","2,684,000"
		ImpairmentOfCapitalAssets,"21,324,000","1,334,000","8,343,000","11,647,000","0","37,744,000","5,517,000",,"5,378,000","1,727,857,000",,"0",,"91,382,000","0","40,922,000",,,"2,568,000","7,631,000",,,"0","8,000,000",,,"0","21,631,000","0",,"19,239,000","35,000","4,902,000",,,,,,,,,,,,,,"15,364,000","0","0",,"77,672,000","0","4,041,252,000",,"5,268,858,000","0",,,
		OtherSpecialCharges,,,,,,,,,,,,,,"5,474,000",,,,,,"10,992,000",,,"0","-157,556,000",,,"0",,,"2,201,000","-12,912,000","4,840,000","47,503,000","3,916,000","107,535,000",,,"3,888,000",,,,,,,,,"-98,003,000","-5,700,000","787,000",,"-43,363,000","-208,904,000","-430,629,000","3,180,000","-108,157,000","21,727,000","6,086,000","-11,787,000","-340,000"
	OtherNonOperatingIncomeExpenses,"-1,450,000","-270,000","8,864,000","-9,681,000","-363,000","-807,000","8,822,000","-1,177,000","-1,258,000","-7,860,000","3,348,000","-12,457,000",,"-761,000","10,908,000","-6,182,000","-28,279,000","-873,000","-33,301,000","2,223,000","1,647,000","-15,374,000","43,832,000","-7,323,000","-34,019,000","-5,712,000","-20,538,000","-17,976,000","16,211,000","19,891,000","-22,765,000","2,617,000","12,157,000","1,541,000","17,192,000","1,709,000","-18,098,000","-1,000,000",,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-56,825,000","-68,948,000","43,108,000","-23,474,000","-7,511,000","-162,121,000","28,801,000","-47,340,000","-241,059,000","-1,839,247,000","49,462,000","29,132,000",,"-139,032,000","224,071,000","89,552,000","80,495,000","-548,916,000","-165,786,000","-244,133,000","-150,609,000","-356,896,000","30,687,000","-22,864,000","-248,899,000","-49,401,000","-84,639,000","-210,628,000","-25,237,000","-330,029,000","-83,818,000","-83,448,000","-172,400,000","-364,002,000","-265,400,000","-165,974,000","31,484,000","-305,444,000","-325,768,000","-51,816,000","-36,372,000","-305,513,000","-34,868,000","-87,956,000","-47,159,000","-224,024,000","-86,028,000","-170,807,000","-115,186,000","-250,812,000","-267,811,000","-3,553,000","-3,862,585,000","-408,407,000","-5,669,197,000","-128,457,000","410,060,000","236,361,000","390,649,000"
TaxProvision,"-91,753,000","-20,209,000","-68,846,000","-27,147,000","24,449,000","79,935,000","25,858,000","-15,228,000","-43,742,000","-150,511,000","-12,670,000","16,758,000",,"-3,431,000","-837,000","17,769,000","146,785,000","-117,366,000","-507,549,000","2,051,000","17,408,000","30,684,000","-92,717,000","5,613,000","27,137,000","9,493,000","5,434,000","2,841,000","22,077,000","56,605,000","-33,653,000","24,376,000","-621,000","68,388,000","36,833,000","-73,802,000","11,477,000","-96,325,000","-128,986,000","-13,232,000","-8,663,000","-157,398,000","-3,468,000","-20,665,000","-9,184,000","-92,661,000","-30,401,000","-20,415,000","-37,979,000","-71,185,000","-417,478,000","89,118,000","-184,552,000","19,592,000","-663,414,000","-52,344,000","125,137,000","66,581,000","159,786,000"
NetIncomeCommonStockholders,"33,942,000","-48,582,000","111,630,000","3,180,000","-32,286,000","-241,723,000","3,466,000","-32,112,000","-197,317,000","-1,688,736,000","61,381,000","12,374,000",,"-114,383,000","214,905,000","70,078,000","-69,899,000","-415,653,000","416,538,000","-248,177,000","-174,037,000","-388,215,000","106,042,000","-34,951,000","-278,894,000","-88,515,000","-93,272,000","-221,917,000","-54,466,000","-384,966,000","-68,089,000","-114,852,000","-186,631,000","-424,190,000","-311,793,000","-101,855,000","7,202,000","-203,003,000","-199,720,000","-50,561,000","-39,025,000","-143,629,000","-43,027,000","-74,056,000","-53,179,000","-131,832,000","-62,666,000","-154,685,000","-86,324,000","-175,414,000","147,390,000","-89,855,000","-3,673,404,000","-418,217,000","-4,997,266,000","-90,187,000","282,327,000","799,653,000","235,990,000"
	NetIncome,"33,942,000","-48,582,000","111,630,000","3,180,000","-32,286,000","-241,723,000","3,466,000","-32,112,000","-197,317,000","-1,688,736,000","61,381,000","12,374,000",,"-114,383,000","214,905,000","70,078,000","-69,899,000","-415,653,000","416,538,000","-248,177,000","-174,037,000","-388,215,000","106,042,000","-34,951,000","-278,894,000","-88,515,000","-93,272,000","-221,917,000","-54,466,000","-384,966,000","-68,089,000","-114,852,000","-186,631,000","-424,190,000","-309,227,000","-101,855,000","7,202,000","-203,003,000","-191,264,000","-50,561,000","-39,025,000","-143,629,000","-43,027,000","-74,056,000","-53,179,000","-131,832,000","-62,666,000","-154,685,000","-86,324,000","-175,414,000","147,390,000","-89,855,000","-3,673,404,000","-418,217,000","-4,997,266,000","-90,187,000","282,327,000","799,653,000","235,990,000"
		NetIncomeIncludingNoncontrollingInterests,"34,928,000","-48,739,000","111,954,000","3,673,000","-31,960,000","-242,056,000","2,943,000","-32,112,000","-197,317,000","-1,688,736,000","62,132,000","12,374,000",,"-135,601,000","224,908,000","71,783,000","-66,290,000","-431,550,000","341,763,000","-246,184,000","-168,017,000","-387,580,000","123,404,000","-28,477,000","-276,036,000","-58,894,000","-90,073,000","-213,469,000","-47,314,000","-386,634,000","-50,165,000","-107,824,000","-171,779,000","-432,390,000","-302,233,000","-92,172,000","20,007,000","-209,119,000","-196,782,000","-38,584,000","-27,709,000","-148,115,000","-31,400,000","-67,291,000","-37,975,000","-131,363,000","-55,627,000","-150,392,000","-77,207,000","-179,627,000","149,667,000","-92,671,000","-3,678,033,000","-427,999,000","-5,006,615,000","-80,184,000","284,923,000","808,042,000","230,863,000"
			NetIncomeContinuousOperations,"34,928,000","-48,739,000","111,954,000","3,673,000","-31,960,000","-242,056,000","2,943,000","-32,112,000","-197,317,000","-1,688,736,000","62,132,000","12,374,000",,"-135,601,000","224,908,000","71,783,000","-66,290,000","-431,550,000","341,763,000","-246,184,000","-168,017,000","-387,580,000","123,404,000","-28,477,000","-276,036,000","-58,894,000","-90,073,000","-213,469,000","-47,314,000","-386,634,000","-50,165,000","-107,824,000","-171,779,000","-432,390,000","-302,233,000","-92,172,000","20,007,000","-209,119,000","-196,782,000","-38,584,000","-27,709,000","-148,115,000","-31,400,000","-67,291,000","-37,975,000","-131,363,000","-55,627,000","-150,392,000","-77,207,000","-179,627,000","149,667,000","-92,671,000","-3,678,033,000","-427,999,000","-5,005,783,000","-76,113,000","277,295,000","169,780,000","215,893,000"
			NetIncomeDiscontinuousOperations,,,,,,,"0",,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-832,000","-4,071,000","5,032,000","638,262,000","20,097,000"
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,596,000",,"-5,127,000"
		MinorityInterests,"-986,000","157,000","-324,000","-493,000","-326,000","333,000","523,000","0","0","0","-751,000",,,"21,218,000","-10,003,000","-1,705,000","-3,609,000","15,897,000","74,775,000","-1,993,000","-6,020,000","-635,000","-17,362,000","-6,474,000","-2,858,000","-29,621,000","-3,199,000","-8,448,000","-7,152,000","1,668,000","-17,924,000","-7,028,000","-14,852,000","8,200,000","-6,994,000","-9,683,000","-12,805,000","6,116,000","5,518,000","-11,977,000","-11,316,000","4,486,000","-11,627,000","-6,765,000","-15,204,000","-469,000","-7,039,000","-4,293,000","-9,117,000","4,213,000","-2,277,000","2,816,000","4,629,000","9,782,000","9,349,000","-10,003,000","-7,628,000","-8,389,000","-14,970,000"
DilutedNIAvailtoComStockholders,"33,942,000","-48,582,000","111,630,000","3,180,000","-32,286,000","-241,723,000","3,466,000","-32,112,000","-197,317,000","-1,688,736,000","61,381,000","12,374,000",,"-114,383,000","214,905,000","70,078,000","-69,899,000","-415,653,000","416,538,000","-248,177,000","-174,037,000","-388,215,000","106,042,000","-34,951,000","-278,894,000","-88,515,000","-93,272,000","-221,917,000","-54,466,000","-384,966,000","-68,089,000","-114,852,000","-186,631,000","-424,190,000","-311,793,000","-101,855,000","7,202,000","-203,003,000","-199,720,000","-50,561,000","-39,025,000","-143,629,000","-43,027,000","-74,056,000","-53,179,000","-131,832,000","-62,666,000","-154,685,000","-86,324,000","-175,414,000","147,390,000","-89,855,000","-3,673,404,000","-418,217,000","-4,997,266,000","-90,187,000","282,327,000","799,653,000","235,990,000"
BasicEPS,,"-0.33","0.785","0.02","-0.22","-1.65","0.048","-0.22","-1.35","-11.6","0.949","0.08","0","0.364",,"0.82","-0.82","-4.88",,"-2.92","-2.05","-4.58",,"-0.41","-3.3","-1.05",,"-2.63","-0.65","-4.58",,"-1.37","-2.22","-5.06",,"-1.22","0.09","-2.47",,"-0.61","-0.57","-1.83",,"-0.91","-0.65","-1.62",,"-1.91","-1.06","-2.17",,"-1.12","-45.23","-5.15",,"-0.41","0.57","1.61","0.48"
DilutedEPS,,"-0.33","0.785","0.02","-0.22","-1.65","0.048","-0.22","-1.35","-11.6","0.949","0.08","0","0.364",,"0.82","-0.82","-4.88",,"-2.92","-2.05","-4.58",,"-0.41","-3.3","-1.05",,"-2.63","-0.65","-4.58",,"-1.37","-2.22","-5.06",,"-1.22","0.09","-2.47",,"-0.61","-0.57","-1.83",,"-0.91","-0.65","-1.62",,"-1.91","-1.06","-2.17",,"-1.12","-45.23","-5.15",,"-0.41","0.57","1.61","0.48"
BasicAverageShares,,"147,513,000","142,224,129","147,040,000","146,509,000","146,214,000","71,613,789","146,152,000","145,963,000","145,614,000","64,681,114","145,720,000",,"90,957,934",,"85,544,000","85,280,000","85,215,000",,"85,072,000","84,869,000","84,754,000",,"84,650,000","84,469,000","84,409,000",,"84,350,000","84,238,000","84,118,000",,"83,991,000","83,916,000","83,800,000",,"83,455,000","83,207,000","83,126,000",,"82,765,000","82,543,000","82,654,000",,"82,654,000","82,375,000","82,260,000",,"81,619,000","81,540,000","81,427,000",,"81,427,000","81,224,000","81,242,000",,"219,316,000","495,201,000","494,749,000","494,364,000"
DilutedAverageShares,,"147,513,000","142,224,129","150,397,000","146,509,000","146,214,000","71,613,789","146,152,000","145,963,000","145,614,000","64,681,114","145,840,000",,"90,957,934",,"85,622,000","85,280,000","85,215,000",,"85,072,000","84,869,000","84,754,000",,"84,650,000","84,469,000","84,409,000",,"84,350,000","84,238,000","84,118,000",,"83,991,000","83,916,000","83,800,000",,"83,455,000","83,820,000","83,126,000",,"82,765,000","82,543,000","82,654,000",,"82,654,000","82,375,000","82,260,000",,"81,619,000","81,540,000","81,427,000",,"81,427,000","81,224,000","81,242,000",,"219,316,000","496,887,000","496,388,000","495,688,000"
TotalOperatingIncomeAsReported,"243,548,000","12,335,000","122,976,000","80,111,000","28,126,000","-76,356,000","112,847,000","39,395,000","-159,087,000","-1,730,779,000","165,126,000","140,822,000",,"28,260,000","387,222,000","247,292,000","285,152,000","62,252,000","316,912,000","228,305,000","310,664,000","114,057,000","531,871,000","299,405,000","252,721,000","420,694,000","376,964,000","267,126,000","412,199,000","93,142,000","347,770,000","347,436,000","303,567,000","82,813,000","332,526,000","266,707,000","320,221,000","81,328,000","310,726,000","331,907,000","346,196,000","81,221,000","330,224,000","268,760,000","311,037,000","144,703,000","301,235,000","221,096,000","267,433,000","75,077,000","62,079,000","155,631,000","-3,890,870,000","-13,986,000","-5,264,482,000","201,504,000","461,595,000","235,006,000","495,706,000"
TotalExpenses,"3,431,650,000","829,789,000","932,089,000","836,293,000","833,479,000","745,277,000","823,444,000","705,011,000","641,357,000","783,556,000","860,946,000","807,516,000",,"1,262,257,000","1,385,303,000","1,294,551,000","1,315,690,000","1,307,709,000","1,394,408,000","1,301,480,000","1,279,704,000","1,215,265,000","1,189,247,000","1,263,013,000","1,365,811,000","942,811,000","1,340,615,000","1,290,757,000","1,187,660,000","1,251,422,000","1,348,788,000","1,282,563,000","1,321,685,000","1,259,735,000","1,344,871,000","1,320,815,000","1,297,876,000","1,261,730,000","1,347,959,000","1,255,424,000","1,256,298,000","1,279,502,000","1,340,314,000","1,314,592,000","1,293,349,000","1,176,123,000","1,362,998,000","1,197,133,000","1,229,104,000","1,196,245,000","1,336,673,000","1,241,148,000","1,287,483,000","1,221,973,000","1,561,070,000","1,395,686,000","1,396,735,000","1,328,812,000","1,311,794,000"
