name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003
				AmortizationCashFlow,"119,000","66,000","32,000","10,000","11,000","10,000","10,000","10,000","11,000","10,000","11,000","11,000","15,000","42,000","114,000","5,000","717,000","746,000","755,000","762,000","805,000","819,000","807,000","1,186,000","977,000","773,000","431,000","1,996,000","2,003,000","2,049,000","2,036,000","1,997,000","1,755,000","1,755,000","1,860,000","1,834,000","1,968,000","4,453,000","5,363,000","5,575,000","4,750,000","4,510,000","4,668,000","4,621,000","4,167,000","1,613,000","157,000","101,000","99,000","186,000","101,000","102,000","108,000","107,000","108,000","108,000",,,,,,,"-4,515,000","4,574,000","24,000","21,000","23,000","24,000","61,000","21,000","1,775,000","70,000","78,000","66,000","7,951,000"
					AmortizationOfIntangibles,"119,000","66,000","32,000","10,000","11,000","10,000","10,000","10,000","11,000","10,000","11,000","11,000","15,000","42,000","114,000","5,000","717,000","746,000","755,000","762,000","805,000","819,000","807,000","1,186,000","977,000","773,000","431,000","1,996,000","2,003,000","2,049,000","2,036,000","1,997,000","1,755,000","1,755,000","1,860,000","1,834,000","1,968,000","4,453,000","5,363,000","5,575,000","4,750,000","4,510,000","4,668,000","4,621,000","4,167,000","1,613,000","157,000","101,000","99,000","186,000","101,000","102,000","108,000","107,000","108,000","108,000",,,,,,,"-4,515,000","4,574,000","24,000","21,000","23,000","24,000","61,000","21,000","1,775,000","70,000","78,000","66,000","7,951,000"
		DeferredTax,,,"0","0","0","0","0","0","0","7,415,000","934,000","390,000","2,648,000","-3,284,000","2,232,000","719,000","2,147,000","-3,966,000","4,393,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-673,000","-1,492,000","-452,000","-3,970,000"
			DeferredIncomeTax,,,"0","0","0","0","0","0","0","7,415,000","934,000","390,000","2,648,000","-3,284,000","2,232,000","719,000","2,147,000","-3,966,000","4,393,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-673,000","-1,492,000","-452,000","-3,970,000"
		AmortizationOfSecurities,,,,,,,,,,,"2,145,000","2,146,000","2,900,000","2,122,000","2,069,000","2,073,000","2,865,000","2,000,000","1,854,000","1,848,000","2,591,000","1,749,000","1,541,000","1,539,000","2,463,000","1,614,000","1,031,000","824,000","1,786,000","2,895,000","1,452,000","1,453,000","1,944,000","1,372,000","1,280,000","1,262,000","1,241,000","1,075,000","2,675,000","267,000","258,000","266,000","270,000","270,000","261,000","261,000","1,790,000","1,009,000","931,000","1,208,000","1,751,000","1,899,000","2,662,000","2,229,000","1,146,000","1,555,000","2,976,000","0","-510,000","-1,078,000","657,000","222,000","4,765,000","-3,026,000","-33,000","639,000","703,000","239,000","1,321,000","1,123,000","6,349,000","1,287,000","1,388,000","1,122,000",
		AssetImpairmentCharge,"3,056,000","64,000","1,672,000","1,179,000","141,000","16,000","13,557,000","-62,000","18,149,000","115,684,000","24,669,000","130,000","95,000","180,000","133,000","193,000","1,801,000","82,000","5,853,000","34,620,000","179,000","131,000","125,000","184,000","200,000","109,000","123,000","61,000","-84,000","138,000","152,000","68,000","53,000","95,000","42,000","156,000","33,000","63,000","410,000","0",,,"0","10,862,000",,,"0","0","1,943,000","0","88,279,000","2,209,000","131,941,000","3,716,000",,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77,000","-64,000","9,000",,"138,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"13,614,000","3,578,000","2,212,000","3,165,000","4,659,000","2,752,000","2,067,000","2,238,000","3,064,000","2,207,000","2,145,000","2,146,000","2,900,000","2,122,000","2,069,000","2,073,000","2,865,000","2,000,000","1,854,000","1,848,000","2,591,000","1,749,000","1,541,000","1,539,000","2,463,000","1,614,000","1,031,000","824,000","1,786,000","2,895,000","1,452,000","1,453,000","1,944,000","1,372,000","1,280,000","1,262,000","1,241,000","1,075,000","812,000","812,000","896,000","946,000","575,000","697,000","929,000","544,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-5,877,000","-5,531,000","-493,000","-1,459,000","737,000","735,000","44,000","130,000","913,000","6,779,000","-160,000","1,853,000","4,332,000","2,817,000","4,512,000","-70,000","-1,395,000","-2,390,000","-1,102,000","5,661,000","579,000","578,000","552,000","544,000","549,000","555,000","676,000","692,000","202,000","639,000","632,000","673,000","736,000","736,000","736,000","736,000","725,000","763,000","1,951,000","1,127,000","965,000","967,000","1,661,000","-1,215,000","-48,465,000","51,954,000","1,537,000","546,000","567,000","2,049,000","-48,766,000","6,000","51,000","179,000","323,000","93,000","-4,593,000","4,848,000","-1,474,000","3,529,000","-53,797,000","2,641,000","12,764,000","2,040,000","3,669,000","-8,338,000","922,000","1,604,000","-218,000","-1,079,000","-44,262,000","45,223,000","328,000","24,875,000","-27,669,000"
		ChangeInWorkingCapital,"11,195,000","-8,707,000","-2,251,000","9,030,000","13,992,000","-17,009,000","2,016,000","3,399,000","28,431,000","-8,837,000","12,437,000","-808,000","12,315,000","-24,547,000","10,066,000","-1,200,000","18,572,000","-24,670,000","5,405,000","1,916,000","15,861,000","-17,883,000","7,823,000","-1,791,000","11,640,000","-7,009,000","11,735,000","12,257,000","1,669,000","-17,407,000","16,546,000","5,192,000","-1,391,000","2,002,000","1,694,000","-3,655,000","6,008,000","-3,951,000","-8,715,000","6,235,000","11,934,000","-7,128,000","-8,657,000","14,841,000","3,692,000","10,949,000","16,290,000","-4,623,000","-22,247,000","-8,945,000","-1,743,000","4,889,000","2,378,000","-3,515,000","-13,274,000","1,863,000","7,800,000","-14,367,000","472,000","9,362,000","22,754,000","-12,824,000","-1,966,000","1,006,000","906,000","-4,473,000","-9,755,000","21,583,000","-32,458,000","-662,000","-2,932,000","-8,847,000","347,000","-5,892,000","3,893,000"
			ChangeInReceivables,"-21,833,000","-5,931,000","-274,000","-3,470,000","-12,158,000","-4,613,000","-3,346,000","-221,000","18,637,000","11,757,000","8,974,000","3,971,000","-6,029,000","-8,642,000","11,355,000","1,836,000","810,000","-13,096,000","8,716,000","1,303,000","3,731,000","-10,575,000","6,346,000","84,000","-435,000","-14,396,000","15,667,000","4,295,000","-1,369,000","-16,818,000","13,770,000","-2,002,000","-4,255,000","-9,045,000","11,240,000","-3,940,000","-958,000","-4,602,000","-589,000","8,581,000","-663,000","-2,742,000","-7,221,000","11,474,000","-2,511,000","-5,865,000","1,416,000","5,985,000","1,559,000","-4,673,000","-172,000","4,768,000","7,056,000","-1,702,000","-4,247,000","3,260,000","10,647,000","-8,233,000","2,543,000","8,337,000","286,000","-7,008,000","-1,543,000","10,775,000","326,000","-8,300,000","-7,736,000","-2,986,000","-9,134,000","3,314,000","-801,000","-6,335,000","1,049,000","-5,652,000","4,401,000"
				ChangesInAccountReceivables,"-21,833,000","-5,931,000","-274,000","-3,470,000","-12,158,000","-4,613,000","-3,346,000","-221,000","18,637,000","11,757,000","8,974,000","3,971,000","-6,029,000","-8,642,000","11,355,000","1,836,000","810,000","-13,096,000","8,716,000","1,303,000","3,731,000","-10,575,000","6,346,000","84,000","-435,000","-14,396,000","15,667,000","4,295,000","-1,369,000","-16,818,000","13,770,000","-2,002,000","-4,255,000","-9,045,000","11,240,000","-3,940,000","-958,000","-4,602,000","-589,000","8,581,000","-663,000","-2,742,000","-7,221,000","11,477,000","-2,525,000","-5,892,000","1,423,000","5,988,000","1,532,000","-4,674,000","-189,000","4,755,000","7,032,000","-1,695,000","-4,243,000","3,287,000","9,587,000","-8,027,000","6,463,000","-1,349,000","20,171,000","-16,745,000","-1,381,000","2,427,000","302,000","-9,672,000","-18,347,000","7,235,000","-37,676,000","5,916,000","14,126,000",,,,
			ChangeInInventory,,,,,"-709,000","-869,000",,,,,,,,,"44,000","126,000","-1,000","-52,000","-87,000","49,000","17,000","5,000","14,000","-58,000","45,000","39,000","-32,000","-13,000","21,000","68,000","-100,000","11,000","60,000","129,000","-176,000","72,000","35,000","1,593,000","-164,000","-63,000","-14,000","-30,000","-191,000","-109,000","-12,000","-4,000","-206,000","-124,000","116,000","51,000","-133,000","-32,000","298,000","157,000","-66,000","-127,000","297,000","-97,000","-36,000","-84,000","1,000","15,000","-84,000","178,000","-342,000","-12,000","-312,000","-175,000","52,000","128,000","-17,000","75,000","-102,000","31,000","-94,000"
			ChangeInPrepaidAssets,"622,000","-136,000","3,210,000","-7,654,000","5,202,000","-776,000","3,588,000","-6,372,000","6,694,000","-247,000","357,000","-6,322,000","6,709,000","-2,131,000","-678,000","1,000,000","3,273,000","-3,523,000","-1,807,000","-2,817,000","5,191,000","-2,387,000","1,049,000","-2,434,000","4,091,000","-1,729,000","42,000","772,000","2,399,000","-1,768,000","-2,320,000","-614,000","6,344,000","-289,000","-1,561,000","-3,864,000","7,608,000","541,000","-1,128,000","-9,723,000","-358,000","3,303,000","88,000","-2,594,000","3,656,000","1,408,000","3,375,000","-10,563,000","2,565,000","129,000","1,427,000","-1,798,000","3,181,000","-802,000","-704,000","-1,889,000","3,714,000","434,000","-52,000","-7,317,000","1,587,000","-966,000","-1,786,000","-3,032,000","3,757,000","1,029,000","-1,522,000","21,043,000","-18,078,000","-2,071,000","-6,303,000","-1,887,000","125,000","-110,000","-2,338,000"
			ChangeInPayablesAndAccruedExpense,"33,765,000","-2,294,000","-4,847,000","18,911,000","21,995,000","-10,420,000","2,111,000","10,322,000","3,432,000","-20,086,000","3,888,000","1,543,000","11,635,000","-13,774,000","-655,000","-4,162,000","14,490,000","-7,999,000","-1,542,000","3,517,000","6,926,000","-8,939,000","635,000","-1,470,000","356,000","901,000","-11,928,000","9,464,000","3,920,000","-5,002,000","-7,150,000","6,608,000","4,620,000","5,039,000","-7,800,000","6,881,000","8,498,000","-2,215,000","-7,077,000","4,365,000","10,647,000","-2,973,000","-2,610,000","8,594,000","-2,702,000","4,160,000","-22,606,000","8,474,000","4,390,000","9,821,000","-7,971,000","4,834,000","-2,711,000","-1,919,000","-12,522,000","-2,425,000","-3,826,000","-5,648,000","-4,874,000","9,742,000","2,626,000","5,286,000","949,000","-295,000","1,421,000","4,547,000","4,663,000","16,368,000","5,165,000","-8,638,000","-745,000","3,772,000","-777,000","-2,237,000","-2,264,000"
				ChangeInPayable,"33,487,000","3,319,000","-1,698,000","13,212,000","18,654,000","-8,463,000","1,142,000","9,420,000","5,729,000","-12,226,000","486,000","-44,000","8,330,000","-5,837,000","-3,606,000","-5,318,000","11,732,000","514,000","-5,209,000","984,000","3,773,000","-370,000","-2,526,000","-3,014,000","-1,675,000","7,691,000","-9,456,000","4,855,000","1,038,000","8,182,000","-8,202,000","2,346,000","479,000","12,650,000","-9,083,000","3,387,000","5,146,000","7,551,000","-8,485,000","889,000","8,408,000","1,467,000","-3,953,000","6,087,000","-3,429,000","6,313,000","-24,947,000","7,382,000","2,477,000","11,338,000","-8,624,000","3,995,000","-2,864,000","-986,000","-10,321,000","-2,991,000","-2,560,000","732,000","-5,276,000","7,344,000","-1,603,000","6,178,000","499,000","-1,351,000","-1,669,000","5,765,000","1,955,000","14,537,000","4,350,000","-6,430,000","-305,000","2,481,000","-2,071,000","-427,000","-4,077,000"
					ChangeInAccountPayable,"33,487,000","3,319,000","-1,698,000","13,212,000","18,654,000","-8,463,000","1,142,000","9,420,000","5,729,000","-12,226,000","486,000","-44,000","8,330,000","-5,837,000","-3,606,000","-5,318,000","11,732,000","514,000","-5,209,000","984,000","3,773,000","-370,000","-2,526,000","-3,014,000","-1,675,000","7,691,000","-9,456,000","4,855,000","1,038,000","8,182,000","-8,202,000","2,346,000","479,000","12,650,000","-9,083,000","3,387,000","5,146,000","7,551,000","-8,486,000","1,032,000","7,475,000","2,258,000","-4,540,000","5,460,000","-1,808,000","6,310,000","-23,609,000","8,421,000","2,441,000","11,446,000",,"5,406,000","-1,429,000","-1,209,000","-7,764,000","-4,108,000","5,963,000","-6,340,000","-5,991,000","10,711,000","2,583,000","3,921,000","-508,000","-1,421,000","527,000","5,199,000","8,669,000","14,648,000","5,624,000","-7,284,000","4,757,000",,,,
				ChangeInAccruedExpense,"278,000","-5,613,000","-3,149,000","5,699,000","3,341,000","-1,957,000","969,000","902,000","-2,297,000","-7,860,000","3,402,000","1,587,000","3,305,000","-7,937,000","2,951,000","1,156,000","2,758,000","-8,513,000","3,667,000","2,533,000","3,153,000","-8,569,000","3,161,000","1,544,000","2,031,000","-6,790,000","-2,472,000","4,609,000","2,882,000","-13,184,000","1,052,000","4,262,000","4,141,000","-7,611,000","1,283,000","3,494,000","3,352,000","-9,766,000","1,408,000","3,476,000","2,239,000","-4,440,000","1,343,000","2,507,000","727,000","-2,153,000","2,341,000","1,092,000","1,913,000","-1,517,000","653,000","839,000","153,000","-933,000","-2,201,000","566,000","-1,266,000","-6,380,000","402,000","2,398,000","4,229,000","-892,000","450,000","1,056,000","3,090,000","-1,218,000","2,708,000","1,831,000","815,000","-2,208,000","-440,000","1,291,000","1,294,000","-1,810,000","1,813,000"
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,743,000","-2,698,000","-23,926,000","-7,353,000","5,089,000","-2,929,000","-4,694,000","751,000","4,155,000","1,830,000","4,172,000","-8,027,000","6,463,000","-1,349,000","20,171,000","-16,745,000","-1,381,000","2,427,000","302,000","-9,672,000","-18,347,000","7,235,000","-37,676,000","5,916,000",,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,340,000","-5,991,000","10,711,000","2,583,000","3,921,000","-508,000","-1,421,000","527,000","5,199,000","8,669,000","14,648,000","5,624,000","-7,284,000",,,,,
			ChangeInOtherWorkingCapital,"-1,359,000","-346,000","-340,000","-335,000","-338,000","-331,000","-337,000","-330,000","-332,000","-261,000",,,,,,,,,"125,000","-136,000","-4,000","4,013,000","-221,000","2,087,000","7,583,000","8,176,000","7,986,000","-2,261,000","-3,302,000","6,113,000","12,346,000","1,189,000","-8,160,000","6,168,000","-9,000","-2,804,000","-9,175,000","732,000","-57,000","3,075,000","2,322,000","-4,686,000","1,277,000","-2,524,000","5,261,000","11,250,000",,"-5,697,000","-6,951,000","-6,920,000","17,000","46,000",,,"110,000",,,"13,544,000","2,419,000","-10,678,000","-4,500,000","2,673,000","2,387,000","-7,626,000","-5,085,000","2,736,000","4,830,000","-34,550,000","21,589,000","7,973,000","-9,458,000","9,920,000","52,000","2,076,000","4,188,000"
InvestingCashFlow,"-68,806,000","164,356,000","1,908,000","-29,165,000","-205,905,000","-6,526,000","82,485,000","62,109,000","-16,944,000","-13,862,000","28,320,000","-22,544,000","-28,406,000","-24,520,000","80,700,000","43,655,000","-65,661,000","97,672,000","-33,388,000","-193,867,000","-11,586,000","92,722,000","-42,158,000","-46,781,000","-14,104,000","-49,120,000","472,401,000","8,017,000","-33,646,000","-47,419,000","-33,896,000","-284,397,000","-55,492,000","-32,949,000","-293,718,000","-63,782,000","-36,050,000","22,200,000","-34,499,000","-72,858,000","-62,661,000","-23,682,000","62,029,000","-16,485,000","-157,518,000","-137,145,000","-49,891,000","-131,159,000","-11,928,000","-10,334,000","-9,794,000","-1,276,000","38,289,000","-8,574,000","-14,783,000","308,903,000","-21,692,000","-26,614,000","9,724,000","-22,089,000","19,438,000","-324,359,000","-111,121,000","92,889,000","-232,371,000","-250,092,000","-245,986,000","-245,996,000","-441,798,000","-13,705,000","2,293,000","-5,547,000","-24,137,000","-18,378,000","56,597,000"
	CashFlowFromContinuingInvestingActivities,"-68,806,000","164,356,000","1,908,000","-29,165,000","-205,905,000","-6,526,000","82,485,000","62,109,000","-16,944,000","-13,862,000","28,320,000","-22,544,000","-28,406,000","-24,520,000","80,700,000","43,655,000","-65,661,000","97,672,000","-33,388,000","-193,867,000","-11,586,000","92,722,000","-42,158,000","-46,781,000","-14,104,000","-49,120,000","472,401,000","8,017,000","-33,646,000","-47,419,000","-33,896,000","-284,397,000","-55,492,000","-32,949,000","-293,718,000","-63,782,000","-36,050,000","22,200,000","-34,499,000","-72,858,000","-62,661,000","-23,682,000","62,029,000","-16,485,000","-157,518,000","-137,145,000","-49,891,000","-131,159,000","-11,928,000","-10,334,000","-9,794,000","-1,276,000","38,289,000","-8,574,000","-14,783,000","308,903,000","-21,692,000","-26,614,000","9,724,000","-22,089,000","19,438,000","-324,359,000","-111,121,000","92,889,000","-232,371,000","-250,092,000","-245,986,000","-245,996,000","-441,798,000","-13,705,000","2,293,000","-5,547,000","-24,137,000","-18,378,000","56,597,000"
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-72,113,000","-53,891,000","-24,275,000","87,007,000","-17,660,000","-153,312,000","-134,723,000","-50,345,000","-131,863,000","-4,498,000","-12,625,000","-10,597,000","335,000","41,458,000","-11,228,000","-12,459,000","-51,628,000","330,910,000","-31,820,000","5,474,000","-27,246,000","-6,689,000","-324,291,000","-582,875,000","631,933,000","-228,985,000","-250,092,000","-245,986,000","-266,014,000","-421,780,000","-13,705,000","2,293,000","-5,547,000","-24,137,000","-18,378,000","56,597,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-118,465,000","-53,891,000","-24,286,000","127,009,000","-17,733,000","-193,199,000","-134,765,000","-50,347,000","-131,924,000","-4,498,000","-12,625,000","-10,618,000","-7,428,000","-12,247,000","-13,812,000","-14,093,000","-51,603,000","-27,876,000","-31,820,000","-32,394,000","-27,246,000","-154,549,000","-324,291,000","-45,909,000","-36,958,000","-228,985,000","-275,885,000","-249,534,000","-266,713,000","-448,945,000","-13,705,000","-18,479,000","-13,761,000","-53,507,000","-18,378,000","-29,456,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,352,000","0","11,000",,"73,000","39,887,000","42,000","2,000","61,000","0","0","21,000","7,763,000","53,705,000","2,584,000","1,634,000","-25,000",,,"37,868,000","0","147,860,000","0","-536,966,000","668,891,000","0","25,793,000","3,548,000","699,000",,,"20,772,000","8,214,000",,,"86,053,000"
