name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989
OperatingCashFlow,"302,300,000","-5,900,000","99,600,000","121,500,000","87,100,000","49,500,000","125,500,000","120,300,000","86,900,000","102,700,000","137,300,000","140,600,000","112,300,000","18,300,000","112,400,000","106,000,000","101,800,000","42,500,000","56,900,000","86,100,000","98,400,000","50,500,000","111,200,000","154,100,000","116,100,000","58,200,000","113,900,000","131,500,000","118,200,000","17,500,000","71,100,000","81,800,000","99,500,000","45,800,000","66,500,000","81,200,000","91,300,000","66,000,000","75,500,000","71,800,000","135,900,000","68,500,000","89,030,000","66,690,000","53,375,000","56,201,000","26,801,000","48,860,000","55,362,000","44,365,000","79,351,000","110,083,000","106,887,000","18,598,000","-4,384,000","42,298,000","81,419,000","34,866,000","32,309,000","68,207,000","89,703,000","10,407,000","40,738,000","16,580,000","38,482,000","-2,252,000","46,880,000","31,574,000","34,596,000","-839,000","624,000","21,229,000","11,646,000","4,665,000","18,976,000","19,704,000","13,856,000","6,429,000","6,899,000","14,963,000","22,525,000","10,022,000","17,488,000","28,404,000","21,422,000","14,455,000","14,463,000","10,351,000","14,653,000","12,622,000","14,900,000","25,400,000","20,000,000","10,000,000","19,700,000","20,200,000","7,500,000","3,000,000","22,500,000","24,500,000","19,800,000","12,000,000","16,200,000","10,800,000","13,400,000","13,300,000","5,100,000","9,300,000","12,500,000","8,800,000","3,900,000","8,700,000","6,100,000","8,900,000","6,400,000","5,700,000","7,600,000","4,700,000","6,900,000","6,800,000","8,500,000","400,000","4,400,000","4,000,000","6,600,000","5,100,000","1,700,000","4,300,000","5,000,000","7,000,000","8,300,000","6,100,000"
	CashFlowFromContinuingOperatingActivities,"302,300,000","-5,900,000","99,600,000","121,500,000","87,100,000","49,500,000","125,500,000","120,300,000","86,900,000","102,700,000","137,300,000","140,600,000","112,300,000","18,300,000","112,400,000","106,000,000","101,800,000","42,500,000","56,900,000","86,100,000","98,400,000","50,500,000","111,200,000","154,100,000","116,100,000","58,200,000","113,900,000","131,500,000","118,200,000","17,500,000","71,100,000","81,800,000","99,500,000","45,800,000","66,500,000","81,200,000","91,300,000","66,000,000","75,500,000","71,800,000","135,900,000","68,500,000","89,030,000","66,690,000","53,375,000","56,201,000","26,801,000","48,860,000","55,362,000","44,365,000","79,351,000","110,083,000","106,887,000","18,598,000","-4,384,000","42,298,000","81,419,000","34,866,000","32,309,000","68,207,000","89,703,000","10,407,000","40,738,000","16,580,000","38,482,000","-2,252,000","46,880,000","31,574,000","34,596,000","-839,000","624,000","21,229,000","11,646,000","4,665,000","18,976,000","19,704,000","13,856,000","6,429,000","6,899,000","14,963,000","22,525,000","10,022,000","17,488,000","28,404,000","21,422,000","14,455,000","14,463,000","10,351,000","14,653,000","12,622,000","14,900,000","25,400,000","20,000,000","10,000,000","19,700,000","20,200,000","7,500,000","3,000,000","22,500,000","24,500,000","19,800,000","12,000,000","16,200,000","10,800,000","13,400,000","13,300,000","5,100,000","9,300,000","12,500,000","8,800,000","3,900,000","8,700,000","6,100,000","8,900,000","6,400,000","5,700,000","7,600,000","4,700,000","6,900,000","6,800,000","8,500,000","400,000","4,400,000","4,000,000","6,600,000","5,100,000","1,700,000","4,300,000","5,000,000","7,000,000","8,300,000","6,100,000"
		NetIncomeFromContinuingOperations,"272,900,000","127,100,000","-3,200,000","71,100,000","81,200,000","67,000,000","51,500,000","66,300,000","29,300,000","46,700,000","37,600,000","50,800,000","67,400,000","86,800,000","56,500,000","52,700,000","67,300,000","59,300,000","52,600,000","63,600,000","54,300,000","47,600,000","47,100,000","61,100,000","58,400,000","42,700,000","-18,600,000","64,300,000","64,900,000","37,900,000","-115,800,000","48,800,000","58,100,000","45,000,000","-32,800,000","54,500,000","53,600,000","50,700,000","30,900,000","55,200,000","64,300,000","49,900,000","33,718,000","47,494,000",,,"26,161,000","45,880,000","42,775,000","39,868,000","35,510,000","31,672,000","17,521,000","13,976,000","21,438,000","36,906,000","38,076,000","32,167,000","24,042,000","31,239,000","36,253,000","26,813,000","22,969,000","29,740,000","33,309,000","23,788,000","20,309,000","18,517,000","18,445,000","12,286,000","7,019,000","8,927,000","7,629,000","6,860,000","6,145,000","6,510,000","6,483,000","6,068,000","4,582,000","7,111,000","7,037,000","5,788,000","3,761,000","4,703,000","5,284,000","5,842,000","6,448,000","8,444,000","9,465,000","9,414,000","9,800,000","9,500,000","9,700,000","9,100,000","10,500,000","10,400,000","11,700,000","10,400,000","10,500,000","9,900,000","10,800,000","7,700,000","7,400,000","7,400,000","8,700,000","8,800,000","8,600,000","8,400,000","8,400,000","7,400,000","6,800,000","6,100,000","5,600,000","4,600,000","4,100,000","3,600,000","3,600,000","3,100,000","2,900,000","2,400,000","2,400,000","1,800,000","1,500,000","600,000","1,600,000","1,800,000","2,400,000","2,500,000","3,000,000","2,800,000","2,900,000","2,300,000"
		OperatingGainsLosses,"12,000,000","-300,000","1,300,000","11,100,000","-100,000","600,000","300,000","1,300,000","700,000","600,000","-1,900,000","1,500,000","-3,900,000","-41,100,000","-2,400,000","17,800,000","2,200,000","200,000","-500,000","-1,700,000","3,700,000","-200,000","200,000","-100,000","-11,200,000","600,000","600,000","1,100,000","600,000","1,600,000","-2,100,000","2,100,000","100,000","100,000","1,900,000","-200,000","300,000",,"-700,000","-300,000","-100,000","-1,300,000","-250,000","-6,101,000","301,000","187,000","208,000","3,083,000",,,"4,929,000","334,000","0","-91,000","-2,749,000","936,000","1,269,000","668,000","1,262,000","662,000","688,000","859,000","2,977,000","-31,000","-2,709,000","859,000","3,115,000",,,"-135,000","1,645,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfBusiness,,,"0","0","0","0","0","0","0","-100,000","500,000","200,000","-4,200,000","-41,200,000","0","0",,"0","0","0","3,900,000","-100,000","0","0","-11,600,000",,"0","0",,,"0","1,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000","100,000","100,000","1,900,000","-200,000","300,000","0","-700,000","-300,000","-100,000","-1,300,000",,,"301,000","187,000","208,000","3,083,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetForeignCurrencyExchangeGainLoss,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","1,500,000","10,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-11,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"216,700,000","77,900,000","77,800,000","30,500,000","30,500,000","31,800,000","32,600,000","32,900,000","33,300,000","32,600,000","34,100,000","33,900,000","32,200,000","34,300,000","36,100,000","35,300,000","36,200,000","34,800,000","34,100,000","34,300,000","34,400,000","34,400,000","38,800,000","37,600,000","38,900,000","40,100,000","39,300,000","42,000,000","42,200,000","35,900,000","35,100,000","35,600,000","35,200,000","32,800,000","33,400,000","31,700,000","31,800,000","31,600,000","31,000,000","31,900,000","32,200,000","30,900,000","28,528,000","26,084,000","22,027,000","21,599,000","18,580,000","18,390,000","18,874,000","17,025,000","18,571,000","16,780,000","18,516,000","15,277,000","16,473,000","14,917,000","16,059,000","14,152,000","16,274,000","9,978,000","10,484,000","9,883,000","11,847,000","9,009,000","8,711,000","8,115,000","9,804,000","8,978,000","9,846,000","8,999,000","4,639,000","5,943,000","5,805,000","5,226,000","5,123,000","5,704,000","5,651,000","5,594,000","5,897,000","5,539,000","6,032,000","5,706,000","8,240,000","7,671,000","7,852,000","8,035,000","8,031,000","5,813,000","5,874,000","5,831,000","5,800,000","5,800,000","5,700,000","5,800,000","4,300,000","5,800,000","5,900,000","6,000,000","5,300,000","5,400,000","5,500,000","2,700,000","2,400,000","2,800,000","2,800,000","2,600,000","1,900,000","2,900,000","2,600,000","2,800,000","2,300,000","2,300,000","2,000,000","2,400,000","2,000,000","2,500,000","2,100,000","2,100,000","1,800,000","2,000,000","1,900,000","1,300,000","1,200,000","1,200,000","1,100,000","1,000,000","1,000,000","900,000","900,000","1,200,000","1,100,000","900,000"
			DepreciationAndAmortization,"216,700,000","77,900,000","77,800,000","30,500,000","30,500,000","31,800,000","32,600,000","32,900,000","33,300,000","32,600,000","34,100,000","33,900,000","32,200,000","34,300,000","36,100,000","35,300,000","36,200,000","34,800,000","34,100,000","34,300,000","34,400,000","34,400,000","38,800,000","37,600,000","38,900,000","40,100,000","39,300,000","42,000,000","42,200,000","35,900,000","35,100,000","35,600,000","35,200,000","32,800,000","33,400,000","31,700,000","31,800,000","31,600,000","31,000,000","31,900,000","32,200,000","30,900,000","28,528,000","26,084,000","22,027,000","21,599,000","18,580,000","18,390,000","18,874,000","17,025,000","18,571,000","16,780,000","18,516,000","15,277,000","16,473,000","14,917,000","16,059,000","14,152,000","16,274,000","9,978,000","10,484,000","9,883,000","11,847,000","9,009,000","8,711,000","8,115,000","9,804,000","8,978,000","9,846,000","8,999,000","4,639,000","5,943,000","5,805,000","5,226,000","5,123,000","5,704,000","5,651,000","5,594,000","5,897,000","5,539,000","6,032,000","5,706,000","8,240,000","7,671,000","7,852,000","8,035,000","8,031,000","5,813,000","5,874,000","5,831,000","5,800,000","5,800,000","5,700,000","5,800,000","4,300,000","5,800,000","5,900,000","6,000,000","5,300,000","5,400,000","5,500,000","2,700,000","2,400,000","2,800,000","2,800,000","2,600,000","1,900,000","2,900,000","2,600,000","2,800,000","2,300,000","2,300,000","2,000,000","2,400,000","2,000,000","2,500,000","2,100,000","2,100,000","1,800,000","2,000,000","1,900,000","1,300,000","1,200,000","1,200,000","1,100,000","1,000,000","1,000,000","900,000","900,000","1,200,000","1,100,000","900,000"
