name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009
TotalAssets,"2,233,284,000","2,011,011,000","2,100,016,000","1,983,075,000","1,950,417,000","1,935,958,000","1,954,950,000","1,943,074,000","1,776,399,000","1,949,889,000","1,688,687,000","1,725,550,000","1,807,230,000","1,683,429,000","1,665,292,000","1,650,783,000","1,643,330,000","1,641,565,000","1,628,062,000","1,649,487,000","1,783,912,000","1,650,547,000","1,682,366,000","1,660,876,000","1,638,635,000","1,620,300,000","1,666,994,000","1,728,678,000","1,672,406,000","1,686,334,000","1,717,242,000","1,706,101,000","1,710,009,000","1,708,442,000","1,255,788,000","1,452,087,000","1,462,711,000","1,430,403,000","1,200,160,000","1,219,883,000","1,059,807,000","1,079,431,000","1,286,143,000","1,400,502,000","1,356,058,000","1,291,791,000","1,270,337,000","916,389,000","928,743,000","885,421,000"
TotalLiabilitiesNetMinorityInterest,"1,406,867,000","1,168,730,000","1,246,526,000","1,125,629,000","1,094,211,000","1,083,935,000","1,103,857,000","1,093,271,000","963,315,000","1,044,009,000","763,317,000","796,570,000","880,554,000","764,258,000","737,700,000","723,994,000","719,004,000","719,960,000","706,879,000","728,563,000","865,146,000","732,040,000","764,803,000","752,033,000","748,068,000","737,602,000","753,124,000","797,907,000","741,925,000","749,766,000","768,538,000","753,178,000","737,680,000","712,805,000","269,657,000","443,784,000","428,198,000","552,130,000","322,557,000","394,960,000","229,673,000","273,490,000","512,396,000","554,243,000","501,876,000","464,797,000","537,740,000","187,553,000","198,364,000","187,518,000"
TotalEquityGrossMinorityInterest,"826,417,000","842,281,000","853,490,000","857,446,000","856,206,000","852,023,000","851,093,000","849,803,000","813,084,000","905,880,000","925,370,000","928,980,000","926,676,000","919,171,000","927,592,000","926,789,000","924,326,000","921,605,000","921,183,000","920,924,000","918,766,000","918,507,000","917,563,000","908,843,000","890,567,000","882,698,000","913,870,000","930,771,000","930,481,000","936,568,000","948,704,000","952,923,000","972,329,000","995,637,000","986,131,000","1,008,303,000","1,034,513,000","878,273,000","877,603,000","824,923,000","830,134,000","805,941,000","773,747,000","846,259,000","854,182,000","826,994,000","732,597,000","728,836,000","730,379,000","697,903,000"
	StockholdersEquity,"826,417,000","842,281,000","853,490,000","857,446,000","856,206,000","852,023,000","851,093,000","849,803,000","813,084,000","905,880,000","925,370,000","928,980,000","926,676,000","919,171,000","927,592,000","926,789,000","924,326,000","921,605,000","921,183,000","920,924,000","918,766,000","918,507,000","917,563,000","908,843,000","890,567,000","882,698,000","913,870,000","930,771,000","930,481,000","936,568,000","948,704,000","952,923,000","972,329,000","995,637,000","986,131,000","1,008,303,000","1,034,513,000","878,273,000","877,603,000","824,923,000","830,134,000","805,941,000","773,747,000","846,259,000","854,182,000","826,994,000","732,597,000","728,836,000","730,379,000","697,903,000"
		CapitalStock,"423,000","423,000","423,000","423,000","423,000","423,000","423,000","423,000","423,000","423,000","423,000","423,000","423,000","423,000","423,000","423,000","423,000","423,000","423,000","423,000","422,000","422,000","422,000","422,000","422,000","425,000","425,000","425,000","425,000","425,000","425,000","425,000","434,000","442,000","443,000","450,000","450,000","387,000","387,000","366,000","366,000","366,000","365,000","364,000","364,000","364,000","331,000","330,000","329,000",
			CommonStock,"423,000","423,000","423,000","423,000","423,000","423,000","423,000","423,000","423,000","423,000","423,000","423,000","423,000","423,000","423,000","423,000","423,000","423,000","423,000","423,000","422,000","422,000","422,000","422,000","422,000","425,000","425,000","425,000","425,000","425,000","425,000","425,000","434,000","442,000","443,000","450,000","450,000","387,000","387,000","366,000","366,000","366,000","365,000","364,000","364,000","364,000","331,000","330,000","329,000",
		AdditionalPaidInCapital,"936,999,000","936,999,000","962,481,000","962,481,000","962,481,000","962,481,000","988,792,000","988,792,000","988,792,000","988,792,000","992,438,000","992,438,000","992,438,000","992,438,000","991,340,000","991,340,000","991,340,000","991,340,000","990,011,000","990,011,000","989,732,000","989,732,000","990,586,000","990,586,000","990,586,000","993,991,000","991,963,000","991,963,000","991,963,000","991,963,000","1,071,484,000","1,071,484,000","1,090,979,000","1,110,545,000","1,111,468,000","1,126,441,000","1,125,634,000","978,279,000","974,507,000","928,891,000","929,559,000","928,180,000","929,885,000","928,553,000","926,991,000","926,991,000","670,783,000","668,131,000","666,371,000",
		RetainedEarnings,"-111,005,000","-95,141,000","-109,414,000","-105,458,000","-106,698,000","-110,881,000","-138,122,000","-139,412,000","-176,131,000","-83,335,000","-67,491,000","-63,881,000","-66,185,000","-73,690,000","-8,862,000","-9,951,000","-11,789,000","-13,319,000","-12,831,000","-13,242,000","-12,416,000","-11,847,000","-12,838,000","-12,943,000","-15,577,000","-15,592,000","-12,188,000","-12,190,000","-11,195,000","-8,599,000","-18,885,000","-18,258,000","-17,404,000","-17,344,000","-10,009,000","-13,875,000","-6,127,000","-4,662,000","-35,190,000","-34,604,000","-9,213,000","2,245,000","-18,800,000","-19,710,000","-4,225,000","-1,545,000","-4,356,000","8,850,000","5,792,000",
		GainsLossesNotAffectingRetainedEarnings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-62,101,000","-69,730,000","-90,578,000","-106,471,000","-137,703,000","-62,948,000","-68,948,000","-88,275,000","65,839,000","51,525,000","57,887,000",
			UnrealizedGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-62,101,000","-69,730,000","-90,578,000","-106,471,000","-137,703,000","-62,948,000","-56,774,000","-88,275,000","65,839,000","51,525,000","57,887,000",
