name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
		Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,335,769,000","1,223,638,000","1,155,443,000",,"705,398,000","499,434,000","265,933,000",,"138,389,000","93,123,000","55,566,000","37,329,000","32,937,000",,"33,299,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"419,134,000","323,818,000","305,091,000","294,837,000","273,527,000","203,042,000","209,218,000","204,752,000","214,350,000","180,999,000","187,865,000","184,039,000","177,460,000",,,,,,,,,,,,,,,,,,,,,,"30,522,000","32,064,000","57,254,000","59,929,000","33,152,000","48,510,000","53,013,000","56,007,000","77,146,000","59,811,000","74,597,000","62,217,000","59,322,000","33,837,000","57,642,000","29,624,000","22,618,000","26,101,000","22,167,000","26,539,000","25,256,000","22,492,000","14,182,000","13,099,000","13,631,000","12,329,000","15,999,000","14,198,000","12,175,000","12,011,000","10,029,000","13,100,000","6,628,000","8,916,000","6,809,000","2,741,000","7,421,000","4,636,000","2,215,000","3,510,000","2,900,000","3,028,000","2,066,000","3,056,000","2,186,000","2,467,000","2,095,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,706,000","5,594,000","5,542,000","5,617,000","7,023,000","3,339,000","3,277,000","2,254,000","2,809,000","3,179,000","3,191,000","3,155,000","4,654,000","6,832,000","12,090,000","13,666,000",,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,706,000","5,594,000","5,542,000","5,617,000","7,023,000","3,339,000","3,277,000","2,254,000","2,809,000","3,179,000","3,191,000","3,155,000","4,654,000","6,832,000","12,090,000","13,666,000",,,,,,,,,,,,,,,
		OtherCurrentAssets,"845,285,000","913,883,000","801,665,000","756,687,000","623,240,000","742,169,000","620,082,000","640,471,000",,"1,160,067,000","238,707,000","196,837,000","209,935,000","5,899,652,000","5,662,447,000","5,440,532,000","5,223,910,000","4,847,179,000","4,638,879,000","4,535,883,000","4,319,101,000","3,986,509,000","3,850,637,000","3,552,690,000","3,471,365,000","3,121,125,000","2,960,071,000","2,803,752,000","2,581,348,000","2,331,973,000","2,156,663,000","1,954,015,000","1,918,541,000","1,858,358,000","1,683,769,000","1,458,148,000","1,473,974,000","1,432,784,000","57,742,000","52,294,000","45,759,000","977,039,000","41,797,000","33,792,000","38,351,000","228,363,000","37,723,000","35,173,000",,"23,818,000","18,239,000","55,900,000","17,383,000","32,020,000","18,268,000","19,859,000","13,208,000","16,037,000","15,697,000","17,110,000","19,100,000","10,635,000","9,524,000","9,545,000","5,436,000","4,669,000","3,404,000","2,517,000","1,405,000","10,144,000","1,334,000","641,000","541,000","245,000","295,000","232,000","796,000","409,000","1,551,000","765,000","2,099,000"
	TotalNonCurrentAssets,"37,232,889,000","36,514,838,000","33,324,070,000","31,366,693,000","30,015,506,000","29,518,779,000","28,796,063,000","28,611,142,000","28,612,129,000","27,797,208,000","25,613,953,000","24,294,182,000","23,049,725,000","16,280,265,000","14,636,248,000","13,316,648,000","12,335,221,000","11,342,768,000","10,566,192,000","9,816,438,000","8,698,766,000","7,866,319,000","7,153,445,000","6,206,589,000","5,718,438,000","4,771,031,000","4,346,554,000","4,054,351,000","3,701,570,000","3,116,182,000","2,954,847,000","2,657,442,000","2,461,322,000","2,353,800,000","2,052,047,000","1,910,429,000","1,806,189,000","1,727,099,000","1,583,815,000","1,340,505,000","1,421,718,000","1,238,339,000","771,445,000","601,249,000","368,586,000","341,100,000","278,036,000","252,754,000","268,755,000","268,721,000","257,169,000","249,429,000","263,798,000","256,499,000","281,624,000","286,869,000","259,516,000","230,488,000","205,879,000","201,730,000","198,837,000","180,361,000","155,500,000","142,622,000","137,625,000","120,990,000","86,384,000","86,323,000","79,546,000","64,447,000","59,068,000","45,472,000","42,275,000","37,066,000","31,262,000","30,480,000","22,435,000","23,455,000","21,632,000","22,867,000","24,875,000"
		NetPPE,"1,383,763,000","1,323,453,000","1,220,114,000","1,107,437,000","1,015,419,000","960,183,000","828,118,000","751,941,000","650,455,000","565,221,000","481,992,000","452,399,000","434,372,000","418,281,000","371,152,000","349,646,000","341,932,000","319,404,000","322,421,000","309,831,000","275,083,000","250,395,000","191,876,000","162,864,000","166,254,000","173,412,000","181,268,000","171,396,000","145,816,000","149,875,000","144,147,000","141,715,000","133,473,000","133,605,000","127,263,000","127,931,000","129,319,000","131,681,000","133,603,000","124,644,000","128,197,000","136,353,000","143,993,000","136,948,000","134,800,000","128,570,000","125,057,000","123,292,000","127,165,000","131,653,000","122,119,000","120,346,000","123,817,000","124,948,000","128,541,000","256,481,000","86,997,000","77,326,000","71,616,000","67,355,000","64,452,000","55,503,000","43,164,000","98,639,000","40,088,000","40,213,000","30,415,000","27,410,000","23,635,000","18,728,000","13,649,000","11,053,000","10,328,000","9,772,000","25,027,000","23,461,000","14,588,000","15,592,000","12,940,000","12,843,000","14,128,000"
			GrossPPE,"2,073,895,000","1,939,759,000","1,813,485,000","1,660,402,000","1,535,963,000","1,454,973,000","1,302,303,000","1,212,147,000","1,087,011,000","981,226,000","884,596,000","837,511,000","805,395,000","786,800,000","727,115,000","689,942,000","679,798,000","641,218,000","644,222,000","615,881,000","566,683,000","544,604,000","505,958,000","474,209,000","471,501,000","470,758,000","472,305,000","453,169,000","423,055,000","414,691,000","396,554,000","386,805,000","368,104,000","357,196,000","344,419,000","347,704,000","337,751,000","336,037,000","329,833,000","310,298,000","306,284,000","306,038,000","305,345,000","288,141,000","276,510,000","265,149,000",,"276,304,000","270,977,000","265,947,000",,,"231,441,000","223,786,000","218,291,000","337,660,000","153,228,000","143,557,000","116,959,000","112,698,000","109,795,000","100,846,000","75,574,000","131,049,000","72,498,000","72,623,000","53,892,000","50,887,000","47,112,000","42,205,000","33,202,000","30,606,000","29,881,000","29,325,000","118,089,000","104,200,000","85,935,000","80,319,000","67,356,000","62,596,000","59,894,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0",,,,"0","0","0",,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0"
				LandAndImprovements,"82,381,000","82,381,000","57,386,000","56,066,000","51,154,000","50,700,000","13,560,000","13,560,000","6,125,000","6,125,000","6,125,000","6,125,000","6,125,000","6,125,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,"48,625,000","48,123,000","48,060,000","48,007,000","43,840,000","42,717,000","41,894,000","41,896,000","34,459,000","33,141,000","32,950,000","32,787,000","32,787,000","73,468,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000","40,681,000",,"40,681,000",,"40,681,000",,,,"33,124,000","32,531,000","72,727,000",,"18,440,000",,,,"14,389,000",,,,"2,866,000",,,,"2,482,000",,,,"2,046,000",,,,"1,636,000",,,"1,634,000"
				MachineryFurnitureEquipment,"290,650,000","283,213,000","280,407,000","259,425,000","253,593,000","255,447,000","249,972,000","246,596,000","241,320,000","242,875,000","193,819,000","185,971,000","171,251,000","127,919,000","118,275,000","108,451,000","107,445,000","79,256,000","76,703,000","74,678,000","41,899,000","32,185,000","32,255,000","31,330,000","32,192,000","30,914,000","35,967,000","25,825,000","26,707,000","25,758,000","200,755,000","185,523,000","168,595,000","160,317,000","147,803,000","151,084,000","145,601,000","141,474,000","197,091,000","224,055,000","183,587,000","220,062,000","219,542,000","206,075,000","163,844,000","171,056,000",,"119,307,000",,"175,013,000",,,,"123,520,000","151,611,000","103,816,000",,"84,607,000",,,,"58,092,000",,,,"43,430,000",,,,"25,131,000",,,,"19,411,000",,,,"19,888,000",,,"2,102,000"
				OtherProperties,"448,608,000","380,452,000","356,953,000","323,771,000","289,813,000","283,014,000","264,358,000","258,875,000","249,440,000","243,565,000","284,635,000","284,678,000","282,584,000","277,712,000","281,141,000","273,964,000","285,668,000","283,166,000","294,184,000","283,599,000","274,482,000","255,497,000","283,205,000","281,651,000","280,029,000","282,525,000","280,061,000","275,075,000","278,196,000","278,418,000","89,144,000","94,109,000","96,180,000","96,361,000","98,539,000","99,153,000","99,402,000","100,207,000","38,450,000",,"36,313,000",,,,"27,911,000",,,"65,369,000",,,,,,"63,184,000","29,855,000","156,272,000",,"22,058,000",,,,"16,883,000",,,,"13,061,000",,,,"10,094,000",,,,"7,868,000",,,,"58,795,000",,,"56,158,000"
				ConstructionInProgress,"220,422,000","282,248,000","262,367,000","373,559,000","366,056,000","298,558,000","345,347,000","272,875,000","194,019,000","100,521,000","43,437,000","23,761,000","18,290,000","19,548,000","13,726,000","28,902,000","12,885,000","8,267,000","14,412,000","11,409,000","11,235,000","108,296,000","40,997,000","12,273,000","8,747,000","8,845,000","12,483,000","50,135,000","17,641,000","12,495,000","10,814,000","12,149,000","9,584,000","8,643,000","7,715,000","9,947,000","6,145,000","8,282,000","10,443,000","2,554,000","466,000","822,000","4,095,000","1,947,000","5,720,000","16,882,000",,"15,054,000",,"15,097,000",,,,"3,958,000","4,294,000","4,845,000",,"18,452,000",,,,"11,482,000",,,,"13,266,000",,,,"4,498,000",,,,,,,,,,,
				Leases,"983,209,000","863,342,000","808,312,000","599,574,000","531,507,000","524,537,000","387,172,000","378,345,000","361,648,000","354,999,000","323,630,000","304,189,000","294,358,000","282,028,000","273,292,000","237,944,000","233,119,000","229,848,000","218,242,000","205,514,000","198,386,000","107,945,000","108,820,000","108,274,000","109,852,000","107,793,000","103,113,000","61,453,000","59,830,000","57,339,000","55,160,000","54,343,000","53,064,000","51,194,000","49,681,000","46,839,000","45,922,000","45,393,000","43,168,000","43,008,000","45,237,000","44,473,000","41,027,000","39,438,000","38,354,000","36,530,000",,"35,893,000",,"35,156,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-690,132,000","-616,306,000","-593,371,000","-552,965,000","-520,544,000","-494,790,000","-474,185,000","-460,206,000","-436,556,000","-416,005,000","-402,604,000","-385,112,000","-371,023,000","-368,519,000","-355,963,000","-340,296,000","-337,866,000","-321,814,000","-321,801,000","-306,050,000","-291,600,000","-294,209,000","-314,082,000","-311,345,000","-305,247,000","-297,346,000","-291,037,000","-281,773,000","-277,239,000","-264,816,000","-252,407,000","-245,090,000","-234,631,000","-223,591,000","-217,156,000","-219,773,000","-208,432,000","-204,356,000","-196,230,000","-185,654,000","-178,087,000","-169,685,000","-161,352,000","-151,193,000","-141,710,000","-136,579,000",,"-153,012,000","-143,812,000","-134,294,000",,,"-107,624,000","-98,838,000","-89,750,000","-81,179,000","-66,231,000","-66,231,000","-45,343,000","-45,343,000","-45,343,000","-45,343,000","-32,410,000","-32,410,000","-32,410,000","-32,410,000","-23,477,000","-23,477,000","-23,477,000","-23,477,000","-19,553,000","-19,553,000","-19,553,000","-19,553,000","-93,062,000","-80,739,000","-71,347,000","-64,727,000","-54,416,000","-49,753,000","-45,766,000"
		GoodwillAndOtherIntangibleAssets,"31,191,920,000","30,919,539,000","28,974,045,000","27,291,640,000","26,043,991,000","25,383,950,000","25,067,633,000","25,155,117,000","25,266,889,000","24,504,567,000","23,234,994,000","21,945,740,000","20,888,785,000","14,960,954,000","13,408,443,000","12,292,070,000","11,314,803,000","10,371,055,000","9,739,704,000","9,078,474,000","8,029,112,000","7,274,501,000","6,677,674,000","5,742,938,000","5,260,160,000","4,312,817,000","3,891,790,000","3,640,767,000","3,312,353,000","2,773,326,000","2,631,882,000","2,348,796,000","2,179,474,000","2,091,071,000","1,808,387,000","1,682,202,000","1,576,674,000","1,506,008,000","1,366,566,000","1,147,805,000","1,226,274,000",,"570,210,000","425,246,000","197,554,000",,"120,047,000","94,666,000","109,431,000","108,810,000","104,539,000","100,316,000",,,"122,558,000",,"145,361,000","132,455,000","114,254,000","113,902,000","114,137,000","105,877,000","93,007,000","1,019,000","74,440,000","457,000","469,000","127,000","507,000","961,000","1,415,000","1,868,000","2,322,000","2,948,000","3,704,000","4,477,000","5,285,000","6,094,000","6,902,000","7,710,000","8,424,000"
			OtherIntangibleAssets,"31,191,920,000","30,919,539,000","28,974,045,000","27,291,640,000","26,043,991,000","25,383,950,000","25,067,633,000","25,155,117,000","25,266,889,000","24,504,567,000","23,234,994,000","21,945,740,000","20,888,785,000","14,960,954,000","13,408,443,000","12,292,070,000","11,314,803,000","10,371,055,000","9,739,704,000","9,078,474,000","8,029,112,000","7,274,501,000","6,677,674,000","5,742,938,000","5,260,160,000","4,312,817,000","3,891,790,000","3,640,767,000","3,312,353,000","2,773,326,000","2,631,882,000","2,348,796,000","2,179,474,000","2,091,071,000","1,808,387,000","1,682,202,000","1,576,674,000","1,506,008,000","1,366,566,000","1,147,805,000","1,226,274,000",,"570,210,000","425,246,000","197,554,000",,"120,047,000","94,666,000","109,431,000","108,810,000","104,539,000","100,316,000",,,"122,558,000",,"145,361,000","132,455,000","114,254,000","113,902,000","114,137,000","105,877,000","93,007,000","1,019,000","74,440,000","457,000","469,000","127,000","507,000","961,000","1,415,000","1,868,000","2,322,000","2,948,000","3,704,000","4,477,000","5,285,000","6,094,000","6,902,000","7,710,000","8,424,000"
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,743,000","25,883,000","22,452,000","17,467,000","19,219,000","21,951,000","18,791,000","15,958,000","17,244,000","17,225,000","23,107,000","22,409,000","19,831,000","19,621,000","16,767,000","16,242,000","16,512,000","16,336,000","15,819,000","15,600,000","16,752,000","18,700,000","20,757,000","21,239,000",,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28,743,000","25,883,000","22,452,000","17,467,000","19,219,000","21,951,000","18,791,000","15,958,000","17,244,000","17,225,000","23,107,000","22,409,000","19,831,000","19,621,000","16,767,000","16,242,000","16,512,000","16,336,000","15,819,000","15,600,000","16,752,000","18,700,000","20,757,000","21,239,000",,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"4,657,206,000","4,271,846,000","3,129,911,000","2,967,616,000","2,956,096,000","3,174,646,000","2,900,312,000","2,704,084,000","2,694,785,000","2,727,420,000","1,896,967,000","1,896,043,000","1,726,568,000","901,030,000","856,653,000","674,932,000","678,486,000","652,309,000","504,067,000","428,133,000","394,571,000","341,423,000","283,895,000","300,787,000","292,024,000","284,802,000","273,496,000","242,188,000","243,401,000","192,981,000","178,818,000","166,931,000","148,375,000","129,124,000","116,397,000","100,296,000","100,196,000","89,410,000","83,646,000","1,215,861,000","1,293,521,000","1,101,986,000","28,499,000","13,172,000","211,334,000","195,063,000","13,713,000","12,845,000","122,799,000","12,300,000","13,267,000","11,542,000","116,874,000","109,142,000","10,694,000","10,767,000","10,391,000","4,465,000","3,497,000","4,137,000","4,429,000","3,381,000","2,577,000","24,264,000","2,340,000","59,081,000","55,500,000","58,786,000","55,404,000","44,758,000","44,004,000","32,551,000","29,625,000","24,346,000","2,531,000","2,542,000","2,562,000","1,769,000","1,790,000","2,314,000","2,323,000"
TotalLiabilitiesNetMinorityInterest,"27,786,865,000","28,735,415,000","27,425,240,000","27,107,098,000","27,238,934,000","28,215,119,000","28,289,220,000","27,840,528,000","26,650,616,000","26,393,555,000","24,080,206,000","24,065,791,000","21,515,574,000","20,735,635,000","18,356,576,000","18,166,937,000","16,132,067,000","15,430,786,000","13,624,179,000","13,404,723,000","11,385,413,000","10,906,810,000","9,818,372,000","9,177,673,000","8,945,041,000","7,979,445,000","7,748,949,000","7,622,786,000","7,331,412,000","5,198,943,000","5,053,455,000","4,716,117,000","4,569,748,000","4,079,002,000","3,696,955,000","3,375,129,000","3,550,370,000","3,223,217,000","3,091,993,000","2,790,064,000","2,817,057,000","2,426,386,000","1,573,206,000","1,236,659,000","814,466,000","691,903,000","578,308,000","517,332,000","501,558,000","480,591,000","259,929,000","267,622,000","282,366,000","270,791,000","258,166,000","256,561,000","230,245,000","216,271,000","189,759,000","168,219,000","192,906,000","194,568,000","163,591,000","146,358,000","155,145,000","138,429,000","99,630,000","104,195,000","101,469,000","95,510,000","90,817,000","82,287,000","77,708,000","63,304,000","54,003,000","52,059,000","44,565,000","41,174,000","35,596,000","31,200,000","135,612,000"
	CurrentLiabilities,"7,739,656,000","8,488,966,000","8,049,246,000","7,832,888,000","7,961,770,000","7,805,785,000","7,939,795,000","7,626,418,000","7,853,725,000","6,855,696,000","7,257,900,000","6,933,984,000","6,857,807,000","6,487,320,000","6,298,240,000","6,079,641,000","6,005,587,000","5,466,312,000","5,310,677,000","5,122,945,000","4,911,229,000","4,586,657,000","4,411,405,000","4,051,837,000","3,933,632,000","3,529,624,000","3,341,418,000","3,220,069,000","3,008,849,000","2,663,154,000","2,548,655,000","2,335,124,000","2,263,653,000","2,154,203,000","1,935,136,000","1,670,264,000","1,688,714,000","1,675,926,000","1,598,223,000","1,498,844,000","1,446,666,000","1,225,055,000","967,966,000","726,709,000","490,318,000","388,579,000","312,107,000","258,167,000","243,447,000","226,369,000","203,522,000","211,186,000","226,713,000","216,017,000","207,889,000","205,377,000","226,964,000","212,576,000","187,832,000","167,033,000","191,721,000","193,447,000","162,482,000","145,327,000","154,233,000","137,587,000","98,755,000","103,410,000","100,776,000","94,910,000","90,330,000","81,908,000","77,500,000","63,019,000","53,555,000","51,532,000","43,910,000","40,426,000","34,917,000","30,166,000","29,412,000"
