name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
OtherIncomeExpense,,"2,000,000","3,000,000","-2,000,000",,,"12,000,000","5,000,000","76,000,000","-1,000,000","0","-935,000,000","13,000,000","1,000,000","1,924,000","2,610,000","-6,000,000",,"666,000"
	SpecialIncomeCharges,,,,,,,"0","0",,,"1,000,000","-939,000,000","0","0","-757,000","0","-6,000,000","-1,000,000","0"
		RestructuringAndMergernAcquisition,,,,,,,,,,,,"0","0","0","757,000","0","6,000,000","1,000,000","0"
		ImpairmentOfCapitalAssets,,,,,,,"0","0",,,"-1,000,000","939,000,000",,,,"0",,,
	OtherNonOperatingIncomeExpenses,,"2,000,000","3,000,000","-2,000,000",,,"12,000,000","5,000,000","76,000,000","-1,000,000","-1,000,000","4,000,000","13,000,000","1,000,000","2,681,000",,,"1,000,000","666,000"
PretaxIncome,"-41,000,000","1,000,000","-10,000,000","-14,000,000","-18,000,000","-12,000,000","-16,000,000","-32,000,000","59,000,000","-35,000,000","-37,000,000","-969,000,000","-5,000,000","-18,000,000","35,697,000","35,000,000","38,000,000","34,000,000","36,514,000"
TaxProvision,"-1,000,000","3,000,000","-7,000,000","-10,000,000","13,000,000","4,000,000","-13,000,000","3,000,000","6,000,000","-2,000,000","53,000,000","-60,000,000","5,000,000","-4,000,000","3,756,000","19,000,000","8,000,000","6,000,000","28,852,000"
EarningsFromEquityInterestNetOfTax,,,"0",,"0",,"-1,000,000",,"1,000,000",,"0","0","0","0","440,000","0","1,000,000",,"92,000"
NetIncomeCommonStockholders,"-40,000,000","-2,000,000","-3,000,000","-4,000,000","-31,000,000","-16,000,000","-5,000,000","-39,000,000","46,000,000","-33,000,000","-90,000,000","-906,000,000","-10,000,000","-13,000,000","137,483,000","16,000,000","29,000,000","23,000,000","-81,065,000"
	NetIncome,"-40,000,000","-2,000,000","-3,000,000","-4,000,000","-31,000,000","-16,000,000","-4,000,000","-35,000,000","54,000,000","-33,000,000","-90,000,000","-906,000,000","-10,000,000","-13,000,000","33,453,000","16,000,000","29,000,000","23,000,000","1,605,000"
		NetIncomeIncludingNoncontrollingInterests,"-40,000,000","-2,000,000","-3,000,000","-4,000,000","-31,000,000","-16,000,000","-3,000,000","-35,000,000","54,000,000","-33,000,000","-90,000,000","-909,000,000","-10,000,000","-14,000,000","32,381,000","16,000,000","31,000,000","28,000,000","7,754,000"
			NetIncomeContinuousOperations,"-40,000,000","-2,000,000","-3,000,000","-4,000,000","-31,000,000","-16,000,000","-3,000,000","-35,000,000","54,000,000","-33,000,000","-90,000,000","-909,000,000","-10,000,000","-14,000,000","32,381,000","16,000,000","31,000,000","28,000,000","7,754,000"
		MinorityInterests,"0","0","0","0","0","0","-1,000,000","0","0","0","0","3,000,000","0","1,000,000","1,072,000","0","-2,000,000","-5,000,000","-6,149,000"
	PreferredStockDividends,,,,,,,"1,000,000","4,000,000","2,000,000",,,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,"6,000,000",,,,,,,,,,
DilutedNIAvailtoComStockholders,"-40,000,000","-2,000,000","-3,000,000","-4,000,000","-31,000,000","-16,000,000","-5,000,000","-39,000,000","46,000,000","-33,000,000","-90,000,000","-906,000,000","-10,000,000","-13,000,000","137,483,000","16,000,000","29,000,000","23,000,000","-81,065,000"
BasicEPS,,"-0.02","-0.02","-0.03","-0.23","-0.11","-0.04","-0.33","0.4","-0.3",,"-8.09","-0.09","-0.14",,"0.144","0.261","0.207",
DilutedEPS,,"-0.02","-0.02","-0.03","-0.23","-0.11","-0.04","-0.33","0.4","-0.3",,"-8.09","-0.09","-0.14",,"0.144","0.261","0.207",
BasicAverageShares,,"138,000,000","138,000,000","137,000,000","137,000,000","136,000,000","131,000,000","116,000,000","112,000,000","112,000,000",,"112,000,000","112,000,000","94,796,000",,"111,193,212","111,193,212","111,193,212",
DilutedAverageShares,,"138,000,000","138,000,000","137,000,000","137,000,000","136,000,000","131,000,000","116,000,000","113,000,000","112,000,000",,"112,000,000","112,000,000","94,796,000",,"111,193,212","111,193,212","111,193,212",
TotalOperatingIncomeAsReported,"-14,000,000","6,000,000","-7,000,000","-4,000,000","-9,000,000","-3,000,000","-19,000,000","-27,000,000","-4,000,000","-20,000,000","-25,000,000","-958,000,000","-5,000,000","-9,000,000","33,016,000","34,000,000","38,000,000","32,000,000","35,848,000"
TotalExpenses,"4,635,000,000","1,142,000,000","1,129,000,000","1,166,000,000","1,198,000,000","1,105,000,000","1,141,000,000","1,153,000,000","1,030,000,000","1,085,000,000","1,034,000,000","1,037,000,000","1,014,000,000","950,000,000","861,098,000","889,000,000","961,000,000","914,000,000","880,142,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-40,000,000","-2,000,000","-3,000,000","-4,000,000","-31,000,000","-16,000,000","-4,000,000","-35,000,000","54,000,000","-33,000,000","-90,000,000","-906,000,000","-10,000,000","-13,000,000","33,453,000","16,000,000","29,000,000","23,000,000","1,605,000"
NormalizedIncome,"-40,000,000","-2,000,000","-3,000,000","-4,000,000","-31,000,000","-16,000,000","-4,000,000","-35,000,000","54,000,000","-33,000,000","-90,730,000","-25,218,000","-10,000,000","-13,000,000","34,130,349.273","16,000,000","33,734,000","23,818,000","1,605,000"
InterestIncome,,,,,"0","0","0","0","1,000,000","0","3,000,000","1,000,000","2,000,000","2,000,000",,"1,000,000","1,000,000","2,000,000",
InterestExpense,"30,000,000","7,000,000","6,000,000","8,000,000","9,000,000","9,000,000","9,000,000","10,000,000","14,000,000","14,000,000","14,000,000","16,000,000","15,000,000","12,000,000",,"0","1,000,000","1,000,000",
NetInterestIncome,"-30,000,000","-7,000,000","-6,000,000","-8,000,000","-9,000,000","-9,000,000","-9,000,000","-10,000,000","-13,000,000","-14,000,000","-11,000,000","-15,000,000","-13,000,000","-10,000,000",,"1,000,000","0","1,000,000",
EBIT,"-11,000,000","8,000,000","-4,000,000","-6,000,000","-9,000,000","-3,000,000","-7,000,000","-22,000,000","73,000,000","-21,000,000","-23,000,000","-953,000,000","10,000,000","-6,000,000","33,773,000","35,000,000","39,000,000","35,000,000","35,848,000"
EBITDA,"191,000,000"
ReconciledCostOfRevenue,"3,748,000,000","923,000,000","910,000,000","946,000,000","969,000,000","892,000,000","916,000,000","929,000,000","834,000,000","863,000,000","836,000,000","821,000,000","809,000,000","761,000,000","735,991,000","757,000,000","822,000,000","771,000,000","746,404,000"
ReconciledDepreciation,"202,000,000","48,000,000","51,000,000","49,000,000","54,000,000","46,000,000","48,000,000","48,000,000","48,000,000","46,000,000","47,000,000","48,000,000","46,000,000","35,000,000","15,858,000","16,242,000","16,000,000","16,000,000","15,105,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-40,000,000","-2,000,000","-3,000,000","-4,000,000","-31,000,000","-16,000,000","-4,000,000","-35,000,000","54,000,000","-33,000,000","-90,000,000","-906,000,000","-10,000,000","-13,000,000","33,453,000","16,000,000","29,000,000","23,000,000","1,605,000"
TotalUnusualItemsExcludingGoodwill,"0",,,,,,"0","0",,,"1,000,000","-939,000,000","0","0","-757,000","0","-6,000,000","-1,000,000","0"
TotalUnusualItems,"0",,,,,,"0","0",,,"1,000,000","-939,000,000","0","0","-757,000","0","-6,000,000","-1,000,000","0"
NormalizedEBITDA,"191,000,000","56,000,000","47,000,000","43,000,000","45,000,000","43,000,000","41,000,000","26,000,000","121,000,000","25,000,000","23,000,000","34,000,000","56,000,000","29,000,000","50,388,000","51,242,000","61,000,000","52,000,000","50,953,000"
TaxRateForCalcs,"0.024","0.4","0.27","0.27","0.27","0.27","0.27","0.27","0.106","0.057","0.27","0.062","0.27","0.234","0.105","0.27","0.211","0.182","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","270,000","-58,218,000","0","0","-79,650.727","0","-1,266,000","-182,000","0"
