name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
TotalAssets,"311,790,000","347,490,000","333,326,000","330,781,000","347,194,000","413,968,000","388,899,000","389,957,000","410,176,000","542,712,000","426,995,000","415,462,000","480,374,000","595,946,000","543,211,000","276,066,000","235,751,000","269,820,000"
	CurrentAssets,"269,648,000","303,622,000","288,097,000","285,595,000","291,911,000","356,548,000","329,397,000","327,682,000","341,554,000","469,569,000","343,714,000","326,315,000","394,418,000","515,474,000","474,561,000","241,014,000","209,770,000","243,758,000"
		CashCashEquivalentsAndShortTermInvestments,"145,541,000","175,749,000","166,057,000","178,698,000","177,113,000","206,124,000","193,611,000","205,454,000","206,582,000","256,670,000","153,811,000","137,927,000","180,374,000","201,027,000","187,846,000","133,000","178,000","108,000"
			CashAndCashEquivalents,"100,975,000","175,749,000","166,057,000","178,698,000","172,113,000","186,127,000","173,619,000","185,424,000","176,425,000","236,680,000","113,870,000","93,050,000","135,582,000","151,290,000","148,073,000","133,000","178,000","108,000"
			OtherShortTermInvestments,"44,566,000","0","0","0","5,000,000","19,997,000","19,992,000","20,030,000","30,157,000","19,990,000","39,941,000","44,877,000","44,792,000","49,737,000","39,773,000",,,
		Receivables,"78,054,000","79,564,000","70,124,000","51,890,000","51,121,000","77,643,000","56,431,000","46,466,000","61,376,000","127,317,000","99,698,000","79,707,000","71,696,000","178,229,000","144,707,000","111,113,000","102,259,000","157,680,000"
			AccountsReceivable,"78,054,000","79,564,000","70,124,000","51,890,000","51,121,000","77,643,000","56,431,000","46,466,000","61,376,000","127,317,000","99,698,000","79,707,000","71,566,000","166,045,000","117,119,000","111,113,000","102,259,000","157,680,000"
				GrossAccountsReceivable,"78,393,000","79,901,000","70,450,000","52,426,000","51,640,000","78,162,000","56,940,000","47,276,000","62,239,000","127,926,000","100,253,000","80,255,000","71,998,000","166,172,000","117,119,000","111,320,000","102,466,000","164,157,000"
				AllowanceForDoubtfulAccountsReceivable,"-339,000","-337,000","-326,000","-536,000","-519,000","-519,000","-509,000","-810,000","-863,000","-609,000","-555,000","-548,000","-432,000","-127,000","0","-207,000","-207,000","-6,477,000"
			DuefromRelatedPartiesCurrent,,,,,,,,,,,,,"130,000","12,184,000","27,588,000",,,
		Inventory,"37,038,000","38,390,000","39,769,000","43,155,000","55,972,000","64,705,000","69,038,000","65,814,000","61,027,000","68,624,000","74,117,000","97,222,000","131,227,000","124,791,000","132,479,000","123,195,000","103,849,000","82,952,000"
		PrepaidAssets,"9,015,000","9,919,000","12,147,000","11,852,000","7,705,000","8,076,000","10,317,000","9,948,000","12,569,000","16,958,000","16,088,000","11,459,000","11,121,000","11,427,000","9,529,000","6,573,000","3,484,000","3,018,000"
	TotalNonCurrentAssets,"42,142,000","43,868,000","45,229,000","45,186,000","55,283,000","57,420,000","59,502,000","62,275,000","68,622,000","73,143,000","83,281,000","89,147,000","85,956,000","80,472,000","68,650,000","35,052,000","25,981,000","26,062,000"
		NetPPE,"24,081,000","24,409,000","26,300,000","26,516,000","37,546,000","39,819,000","41,863,000","44,258,000","49,468,000","52,652,000","56,224,000","60,618,000","56,021,000","49,428,000","39,610,000","12,389,000","3,668,000","3,883,000"
			GrossPPE,"54,303,000","53,432,000","54,220,000","53,809,000","65,994,000","67,741,000","68,549,000","69,225,000","72,088,000","72,856,000","73,911,000","75,943,000","69,124,000","60,443,000","49,114,000","16,835,000","7,560,000","7,270,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				MachineryFurnitureEquipment,"33,809,000","33,696,000","33,689,000","33,784,000","35,023,000","35,720,000","35,495,000","35,154,000","33,882,000","33,469,000","33,067,000","31,529,000","27,079,000","29,079,000","24,666,000","16,287,000","7,027,000","6,740,000"
				OtherProperties,"15,559,000","14,814,000","15,619,000","15,148,000","22,950,000","23,998,000","25,031,000","26,048,000","30,184,000","31,300,000","32,008,000","32,654,000","27,033,000","49,428,000",,,,
				ConstructionInProgress,,,,,,,,,,"0","0","0","12,095,000","28,357,000","21,858,000",,,
				Leases,"4,935,000","4,922,000","4,912,000","4,877,000","8,021,000","8,023,000","8,023,000","8,023,000","8,022,000","8,087,000","8,836,000","11,760,000","2,917,000","3,007,000","2,590,000","548,000","533,000","530,000"
			AccumulatedDepreciation,"-30,222,000","-29,023,000","-27,920,000","-27,293,000","-28,448,000","-27,922,000","-26,686,000","-24,967,000","-22,620,000","-20,204,000","-17,687,000","-15,325,000","-13,103,000","-11,015,000","-9,504,000","-4,446,000","-3,892,000","-3,387,000"
		GoodwillAndOtherIntangibleAssets,"11,038,000","11,038,000","11,038,000","11,038,000","11,038,000","11,038,000","11,276,000","11,632,000","11,988,000","12,344,000","17,317,000","17,698,000","18,080,000","18,461,000","18,842,000","19,223,000","19,605,000","19,986,000"
