name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
TotalRevenue,"4,061,953,000","1,267,409,000","1,084,427,000","888,696,000","821,421,000","885,907,000","914,080,000","791,226,000","757,247,000","836,320,000","848,137,000","725,230,000","713,011,000","833,539,000","786,654,000","668,146,000","670,883,000","754,330,000","740,433,000","593,153,000","560,469,000","654,737,000","641,525,000","539,969,000","547,748,000","731,248,000","685,405,000","505,396,000","538,604,000","734,220,000","627,683,000","432,475,000","453,153,000","608,396,000","538,357,000","387,346,000","411,574,000","613,505,000","488,566,000","371,799,000","409,768,000","657,645,000","517,651,000","352,592,000","388,505,000","628,440,000","468,112,000","307,683,000","385,825,000","668,751,000","498,805,000","317,509,000","387,648,000","689,862,000","509,410,000","374,422,000","447,304,000","813,607,000","560,311,000","371,524,000","426,537,000","793,716,000","565,115,000","351,800,000","430,902,000","676,941,000","496,995,000","313,278,000","361,130,000","542,880,000","460,496,000","264,467,000","278,697,000","473,400,000","351,705,000","220,162,000","255,852,000","403,285,000","336,422,000","223,863,000","261,123,000","499,501,000","384,136,000","246,094,000","278,960,000","487,498,000","340,676,000","198,962,000","197,634,000","296,815,000","262,300,000","166,300,000","200,300,000","308,000,000","269,300,000","162,500,000","192,900,000","292,600,000","231,100,000","128,700,000","136,900,000","235,300,000","206,900,000","125,200,000","123,600,000","188,400,000","138,100,000","94,000,000","125,700,000","205,700,000","193,300,000","94,400,000","111,000,000","211,100,000","172,100,000","84,300,000","100,300,000","182,400,000","351,100,000","83,300,000","96,500,000","187,700,000","220,400,000","146,400,000","171,800,000","244,300,000","249,000,000","168,900,000","171,700,000","273,600,000","234,500,000","168,300,000","183,400,000","258,300,000","429,000,000","85,700,000","105,600,000","181,200,000","151,500,000","77,700,000","81,800,000","157,600,000","123,500,000","71,400,000","92,100,000","163,500,000","167,800,000","106,300,000"
	OperatingRevenue,"4,061,953,000","1,267,409,000","1,084,427,000","888,696,000","821,421,000","885,907,000","914,080,000","791,226,000","757,247,000","836,320,000","848,137,000","725,230,000","713,011,000","833,539,000","786,654,000","668,146,000","670,883,000","754,330,000","740,433,000","593,153,000","560,469,000","654,737,000","641,525,000","539,969,000","547,748,000","731,248,000","685,405,000","505,396,000","538,604,000","734,220,000","627,683,000","432,475,000","453,153,000","608,396,000","538,357,000","387,346,000","411,574,000","613,505,000","488,566,000","371,799,000","409,768,000","657,645,000","517,651,000","352,592,000","388,505,000","628,440,000","468,112,000","307,683,000","385,825,000","668,751,000","498,805,000","317,509,000","387,648,000","689,862,000","509,410,000","374,422,000","447,304,000","813,607,000","560,311,000","371,524,000","426,537,000","793,716,000","565,115,000","351,800,000","430,902,000","676,941,000","496,995,000","313,278,000","361,130,000","542,880,000","460,496,000","264,467,000","278,697,000","473,400,000","351,705,000","220,162,000","255,852,000","403,285,000","336,422,000","223,863,000","261,123,000","499,501,000","384,136,000","246,094,000","278,960,000","487,498,000","340,676,000","198,962,000","197,634,000","296,815,000","262,300,000","166,300,000","200,300,000","308,000,000","269,300,000","162,500,000","192,900,000","292,600,000","231,100,000","128,700,000","136,900,000","235,300,000","206,900,000","125,200,000","123,600,000","188,400,000","138,100,000","94,000,000","125,700,000","205,700,000","193,300,000","94,400,000","111,000,000","211,100,000","172,100,000","84,300,000","100,300,000","182,400,000","351,100,000","83,300,000","96,500,000","187,700,000","220,400,000","146,400,000","171,800,000","244,300,000","249,000,000","168,900,000","171,700,000","273,600,000","234,500,000","168,300,000","183,400,000","258,300,000","429,000,000","85,700,000","105,600,000","181,200,000","151,500,000","77,700,000","81,800,000","157,600,000","123,500,000","71,400,000","92,100,000","163,500,000","167,800,000","106,300,000"
CostOfRevenue,"3,212,648,000","951,453,000","847,319,000","753,907,000","659,969,000","598,325,000","658,314,000","641,036,000","597,116,000","583,916,000","614,259,000","596,294,000","572,674,000","599,314,000","573,590,000","551,273,000","541,572,000","547,035,000","533,282,000","490,446,000","444,482,000","447,985,000","439,298,000","442,105,000","434,086,000","507,779,000","486,276,000","411,125,000","434,188,000","524,200,000","436,401,000","340,313,000","353,247,000","406,984,000","365,485,000","311,308,000","313,023,000","404,383,000","584,049,000","207,544,000","237,233,000","242,747,000","263,924,000","201,326,000","219,518,000","283,806,000","229,879,000","163,165,000","218,083,000","402,852,000","260,321,000","176,046,000","315,732,000","528,500,000",,"134,030,000","204,580,000","500,699,000",,"141,825,000","198,417,000","494,211,000",,"148,527,000","214,823,000","397,497,000",,"128,745,000","167,025,000","303,927,000",,"102,978,000","111,114,000","236,598,000",,"72,398,000","93,038,000","193,472,000","114,034,000","70,060,000","104,622,000","274,663,000","169,265,000","99,113,000","129,462,000","279,707,000","130,875,000","70,142,000","70,190,000","123,504,000","75,600,000","46,700,000","71,800,000","135,900,000","83,500,000","51,500,000","73,800,000","121,000,000","59,500,000","28,500,000","36,700,000","84,600,000","48,400,000","24,000,000","36,700,000","78,500,000","42,900,000","31,000,000","54,800,000","98,900,000","70,100,000","34,400,000","48,400,000","97,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GrossProfit,"849,305,000","315,956,000","237,108,000","134,789,000","161,452,000","287,582,000","255,766,000","150,190,000","160,131,000","252,404,000","233,878,000","128,936,000","140,337,000","234,225,000","213,064,000","116,873,000","129,311,000","207,295,000","207,151,000","102,707,000","115,987,000","206,752,000","202,227,000","97,864,000","113,662,000","223,469,000","199,129,000","94,271,000","104,416,000","210,020,000","191,282,000","92,162,000","99,906,000","201,412,000","172,872,000","76,038,000","98,551,000","209,122,000","-95,483,000","164,255,000","172,535,000","414,898,000","253,727,000","151,266,000","168,987,000","344,634,000","238,233,000","144,518,000","167,742,000","265,899,000","238,484,000","141,463,000","71,916,000","161,362,000","1,348,719,000","240,392,000","242,724,000","312,908,000","1,394,764,000","229,699,000","228,120,000","299,505,000","1,325,962,000","203,273,000","216,079,000","279,444,000","1,096,692,000","184,533,000","194,105,000","238,953,000","911,186,000","161,489,000","167,583,000","236,802,000","710,613,000","147,764,000","162,814,000","209,813,000","222,388,000","153,803,000","156,501,000","224,838,000","214,871,000","146,981,000","149,498,000","207,791,000","209,801,000","128,820,000","127,444,000","173,311,000","186,700,000","119,600,000","128,500,000","172,100,000","185,800,000","111,000,000","119,100,000","171,600,000","171,600,000","100,200,000","100,200,000","150,700,000","158,500,000","101,200,000","86,900,000","109,900,000","95,200,000","63,000,000","70,900,000","106,800,000","123,200,000","60,000,000","62,600,000","114,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingExpense,"484,724,000","147,462,000","123,587,000","111,489,000","102,186,000","114,129,000","102,971,000","95,926,000","92,559,000","104,023,000","95,645,000","90,654,000","85,437,000","93,727,000","78,199,000","77,177,000","75,953,000","77,729,000","76,476,000","72,570,000","72,578,000","87,260,000","84,264,000","82,325,000","85,546,000","89,373,000","81,543,000","78,128,000","79,369,000","80,464,000","78,909,000","73,872,000","73,151,000","74,347,000","72,100,000","69,897,000","69,643,000","70,728,000","-210,694,000","157,945,000","157,155,000","280,275,000","151,803,000","150,013,000","148,419,000","218,299,000","152,063,000","144,334,000","143,711,000","144,167,000","148,029,000","140,941,000","57,231,000","58,633,000","1,264,596,000","237,921,000","225,436,000","208,928,000","1,301,166,000","221,243,000","210,475,000","198,617,000","1,234,538,000","200,076,000","190,843,000","190,119,000","1,028,369,000","189,992,000","179,170,000","166,104,000","824,158,000","170,506,000","161,629,000","151,000,000","641,326,000","156,049,000","151,025,000","147,499,000","145,413,000","157,140,000","149,457,000","144,521,000","151,508,000","151,578,000","148,387,000","133,685,000","136,176,000","133,017,000","124,861,000","116,692,000","126,700,000","122,500,000","116,900,000","109,500,000","119,500,000","111,600,000","106,200,000","96,200,000","109,700,000","107,400,000","104,200,000","99,100,000","112,400,000","109,700,000","91,800,000","71,300,000","33,400,000","81,900,000","82,500,000","80,000,000","79,300,000","78,200,000","75,900,000","74,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,,,"7,000","0","0","0","0","0","0","-8,000","-29,000","-24,000","-31,000","-18,000","-11,000","-15,000","-20,000","-6,000","-7,000","-5,000","-1,000","2,800,000","2,000,000","2,300,000","2,200,000","900,000","-2,100,000","3,900,000","0","1,300,000","2,400,000",,"2,300,000","900,000","4,300,000","2,500,000","1,800,000","3,800,000",,,,"119,531,000",,,,"68,618,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GeneralAndAdministrativeExpense,,,,,,,"0",,,"-8,000","-29,000","-24,000","-31,000","-18,000","-11,000","-15,000","-20,000","-6,000","-7,000","-5,000","-1,000","2,800,000","2,000,000","2,300,000","2,200,000","900,000","-2,100,000","3,900,000",,"1,300,000","2,400,000",,"2,300,000","900,000","4,300,000","2,500,000","1,800,000","3,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InsuranceAndClaims,,,,,,,,,,,,,,,,"4,700,000","2,000,000","700,000","3,500,000","2,100,000","1,900,000","2,800,000","2,000,000","2,300,000","2,200,000","900,000","-2,100,000","3,900,000","0","1,300,000","2,400,000",,"2,300,000","900,000","4,300,000","2,500,000","1,800,000","3,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,,,"0",,,"-8,000","-29,000","-24,000","-31,000","-18,000","-11,000","-15,000","-20,000","-6,000","-7,000","-5,000","-1,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"400,245,000","122,646,000","103,371,000","91,380,000","82,848,000","93,442,000","87,018,000","80,139,000","77,217,000","87,653,000","79,986,000","75,370,000","70,342,000","77,539,000","63,271,000","62,156,000","61,307,000","62,478,000","61,862,000","58,529,000","58,082,000","72,478,000","71,368,000","69,845,000","72,559,000","75,360,000","69,213,000","66,476,000","66,955,000","67,467,000","65,913,000","62,037,000","62,186,000","62,891,000","60,570,000","58,744,000","58,570,000","58,933,000","57,004,000","56,718,000","55,537,000","54,163,000","51,851,000","50,341,000","49,415,000","48,862,000","48,025,000","47,582,000","47,160,000","47,696,000","46,930,000","46,903,000","47,727,000","48,522,000","49,591,000","48,650,000","48,208,000","47,270,000","46,166,000","46,271,000","45,455,000","44,622,000","43,619,000","42,709,000","41,957,000","40,679,000","39,804,000","39,387,000","38,570,000","38,492,000","37,151,000","36,725,000","36,058,000","36,084,000","35,256,000","34,345,000","33,526,000","33,312,000","34,158,000","33,015,000","31,603,000","31,434,000","30,657,000","29,706,000","29,187,000","28,898,000","27,557,000","26,649,000","26,296,000","26,138,000","25,500,000","24,700,000","24,100,000","24,200,000","23,000,000","22,800,000","21,700,000","21,400,000","22,100,000","21,600,000","20,300,000","20,600,000","19,700,000","19,500,000","18,100,000","16,500,000","9,500,000","18,200,000","17,700,000","17,100,000","16,500,000","16,200,000","16,300,000","16,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
