name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990
TotalAssets,"69,525,082,000","75,097,899,000","74,189,163,000","72,657,293,000","66,870,268,000","65,926,000,000","65,910,369,000","62,845,352,000","52,803,639,000","52,115,324,000","52,480,415,000","50,617,221,000","48,680,607,000","47,604,577,000","47,919,428,000","47,535,177,000","45,756,761,000","44,277,337,000","42,601,267,000","41,242,669,000","40,259,282,000","38,661,609,000","39,054,296,000","37,606,148,000","36,147,009,000","35,769,534,000","35,530,794,000","36,750,113,000","35,624,840,000","33,096,695,000","34,099,095,000","36,587,902,000","36,744,162,000","35,749,333,000","36,052,116,000","36,684,594,000","36,942,714,000","36,507,535,000","36,503,366,000","36,612,179,000","37,049,221,000","37,348,432,000","38,178,603,000","39,013,342,000","38,736,267,000","38,722,962,000","40,820,716,000","42,443,652,000","33,832,437,000","34,736,325,000","35,637,804,000","36,498,792,000","37,709,428,000","38,882,769,000","40,390,142,000","41,678,594,000","41,821,599,000","44,411,437,000","47,280,131,000","46,985,363,000","47,164,664,000","47,403,987,000","46,934,750,000","48,399,514,000","48,591,703,000","48,623,668,000","47,120,108,000","46,014,829,000","45,167,838,000","44,401,576,000","42,855,594,000","39,556,239,000","38,101,986,000","36,434,715,000","35,777,187,000","36,073,554,000","33,695,291,000","33,660,352,000","32,843,126,000","32,740,722,000","30,317,366,000","30,744,676,000","28,530,426,000","27,850,634,000","27,312,158,000","28,057,051,000","27,230,263,000","26,451,246,000","25,302,025,000","25,460,500,000","24,275,600,000","23,665,600,000","23,174,100,000","23,160,400,000","21,273,600,000","19,997,600,000","20,018,200,000","19,300,500,000","19,896,800,000","19,145,800,000","17,401,500,000","16,764,100,000","16,755,600,000","16,442,100,000","15,805,100,000","15,675,500,000","14,934,600,000","14,573,300,000","13,075,500,000","12,778,400,000","12,444,500,000","12,751,300,000","12,030,500,000","11,513,400,000","11,217,600,000","10,869,200,000","10,210,100,000","10,002,300,000","10,585,900,000","9,885,600,000","9,241,300,000","8,780,300,000","8,970,300,000","8,919,300,000","8,971,500,000","8,983,600,000","3,088,400,000","3,093,800,000","3,039,700,000"
TotalLiabilitiesNetMinorityInterest,"64,853,836,000","69,128,502,000","68,206,192,000","66,842,679,000","60,972,709,000","59,897,313,000","59,998,284,000","57,065,187,000","47,134,034,000","46,098,545,000","46,571,967,000","44,897,387,000","43,240,547,000","42,169,520,000","42,675,079,000","42,245,516,000","40,691,852,000","39,173,432,000","37,315,836,000","35,964,624,000","35,069,069,000","33,463,652,000","33,673,901,000","32,246,317,000","30,896,709,000","30,664,210,000","30,481,158,000","31,800,460,000","31,247,720,000","28,829,313,000","29,800,703,000","32,327,461,000","31,998,415,000","31,123,183,000","31,658,231,000","32,489,558,000","32,971,571,000","32,397,535,000","32,434,382,000","32,590,942,000","33,082,150,000","33,429,679,000","34,166,002,000","35,049,274,000","34,931,361,000","34,922,431,000","36,711,516,000","38,840,204,000","31,345,236,000","32,197,508,000","32,895,348,000","33,599,091,000","34,577,514,000","35,614,296,000","37,382,560,000","37,972,491,000","38,349,770,000","40,829,446,000","43,476,301,000","43,288,174,000","43,428,246,000","43,783,571,000","43,298,615,000","44,936,409,000","45,104,033,000","45,174,306,000","43,898,712,000","42,744,420,000","42,102,736,000","41,296,853,000","39,844,995,000","36,772,415,000","35,152,125,000","33,680,193,000","33,024,599,000","33,259,282,000","31,021,455,000","31,248,311,000","30,523,034,000","30,532,141,000","28,131,614,000","28,470,949,000","26,230,061,000","25,683,067,000","25,188,273,000","26,062,480,000","25,393,691,000","24,693,022,000","23,598,726,000","23,776,900,000","22,575,000,000","21,994,700,000","21,450,100,000","21,423,700,000","19,396,200,000","18,253,900,000","18,322,000,000","17,647,400,000","18,297,000,000","17,571,700,000","16,114,000,000","15,501,600,000","15,535,500,000","15,255,000,000","14,645,500,000","14,533,800,000","13,832,600,000","13,500,100,000","12,037,200,000","11,776,000,000","11,455,600,000","11,781,500,000","11,161,000,000","10,668,200,000","10,393,100,000","10,065,200,000","9,427,500,000","9,239,200,000","9,897,300,000","9,212,600,000","8,583,800,000","8,137,500,000","8,342,000,000","8,302,600,000","8,359,500,000","8,383,700,000","2,898,000,000","2,905,300,000","2,853,100,000"
TotalEquityGrossMinorityInterest,"4,671,246,000","5,969,397,000","5,982,971,000","5,814,614,000","5,897,559,000","6,028,687,000","5,912,085,000","5,780,165,000","5,669,605,000","6,016,779,000","5,908,448,000","5,719,834,000","5,440,060,000","5,435,057,000","5,244,349,000","5,289,661,000","5,064,909,000","5,103,905,000","5,285,431,000","5,278,045,000","5,190,213,000","5,197,957,000","5,380,395,000","5,359,831,000","5,250,300,000","5,105,324,000","5,049,636,000","4,949,653,000","4,377,120,000","4,267,382,000","4,298,392,000","4,260,441,000","4,745,747,000","4,626,150,000","4,393,885,000","4,195,036,000","3,971,143,000","4,110,000,000","4,068,984,000","4,021,237,000","3,967,071,000","3,918,753,000","4,012,601,000","3,964,068,000","3,804,906,000","3,800,531,000","4,109,200,000","3,603,448,000","2,487,201,000","2,538,817,000","2,742,456,000","2,899,701,000","3,131,914,000","3,268,473,000","3,007,582,000","3,706,103,000","3,471,829,000","3,581,991,000","3,803,830,000","3,697,189,000","3,736,418,000","3,620,416,000","3,636,135,000","3,463,105,000","3,487,670,000","3,449,362,000","3,221,396,000","3,270,409,000","3,065,102,000","3,104,723,000","3,010,599,000","2,783,824,000","2,949,861,000","2,754,522,000","2,752,588,000","2,814,272,000","2,673,836,000","2,412,041,000","2,320,092,000","2,208,581,000","2,185,752,000","2,273,727,000","2,300,365,000","2,167,567,000","2,123,885,000","1,994,571,000","1,836,572,000","1,758,224,000","1,703,299,000","1,683,600,000","1,700,600,000","1,670,900,000","1,724,000,000","1,736,700,000","1,877,400,000","1,743,700,000","1,696,200,000","1,653,100,000","1,599,800,000","1,574,100,000","1,287,500,000","1,262,500,000","1,220,100,000","1,187,100,000","1,159,600,000","1,141,700,000","1,102,000,000","1,073,200,000","1,038,300,000","1,002,400,000","988,900,000","969,800,000","869,500,000","845,200,000","824,500,000","804,000,000","782,600,000","763,100,000","688,600,000","673,000,000","657,500,000","642,800,000","628,300,000","616,700,000","612,000,000","599,900,000","190,400,000","188,500,000","186,600,000"
	StockholdersEquity,"4,671,246,000","5,969,397,000","5,982,971,000","5,814,614,000","5,897,559,000","6,028,687,000","5,912,085,000","5,780,165,000","5,669,605,000","6,016,779,000","5,908,448,000","5,719,834,000","5,440,060,000","5,435,057,000","5,244,349,000","5,289,661,000","5,064,909,000","5,103,905,000","5,285,431,000","5,278,045,000","5,190,213,000","5,197,957,000","5,380,395,000","5,359,831,000","5,250,300,000","5,105,324,000","5,049,636,000","4,949,653,000","4,377,120,000","4,267,382,000","4,298,392,000","4,260,441,000","4,745,747,000","4,626,150,000","4,393,885,000","4,195,036,000","3,971,143,000","4,110,000,000","4,068,984,000","4,021,237,000","3,967,071,000","3,918,753,000","4,012,601,000","3,964,068,000","3,804,906,000","3,800,531,000","4,109,200,000","3,603,448,000","2,487,201,000","2,538,817,000","2,742,456,000","2,899,701,000","3,131,914,000","3,268,364,000","3,007,473,000","3,705,994,000","3,471,720,000","3,581,882,000","3,803,721,000","3,697,080,000","3,736,308,000","3,620,306,000","3,636,024,000","3,462,993,000","3,487,557,000","3,449,247,000","3,221,396,000","3,270,308,000","3,065,000,000","3,104,621,000","3,010,495,000","2,783,720,000","2,949,756,000","2,754,417,000","2,751,006,000","2,812,871,000","2,672,596,000","2,410,879,000","2,319,012,000","2,207,617,000","2,184,827,000","2,272,818,000","2,299,457,000","2,166,652,000","2,122,974,000","1,993,644,000","1,835,734,000","1,736,890,000","1,682,293,000","1,661,000,000","1,677,300,000","1,650,700,000","1,704,500,000","1,709,100,000","1,846,800,000","1,743,700,000","1,696,200,000","1,653,100,000","1,449,800,000","1,424,100,000","1,287,500,000","1,262,500,000","1,220,100,000","1,187,100,000","1,159,600,000","1,141,700,000","1,102,000,000","1,073,200,000","1,038,300,000","1,002,400,000","988,900,000","969,800,000","858,500,000","834,200,000","824,500,000","804,000,000","771,600,000","752,100,000","688,600,000","673,000,000","657,500,000","631,800,000","628,300,000","616,700,000","612,000,000","599,900,000","190,400,000","188,500,000","186,600,000"
		CapitalStock,"23,189,000","23,189,000","23,189,000","23,188,000","23,188,000","23,188,000","23,188,000","23,187,000","23,187,000","51,204,000","51,204,000","51,204,000","51,203,000","51,203,000","51,203,000","51,203,000","51,203,000","51,202,000","51,202,000","51,201,000","51,201,000","51,200,000","51,200,000","51,199,000","51,199,000","51,198,000","51,197,000","51,197,000","51,197,000","51,196,000","51,196,000","51,195,000","51,195,000","51,194,000","51,194,000","51,193,000","51,193,000","51,192,000","51,191,000","51,188,000","60,436,000","60,423,000","60,409,000","60,402,000","60,396,000","60,389,000","60,389,000","60,389,000","56,555,000","56,555,000","56,555,000","1,489,820,000","3,177,496,000","3,257,317,000","2,358,885,000","2,354,596,000","1,951,972,000","1,948,783,000","1,944,836,000","1,943,212,000","1,941,569,000","1,940,021,000","1,938,743,000","1,937,185,000","1,935,858,000","1,923,318,000","1,870,504,000","1,869,243,000","1,868,076,000","1,866,971,000","1,865,550,000","1,864,166,000","1,024,939,000","1,024,441,000","1,023,747,000","1,023,009,000","835,528,000","834,799,000","834,170,000","833,672,000","833,121,000","932,498,000","931,932,000","931,408,000","930,934,000","930,356,000","929,729,000","928,959,000","928,254,000","927,700,000","927,000,000","100,000,000","100,000,000","100,000,000","250,000,000","250,000,000","250,000,000","250,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000",,,"11,000,000","11,000,000",,,"11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","11,000,000"
			PreferredStock,"22,143,000","22,143,000","22,143,000","22,143,000","22,143,000","22,143,000","22,143,000","22,143,000","22,143,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","50,160,000","1,487,000,000","1,485,287,000","1,483,525,000","586,875,000","586,875,000","186,875,000","186,875,000","186,875,000","186,875,000","186,875,000","186,875,000","186,875,000","186,875,000","186,875,000","186,875,000","186,875,000","186,875,000","186,875,000","186,875,000","186,875,000","186,875,000","186,875,000","186,875,000","186,875,000","186,875,000",,,,,,"100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","250,000,000","250,000,000","250,000,000","250,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000",,,"11,000,000","11,000,000",,,"11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","11,000,000","11,000,000"
			CommonStock,"1,046,000","1,046,000","1,046,000","1,045,000","1,045,000","1,045,000","1,045,000","1,044,000","1,044,000","1,044,000","1,044,000","1,044,000","1,043,000","1,043,000","1,043,000","1,043,000","1,043,000","1,042,000","1,042,000","1,041,000","1,041,000","1,040,000","1,040,000","1,039,000","1,039,000","1,038,000","1,037,000","1,037,000","1,037,000","1,036,000","1,036,000","1,035,000","1,035,000","1,034,000","1,034,000","1,033,000","1,033,000","1,032,000","1,031,000","1,028,000","10,276,000","10,263,000","10,249,000","10,242,000","10,236,000","10,229,000","10,229,000","10,229,000","6,395,000","6,395,000","6,395,000","2,820,000","1,692,209,000","1,773,792,000","1,772,010,000","1,767,721,000","1,765,097,000","1,761,908,000","1,757,961,000","1,756,337,000","1,754,694,000","1,753,146,000","1,751,868,000","1,750,310,000","1,748,983,000","1,736,443,000","1,683,629,000","1,682,368,000","1,681,201,000","1,680,096,000","1,678,675,000","1,677,291,000","838,064,000","837,566,000","836,872,000","836,134,000","835,528,000","834,799,000","834,170,000","833,672,000","833,121,000","832,498,000","831,932,000","831,408,000","830,934,000","830,356,000","829,729,000","828,959,000","828,254,000","827,700,000","827,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"4,571,111,000","4,650,182,000","4,569,641,000","4,506,659,000","4,571,919,000","4,571,534,000","4,521,689,000","4,520,333,000","4,366,300,000","4,447,412,000","4,317,556,000","4,316,225,000","4,313,040,000","4,365,606,000","4,281,515,000","4,302,946,000","4,300,936,000","4,298,503,000","4,265,053,000","4,263,370,000","4,261,346,000","4,255,022,000","4,234,842,000","4,232,835,000","4,231,233,000","4,229,156,000","4,200,805,000","4,199,165,000","4,197,932,000","4,196,458,000","4,171,890,000","4,173,616,000","4,171,817,000","4,170,152,000","4,155,244,000","4,153,525,000","4,151,838,000","4,150,294,000","4,131,681,000","4,127,216,000","4,116,710,000","4,114,661,000","4,099,379,000","4,097,909,000","4,096,245,000","4,094,005,000","4,094,302,000","4,094,429,000","2,804,238,000","2,804,238,000","2,794,660,000","2,185,757,000","496,455,000","621,879,000","564,021,000","563,100,000","570,548,000","568,184,000","536,129,000","533,152,000","530,073,000","526,856,000","494,398,000","490,631,000","486,863,000","452,398,000","292,418,000","287,628,000","283,419,000","278,840,000","327,366,000","323,273,000","318,342,000","314,638,000","285,591,000","280,526,000","277,649,000","278,366,000","275,443,000","272,761,000","270,766,000","268,544,000","266,525,000","264,414,000","262,748,000","260,984,000","249,238,000","247,479,000","245,719,000","243,900,000","237,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"3,143,004,000","2,973,745,000","2,882,340,000","2,670,885,000","2,489,453,000","2,260,928,000","2,168,153,000","2,033,782,000","1,940,170,000","2,147,915,000","2,071,198,000","1,935,826,000","1,794,644,000","1,651,731,000","1,629,692,000","1,515,058,000","1,261,775,000","1,194,994,000","1,350,730,000","1,356,504,000","1,286,706,000","1,220,307,000","1,259,295,000","1,228,979,000","1,156,476,000","1,087,957,000","993,309,000","924,134,000","327,613,000","253,717,000","229,306,000","167,663,000","679,908,000","594,430,000","445,330,000","217,126,000","-109,411,000","11,826,000","-54,183,000","-100,440,000","-165,249,000","-212,726,000","-201,770,000","-228,372,000","-338,126,000","-347,328,000","-130,808,000","-625,302,000","-377,807,000","-292,752,000","-69,525,000","-659,165,000","-451,355,000","-374,488,000","384,062,000","1,086,373,000","1,113,089,000","1,319,467,000","1,689,384,000","1,701,100,000","1,673,826,000","1,594,144,000","1,611,103,000","1,576,499,000","1,526,634,000","1,456,612,000","1,403,133,000","1,333,655,000","1,246,999,000","1,129,793,000","994,206,000","925,052,000","1,681,467,000","1,601,851,000","1,559,925,000","1,467,833,000","1,372,061,000","1,300,437,000","1,246,098,000","1,186,814,000","1,116,963,000","1,057,724,000","1,011,473,000","963,605,000","915,394,000","865,082,000","823,418,000","775,975,000","734,681,000","694,300,000","656,400,000","616,000,000","573,100,000","530,500,000","510,000,000","473,500,000","433,100,000","395,300,000","376,900,000","340,300,000","303,300,000","267,700,000","250,000,000","479,100,000","383,600,000","350,500,000","344,300,000","318,000,000","295,900,000","272,500,000","272,300,000","250,900,000","229,100,000","208,600,000","208,400,000","188,400,000","169,200,000","150,200,000","152,500,000","137,400,000","124,300,000","110,300,000","118,200,000","107,100,000","104,900,000","93,200,000","30,400,000","28,500,000","28,300,000"
		TreasuryStock,"1,668,820,000","1,352,650,000","1,352,104,000","1,290,427,000","1,012,263,000","1,016,954,000","1,016,361,000","1,016,486,000","870,675,000","459,814,000","392,630,000","392,208,000","394,848,000","205,509,000","183,872,000","82,754,000","86,167,000","90,142,000","90,222,000","90,087,000","89,128,000","8,286,000","7,647,000","7,570,000","6,858,000","6,101,000","5,869,000","5,812,000","5,222,000","4,117,000","3,933,000","1,742,000","898,000","881,000","877,000","769,000","469,000","444,000","270,000","144,000","1,041,000","1,057,000","992,000","642,000","607,000","574,000","545,000","518,000","16,000","15,000","11,000","11,000","0","207,515,000","207,512,000","207,627,000","207,608,000","207,740,000","205,567,000","205,567,000","205,225,000","206,987,000","206,533,000","206,533,000","206,533,000","207,081,000","207,081,000","207,317,000","205,850,000","206,437,000","206,437,000","206,437,000","206,437,000","205,527,000","205,527,000","205,527,000","205,527,000","205,210,000","205,210,000","205,210,000","66,363,000","66,136,000","66,136,000","66,136,000","66,136,000","66,214,000","66,214,000","64,150,000","64,150,000","64,100,000","60,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
