name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003
		AssetImpairmentCharge,,,,,,,"0","0","0","0","0","8,539,000","25,107,000","4,077,000","31,513,000","0","14,777,000","24,070,000","0","0","0","7,411,000",,,,,,,,,"0","0",,,"0","-1",,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,"1,238,000","550,000","706,000","458,000","377,000","619,000","999,000","791,000","888,000","592,000","450,000","841,000","-3,485,000","1,456,000","780,000","748,000","534,000","779,000","393,000","34,000","667,759","81,116","58,317","115,303","256,612","94,829","276,924","230,406","399,740","286,013","506,303","172,764",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"7,619,000","2,624,000","1,030,000","2,080,000","1,885,000","1,702,000","1,823,000","1,589,000","1,562,000","1,024,000","1,359,000","1,311,000","1,422,000","1,283,000","854,000","994,000","1,382,000","1,639,000","1,118,000","1,747,000","1,570,000","1,552,000","1,282,000","1,359,000","1,332,000","1,241,000","1,341,000","1,150,000","1,028,000","1,061,000","1,200,000","984,000","274,000","78,000","626,368","579,435","268,427","196,215","186,262","172,195","120,800","123,127","135,612","148,030","153,955","82,332",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-18,477,000","-8,060,000","-8,015,000","-1,102,000","-1,300,000","-578,000","-2,151,000","-488,000","-333,000","1,837,000","-1,706,000","-884,000","-2,556,000","-2,255,000","-2,157,000","-2,154,000","-3,222,000","-4,517,000","-2,978,000","-2,602,000","-2,762,000","-2,944,000","-4,865,000","-4,926,000","-4,556,000","-3,666,000","-6,203,000","810,000","-8,330,000","-3,677,000","-4,137,000","-4,878,000","-1,665,000","-2,053,000","-1,721,102","-1,494,998","-1,821,956","-1,258,620","-2,694,153","-501,215","-1,837,618","566,805","-783,778","-883,418","-590,230","-433,284","-1,561,679","551,780","169,076","293,760","533,680","-1,264,252","307,409","893,128","2,112,474","3,569,395","-4,285,448","-420,586","-2,323,259","-571,763","-973,645","-350,992","-670,741","131,603","-619,134","-883,079","-5,325,791","-233,820","-543,173","-689,307","-1,239,842","-1,757,256","939,559","-199,374","379,134","-1,178,482"
		ChangeInWorkingCapital,"-33,659,000","-48,276,000","-3,203,000","12,703,000","5,117,000","-179,000","-15,550,000","8,258,000","143,000","-12,126,000","-3,025,000","2,301,000","1,029,000","-5,499,000","-7,316,000","-4,231,000","-323,000","-6,110,000","-11,170,000","-2,020,000","-2,241,000","-9,162,000","-8,065,000","-3,658,000","8,387,000","-11,080,000","-10,580,000","2,254,000","-1,849,000","1,116,000","-12,163,000","-37,541,000","274,000","-7,344,000","639,349","-2,978,907","1,083,075","-807,918","-7,878,783","-422,407","-2,614,553","-3,756,131","-2,846,313","-2,530,806","-685,126","-1,831,072","-2,966,595","2,215,695","1,262,727","-1,808,697","-2,630,415","-4,722,497","-2,446,880","-3,192,676","-730,627","-6,101,490","2,404,937","1,591,162","-887,586","-11,953,789","5,568,085","2,735,720","-7,502,485","5,867,166","-5,904,173","-1,730,257","4,833,705","-6,791,351","-1,855,472","-2,956,270","-7,151,588","-2,408,382","8,499,399","4,051,807","-1,112,782","-1,702,536"
			ChangeInReceivables,"-4,462,000","2,446,000","-11,551,000","1,634,000","3,009,000","3,806,000","126,000","4,374,000","-10,189,000","2,627,000","-3,427,000","-511,000","3,380,000","3,728,000","-2,850,000","-3,942,000","1,852,000","1,346,000","-3,801,000","-425,000","-182,000","-1,424,000","-2,873,000","-1,102,000","4,414,000","-958,000","-3,287,000","-2,863,000","-2,090,000","6,730,000","-3,233,000","-4,370,000","-610,000","-1,831,000","-2,232,899","-651,594","1,144,941","49,060","-397,660","-608,671","-50,848","549,811","-425,896","-658,313","1,028,119","580,227","-655,709","-1,404,788","128,902","1,391,795","-352,593","-591,798","-620,250","998,520","-1,696,946","-1,249,762","-204,583","1,933,397","62,755","-1,854,339","436,729","994,032","-1,392,190","1,544,274","-1,645,815","-1,185,326","-2,475,446","-302,356","-219,270","-2,384,923","-1,429,989","-422,690","-581,286","-253,985","142,892","-468,678"
				ChangesInAccountReceivables,"-4,462,000","2,446,000","-11,551,000","1,634,000","3,009,000","3,806,000","126,000","4,374,000","-10,189,000","2,627,000","-3,427,000","-511,000","3,380,000","3,728,000","-2,850,000","-3,942,000","1,852,000","1,346,000","-3,801,000","-425,000","-182,000","-1,424,000","-2,873,000","-1,102,000","4,414,000","-958,000","-3,287,000","-2,863,000","-2,090,000","6,730,000","-3,233,000","-4,370,000","-610,000","-1,831,000","-2,232,899","-651,594","1,144,941","49,060",,,,,,,,,,,,,,,,,,,"-4,653,269","2,205,565","-7,472","-8,892,882","5,923,649","843,003","-10,210,903","6,497,900","-10,551,978","-930,066","7,067,595","-7,069,857","-4,048,919","-4,511,603","5,150,016","578,496",,,,
			ChangeInPayablesAndAccruedExpense,"-39,327,000","-50,817,000","-460,000","12,239,000","-289,000","-807,000","-13,025,000","5,704,000","8,686,000","-9,960,000","-2,439,000","5,668,000","-1,157,000","-4,171,000","-3,884,000","5,910,000","-3,254,000","238,000","-7,619,000","4,079,000","-884,000","-1,804,000","-3,529,000","3,373,000","5,354,000","-5,586,000","-7,957,000","7,801,000","-487,000","-260,000","-9,117,000","-32,572,000","-66,000","380,000","905,137","1,806,240","2,999,117","2,977,188","-6,918,588","2,807,523","-799,831","-2,187,813","-636,183","4,192,806","-684,030","640,446","-3,470,628","1,406,261","1,271,916","-386,113","-2,028,132","-2,061,340","-1,832,074","-4,195,364","846,343","1,364,239","2,881,688","-614,403","-880,114","-3,060,907","-355,564","1,892,717","2,708,418","-630,734","4,647,805","-800,191","-2,233,890","278,506","2,193,447","1,555,333","-10,346,151","-2,986,878","11,457,241","5,715,500","-1,158,680","-204,868"
				ChangeInPayable,"-39,327,000","-50,817,000","-460,000","12,239,000","-289,000","-807,000","-13,025,000","5,704,000","8,686,000","-9,960,000","-2,439,000","5,668,000","-1,157,000","-4,171,000","-3,884,000","5,910,000","-3,254,000","238,000","-7,619,000","4,079,000","-884,000","-1,804,000","-3,529,000","3,373,000","5,354,000","-5,586,000","-7,957,000","7,801,000","-487,000","-260,000","-9,117,000","-32,572,000","-66,000","380,000","905,137","1,806,240","2,999,117","2,977,188",,,,,,,,,,,,,,,,,,,"2,881,688","-614,403","-880,114","-3,060,907","-355,564","1,892,717","2,708,418","-630,734","4,647,805","-800,191","-2,233,890","278,506","2,193,447","1,555,333","-10,346,151","-2,986,878",,,,
					ChangeInAccountPayable,"-39,327,000","-50,817,000","-460,000","12,239,000","-289,000","-807,000","-13,025,000","5,704,000","8,686,000","-9,960,000","-2,439,000","5,668,000","-1,157,000","-4,171,000","-3,884,000","5,910,000","-3,254,000","238,000","-7,619,000","4,079,000","-884,000","-1,804,000","-3,529,000","3,373,000","5,354,000","-5,586,000","-7,957,000","7,801,000","-487,000","-260,000","-9,117,000","-32,572,000","-66,000","380,000","905,137","1,806,240","2,999,117","2,977,188",,,,,,,,,,,,,,,,,,,"2,881,688","-614,403","-880,114","-3,060,907","-355,564","1,892,717","2,708,418","-630,734","4,647,805","-800,191","-2,233,890","278,506","2,193,447","1,555,333","-11,083,848","-2,986,878",,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,472","-8,892,882","5,923,649","843,003","-10,210,903","6,497,900","-10,551,978","-930,066","7,067,595","-7,069,857","-4,048,919","-4,511,603",,"578,496",,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-880,114","-3,060,907","-355,564","1,892,717","2,708,418","-630,734","4,647,805","-800,191","-2,233,890","278,506","2,193,447","1,555,333",,"-2,986,878",,,,
			ChangeInOtherWorkingCapital,"10,130,000","95,000","8,808,000","-1,170,000","2,397,000","-3,178,000","-2,651,000","-1,820,000","1,646,000","-4,793,000","2,841,000","-2,856,000","-1,194,000","-5,056,000","-582,000","-6,199,000","1,079,000","-7,694,000","250,000","-5,674,000","-1,175,000","-5,934,000","-1,663,000","-5,929,000","-1,381,000","-4,536,000","664,000","-2,684,000","728,000","-5,354,000","187,000","-599,000","950,000","-5,893,000","1,967,111","-4,133,553","-3,060,983","-3,834,166","-562,535","-2,621,259","-1,763,874","-2,118,129","-1,784,234","-6,065,299","-1,029,215","-3,051,745","1,159,742","2,214,222","-138,091","-2,814,379","-249,690","-2,069,359","5,444","4,168","119,976",,,"272,168","817,359","4,915,246","-81,165","-2,886,749","-1,316,228","-913,540","-3,001,990","1,985,517","4,709,336","23,850","-1,974,177","829,590","14,767,376","3,409,568","-14,927,762","-1,409,708","-96,994","-1,028,990"
InvestingCashFlow,"-187,098,000","-62,183,000","18,030,000","-9,597,000","-133,348,000","33,882,000","-64,907,000","4,685,000","-13,524,000","-7,094,000","52,821,000","166,865,000","226,608,000","-29,700,000","44,738,000","-14,540,000","71,761,000","46,374,000","-23,176,000","-16,481,000","38,139,000","1,392,000","-15,565,000","-22,248,000","-20,259,000","-24,585,000","28,775,000","-95,974,000","-121,629,000","104,431,000","97,766,000","102,648,000","-17,700,000","4,212,000","-331,460,183","-29,315,058","-104,476,772","-49,646,977","-55,459,683","-22,875,079","-11,684,962","18,395,111","-17,610,453","-20,597,629","-27,023,001","-21,307,924","-7,300,397","-10,154,312","-9,077,407","-9,865,054","-12,508,429","-13,907,833","-4,714,982","-23,715,890","2,144,823","-39,935,100","-23,026,704","-34,871,564","-15,538,886","-16,622,935","-21,891,062","-42,634,539","-24,491,999","-131,130,921","-43,015,753","-21,424,899","-81,934,034","-17,484,307","-65,919,575","-40,634,785","-50,392,534","-104,349,146","-58,355,074","-14,204,669","-13,473,977","-19,203,346"
	CashFlowFromContinuingInvestingActivities,"-187,098,000","-62,183,000","18,030,000","-9,597,000","-133,348,000","33,882,000","-64,907,000","4,685,000","-13,524,000","-7,094,000","52,821,000","166,865,000","226,608,000","-29,700,000","44,738,000","-14,540,000","71,761,000","46,374,000","-23,176,000","-16,481,000","38,139,000","1,392,000","-15,565,000","-22,248,000","-20,259,000","-24,585,000","28,775,000","-95,974,000","-121,629,000","104,431,000","97,766,000","102,648,000","-17,700,000","4,212,000","-331,460,183","-29,315,058","-104,476,772","-49,646,977","-55,459,682","-22,875,079","-11,684,962","18,395,111","-17,610,453","-20,597,629","-27,023,001","-21,307,924","-7,300,397","-10,154,312","-9,077,407","-9,865,054","-12,508,429","-13,907,833","-4,714,982","-23,715,890","2,144,823","-39,935,100","-23,026,704","-34,871,564","-15,538,886","-16,622,935","-21,891,062","-42,634,539","-24,491,999","-131,130,921","-43,015,753","-21,424,899","-81,934,034","-17,484,307","-65,919,575","-40,634,785","-50,392,534","-104,349,146","-58,355,074","-14,204,669","-13,473,977","-19,203,346"
		CapitalExpenditureReported,"-73,201,000","-23,752,000","-20,378,000","-15,741,000","-13,330,000","-7,864,000","-7,644,000","-8,232,000","-9,212,000","-13,178,000","-15,672,000","-12,367,000","-13,690,000","-11,549,000","-12,017,000","-12,687,000","-16,530,000","-18,070,000","-10,823,000","-24,756,000","-11,163,000","-23,784,000","-25,967,000","-24,129,000","-22,778,000","-21,445,000","-22,627,000","-22,048,000","-25,320,000","-22,569,000","-22,208,000","-33,393,000","-18,638,000","-20,314,000","-37,503,506","-21,654,428","-20,676,881","-32,745,836","-45,354,779",,,,"-13,262,335",,,,,,,,,,,,,,,,,,,,"-27,953,788",,,,,,,,,,,,"30,657,651","-52,132,855"
		NetPPEPurchaseAndSale,,,,,"1,195,000","39,933,000","3,644,000","0","0","5,490,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,265,444","-13,493,577","18,070,911","1,483,941","29,384,821","-29,638,008","-16,115,003","-7,341,458",,,"-10,426,976","-10,080,805","-10,699,266","-4,255,728","-11,770,905","-686,901","-39,585,875","-24,848,778","-33,069,837","89,648,016","-21,141,297","-23,544,095","-42,352,847","201,056,067","-114,587,143","-52,121,859","-23,278,506","-62,288,914","-10,112,711","-58,957,043","-26,345,608","-44,605,983","-75,898,627","-34,553,580","0",,
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,522,754","-38,876,455","-13,567,461","0","29,384,821","-29,638,008","-16,115,003","-7,341,458",,,"-10,426,976","-10,080,805","-10,699,266","-4,255,728","-11,770,905","-20,346,596","-39,585,875","-24,848,778","-33,069,837","-15,769,426","-21,141,297","-23,544,095","-42,352,847","-27,953,788","-114,587,143","-52,121,859","-23,278,506","-83,074,237","-10,112,711","-58,957,043","-26,345,608","-44,605,983","-75,898,627","-34,553,580","0",,
			SaleOfPPE,,,,,"1,195,000","39,933,000","3,644,000","0","0","5,490,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,742,690","25,382,878","31,638,372",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,,,,,,,,,"-798,000","0",,,"0","0",,,,,,,,,"0","0",,,"-2,000,000","-2,000,000",,,,,"0",,,,"0",,,"0","-290,327",,,"-5,762,321",,,,,,,,,,,,,,,,"-55,803",,,,"-23,278,506",,,"-58,957,043","-26,345,608",,,,,,
			PurchaseOfBusiness,,,,,,,,,,,"-798,000","0",,,"0","0",,,,,,,,,"0","0",,,"-2,000,000","-2,000,000",,,,,"0",,,,"0",,,"0","-290,327",,,"-5,762,321",,,,,,,,,,,,,,,,"-55,803",,,,"-23,278,506",,,"-58,957,043","-26,345,608",,,,,,
		NetInvestmentPropertiesPurchaseAndSale,"-9,507,000","-37,358,000","20,078,000","6,578,000","1,195,000","42,417,000","-61,654,000","13,888,000","0","5,490,000","68,724,000","177,568,000","241,108,000","-16,188,000","56,888,000","0","99,862,000","61,637,000","0","0","53,322,000","22,754,000","14,047,000","0","139,000","0","44,976,000","-73,630,000","-94,201,000","126,460,000","130,611,000","7,348,000","0","33,423,000","-304,530,574","-8,431,521","-75,592,224","-11,368,395",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestmentProperties,"-54,707,000","-44,262,000",,,,,"-65,298,000","0","0","0","1,000","-28,920,000","0","-29,286,000",,,,,,,,,"0","0",,,"1,420,000","-73,630,000",,,"-19,744,000","0","0","0","-304,530,574","-15,723,981","-75,592,224","-11,368,395",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestmentProperties,"45,200,000","6,904,000","30,523,000","6,578,000","1,195,000","42,417,000","3,644,000","13,888,000","0","5,490,000","68,723,000","206,488,000","241,108,000","13,098,000","56,888,000","0","99,862,000","61,637,000","0","0","53,322,000","22,754,000","14,047,000","0","139,000","0","43,556,000","0","0","126,460,000","150,355,000","7,348,000","0","33,423,000","0","7,292,460","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,"0","0","-635,253","-3,671,185","-525","-9,112,387",,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-635,253","-3,671,185","-525","-9,112,387",,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,
		DividendsReceivedCFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"89,023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"19,715,000","-1,073,000","17,435,000","-434,000","3,787,000","-671,000","4,932,000","-971,000","-4,312,000","594,000","567,000","1,664,000","-810,000","-1,963,000","-133,000","-1,853,000","-1,598,000","2,807,000","-10,953,000","8,275,000","-4,020,000","2,422,000","-3,645,000","1,881,000","2,380,000","-3,140,000","6,426,000","-4,296,000","-108,000","2,540,000","-10,637,000","1,426,000","938,000","-8,897,000","10,573,897","770,891","-8,207,667","-5,532,746","2,172,550","16,524,524","1,808,615","324,200","-5,541,732","8,543,344","-3,147,314","569,400","486,356","1,291,934","740,068","561,922","-1,792,371","462,618","-458,729","-2,832,598","2,831,724","-349,225","1,822,074","-1,801,727","230,540","4,518,362","1,597,230","-225,889","-201,526,856","188,444,867","-14,172,400","25,132,113","158,844,479","-92,674,247","51,994,511","12,056,431","-171,292,354","100,797,981","12,455,809","-14,204,669","-44,131,628","47,423,291"
FinancingCashFlow,"-81,871,000","-5,573,000","-17,986,000","-17,116,000","-41,196,000","120,757,000","-35,576,000","-155,103,000","-128,263,000","298,040,000","-81,793,000","-212,918,000","-256,372,000","3,834,000","-75,598,000","-24,772,000","-112,755,000","-76,261,000","-16,768,000","-19,687,000","-78,657,000","-34,212,000","-27,581,000","-26,622,000","-13,705,000","-18,374,000","-69,361,000","16,879,000","24,192,000","-66,596,000","-116,764,000","-81,817,000","-7,903,000","3,071,000","322,387,130","16,377,023","90,530,617","39,159,005","55,446,739","14,964,947","-1,402,838","-18,216,337","7,336,150","16,101,438","17,498,258","8,024,128","4,270,493","2,080,595","-3,795,808","-987,564","-6,549,817","-13,952,506","46,097,212","18,301,459","-13,706,475","30,527,649","6,497,873","22,716,993","12,057,450","15,916,048","4,744,678","21,367,199","24,182,386","124,739,918","40,919,308","8,555,598","68,445,453","19,928,320","62,761,948","36,419,459","57,833,182","107,010,585","50,164,680","7,663,279","11,996,607","21,847,970"
	CashFlowFromContinuingFinancingActivities,"-81,871,000","-5,573,000","-17,986,000","-17,116,000","-41,196,000","120,757,000","-35,576,000","-155,103,000","-128,263,000","298,040,000","-81,793,000","-212,918,000","-256,372,000","3,834,000","-75,598,000","-24,772,000","-112,755,000","-76,261,000","-16,768,000","-19,687,000","-78,657,000","-34,212,000","-27,581,000","-26,622,000","-13,705,000","-18,374,000","-69,361,000","16,879,000","24,192,000","-66,596,000","-116,764,000","-81,817,000","-7,903,000","3,071,000","322,387,130","16,377,023","90,530,617","39,159,005","55,446,739","14,964,947","-1,402,838","-18,216,337","7,336,150","16,101,438","17,498,258","8,024,128","4,270,493","2,080,595","-3,795,808","-987,564","-6,549,817","-13,952,506","46,097,212","18,301,459","-13,706,475","30,527,649","6,497,873","22,716,993","12,057,450","15,916,048","4,744,678","21,367,199","24,182,386","124,739,918","40,919,308","8,555,598","68,445,453","19,928,320","62,761,948","36,419,459","57,833,182","107,010,585","50,164,680","7,663,279","11,996,607","21,847,970"
