name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
					AmortizationOfIntangibles,"1,189,000","665,000","296,000","113,000","115,000","120,000","120,000","122,000","124,000","128,000","129,000","157,000","121,000","132,000","133,000","136,000","97,000","21,000","22,000","24,000","25,000","25,000",,,,,,"0","0","0","0","154,000","511,000","512,000","525,000","524,000","525,000","525,000","537,000","420,000","250,000","195,000","136,000","276,000","206,000","229,000","282,000","282,000","283,000","282,000","289,000","615,000","17,000","533,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"7,269,000","1,458,000","4,683,000","211,000","917,000","668,000","47,000","1,810,000","-2,170,000","-333,000","1,943,000","1,480,000","1,281,000","1,732,000","3,063,000","3,309,000","2,561,000","907,000","15,889,000","1,630,000","2,016,000","2,036,000","2,945,000","1,759,000","1,890,000","1,827,000","2,271,000","2,279,000","2,391,000","1,815,000","1,500,000","1,728,000","1,167,000","1,168,000","-215,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-200,000","0",,,,,,,,
			DeferredIncomeTax,"7,269,000","1,458,000","4,683,000","211,000","917,000","668,000","47,000","1,810,000","-2,170,000","-333,000","1,943,000","1,480,000","1,281,000","1,732,000","3,063,000","3,309,000","2,561,000","907,000","15,889,000","1,630,000","2,016,000","2,036,000","2,945,000","1,759,000","1,890,000","1,827,000","2,271,000","2,279,000","2,391,000","1,815,000","1,500,000","1,728,000","1,167,000","1,168,000","-215,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-200,000","0",,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,"0","-13,000","-25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"150,000","403,000","39,000","19,000","33,000","65,000","75,000","107,000","112,000","141,000","180,000","26,000","157,000","233,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,888,000","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"2,068,000","747,000","322,000","502,000","497,000","114,000","466,000","309,000","585,000","729,000","611,000","664,000","668,000","573,000","616,000","543,000","703,000","395,000","284,000","272,000","304,000","321,000","175,000","157,000","156,000","169,000","147,000","122,000","167,000","177,000","106,000","107,000","16,000","66,000","44,000","56,000","53,000","-598,000","71,000","67,000","66,000","87,000","285,000","175,000","253,000","238,000","374,000","253,000","429,000","6,000","246,000","228,000","277,000","249,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"2,105,000","-5,352,000","-2,019,000","5,884,000","3,618,000","6,503,000","1,867,000","4,013,000","4,967,000","-1,761,000","3,175,000","2,221,000","-683,000","2,194,000","1,431,000","2,410,000","-1,470,000","1,972,000","-1,419,000","5,286,000","414,000","2,327,000","-1,086,000","3,709,000","3,070,000","-773,000","1,646,000","5,932,000","3,648,000","447,000","917,000","3,241,000","27,000","2,182,000","953,000","3,340,000","5,173,000","6,529,000","13,351,000","6,564,000","6,503,000","2,128,000","11,485,000","-1,507,000","5,072,000","1,930,000","-16,753,000","5,291,000","9,751,000","1,676,000","-31,236,000","-3,767,000","38,920,000","1,751,000","21,450,000","7,072,000","2,152,000","1,153,000","182,000","1,827,000","-5,067,000","4,931,000","209,000","2,306,000","-3,225,000","2,163,000","-23,379,000","1,799,000","-510,000","6,313,000","-21,119,000","-4,911,000","6,331,000","-4,992,000","6,324,000","37,897,000","-23,240,000","16,536,000","3,225,000","-31,104,000","-2,180,000","31,386,000","-19,020,000","6,293,000","2,923,000","-19,049,000","1,556,000","-2,375,000","-2,804,000","1,106,000","8,520,000","3,400,000","14,500,000","1,900,000","900,000","-11,600,000","1,300,000","900,000","-700,000","-8,000,000","-5,900,000","200,000","400,000","-200,000","2,700,000","-2,200,000","-600,000",,"400,000","300,000","1,400,000","4,600,000"
		ChangeInWorkingCapital,"-25,351,000","-8,278,000","-30,088,000","13,710,000","-721,000","2,048,000","811,000","-16,701,000","431,000","3,463,000","-523,000","-14,423,000","17,135,000","-1,513,000","612,000","-4,028,000","10,106,000","-3,388,000","-3,623,000","-21,023,000","19,765,000","-1,980,000","3,483,000","90,000","-2,998,000","-684,000","-1,362,000","-1,393,000","-3,356,000","-1,627,000","4,955,000","-581,000","-16,589,000","-9,678,000","13,198,000","-327,000","8,023,000","-4,988,000","13,886,000","3,369,000","-333,000","-1,215,000","7,553,000","4,497,000","2,714,000","-4,706,000","8,023,000","-5,554,000","14,486,000","-136,000","40,419,000","-3,206,000","-45,261,000","-34,047,000","-121,000","-5,384,000","-3,871,000","15,404,000","-17,935,000","-856,000","12,326,000","-6,350,000","-2,170,000","5,484,000","139,000","6,029,000","-6,844,000","-6,217,000","1,987,000","1,203,000","9,427,000","9,730,000","-5,893,000","-12,535,000","-2,758,000","-5,273,000","1,750,000","2,731,000","-704,000","2,362,000","-3,329,000","-7,765,000","4,917,000","-220,000","80,000","4,365,000","-14,054,000","10,059,000","5,200,000","-1,040,000","187,000","-3,800,000","-2,000,000","3,100,000","-1,700,000","-300,000","-1,700,000","4,900,000","-100,000","-600,000","400,000","-300,000","1,100,000","-100,000","-1,000,000","700,000","2,800,000",,"1,000,000","-1,500,000","700,000","-600,000"
			ChangeInReceivables,"-3,719,000","902,000","-5,723,000","-884,000","1,986,000","2,200,000","2,263,000","-11,806,000","-3,257,000","-4,081,000","-650,000","-3,947,000","-984,000","809,000","1,692,000","2,082,000","2,110,000","-2,988,000","-273,000","-8,337,000","3,939,000","-2,340,000","2,566,000","534,000","-3,859,000","966,000","-1,699,000","-278,000","-2,548,000","676,000","3,138,000","766,000","1,839,000","-6,238,000","9,067,000","-1,862,000","6,642,000","-5,215,000","10,818,000","3,130,000","-117,000","-4,635,000","9,081,000","-555,000","4,031,000","-5,157,000","5,404,000","-5,172,000","2,626,000","-77,000","13,721,000","2,209,000","-6,832,000","-19,874,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"5,567,000","902,000","3,892,000","-1,213,000","1,986,000","2,200,000","1,452,000","-11,806,000","-3,257,000","-4,081,000","1,123,000","-4,871,000","-2,706,000","136,000","685,000","1,608,000","3,006,000","-4,081,000","2,357,000","-8,514,000","4,072,000","-2,407,000","2,606,000","493,000","-4,135,000","983,000","-1,788,000","-262,000","-2,570,000","671,000","3,052,000","766,000","1,839,000","-6,238,000","9,098,000","-1,761,000","6,642,000","-5,215,000","10,818,000","3,130,000",,,"9,081,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"-19,850,000","-12,011,000","-24,138,000","13,513,000","2,760,000","-3,375,000","-1,942,000","-2,518,000","1,653,000","8,925,000","497,000","-10,209,000","18,439,000","-1,864,000","-1,042,000","-5,763,000","8,347,000","-152,000","-2,989,000","-12,324,000","16,176,000","719,000","1,213,000","-61,000","1,180,000","-1,365,000","718,000","-912,000","-525,000","-1,949,000","2,186,000","-1,043,000","-18,062,000","-3,082,000","4,536,000","1,954,000","1,753,000","634,000","3,430,000","1,485,000","-216,000","3,420,000","-2,658,000","6,182,000","-1,379,000","513,000","1,409,000","137,000","12,122,000","370,000","27,181,000","-4,941,000","-38,082,000","-14,046,000","-6,770,000","-2,847,000",,,"-41,000","-460,000","-1,464,000","2,120,000","438,000","-1,804,000","-187,000","2,202,000","183,000","-3,000","-3,355,000","2,704,000","1,730,000","441,000","-8,559,000","7,745,000","714,000","726,000","-3,276,000","2,829,000","1,723,000","-693,000","-4,441,000","3,640,000","1,520,000","-4,762,000","-1,530,000","1,824,000","-310,000","-2,115,000","-1,304,000","-2,151,000","1,006,000","3,600,000","-1,700,000","1,400,000","600,000","-200,000","-1,300,000","1,200,000",,,"-700,000","900,000",,,"-1,000,000","1,100,000","400,000",,"-300,000","-800,000","400,000","300,000"
				ChangeInPayable,"-19,850,000","-12,011,000","-24,138,000","13,513,000","2,760,000","-3,375,000","-1,942,000","-2,518,000","1,653,000","8,925,000","497,000","-10,209,000","18,439,000","-1,864,000","-1,042,000","-5,763,000","8,347,000","-152,000","-2,989,000","-12,324,000","16,176,000","719,000","1,213,000","-61,000","1,180,000","-1,365,000","718,000","-912,000","-525,000","-1,949,000","2,186,000","-1,043,000","-18,062,000","-3,082,000","4,536,000","1,954,000","1,753,000","634,000","3,430,000","1,485,000","-216,000","3,420,000","-2,658,000","6,182,000","-1,379,000","513,000","1,409,000","137,000","12,122,000","370,000","27,181,000","-4,941,000","-38,082,000","-14,046,000","-6,770,000","-2,847,000",,,"-41,000","-460,000","-1,464,000","2,120,000","438,000","-1,804,000","-187,000","2,202,000","183,000","-3,000","-3,355,000","2,704,000","1,730,000","441,000","-8,559,000","7,745,000","714,000","726,000","-3,276,000","2,829,000","1,723,000","-693,000","-4,441,000","3,640,000","1,520,000","-4,762,000","-1,530,000","1,824,000","-310,000","-2,115,000","-1,304,000","-2,151,000","1,006,000","3,600,000","-1,700,000","1,400,000","600,000","-200,000","-1,300,000","1,200,000",,,"-700,000","900,000",,,"-1,000,000","1,100,000","400,000",,"-300,000","-800,000","400,000","300,000"
					ChangeInTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,000",,,,,,,,,,,"1,000","5,749,000","0","0","-1,000","0","9,499,000","-249,000","28,301,000","-127,000","-40,261,000","-1,781,000","-6,770,000","-2,847,000",,,"-41,000","-460,000","-1,464,000","2,120,000","438,000","-1,804,000","-187,000","2,202,000","183,000","-3,000","-3,355,000","2,704,000","1,730,000","441,000","-8,559,000","7,745,000","714,000","726,000","-3,276,000","2,829,000","1,723,000","-693,000","-4,441,000","3,640,000","1,520,000","-4,762,000","-1,530,000","1,824,000","-310,000","-2,115,000","-1,304,000","-2,151,000","1,006,000","3,600,000","-1,700,000","1,400,000","600,000","-200,000","-1,300,000","1,200,000",,,"-700,000","900,000",,,"-1,000,000","1,100,000","400,000",,"-300,000","-800,000","400,000","300,000"
						ChangeInIncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,000",,,,,,,,,,,"1,000","5,749,000","0","0","-1,000","0","9,499,000","-249,000","28,301,000","-127,000","-40,261,000","-1,781,000","-6,770,000","-2,847,000",,,"-41,000","-460,000","-1,464,000","2,120,000","438,000","-1,804,000","-187,000","2,202,000","183,000","-3,000","-3,355,000","2,704,000","1,730,000","441,000","-8,559,000","7,745,000","714,000","726,000","-3,276,000","2,829,000","1,723,000","-693,000","-4,441,000","3,640,000","1,520,000","-4,762,000","-1,530,000","1,824,000","-310,000","-2,115,000","-1,304,000","-2,151,000","1,006,000","3,600,000","-1,700,000","1,400,000","600,000","-200,000","-1,300,000","1,200,000",,,"-700,000","900,000",,,"-1,000,000","1,100,000","400,000",,"-300,000","-800,000","400,000","300,000"
					ChangeInAccountPayable,"-19,850,000","-12,011,000","-24,138,000","13,513,000","2,760,000","-3,375,000","-1,942,000","-2,518,000","1,653,000","8,925,000","497,000","-10,209,000","18,439,000","-1,864,000","-1,042,000","-5,763,000","8,347,000","-152,000","-2,989,000","-12,324,000","16,176,000","719,000","1,213,000","-61,000","1,180,000","-1,365,000","718,000","-912,000","-525,000","-1,949,000","2,107,000","-1,042,000","-17,984,000","-3,082,000","4,536,000","1,688,000","2,019,000","634,000","3,430,000","1,485,000","-216,000","3,420,000","-2,659,000","433,000","-1,379,000","513,000","1,410,000","137,000","2,623,000","619,000","-1,120,000","-4,814,000","2,179,000","-12,265,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-62,000",,"-519,000","-262,000","-429,000","-483,000","-474,000","-347,000","-127,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"-1,782,000","2,831,000","-227,000","1,081,000","-5,467,000","3,223,000","490,000","-2,377,000","2,035,000","-1,381,000","-370,000","-267,000","-320,000","-458,000","-38,000","-347,000","-351,000","-248,000","-361,000","-362,000","-350,000","-359,000","-296,000","-383,000","-319,000","-285,000","-381,000","-203,000","-283,000","-354,000","-369,000","-304,000","-366,000","-358,000","-405,000","-419,000","-372,000","-407,000","-362,000",,,,,,,,,,,,,,,,"6,649,000","-2,537,000",,,"-17,894,000","-396,000","13,790,000","-8,470,000","-2,608,000","7,288,000","326,000","3,827,000","-7,027,000","-6,214,000","5,342,000","-1,501,000","7,697,000","9,289,000","2,666,000","-20,280,000","-3,472,000","-5,999,000","5,026,000","-98,000","-2,427,000","3,055,000","1,112,000","-11,405,000","3,397,000","4,542,000","1,610,000","2,541,000","-13,744,000","12,174,000","6,504,000","1,111,000","-819,000","-7,400,000","-300,000","1,700,000","-2,300,000","-100,000","-400,000","3,700,000",,,"1,100,000","-1,200,000",,,"0","-400,000","2,400,000",,,"-700,000","300,000","-900,000"
