name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,06/30/2017
MarketCap,"3,888,546,000","3,914,235,410","645,932,000","600,380,500","2,031,053,631","1,614,289,492","1,676,820,422"
EnterpriseValue,"5,754,502,000","5,707,821,410","2,315,537,000","2,806,407,500","4,287,767,631","3,802,598,492","2,788,242,422"
PeRatio,"142.906","229.267","300.364","255.917",,"287.5","183.2"
ForwardPeRatio,"15.244"
PsRatio,"7.651","7.53","7.165","6.641","4.808","3.85","6.511"
PbRatio,"1.796","1.821","1.721","2.079","1.205","0.955","1.461"
EnterprisesValueRevenueRatio,"10.566","40.15","16.894","21.207","32.222","29.165","39.917"
EnterprisesValueEBITDARatio,"17.827","66.355","34.357","32.064","52.382","50.704","68.84"
