name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005
TotalAssets,"4,470,660,000","1,545,068,000","1,745,065,000","1,493,802,000","1,362,323,000","1,118,723,000","802,045,000","810,884,000","836,240,000","738,802,000","685,515,000","714,141,000","689,206,000","468,901,000","577,946,000","604,374,000","572,883,000","543,695,000","589,653,000","630,594,000","601,156,000","566,390,000","625,173,000","666,396,000","655,486,000","608,020,000","721,925,000","810,448,000","795,216,000","806,931,000","1,006,932,000","1,101,873,000","1,108,950,000","875,159,000","946,586,000","918,961,000","876,838,000","829,638,000","891,604,000","815,720,000","773,265,000","695,453,000","704,254,000","683,514,000","613,387,000","549,481,000","554,671,000","497,053,000","447,266,000","409,738,000","442,973,000","437,567,000","446,932,000","455,999,000","469,760,000","639,377,000","673,665,000","627,425,000","594,462,000","446,574,000","338,951,000","299,457,000","240,531,000","190,196,000","167,537,000","78,032,000","57,643,000"
	CurrentAssets,"1,038,538,000","666,569,000","920,052,000","678,515,000","727,182,000","492,841,000","472,309,000","493,930,000","514,001,000","425,382,000","391,263,000","449,765,000","431,516,000","380,298,000","480,231,000","501,841,000","463,769,000","425,049,000","459,738,000","496,166,000","462,522,000","425,475,000","475,940,000","513,390,000","494,755,000","445,949,000","539,130,000","617,438,000","594,152,000","595,408,000","789,722,000","870,734,000","880,504,000","640,077,000","699,071,000","678,659,000","646,703,000","613,115,000","688,292,000","639,705,000","605,148,000","525,343,000","534,538,000","513,955,000","443,717,000","381,014,000","409,745,000","349,842,000","302,980,000","267,254,000","297,246,000","290,489,000","276,038,000","279,371,000","316,399,000","444,967,000","495,451,000","467,950,000","458,156,000","343,645,000","258,227,000","237,691,000","204,928,000","160,089,000","141,500,000","56,353,000","41,973,000"
		CashCashEquivalentsAndShortTermInvestments,"171,969,000","213,197,000","436,601,000","197,853,000","255,869,000","135,802,000","123,562,000","151,370,000","107,038,000","108,253,000","87,909,000","107,822,000","86,333,000","123,367,000","203,046,000","171,514,000","101,953,000","172,128,000","178,189,000","156,962,000","88,884,000","147,565,000","150,216,000","146,662,000","89,080,000","143,341,000","168,466,000","197,279,000","180,698,000","267,512,000","350,371,000","408,953,000","411,806,000","317,144,000","332,491,000","289,354,000","232,673,000","294,348,000","312,580,000","278,827,000","206,603,000","257,587,000","220,388,000","179,979,000","115,499,000","145,583,000","143,057,000","96,867,000","53,800,000","77,343,000","76,021,000","77,477,000","50,895,000","51,665,000","56,580,000","51,230,000","29,593,000","36,335,000","72,359,000","85,652,000","47,967,000","64,981,000","83,280,000","67,017,000","67,861,000","4,787,000","4,320,000"
			CashAndCashEquivalents,"171,969,000","213,197,000","436,601,000","197,853,000","255,869,000","135,802,000","123,562,000","151,370,000","107,038,000","108,253,000","87,909,000","107,822,000","86,333,000","123,367,000","203,046,000","171,514,000","101,953,000","172,128,000","178,189,000","156,962,000","88,884,000","147,565,000","150,216,000","146,662,000","89,080,000","143,341,000","168,466,000","197,279,000","180,698,000","267,512,000","350,371,000","408,953,000","411,806,000","317,144,000","332,491,000","289,354,000","232,673,000","294,348,000","312,580,000","278,827,000","206,603,000","257,587,000","220,388,000","179,979,000","115,499,000","145,583,000","143,057,000","96,867,000","53,800,000","77,343,000","76,021,000","77,477,000","50,895,000","51,665,000","56,580,000","51,230,000","29,593,000","36,335,000","55,659,000","61,262,000","38,577,000","42,656,000","57,880,000","67,017,000","67,861,000","4,787,000","4,320,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,700,000","24,390,000","9,390,000","22,325,000","25,400,000",,,,
		Receivables,"416,885,000","217,182,000","247,543,000","249,052,000","252,459,000","162,520,000","157,493,000","174,521,000","188,105,000","118,251,000","138,619,000","185,643,000","189,116,000","108,371,000","131,737,000","172,518,000","189,289,000","97,834,000","114,676,000","155,942,000","170,677,000","95,934,000","126,423,000","165,605,000","184,085,000","108,082,000","146,208,000","200,274,000","197,707,000","122,538,000","195,537,000","227,623,000","237,242,000","126,977,000","153,946,000","191,863,000","203,301,000","122,712,000","153,330,000","159,402,000","196,127,000","110,883,000","130,253,000","143,398,000","145,906,000","84,959,000","101,908,000","116,986,000","121,225,000","75,209,000","74,042,000","68,188,000","65,996,000","59,722,000","92,453,000","134,095,000","154,622,000","152,919,000","160,642,000","117,345,000","97,838,000","65,588,000","60,651,000","47,252,000","27,178,000","18,030,000","21,187,000"
			AccountsReceivable,"375,750,000","182,629,000","229,298,000","233,262,000","228,717,000","149,847,000","139,474,000","160,279,000","172,398,000","108,199,000","121,716,000","168,933,000","176,288,000","97,627,000","110,478,000","149,496,000","169,954,000","83,518,000","92,708,000","135,893,000","148,624,000","78,297,000","101,651,000","134,155,000","157,159,000","83,616,000","117,767,000","172,762,000","174,099,000","101,217,000","158,664,000","195,902,000","206,213,000","104,405,000","120,079,000","162,263,000","177,360,000","92,278,000","121,396,000","132,331,000","165,045,000","84,760,000","95,305,000","115,651,000","123,022,000","64,260,000","81,303,000","93,974,000","97,421,000","50,458,000","65,794,000","67,050,000","60,605,000","35,305,000","71,000,000","128,110,000","154,622,000","152,919,000","160,642,000","117,345,000","97,838,000","65,588,000","60,651,000","47,252,000","27,178,000","18,030,000","21,187,000"
				GrossAccountsReceivable,"398,791,000","203,344,000","250,435,000","255,770,000","247,332,000","170,940,000","160,680,000","185,276,000","192,320,000","126,996,000","142,637,000","194,757,000","197,673,000","118,104,000","130,986,000","175,452,000","200,334,000","114,907,000","142,068,000","186,593,000","197,800,000","126,435,000","152,063,000","190,108,000","209,413,000","132,980,000","172,945,000","215,456,000","207,844,000","133,609,000","179,665,000","216,739,000","220,726,000","114,918,000","134,705,000","179,181,000","191,785,000","105,593,000","138,953,000","151,189,000","180,385,000","100,268,000","109,762,000","129,179,000",,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-23,041,000","-20,715,000","-21,137,000","-22,508,000","-18,615,000","-21,093,000","-21,206,000","-24,997,000","-19,922,000","-18,797,000","-20,921,000","-25,824,000","-21,385,000","-20,477,000","-20,508,000","-25,956,000","-30,380,000","-31,389,000","-49,360,000","-50,700,000","-49,176,000","-48,138,000","-50,412,000","-55,953,000","-52,254,000","-49,364,000","-55,178,000","-42,694,000","-33,745,000","-32,392,000","-21,001,000","-20,837,000","-14,513,000","-10,513,000","-14,626,000","-16,918,000","-14,425,000","-13,315,000","-17,557,000","-18,858,000","-15,340,000","-15,508,000","-14,457,000","-13,528,000",,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"24,536,000","22,301,000","1,255,000","1,352,000","3,830,000","1,857,000","8,426,000","3,809,000","3,174,000","1,341,000","7,380,000","5,873,000","3,755,000","3,041,000","11,872,000","9,946,000","7,781,000","3,652,000","7,421,000","5,830,000","5,062,000","2,995,000","6,979,000","10,184,000","10,001,000","10,233,000","16,933,000","15,443,000","11,833,000","9,332,000","19,677,000","14,426,000","14,004,000","10,630,000","16,666,000","12,307,000","8,320,000","5,613,000","5,829,000","4,133,000","8,814,000","5,828,000","16,460,000","10,620,000","7,845,000","9,062,000","9,597,000","11,297,000","11,467,000","8,611,000","8,248,000","1,138,000","5,391,000",,,,,,,,,,,,,,
