name,ttm
OperatingCashFlow,"32,364,000"
FinancingCashFlow,"-31,382,000"
EndCashPosition,"1,153,000"
	ChangesInCash,"982,000"
	BeginningCashPosition,"171,000"
IssuanceOfDebt,"121,000,000"
RepaymentOfDebt,"-33,574,000"
RepurchaseOfCapitalStock,"-34,963,000"
FreeCashFlow,"32,364,000"
