name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013
TotalRevenue,"552,000,000","135,000,000","141,000,000","128,000,000","148,000,000","139,000,000","130,000,000","110,000,000","120,000,000","121,000,000","126,000,000","125,000,000","121,000,000","131,000,000","142,300,000","153,500,000","129,300,000","99,600,000","204,500,000","94,400,000","86,800,000","70,200,000","75,600,000","67,900,000","71,100,000","76,700,000","144,800,000","72,400,000","57,600,000","51,700,000","55,600,000","46,900,000","43,400,000","36,100,000","17,500,000","20,200,000","26,900,000","27,000,000"
	OperatingRevenue,"552,000,000","135,000,000","141,000,000","128,000,000","148,000,000","139,000,000","130,000,000","110,000,000","120,000,000","121,000,000","126,000,000","125,000,000","121,000,000","131,000,000","142,300,000","153,500,000","129,300,000","99,600,000","204,500,000","94,400,000","86,800,000","70,200,000","75,600,000","67,900,000","71,100,000","76,700,000","144,800,000","72,400,000","57,600,000","51,700,000","55,600,000","46,900,000","43,400,000","36,100,000","17,500,000","20,200,000","26,900,000","27,000,000"
CostOfRevenue,"83,000,000","21,000,000","22,000,000","21,000,000","19,000,000","17,000,000","15,000,000","16,000,000","15,000,000","28,000,000","23,000,000","22,000,000","19,000,000","21,000,000","21,500,000","25,400,000","13,800,000","17,900,000","17,000,000","8,900,000","9,600,000","6,200,000","6,000,000","6,000,000","5,800,000","5,900,000","11,200,000","3,500,000","3,500,000","3,400,000","3,400,000","2,900,000","2,500,000","2,800,000","2,000,000","1,600,000","1,700,000","1,600,000"
GrossProfit,"469,000,000","114,000,000","119,000,000","107,000,000","129,000,000","122,000,000","115,000,000","94,000,000","105,000,000","93,000,000","103,000,000","103,000,000","102,000,000","110,000,000","120,800,000","128,100,000","115,500,000","81,700,000","187,500,000","85,500,000","77,200,000","64,000,000","69,600,000","61,900,000","65,300,000","70,800,000","133,600,000","68,900,000","54,100,000","48,300,000","52,200,000","44,000,000","40,900,000","33,300,000","15,500,000","18,600,000","25,200,000","25,400,000"
OperatingExpense,"246,000,000","59,000,000","65,000,000","58,000,000","64,000,000","55,000,000","67,000,000","59,000,000","64,000,000","48,000,000","50,000,000","54,000,000","54,000,000","45,000,000","48,100,000","50,200,000","58,800,000","76,800,000","92,000,000","47,400,000","44,400,000","32,200,000","28,100,000","25,900,000","27,200,000","25,800,000","44,000,000","20,000,000","22,500,000","20,600,000","23,800,000","12,700,000","14,500,000","18,300,000","12,600,000","17,000,000","14,200,000","25,200,000"
	SellingGeneralAndAdministration,"52,000,000","13,000,000","13,000,000","13,000,000","13,000,000","12,000,000","9,000,000","14,000,000","18,000,000","15,000,000","15,000,000","16,000,000","17,000,000","12,000,000","14,900,000","13,700,000","16,100,000","14,800,000","27,000,000","9,600,000","11,000,000","8,000,000","7,700,000","7,900,000","7,800,000","7,800,000","13,500,000","6,500,000","8,200,000","6,600,000","5,700,000","2,800,000","5,500,000","2,800,000","3,500,000","2,700,000","3,400,000","2,600,000"
		GeneralAndAdministrativeExpense,"52,000,000","13,000,000","13,000,000","13,000,000","13,000,000","12,000,000","9,000,000","14,000,000","18,000,000","15,000,000","15,000,000","16,000,000","17,000,000","12,000,000","14,900,000","13,700,000","16,100,000","14,800,000","27,000,000","9,600,000","11,000,000","8,000,000","7,700,000","7,900,000","7,800,000","7,800,000","13,500,000","6,500,000","8,200,000","6,600,000","5,700,000","2,800,000","5,500,000","2,800,000","3,500,000","2,700,000","3,400,000","2,600,000"
			OtherGandA,"52,000,000","13,000,000","13,000,000","13,000,000","13,000,000","12,000,000","9,000,000","14,000,000","18,000,000","15,000,000","15,000,000","16,000,000","17,000,000","12,000,000","14,900,000","13,700,000","16,100,000","14,800,000","27,000,000","9,600,000","11,000,000","8,000,000","7,700,000","7,900,000","7,800,000","7,800,000","13,500,000","6,500,000","8,200,000","6,600,000","5,700,000","2,800,000","5,500,000","2,800,000","3,500,000","2,700,000","3,400,000","2,600,000"
	OtherTaxes,"19,000,000","5,000,000","5,000,000","3,000,000","6,000,000","5,000,000","5,000,000","6,000,000","4,000,000","5,000,000","3,000,000","5,000,000","5,000,000","4,000,000","3,400,000","2,500,000","4,500,000","5,500,000","6,200,000","3,600,000","3,400,000","2,800,000","1,800,000","1,300,000","1,900,000","3,200,000","400,000","700,000","3,200,000","3,200,000","1,200,000","1,200,000","-200,000","3,300,000","1,100,000","1,000,000","1,200,000","1,300,000"
	OtherOperatingExpenses,"2,000,000",,,,,,,,,,"0",,,"2,000,000",,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"223,000,000","55,000,000","54,000,000","49,000,000","65,000,000","67,000,000","48,000,000","35,000,000","41,000,000","45,000,000","53,000,000","49,000,000","48,000,000","65,000,000","72,700,000","77,900,000","56,700,000","4,900,000","95,500,000","38,100,000","32,800,000","31,800,000","41,500,000","36,000,000","38,100,000","45,000,000","89,600,000","48,900,000","31,600,000","27,700,000","28,400,000","31,300,000","26,400,000","15,000,000","2,900,000","1,600,000","11,000,000","200,000"
NetNonOperatingInterestIncomeExpense,"-55,000,000","-13,000,000","-14,000,000","-14,000,000","-14,000,000","-13,000,000","-15,000,000","-14,000,000","-17,000,000","-24,000,000","-25,000,000","-26,000,000","-21,000,000","-20,000,000","-19,600,000","-19,000,000","-13,300,000","-10,600,000","-10,200,000","-9,700,000","-7,500,000","-4,800,000","-4,500,000","-2,800,000","-2,000,000","-3,000,000","-2,100,000","-1,700,000","-300,000","-200,000","-100,000","-100,000","0",,,"0",,
	InterestIncomeNonOperating,"30,000,000","8,000,000","7,000,000","8,000,000","7,000,000","8,000,000","7,000,000","8,000,000","7,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"85,000,000","21,000,000","21,000,000","22,000,000","21,000,000","21,000,000","22,000,000","22,000,000","24,000,000","24,000,000","25,000,000","26,000,000","21,000,000","20,000,000","19,600,000","19,000,000","13,300,000","10,600,000","10,200,000","9,700,000","7,500,000","4,800,000","4,500,000","2,800,000","2,000,000","3,000,000","2,100,000","1,700,000","300,000","200,000","100,000","100,000","0",,,"0",,
	TotalOtherFinanceCost,"92,000,000",,,,,,,,,,"25,000,000","26,000,000","21,000,000",,"19,600,000","19,000,000","13,300,000","10,600,000","10,200,000","9,700,000","7,500,000","4,800,000","4,500,000","2,800,000","2,000,000","3,000,000","2,100,000","1,700,000","300,000","200,000","100,000","100,000",,,,,,
OtherIncomeExpense,"393,000,000","118,000,000","66,000,000","94,000,000","115,000,000","113,000,000","100,000,000","116,000,000","120,000,000","121,000,000","116,000,000","123,000,000","92,000,000","92,000,000","95,100,000","95,400,000","72,100,000","70,500,000","88,400,000","46,100,000","43,400,000","46,000,000","35,300,000","25,600,000","30,200,000","26,000,000","24,200,000","26,900,000","14,100,000","14,100,000","7,500,000","-200,000",,,"0","20,800,000",,
