name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"13,342,208,000","13,536,322,000","13,889,087,000","13,550,351,000","13,754,029,000","13,744,341,000","12,941,266,000","12,479,045,000","11,133,251,000","10,814,262,000","11,270,355,000","10,401,964,000","10,356,785,000","10,284,310,000","11,130,425,000","10,191,754,000","10,311,310,000","9,958,502,000","10,874,921,000","9,173,728,000","9,246,278,000","9,739,287,000","10,443,109,000","9,674,108,000","9,832,263,000","9,639,542,000","10,651,922,000","9,905,504,000","9,732,864,000","9,980,140,000","10,815,876,000","10,215,327,000","9,985,152,000","10,315,443,000","10,452,061,000","9,549,567,000","9,491,274,000","9,633,021,000","10,131,732,000","9,426,069,000","9,503,317,000","9,313,126,000","10,119,048,000","6,800,446,000","6,693,138,000","6,457,556,000","6,679,693,000","6,321,442,000","6,468,451,000","6,470,657,000","6,906,166,000","6,719,247,000","6,552,564,000","6,433,868,000","6,984,265,000","6,780,441,000","6,642,143,000","6,446,685,000","6,695,984,000","5,413,422,000","5,670,788,000","5,465,693,000","5,676,457,000","5,406,569,000","5,219,097,000","5,171,071,000","5,341,776,000","5,226,552,000","5,007,727,000","5,004,278,000","4,926,660,000","4,873,041,000","4,392,921,000","4,245,552,000","4,281,202,000","3,517,109,000","3,432,271,000","3,503,151,000","3,498,858,000","3,497,133,000","3,441,791,000","4,103,016,000","4,333,968,000","4,408,167,000","4,386,468,000","4,358,156,000","4,721,024,000","4,527,263,000","4,092,930,000","4,026,500,000","4,182,300,000","4,187,000,000","4,138,600,000","3,836,700,000","3,896,500,000","3,906,400,000","3,689,900,000","3,322,800,000","3,422,700,000","3,470,200,000","3,514,400,000","3,449,500,000","3,578,400,000","3,478,700,000","3,467,000,000","3,447,100,000","3,726,900,000","3,799,800,000","3,593,800,000","3,335,600,000","3,539,800,000","3,595,900,000","3,445,500,000","2,877,300,000","2,963,200,000","2,960,700,000","2,849,900,000","2,712,400,000","2,588,100,000","2,453,100,000","2,258,500,000","2,126,900,000","2,138,800,000","1,986,400,000","1,873,400,000","1,852,800,000","2,025,100,000","2,082,700,000","1,979,600,000","1,889,800,000","1,928,800,000","1,911,200,000","1,805,000,000","1,759,900,000","1,925,700,000","1,833,800,000","860,200,000"
	CurrentAssets,"4,588,080,000","4,600,646,000","4,969,870,000","4,564,138,000","4,785,870,000","7,285,219,000","6,680,206,000","6,261,137,000","5,027,016,000","4,155,698,000","4,775,207,000","3,990,855,000","4,673,457,000","4,612,091,000","5,417,954,000","4,330,147,000","4,683,323,000","4,392,124,000","5,627,427,000","3,897,650,000","4,092,150,000","4,293,098,000","4,819,023,000","4,068,016,000","3,972,874,000","4,163,136,000","4,935,817,000","4,206,490,000","4,081,526,000","4,185,854,000","4,524,213,000","3,779,912,000","3,534,521,000","3,882,982,000","4,093,904,000","3,297,707,000","3,259,627,000","3,449,583,000","3,998,800,000","3,339,809,000","3,363,333,000","3,187,944,000","3,942,392,000","3,045,908,000","2,950,028,000","2,826,060,000","2,874,373,000","2,588,128,000","2,647,586,000","2,629,356,000","2,928,733,000","2,734,877,000","2,621,259,000","2,653,010,000","3,104,387,000","2,839,066,000","2,778,483,000","2,645,129,000","2,980,622,000","2,537,147,000","2,689,095,000","2,578,010,000","2,765,467,000","2,534,114,000","2,352,403,000","2,365,376,000","2,534,984,000","2,418,175,000","2,353,181,000","2,378,568,000","2,314,496,000","2,182,980,000","2,297,530,000","2,208,531,000","2,302,303,000","2,078,055,000","1,995,598,000","2,074,540,000","2,044,263,000","2,005,013,000","1,943,805,000","2,031,420,000","2,149,106,000","2,193,355,000","2,168,041,000","2,110,096,000","2,423,389,000","2,251,609,000","1,973,205,000","1,877,400,000","2,072,000,000","2,100,400,000","2,094,900,000","1,848,200,000","1,962,300,000","1,974,500,000","1,826,700,000","1,601,500,000","1,692,500,000","1,727,800,000","1,760,900,000","1,706,300,000","1,829,600,000","1,736,000,000","1,708,900,000","1,667,600,000","1,920,200,000","1,986,500,000","1,799,200,000","1,551,200,000","1,753,100,000","1,798,300,000","1,654,100,000","1,500,200,000","1,580,500,000","1,624,600,000","1,480,400,000","1,365,600,000","1,419,600,000","1,304,500,000","1,127,500,000","1,071,100,000","1,096,600,000","952,500,000","836,200,000","824,200,000","987,200,000","1,044,500,000","950,900,000","873,500,000","958,900,000","948,800,000","838,800,000","786,500,000","912,000,000","884,300,000","436,800,000"
		CashCashEquivalentsAndShortTermInvestments,"1,275,943,000","1,333,839,000","1,360,138,000","1,873,732,000","1,414,556,000","3,853,639,000","2,677,398,000","2,845,111,000","1,369,028,000","583,951,000","507,605,000","606,080,000","543,011,000","535,312,000","352,781,000","467,917,000","680,762,000","566,075,000","1,546,128,000","672,542,000","604,444,000","1,227,862,000","737,825,000","676,262,000","585,835,000","945,605,000","566,599,000","659,770,000","655,483,000","971,895,000","496,500,000","475,891,000","321,672,000","776,403,000","315,661,000","320,112,000","300,437,000","597,461,000","304,603,000","330,512,000","325,649,000","341,228,000","337,391,000","611,478,000","672,963,000","792,239,000","402,863,000","540,191,000","718,634,000","731,549,000","379,148,000","385,202,000","276,428,000","381,844,000","225,957,000","276,009,000","259,855,000","321,863,000","193,855,000","177,849,000","174,155,000","343,224,000","154,196,000","161,672,000","154,014,000","296,557,000","215,549,000","249,517,000","365,864,000","485,507,000","182,007,000","177,382,000","551,688,000","514,785,000","217,491,000","204,977,000","265,340,000","496,367,000","254,977,000","272,199,000","221,080,000","332,049,000","133,080,000","100,400,000","93,680,000","118,891,000","232,933,000","98,388,000","81,246,000","79,900,000","81,800,000","83,500,000","88,800,000","63,200,000","65,200,000","70,200,000","69,700,000","124,100,000","57,400,000","78,600,000","219,700,000","270,600,000","212,100,000","69,200,000","85,400,000","84,100,000","64,100,000","50,300,000","72,300,000","59,700,000","54,800,000","25,500,000","25,500,000","151,600,000","36,500,000","31,100,000","37,400,000","86,300,000","39,500,000","6,800,000","13,900,000","162,300,000","143,600,000","31,800,000","22,400,000","62,000,000","18,500,000","8,200,000","13,900,000","36,200,000","19,800,000","25,200,000","31,300,000","86,700,000","112,100,000","126,100,000","68,500,000"
			CashAndCashEquivalents,"1,275,943,000","1,333,839,000","1,360,138,000","1,274,926,000","815,750,000","3,254,236,000","1,877,398,000","2,145,111,000","1,369,028,000","583,951,000","507,605,000","606,080,000","543,011,000","535,312,000","352,781,000","467,917,000","680,762,000","566,075,000","1,546,128,000","672,542,000","604,444,000","1,227,862,000","737,825,000","676,262,000","585,835,000","945,605,000","566,599,000","659,770,000","655,483,000","971,895,000","496,500,000","475,891,000","321,672,000","776,403,000","315,661,000","320,112,000","300,437,000","597,461,000","304,603,000","330,512,000","325,649,000","341,228,000","337,391,000","611,478,000","672,963,000","792,239,000","402,863,000","540,191,000","718,634,000","731,549,000","379,148,000","385,202,000","276,428,000","381,844,000","225,957,000","276,009,000","259,855,000","321,863,000","193,855,000","177,849,000","174,155,000","343,224,000","154,196,000","161,672,000","154,014,000","296,557,000","215,549,000","249,517,000","365,864,000","485,507,000","182,007,000","177,382,000","551,688,000","514,785,000","217,491,000","204,977,000","265,340,000","496,367,000","254,977,000","272,199,000","221,080,000","332,049,000","133,080,000","100,400,000","93,680,000","118,891,000","232,933,000","98,388,000","81,246,000","79,900,000","81,800,000","83,500,000","88,800,000","63,200,000","65,200,000","70,200,000","69,700,000","124,100,000","57,400,000","78,600,000","219,700,000","270,600,000","212,100,000","69,200,000","85,400,000","84,100,000","64,100,000","50,300,000","72,300,000","59,700,000","54,800,000","25,500,000","25,500,000","151,600,000","36,500,000","31,100,000","37,400,000","86,300,000","39,500,000","6,800,000","13,900,000","162,300,000","143,600,000","31,800,000","22,400,000","62,000,000","18,500,000","8,200,000","13,900,000","36,200,000","19,800,000","25,200,000","31,300,000","86,700,000","112,100,000","126,100,000","68,500,000"
			OtherShortTermInvestments,"0","0","0","598,806,000","598,806,000","599,403,000","800,000,000","700,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"1,467,842,000","1,495,859,000","1,787,331,000","1,138,811,000","1,298,020,000","1,411,565,000","1,606,479,000","934,984,000","1,308,051,000","1,641,758,000","1,976,154,000","1,306,270,000","1,708,796,000","1,774,460,000","2,196,064,000","1,428,535,000","1,408,587,000","1,422,101,000","1,851,430,000","1,155,674,000","1,253,423,000","1,197,678,000","1,785,289,000","1,165,200,000","1,293,275,000","1,319,558,000","1,870,530,000","1,200,241,000","1,283,216,000","1,276,224,000","1,764,636,000","1,178,874,000","1,310,468,000","1,360,443,000","1,663,118,000","1,060,778,000","1,208,682,000","1,222,345,000","1,612,579,000","1,033,835,000","1,206,179,000","1,120,246,000","1,547,741,000","889,201,000","892,294,000","773,083,000","1,098,858,000","735,022,000","787,682,000","776,140,000","1,102,878,000","881,014,000","996,507,000","851,282,000","1,313,919,000","994,157,000","1,123,141,000","970,951,000","1,266,490,000","924,455,000","1,002,563,000","809,594,000","1,191,303,000","892,732,000","937,666,000","764,184,000","950,649,000","792,747,000","844,009,000","751,582,000","923,610,000","763,013,000","747,337,000","633,863,000","840,159,000","695,499,000","688,908,000","587,859,000","744,918,000","652,946,000","700,671,000","602,334,000","777,944,000","723,007,000","787,506,000","716,299,000","905,591,000","879,232,000","819,381,000","732,500,000","829,200,000","835,900,000","835,100,000","705,700,000","829,000,000","854,900,000","728,700,000","587,900,000","747,900,000","731,100,000","682,200,000","592,900,000","752,000,000","740,700,000","677,100,000","629,500,000","770,100,000","828,900,000","702,900,000","613,300,000","752,100,000","731,200,000","632,600,000","511,900,000","628,800,000","656,500,000","544,900,000","493,000,000","609,100,000","516,400,000","422,500,000","333,100,000","433,700,000","375,100,000","319,300,000","301,000,000","408,600,000","410,400,000","343,000,000","320,000,000","395,200,000","379,200,000","310,900,000","266,400,000","285,400,000","261,600,000","148,400,000"
			AccountsReceivable,"1,467,842,000","1,495,859,000","1,787,331,000","1,138,811,000","1,298,020,000","1,411,565,000","1,606,479,000","934,984,000","1,308,051,000","1,641,758,000","1,976,154,000","1,306,270,000","1,708,796,000","1,774,460,000","2,196,064,000","1,428,535,000","1,408,587,000","1,422,101,000","1,851,430,000","1,155,674,000","1,253,423,000","1,197,678,000","1,785,289,000","1,165,200,000","1,293,275,000","1,319,558,000","1,870,530,000","1,200,241,000","1,283,216,000","1,276,224,000","1,764,636,000","1,178,874,000","1,310,468,000","1,360,443,000","1,663,118,000","1,060,778,000","1,208,682,000","1,222,345,000","1,612,579,000","1,033,835,000","1,206,179,000","1,120,246,000","1,547,741,000","889,201,000","892,294,000","773,083,000","1,098,858,000","735,022,000","787,682,000","776,140,000","1,102,878,000","881,014,000","996,507,000","851,282,000","1,313,919,000","994,157,000","1,123,141,000","970,951,000","1,266,490,000","924,455,000","1,002,563,000","809,594,000","1,191,303,000","892,732,000","937,666,000","764,184,000","950,649,000","792,747,000","844,009,000","751,582,000","923,610,000","763,013,000","747,337,000","633,863,000","840,159,000","695,499,000","688,908,000","587,859,000","744,918,000","652,946,000","700,671,000","602,334,000","777,944,000","723,007,000","787,506,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"1,495,801,000","1,529,222,000","1,821,153,000","1,172,477,000","1,331,674,000","1,451,187,000","1,642,600,000","973,163,000","1,345,150,000","1,663,041,000","1,996,896,000","1,326,941,000","1,737,172,000","1,802,943,000","2,224,380,000","1,453,739,000","1,433,580,000",,,,,"1,218,809,000",,,,"1,343,477,000",,,"1,308,914,000","1,302,918,000",,,,"1,405,793,000",,,,"1,271,343,000","1,668,185,000","1,083,488,000","1,259,095,000","1,174,256,000","1,605,020,000","937,119,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-27,959,000","-33,363,000","-33,822,000","-33,666,000","-33,654,000","-39,622,000","-36,121,000","-38,179,000","-37,099,000","-21,283,000","-20,742,000","-20,671,000","-28,376,000","-28,483,000","-28,316,000","-25,204,000","-24,993,000",,,,,"-21,131,000",,,,"-23,919,000",,,"-25,698,000","-26,694,000",,,,"-45,350,000",,,,"-48,998,000","-55,606,000","-49,653,000","-52,916,000","-54,010,000","-57,279,000","-47,918,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"1,418,673,000","1,287,210,000","1,464,714,000","1,216,818,000","1,061,839,000","1,075,983,000","1,434,843,000","1,402,858,000","1,293,912,000","1,564,970,000","1,890,716,000","1,665,132,000","1,943,030,000","1,866,075,000","2,247,908,000","1,993,825,000","1,861,441,000","1,705,171,000","1,909,563,000","1,712,972,000","1,645,484,000","1,569,325,000","1,999,996,000","1,775,893,000","1,762,568,000","1,611,994,000","2,038,126,000","1,746,418,000","1,624,234,000","1,482,804,000","1,822,162,000","1,615,245,000","1,512,459,000","1,399,062,000","1,752,284,000","1,522,809,000","1,409,443,000","1,354,158,000","1,758,686,000","1,570,298,000","1,516,446,000","1,453,645,000","1,777,902,000","1,285,950,000","1,183,314,000","1,070,694,000","1,211,307,000","1,102,180,000","952,182,000","958,639,000","1,171,151,000","1,221,167,000","1,348,324,000","1,151,895,000","1,341,842,000","1,343,856,000","1,170,594,000","1,138,752,000","1,295,994,000","1,217,721,000","1,027,073,000","958,262,000","1,196,154,000","1,223,408,000","1,048,298,000","1,081,080,000","1,169,322,000","1,176,548,000","986,961,000","973,248,000","1,052,776,000","1,094,120,000","872,568,000","932,985,000","1,062,585,000","1,030,931,000","894,116,000","830,518,000","878,636,000","894,079,000","832,673,000","913,054,000","1,087,585,000","1,213,486,000","1,138,236,000","1,124,438,000","1,155,742,000","1,153,661,000","967,938,000","964,000,000","1,005,300,000","1,031,600,000","1,027,100,000","954,000,000","916,600,000","900,000,000","888,100,000","774,800,000","767,200,000","793,000,000","743,200,000","730,800,000","750,800,000","806,900,000","832,500,000","841,900,000","1,008,100,000","1,021,500,000","934,500,000","801,300,000","866,700,000","960,300,000","906,900,000","778,800,000","843,900,000","865,700,000","828,400,000","742,500,000","721,900,000","726,000,000","637,500,000","537,000,000","503,500,000","531,300,000","482,000,000","436,700,000","546,600,000","612,300,000","581,600,000","507,500,000","533,300,000","533,900,000","486,500,000","422,800,000","493,000,000","476,200,000","208,700,000"
