name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"13,860,800,000","13,682,600,000","13,688,002,000","11,571,027,000","11,332,760,000","11,686,905,000","11,590,533,000","11,398,724,000","10,629,382,000","10,648,793,000","10,539,673,000","10,480,764,000","10,296,852,000","9,832,130,000","9,875,635,000","9,844,784,000","9,453,211,000","9,504,891,000","9,439,334,000","9,869,943,000","8,744,324,000","8,471,475,000","8,358,085,000","8,290,113,000","8,247,025,000","8,301,632,000","8,316,866,000","8,195,883,000","8,350,615,000","8,061,902,000","8,091,538,000","7,933,898,000","7,872,235,000","8,259,143,000","8,310,056,000","8,120,224,000","8,078,475,000","8,126,599,000","8,225,916,000","8,180,075,000","8,216,039,000","8,229,314,000","8,381,881,000","8,385,610,000","8,298,791,000","8,337,891,000","8,529,597,000","8,495,044,000","8,474,882,000","8,532,950,000","8,763,168,000","8,847,872,000","8,835,564,000","8,914,169,000","9,127,120,000","9,134,482,000","9,060,005,000","8,936,370,000","3,734,508,000","3,689,649,000","3,570,915,000","3,424,225,000","3,410,238,000","3,485,446,000","3,405,805,000","3,588,884,000","3,654,721,000","3,656,398,000","3,713,531,000","3,665,133,000","3,636,054,000","3,513,901,000","3,656,261,000","3,636,860,000","3,659,600,000","3,550,086,000","3,496,797,000","3,448,221,000","3,447,454,000","3,423,511,000","3,387,571,000","3,398,224,000","3,476,231,000","3,459,469,000","3,346,937,000","3,228,574,000","3,029,457,000","3,003,867,000","2,878,032,000","2,839,500,000","2,813,500,000","2,782,300,000","2,726,600,000","1,658,600,000","1,590,200,000","1,543,100,000","1,472,400,000","1,449,200,000","1,409,700,000","1,385,300,000","1,315,100,000","1,320,600,000","1,327,500,000","1,308,700,000","1,227,100,000","1,215,800,000","1,260,200,000","1,255,700,000","1,190,900,000","1,181,100,000","1,215,800,000","1,155,000,000","1,080,100,000","1,078,600,000","1,138,500,000","1,144,200,000","1,078,000,000","1,073,000,000","1,124,000,000","1,118,900,000","1,070,600,000","1,073,100,000","1,128,900,000","1,123,600,000","1,086,300,000","1,118,000,000","1,146,400,000","1,024,700,000","984,500,000","1,002,500,000","996,000,000","979,000,000","963,800,000","957,600,000","928,500,000","834,700,000","819,300,000"
	CurrentAssets,"1,662,600,000","1,696,600,000","1,718,416,000","2,200,425,000","1,993,008,000","2,277,165,000","2,265,333,000","2,030,110,000","1,276,780,000","1,379,326,000","1,324,242,000","1,255,015,000","1,083,851,000","1,079,145,000","1,175,912,000","1,183,202,000","1,011,199,000","1,180,101,000","1,746,972,000","2,184,812,000","1,157,762,000","1,137,182,000","1,076,759,000","1,023,407,000","1,007,503,000","1,084,591,000","1,143,690,000","1,022,200,000","1,194,665,000","920,469,000","954,618,000","1,101,984,000","1,053,742,000","951,496,000","1,100,961,000","911,649,000","927,362,000","984,972,000","1,049,255,000","951,235,000","918,649,000","863,100,000","1,002,066,000","892,353,000","765,250,000","772,106,000","932,144,000","867,303,000","766,072,000","743,289,000","885,491,000","927,055,000","882,141,000","893,890,000","1,125,545,000","1,139,479,000","1,159,920,000","1,157,229,000","821,390,000","814,866,000","765,573,000","731,379,000","831,337,000","947,371,000","921,251,000","1,164,722,000","1,231,825,000","1,202,206,000","1,410,444,000","1,417,959,000","1,069,742,000","929,352,000","1,072,361,000","1,050,242,000","1,037,484,000","893,082,000","812,849,000","789,688,000","771,769,000","757,263,000","703,910,000","729,952,000","794,385,000","768,348,000","685,912,000","694,504,000","732,851,000","694,376,000","605,332,000","624,700,000","703,500,000","674,200,000","597,200,000","576,400,000","558,600,000","509,600,000","474,200,000","487,100,000","469,100,000","429,400,000","380,800,000","394,000,000","412,900,000","405,200,000","377,300,000","362,100,000","401,000,000","393,800,000","350,000,000","336,800,000","367,100,000","373,800,000","299,900,000","302,600,000","361,600,000","358,600,000","299,900,000","293,900,000","348,500,000","336,600,000","299,400,000","285,100,000","313,400,000","313,100,000","271,300,000","295,300,000","327,200,000","310,400,000","286,100,000","333,300,000","342,700,000","330,400,000","333,300,000","350,900,000","335,700,000","315,000,000","332,400,000"
		CashCashEquivalentsAndShortTermInvestments,"123,100,000","235,000,000","135,683,000","857,555,000","722,344,000","1,197,068,000","1,084,100,000","816,765,000","120,041,000","271,589,000","90,411,000","26,031,000","30,838,000","40,037,000","38,026,000","55,059,000","38,141,000","141,646,000","701,163,000","1,129,799,000","286,957,000","258,986,000","135,365,000","91,902,000","191,886,000","284,060,000","168,681,000","74,736,000","392,657,000","141,273,000","91,868,000","227,684,000","268,773,000","193,738,000","245,813,000","86,979,000","188,081,000","275,478,000","243,126,000","158,301,000","191,172,000","155,839,000","152,379,000","106,744,000","63,164,000","47,541,000","86,406,000","46,083,000","40,049,000","26,376,000","53,350,000","50,466,000","58,976,000","46,928,000","127,961,000","151,210,000","51,023,000","34,888,000","31,079,000","34,593,000","69,960,000","55,230,000","68,651,000","71,191,000","149,308,000","450,278,000","446,314,000","535,114,000","397,967,000","450,660,000","346,683,000","230,924,000","436,987,000","421,663,000","335,177,000","183,631,000","166,301,000","170,728,000","82,752,000","56,652,000","81,015,000","100,802,000","65,683,000","37,628,000","28,946,000","55,276,000","68,546,000","31,503,000","21,231,000","52,800,000","84,600,000","77,500,000","44,600,000","180,600,000","110,400,000","65,100,000","96,000,000","128,600,000","61,800,000","34,700,000","16,400,000","50,800,000","23,100,000","100,000","20,000,000","21,900,000","9,300,000",,"1,500,000","7,700,000","8,500,000","19,900,000",,"14,000,000","10,100,000","3,600,000","700,000","15,700,000","27,800,000","23,700,000","27,000,000","19,000,000","6,100,000","800,000","700,000","18,600,000","10,900,000","11,800,000","21,800,000","84,300,000","61,400,000","43,200,000","55,800,000","89,400,000","125,000,000","86,100,000","99,600,000"
			CashAndCashEquivalents,"123,100,000","235,000,000","135,683,000","857,555,000","722,344,000","1,197,068,000","1,084,100,000","816,765,000","120,041,000","271,589,000","90,411,000","26,031,000","30,838,000","40,037,000","38,026,000","55,059,000","38,141,000","141,646,000","701,163,000","1,129,799,000","286,957,000","258,986,000","135,365,000","91,902,000","191,886,000","284,060,000","168,681,000","74,736,000","392,657,000","141,273,000","91,868,000","227,684,000","268,773,000","193,738,000","245,813,000","86,979,000","188,081,000","275,478,000","243,126,000","158,301,000","191,172,000","155,839,000","152,379,000","106,744,000","63,164,000","47,541,000","82,496,000","42,173,000","35,940,000","22,265,000","46,547,000","43,711,000","47,446,000","10,194,000","90,969,000","151,210,000","51,023,000","34,888,000","31,079,000","34,593,000","69,960,000","55,230,000","68,651,000","71,191,000","80,343,000","275,138,000","253,594,000","286,134,000","271,552,000","271,450,000","346,683,000","230,924,000","436,987,000","416,689,000","330,205,000","183,631,000","166,301,000","170,728,000","82,752,000","56,652,000","81,015,000","100,802,000","65,683,000","37,628,000","28,946,000","55,276,000","68,546,000","31,503,000","21,231,000","52,800,000","84,600,000","77,500,000","44,600,000","180,600,000","110,400,000","65,100,000","96,000,000","128,600,000","61,800,000","34,700,000","16,400,000","50,800,000","23,100,000","100,000","20,000,000","21,900,000","9,300,000",,"1,500,000","7,700,000","8,500,000","19,900,000",,"14,000,000","10,100,000","3,600,000","700,000","15,700,000","27,800,000","23,700,000","27,000,000","19,000,000","6,100,000","800,000","700,000","18,600,000","10,900,000","11,800,000","21,800,000","84,300,000","61,400,000","43,200,000","55,800,000","89,400,000","125,000,000","86,100,000","99,600,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","3,910,000","3,910,000","4,109,000","4,111,000","6,803,000","6,755,000","11,530,000","36,734,000","36,992,000",,,,,,,,,,"68,965,000","175,140,000","192,720,000","248,980,000","126,415,000","179,210,000",,,,"4,974,000","4,972,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"917,900,000","838,700,000","938,189,000","686,852,000","593,128,000","556,297,000","644,207,000","695,860,000","597,665,000","570,116,000","724,940,000","697,331,000","560,530,000","540,778,000","645,715,000","638,114,000","489,436,000","588,337,000","579,202,000","570,086,000","468,833,000","491,821,000","531,982,000","532,795,000","443,763,000","418,024,000","552,985,000","490,411,000","369,952,000","373,842,000","479,748,000","434,332,000","348,337,000","339,621,000","445,230,000","404,682,000","322,172,000","296,980,000","397,414,000","390,131,000","318,176,000","314,893,000","430,039,000","389,782,000","278,126,000","317,798,000","404,934,000","389,323,000","291,412,000","268,024,000","399,013,000","385,501,000","330,063,000","356,977,000","519,195,000","523,303,000","437,275,000","421,861,000","454,023,000","460,919,000","392,016,000","391,460,000","478,784,000","608,246,000","502,019,000","476,370,000","536,543,000","426,023,000","290,792,000","281,613,000","456,921,000","428,584,000","352,596,000","359,953,000","436,544,000","426,939,000","345,395,000","332,126,000","396,469,000","398,982,000","319,618,000","340,063,000","436,165,000","443,218,000","360,581,000","381,867,000","417,141,000","411,869,000","323,247,000","329,700,000","391,500,000","358,800,000","320,800,000","221,300,000","279,900,000","270,500,000","205,500,000","199,800,000","255,500,000","233,100,000","197,800,000","185,500,000","229,600,000","233,200,000","175,700,000","181,100,000","235,800,000","219,700,000","186,700,000","182,100,000","211,600,000","198,400,000","149,000,000","150,400,000","202,800,000","192,100,000","143,300,000","151,400,000","192,900,000","173,600,000","134,800,000","138,100,000","178,400,000","173,800,000","131,200,000","152,900,000","188,100,000","177,400,000","145,200,000","136,900,000","173,400,000","169,200,000","133,100,000","149,300,000","125,100,000","122,400,000","121,600,000"
			AccountsReceivable,"917,900,000","783,200,000","938,189,000","686,852,000","593,128,000","512,945,000","644,207,000","695,860,000","597,665,000","532,012,000","724,940,000","697,331,000","560,530,000","512,279,000","645,715,000","638,114,000","489,436,000","434,089,000","579,202,000","570,086,000","468,833,000","398,488,000","531,982,000","532,795,000","443,763,000","397,287,000","552,985,000","490,411,000","369,952,000","354,935,000","479,748,000","434,332,000","348,337,000","323,369,000","445,230,000","404,682,000","322,172,000","277,539,000","397,414,000","390,131,000","318,176,000","321,391,000","430,039,000","389,782,000","278,126,000","325,303,000","404,934,000","398,613,000","300,648,000","254,753,000","408,407,000","394,938,000","339,197,000","356,977,000","519,195,000","523,303,000","437,275,000","421,861,000","454,023,000","460,919,000","392,016,000","344,114,000","478,784,000","608,246,000","502,019,000","476,370,000","536,543,000","426,023,000","290,792,000","281,613,000","456,921,000","428,584,000","352,596,000","359,953,000","436,544,000","426,939,000","345,395,000","332,126,000","396,469,000","398,982,000","319,618,000","340,063,000","436,165,000","443,218,000","360,581,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"928,600,000","793,500,000","948,347,000","689,591,000","596,006,000","515,496,000","647,362,000","699,320,000","601,182,000","535,137,000","727,900,000","700,175,000","563,084,000","514,369,000","648,009,000","640,742,000","492,103,000","436,738,000","582,105,000","573,029,000","471,590,000","401,301,000","536,242,000","537,127,000","449,538,000","402,863,000","558,755,000","495,781,000","375,196,000","360,040,000","485,176,000","439,938,000","353,601,000","328,223,000","450,642,000","410,021,000","328,202,000","283,737,000","403,520,000","397,506,000","325,383,000",,"437,754,000","397,423,000","285,644,000",,"414,316,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-10,700,000","-10,300,000","-10,158,000","-2,739,000","-2,878,000","-2,551,000","-3,155,000","-3,460,000","-3,517,000","-3,125,000","-2,960,000","-2,844,000","-2,554,000","-2,090,000","-2,294,000","-2,628,000","-2,667,000","-2,649,000","-2,903,000","-2,943,000","-2,757,000","-2,813,000","-4,260,000","-4,332,000","-5,775,000","-5,576,000","-5,770,000","-5,370,000","-5,244,000","-5,105,000","-5,428,000","-5,606,000","-5,264,000","-4,854,000","-5,412,000","-5,339,000","-6,030,000","-6,198,000","-6,106,000","-7,375,000","-7,207,000",,"-7,715,000","-7,641,000","-7,518,000",,"-9,382,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,"55,500,000",,,,"43,352,000",,,,"38,104,000",,,,"28,499,000",,,,"154,248,000",,,,"93,333,000",,,,"20,737,000",,,,"18,907,000",,,,"16,252,000",,,,"19,441,000",,,,,,,,,,,,"13,271,000",,,,,,,,,,,,"47,346,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
