name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013
	InterestExpenseNonOperating,"89,400,000","22,300,000","22,300,000","21,400,000","23,400,000","32,200,000","34,300,000","34,700,000","35,100,000","35,100,000","36,400,000","37,700,000","37,200,000","35,400,000","34,300,000","32,200,000","25,300,000","24,100,000","23,200,000","23,300,000","19,100,000","15,100,000","12,300,000","10,700,000","10,700,000","10,700,000","9,500,000","9,300,000","9,400,000","9,300,000","9,000,000","1,100,000","300,000","200,000","300,000","200,000","200,000"
OtherIncomeExpense,"-16,400,000","-1,600,000","2,500,000","4,000,000","-21,300,000","-18,200,000","2,200,000","-400,000","1,700,000","-500,000","1,300,000","2,300,000","-110,900,000","400,000","-2,200,000","-14,600,000","-300,000","-800,000","-5,200,000","-1,200,000","-7,600,000","-5,700,000","-2,500,000","700,000","-7,700,000","-7,600,000","3,200,000","-1,300,000","-600,000","1,200,000","-2,300,000","-30,000,000","-9,200,000","600,000","-100,000","100,000","-600,000"
	GainOnSaleOfSecurity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000",,,,"-600,000"
	EarningsFromEquityInterest,"-8,100,000","-3,000,000","-1,400,000","-1,200,000","-2,500,000","-19,600,000","-1,800,000","-3,400,000","-2,700,000",,,,"-17,000,000",,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-21,300,000","0","0","2,100,000","-23,400,000","-2,200,000","0","-20,700,000","-14,200,000","0","0","0","-96,400,000","-600,000","-3,800,000","-17,200,000","-4,300,000","-2,500,000","-7,600,000","-6,500,000","-8,100,000","-6,900,000","-2,300,000","-1,100,000","-8,800,000","-7,700,000","-1,800,000","-1,900,000","-2,400,000","-600,000","-3,300,000","-30,700,000",,"0","0","0",
		RestructuringAndMergernAcquisition,"14,200,000",,,,,,,"8,700,000","14,200,000","0","0","0","6,400,000","600,000","3,800,000","17,200,000","4,300,000","2,500,000","7,600,000","6,500,000","8,100,000","6,900,000","2,300,000","1,100,000","8,800,000","7,700,000","1,800,000","1,900,000","2,400,000","600,000","3,300,000","30,700,000",,"0","0","0",
		OtherSpecialCharges,"21,300,000",,,"-2,100,000","23,400,000","2,200,000",,"12,000,000",,,,,"90,000,000",,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"13,000,000","1,400,000","3,900,000","3,100,000","4,600,000","3,600,000","4,000,000","23,700,000","18,600,000","-500,000","1,300,000","2,300,000","2,500,000","1,000,000","1,600,000","2,600,000","4,000,000","1,700,000","2,400,000","5,300,000","500,000","1,200,000","-200,000","1,800,000","1,100,000","100,000","5,000,000","600,000","1,800,000","1,800,000","1,000,000","700,000","200,000","600,000","-100,000","100,000","0"
PretaxIncome,"339,200,000","96,000,000","87,900,000","98,300,000","57,000,000","71,200,000","81,500,000","84,200,000","74,800,000","132,400,000","113,000,000","104,000,000","-82,700,000","137,500,000","121,300,000","127,800,000","136,900,000","135,000,000","120,300,000","119,800,000","94,100,000","110,400,000","118,900,000","111,900,000","87,900,000","78,600,000","106,800,000","95,800,000","67,300,000","91,000,000","75,200,000","62,700,000","82,300,000","100,500,000","83,600,000","79,400,000","75,900,000"
TaxProvision,"95,800,000","25,900,000","24,100,000","25,100,000","20,700,000","24,100,000","22,700,000","26,400,000","13,600,000","38,000,000","43,200,000","25,600,000","-39,500,000","35,800,000","30,400,000","35,500,000","35,300,000","37,200,000","14,100,000","36,700,000","33,200,000","31,600,000","35,300,000","32,700,000","27,700,000","22,900,000","37,100,000","34,600,000","24,600,000","32,800,000","32,700,000","23,600,000","30,400,000","29,100,000","31,400,000","25,900,000","28,000,000"
NetIncomeCommonStockholders,"250,900,000","66,100,000","63,700,000","71,700,000","49,400,000","860,900,000","68,300,000","55,700,000","45,600,000","57,600,000","22,300,000","82,000,000","-155,100,000","99,800,000","89,000,000","90,300,000","99,400,000","96,100,000","104,000,000","81,300,000","58,700,000","77,300,000","82,700,000","76,900,000","58,300,000","53,800,000","68,200,000","59,000,000","40,700,000","56,300,000","42,500,000","39,100,000","51,900,000","69,600,000","52,200,000","53,500,000","47,900,000"
	NetIncome,"250,900,000","66,100,000","63,700,000","71,700,000","49,400,000","860,900,000","68,300,000","55,700,000","45,600,000","57,600,000","22,300,000","82,000,000","-155,100,000","99,800,000","89,000,000","90,300,000","99,400,000","96,100,000","104,000,000","81,300,000","58,700,000","77,300,000","82,700,000","76,900,000","58,300,000","53,800,000","68,200,000","59,000,000","40,700,000","56,300,000","42,500,000","39,100,000","51,900,000","69,600,000","52,200,000","53,500,000","47,900,000"
		NetIncomeIncludingNoncontrollingInterests,"258,800,000","67,700,000","65,400,000","73,700,000","52,000,000","862,900,000","70,100,000","58,000,000","46,800,000","59,500,000","24,100,000","84,100,000","-153,000,000","101,700,000","90,900,000","92,300,000","101,600,000","97,800,000","106,200,000","83,100,000","60,900,000","78,800,000","83,600,000","79,200,000","60,200,000","55,700,000","69,700,000","61,200,000","42,700,000","58,200,000","42,500,000","39,100,000","51,900,000","71,400,000","52,200,000","53,500,000","47,900,000"
			NetIncomeContinuousOperations,"243,400,000","70,100,000","63,800,000","73,200,000","36,300,000","47,100,000","58,800,000","57,800,000","61,200,000","94,400,000","69,800,000","78,400,000","-43,200,000","101,700,000","90,900,000","92,300,000","101,600,000","97,800,000","106,200,000","83,100,000","60,900,000","78,800,000","83,600,000","79,200,000","60,200,000","55,700,000","69,700,000","61,200,000","42,700,000","58,200,000","42,500,000","39,100,000","51,900,000","71,400,000","52,200,000","53,500,000","47,900,000"
			NetIncomeDiscontinuousOperations,"15,400,000","-2,400,000","1,600,000","500,000","15,700,000","815,800,000","11,300,000","200,000","-14,400,000","-34,900,000","-45,700,000","5,700,000","-156,200,000",,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,"-7,900,000","-1,600,000","-1,700,000","-2,000,000","-2,600,000","-2,000,000","-1,800,000","-2,300,000","-1,200,000","-1,900,000","-1,800,000","-2,100,000","-2,100,000","-1,900,000","-1,900,000","-2,000,000","-2,200,000","-1,700,000","-2,200,000","-1,800,000","-2,200,000","-1,500,000","-900,000","-2,300,000","-1,900,000","-1,900,000","-1,500,000","-2,200,000","-2,000,000","-1,900,000",,,,"-1,800,000",,,
DilutedNIAvailtoComStockholders,"250,900,000","66,100,000","63,700,000","71,700,000","49,400,000","860,900,000","68,300,000","55,700,000","45,600,000","57,600,000","22,300,000","82,000,000","-155,100,000","99,800,000","89,000,000","90,300,000","99,400,000","96,100,000","104,000,000","81,300,000","58,700,000","77,300,000","82,700,000","76,900,000","58,300,000","53,800,000","68,200,000","59,000,000","40,700,000","56,300,000","42,500,000","39,100,000","51,900,000","69,600,000","52,200,000","53,500,000","47,900,000"
BasicEPS,,"0.56","0.54","0.59","0.4","7.06","0.56","0.46","0.37","0.47","0.18","0.68","-1.27","0.8","0.7","0.7","0.76","0.71","0.76","0.58","0.41","0.53","0.56","0.51","0.38","0.35","0.43","0.37","0.25","0.35","0.26","0.24",,"0.434","0.326","0.334",
DilutedEPS,,"0.56","0.54","0.59","0.4","7","0.56","0.46","0.37","0.47","0.18","0.67","-1.27","0.8","0.7","0.69","0.75","0.71","0.75","0.57","0.41","0.53","0.55","0.51","0.37","0.34","0.43","0.37","0.25","0.35","0.26","0.24",,"0.434","0.326","0.334",
BasicAverageShares,,"117,100,000","118,200,000","121,200,000","122,000,000","122,000,000","121,900,000","121,700,000","121,700,000","121,600,000","121,600,000","121,400,000","121,600,000","124,000,000","126,800,000","129,600,000","131,300,000","134,600,000","136,900,000","140,100,000","142,700,000","145,200,000","148,700,000","150,200,000","154,700,000","155,400,000","158,700,000","159,200,000","160,200,000","160,600,000","160,700,000","160,600,000",,"160,264,620","160,264,620","160,264,620",
DilutedAverageShares,,"118,100,000","118,900,000","122,100,000","123,100,000","122,900,000","122,600,000","122,300,000","122,100,000","122,200,000","122,100,000","122,000,000","122,400,000","124,800,000","127,500,000","130,400,000","132,400,000","135,800,000","138,200,000","141,400,000","144,500,000","146,500,000","149,900,000","151,700,000","155,700,000","156,300,000","159,700,000","160,700,000","161,600,000","161,900,000","161,800,000","160,600,000",,"160,264,620","160,264,620","160,264,620",
TotalOperatingIncomeAsReported,"445,000,000","119,900,000","107,700,000","115,700,000","101,700,000","121,600,000","113,600,000","98,600,000","94,000,000","168,000,000","148,100,000","139,400,000","-31,000,000","171,900,000","154,000,000","157,400,000","158,200,000","157,400,000","141,100,000","137,800,000","112,700,000","124,300,000","131,400,000","120,800,000","97,500,000","89,200,000","111,300,000","104,500,000","74,900,000","98,500,000","83,200,000","63,100,000",,"100,100,000","84,000,000","79,500,000",
TotalExpenses,"1,311,500,000","339,800,000","329,000,000","324,300,000","318,400,000","311,500,000","292,700,000","374,300,000","341,400,000","348,300,000","351,500,000","355,200,000","102,400,000","429,600,000","432,600,000","379,900,000","406,700,000","416,700,000","413,000,000","421,400,000","444,600,000","425,100,000","414,100,000","428,800,000","435,900,000","440,800,000","407,000,000","408,200,000","425,800,000","427,300,000","434,700,000","422,200,000","413,500,000","401,000,000","403,300,000","402,000,000","394,900,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"250,900,000","66,100,000","63,700,000","71,700,000","49,400,000","860,900,000","68,300,000","55,700,000","45,600,000","57,600,000","22,300,000","82,000,000","-155,100,000","99,800,000","89,000,000","90,300,000","99,400,000","96,100,000","104,000,000","81,300,000","58,700,000","77,300,000","82,700,000","76,900,000","58,300,000","53,800,000","68,200,000","59,000,000","40,700,000","56,300,000","42,500,000","39,100,000","51,900,000","69,600,000","52,200,000","53,500,000","47,900,000"
NormalizedIncome,"250,784,257.075","68,500,000","62,100,000","69,635,500","48,602,105.263","46,556,400","57,000,000","69,700,200","71,618,181.818","92,500,000","68,000,000","76,300,000","25,072,000","100,244,000","91,846,200","102,718,400","102,591,234.478","97,910,000","110,710,800","85,811,000","63,942,189.16","82,226,600","84,316,900","77,678,800","64,326,848.692","59,259,300","69,375,400","60,214,100","42,222,734.027","56,684,000","44,645,000","58,256,800","57,827,825.03","69,600,000","52,200,000","53,500,000","48,278,656.126"
InterestIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000",,,,"800,000"
InterestExpense,"89,400,000","22,300,000","22,300,000","21,400,000","23,400,000","32,200,000","34,300,000","34,700,000","35,100,000","35,100,000","36,400,000","37,700,000","37,200,000","35,400,000","34,300,000","32,200,000","25,300,000","24,100,000","23,200,000","23,300,000","19,100,000","15,100,000","12,300,000","10,700,000","10,700,000","10,700,000","9,500,000","9,300,000","9,400,000","9,300,000","9,000,000","1,100,000","300,000","200,000","300,000","200,000","200,000"
NetInterestIncome,"-89,400,000","-22,300,000","-22,300,000","-21,400,000","-23,400,000","-32,200,000","-34,300,000","-34,700,000","-35,100,000","-35,100,000","-36,400,000","-37,700,000","-37,200,000","-35,400,000","-34,300,000","-32,200,000","-25,300,000","-24,100,000","-23,200,000","-23,300,000","-19,100,000","-15,100,000","-12,300,000","-10,700,000","-10,700,000","-10,700,000","-9,500,000","-9,300,000","-9,400,000","-9,300,000","-9,000,000","-1,100,000","700,000","-200,000","-300,000","-200,000","600,000"
EBIT,"428,600,000","118,300,000","110,200,000","119,700,000","80,400,000","103,400,000","115,800,000","118,900,000","109,900,000","167,500,000","149,400,000","141,700,000","-45,500,000","172,900,000","155,600,000","160,000,000","162,200,000","159,100,000","143,500,000","143,100,000","113,200,000","125,500,000","131,200,000","122,600,000","98,600,000","89,300,000","116,300,000","105,100,000","76,700,000","100,300,000","84,200,000","63,800,000","82,600,000","100,700,000","83,900,000","79,600,000","76,100,000"
EBITDA,"547,900,000"
ReconciledCostOfRevenue,"919,100,000","241,200,000","229,900,000","226,700,000","221,300,000","221,300,000","207,700,000","262,100,000","240,800,000","242,500,000","235,900,000","247,300,000","2,500,000","305,800,000","309,900,000","281,600,000","288,500,000","295,000,000","290,800,000","307,700,000","308,900,000","307,700,000","303,200,000","315,100,000","315,600,000","315,800,000","301,200,000","310,800,000","316,600,000","321,800,000","326,900,000","309,800,000","302,400,000","304,900,000","297,900,000","296,900,000","286,200,000"
ReconciledDepreciation,"119,300,000","32,800,000","31,300,000","27,600,000","27,600,000","24,600,000","21,600,000","24,900,000","27,000,000","24,500,000","24,600,000","23,500,000","18,400,000","26,100,000","25,600,000","19,700,000","20,500,000","19,600,000","19,500,000","19,500,000","18,300,000","17,600,000","17,300,000","17,100,000","18,400,000","16,900,000","14,700,000","14,000,000","19,400,000","5,400,000","33,600,000","18,100,000","16,700,000","17,700,000","17,000,000","16,500,000","15,800,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"235,500,000","68,500,000","62,100,000","71,200,000","33,700,000","45,100,000","57,000,000","55,500,000","60,000,000","92,500,000","68,000,000","76,300,000","-45,300,000","99,800,000","89,000,000","90,300,000","99,400,000","96,100,000","104,000,000","81,300,000","58,700,000","77,300,000","82,700,000","76,900,000","58,300,000","53,800,000","68,200,000","59,000,000","40,700,000","56,300,000","42,500,000","39,100,000","51,900,000","69,600,000","52,200,000","53,500,000","47,900,000"
TotalUnusualItemsExcludingGoodwill,"-21,300,000","0","0","2,100,000","-23,400,000","-2,200,000","0","-20,700,000","-14,200,000","0","0","0","-96,400,000","-600,000","-3,800,000","-17,200,000","-4,300,000","-2,500,000","-7,600,000","-6,500,000","-8,100,000","-6,900,000","-2,300,000","-1,100,000","-8,800,000","-7,700,000","-1,800,000","-1,900,000","-2,400,000","-600,000","-3,300,000","-30,700,000","-9,400,000","0","0","0","-600,000"
TotalUnusualItems,"-21,300,000","0","0","2,100,000","-23,400,000","-2,200,000","0","-20,700,000","-14,200,000","0","0","0","-96,400,000","-600,000","-3,800,000","-17,200,000","-4,300,000","-2,500,000","-7,600,000","-6,500,000","-8,100,000","-6,900,000","-2,300,000","-1,100,000","-8,800,000","-7,700,000","-1,800,000","-1,900,000","-2,400,000","-600,000","-3,300,000","-30,700,000","-9,400,000","0","0","0","-600,000"
NormalizedEBITDA,"569,200,000","151,100,000","141,500,000","145,200,000","131,400,000","130,200,000","137,400,000","164,500,000","151,100,000","192,000,000","174,000,000","165,200,000","69,300,000","199,600,000","185,000,000","196,900,000","187,000,000","181,200,000","170,600,000","169,100,000","139,600,000","150,000,000","150,800,000","140,800,000","125,800,000","113,900,000","132,800,000","121,000,000","98,500,000","106,300,000","121,100,000","112,600,000","108,700,000","118,400,000","100,900,000","96,100,000","92,500,000"
TaxRateForCalcs,"0.282","0.27","0.274","0.255","0.363","0.338","0.279","0.314","0.182","0.287","0.382","0.246","0.27","0.26","0.251","0.278","0.258","0.276","0.117","0.306","0.353","0.286","0.297","0.292","0.315","0.291","0.347","0.361","0.366","0.36","0.35","0.376","0.369","0.29","0.376","0.326","0.369"
TaxEffectOfUnusualItems,"-6,015,742.925","0","0","535,500","-8,497,894.737","-743,600","0","-6,499,800","-2,581,818.182","0","0","0","-26,028,000","-156,000","-953,800","-4,781,600","-1,108,765.522","-690,000","-889,200","-1,989,000","-2,857,810.84","-1,973,400","-683,100","-321,200","-2,773,151.308","-2,240,700","-624,600","-685,900","-877,265.973","-216,000","-1,155,000","-11,543,200","-3,472,174.97","0","0","0","-221,343.874"
