name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989
TotalRevenue,"443,496,000","112,840,000","110,844,000","110,448,000","109,364,000","108,047,000","105,088,000","103,760,000","100,559,000","106,216,000","106,175,000","108,064,000","107,782,000","107,825,000","104,125,000","103,808,000","101,824,000","103,759,000","101,837,000","100,481,000","99,924,000","100,189,000","97,728,000","97,470,000","96,218,000","95,973,000","94,680,000","93,452,000","93,081,000","92,462,000","91,486,000","95,791,000","94,151,000","95,487,000","93,586,000","89,934,000","88,087,000","88,278,000","89,384,000","87,179,000","85,791,000","84,894,000","74,859,000","76,732,000","73,222,000","74,124,000","71,391,000","70,352,000","70,041,000","67,305,000","65,864,000","67,718,000","68,149,000","69,924,000","71,660,000","71,642,000","70,623,000","70,306,000","70,028,000","68,707,000","67,457,000","65,307,000","62,789,000","61,842,000","59,305,000","58,903,000","55,943,000","54,799,000","55,501,000","55,886,000","56,151,000","55,179,000","55,563,000","55,357,000","49,866,000","49,063,000","50,453,000","48,469,000","48,951,000","49,878,000","51,711,000","50,867,000","45,949,000","43,885,000","41,082,000","39,475,000","38,294,000","38,485,000","37,991,000","35,864,000","34,813,000","33,300,000","31,200,000","29,200,000","27,260,000","26,200,000","21,900,000","14,800,000","1,943,000","1,900,000","1,900,000","1,800,000","1,853,000","1,800,000","1,800,000","1,700,000","1,700,000","1,800,000","1,700,000","1,700,000","1,800,000","1,700,000","1,700,000","1,600,000","1,600,000","1,700,000","1,600,000","1,500,000","1,500,000","1,500,000","1,500,000","1,400,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,400,000","1,500,000","1,400,000","1,400,000","1,400,000"
	OperatingRevenue,"443,496,000","112,840,000","110,844,000","110,448,000","109,364,000","108,047,000","105,088,000","103,760,000","100,559,000","106,216,000","106,175,000","108,064,000","107,782,000","107,825,000","104,125,000","103,808,000","101,824,000","103,759,000","101,837,000","100,481,000","99,924,000","100,189,000","97,728,000","97,470,000","96,218,000","95,973,000","94,680,000","93,452,000","93,081,000","92,462,000","91,486,000","95,791,000","94,151,000","95,487,000","93,586,000","89,934,000","88,087,000","88,278,000","89,384,000","87,179,000","85,791,000","84,894,000","74,859,000","76,732,000","73,222,000","74,124,000","71,391,000","70,352,000","70,041,000","67,305,000","66,386,000","67,546,000","68,149,000","69,924,000","71,660,000","71,642,000","70,623,000","70,634,000","70,991,000","69,858,000","68,646,000","67,108,000","64,206,000","63,726,000","60,878,000","60,903,000","58,051,000","56,199,000","56,483,000","56,284,000","56,345,000","55,315,000","55,563,000","55,357,000","49,868,000","49,063,000","50,453,000","48,469,000","48,951,000","49,878,000","51,711,000","50,867,000","45,942,000","43,885,000","41,082,000","39,490,000","38,038,000","38,644,000","38,088,000","35,864,000","34,800,000","33,300,000","31,200,000","29,200,000","27,300,000","26,200,000","21,900,000","14,800,000","2,000,000","1,900,000","1,900,000","1,800,000","1,900,000","1,800,000","1,800,000","1,700,000","1,700,000","1,800,000","1,700,000","1,700,000","1,800,000","1,700,000","1,700,000","1,600,000","1,600,000","1,700,000","1,600,000","1,500,000","1,500,000","1,500,000","1,500,000","1,400,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,400,000","1,500,000","1,400,000","1,400,000","1,400,000"
CostOfRevenue,"131,792,000","34,114,000","32,738,000","33,091,000","31,849,000","33,218,000","32,023,000","32,096,000","30,131,000","31,263,000","30,822,000","32,468,000","31,460,000","33,593,000","30,637,000","31,654,000","31,256,000","33,000,000","32,378,000","31,679,000","30,250,000","31,033,000","30,668,000","30,796,000","29,750,000","31,894,000","28,973,000","30,448,000","30,057,000","31,746,000","29,290,000","33,102,000","31,535,000","33,444,000","26,826,000","29,901,000","28,720,000","29,384,000","28,982,000","29,294,000","27,717,000","28,172,000","25,343,000","24,884,000","24,213,000","25,901,000","22,901,000","22,947,000","21,720,000","22,966,000","20,058,000","21,550,000","21,549,000","22,755,000","21,422,000","22,591,000","21,939,000","22,490,000","21,695,000","21,204,000","21,022,000","20,439,000","19,317,000","19,213,000","18,195,000","17,946,000","17,060,000","16,204,000","16,646,000","16,388,000","16,699,000","16,342,000","16,384,000","16,672,000","14,359,000","13,570,000","12,784,000","13,337,000","13,574,000","13,085,000","13,783,000","14,047,000","12,515,000","12,191,000","10,641,000","10,591,000","10,094,000","9,867,000","10,207,000","9,577,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GrossProfit,"311,704,000","78,726,000","78,106,000","77,357,000","77,515,000","74,829,000","73,065,000","71,664,000","70,428,000","74,953,000","75,353,000","75,596,000","76,322,000","74,232,000","73,488,000","72,154,000","70,568,000","70,759,000","69,459,000","68,802,000","69,674,000","69,156,000","67,060,000","66,674,000","66,468,000","64,079,000","65,707,000","63,004,000","63,024,000","60,716,000","62,196,000","62,689,000","62,616,000","62,043,000","66,760,000","60,033,000","59,367,000","58,894,000","60,402,000","57,885,000","58,074,000","56,722,000","49,516,000","51,848,000","49,009,000","48,223,000","48,490,000","47,405,000","48,321,000","44,339,000","45,806,000","46,168,000","46,600,000","47,169,000","50,238,000","49,051,000","48,684,000","47,816,000","48,333,000","47,503,000","46,435,000","44,868,000","43,472,000","42,629,000","41,110,000","40,957,000","38,883,000","38,595,000","38,855,000","39,498,000","39,452,000","38,837,000","39,179,000","38,685,000","35,507,000","35,493,000","37,669,000","35,132,000","35,377,000","36,793,000","37,928,000","36,820,000","33,434,000","31,694,000","30,441,000","28,884,000","28,200,000","28,618,000","27,784,000","26,287,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingExpense,"119,632,000","34,456,000","28,858,000","29,005,000","27,313,000","27,367,000","26,820,000","28,111,000","25,967,000","29,942,000","32,036,000","30,271,000","27,595,000","28,108,000","28,793,000","27,632,000","26,784,000","26,188,000","26,465,000","25,504,000","26,071,000","25,909,000","27,480,000","27,601,000","30,591,000","28,676,000","29,561,000","29,261,000","30,522,000","29,632,000","31,521,000","29,889,000","31,658,000","30,928,000","26,638,000","29,232,000","28,999,000","29,360,000","30,066,000","29,124,000","29,610,000","29,572,000","25,695,000","22,788,000","22,771,000","22,429,000","23,483,000","23,031,000","21,066,000","20,939,000","22,148,000","21,241,000","22,950,000","24,367,000","26,596,000","26,653,000","27,205,000","27,493,000","28,659,000","27,409,000","27,028,000","23,342,000","24,278,000","23,926,000","22,822,000","22,236,000","21,582,000","20,817,000","19,839,000","20,454,000","20,156,000","19,465,000","19,338,000","18,975,000","16,916,000","16,438,000","15,569,000","14,739,000","16,038,000","15,789,000","15,381,000","15,114,000","12,172,000","11,716,000","10,725,000","10,774,000","10,009,000","10,444,000","9,879,000","9,259,000","80,615,000","-16,500,000","-16,000,000","-15,100,000","50,941,000","-12,200,000","-10,600,000","-7,000,000","4,739,000","-900,000","-1,000,000",,"4,561,000","-900,000","-1,000,000",,,,,,,,,,,"-900,000","-900,000","-900,000","-800,000","-900,000","-800,000",,,,,,,,,,,,,
	SellingGeneralAndAdministration,"25,999,000","11,324,000","4,728,000","5,148,000","4,799,000","4,382,000","3,152,000","5,047,000","3,004,000","3,323,000","3,650,000","4,051,000","2,827,000","3,233,000","3,056,000","2,425,000","2,368,000","2,306,000","2,660,000","1,745,000","2,443,000","2,831,000","2,880,000","2,970,000","5,377,000","3,635,000","3,410,000","3,276,000","3,497,000","3,399,000","4,711,000","3,078,000","3,363,000","2,487,000","-2,092,000","2,635,000","2,370,000","2,399,000","1,994,000","2,240,000","2,412,000","2,273,000","4,353,000","1,365,000","1,748,000","1,570,000","2,671,000","1,831,000","2,400,000","2,749,000","1,275,000","1,413,000","1,538,000","1,976,000","2,018,000","1,950,000","2,085,000","2,046,000","1,979,000","2,124,000","2,112,000","1,702,000","1,782,000","1,742,000","1,872,000","1,650,000","1,580,000","1,499,000","1,326,000","1,438,000","1,379,000","1,155,000","1,004,000","1,091,000","1,175,000","1,056,000","1,399,000","1,054,000","1,265,000","1,194,000","1,068,000","1,136,000","1,163,000","1,037,000","992,000","1,128,000","1,095,000","995,000","981,000","883,000","853,000","700,000","800,000","800,000","633,000","600,000","600,000","400,000","1,000","100,000",,,"17,000","100,000",,,,,,,,,,,,"100,000",,"100,000","100,000","100,000","100,000",,,,,,,,,,,,,
		GeneralAndAdministrativeExpense,"25,999,000","11,324,000","4,728,000","5,148,000","4,799,000","4,382,000","3,152,000","5,047,000","3,004,000","3,323,000","3,650,000","4,051,000","2,827,000","3,233,000","3,056,000","2,425,000","2,368,000","2,306,000","2,660,000","1,745,000","2,443,000","2,831,000","2,880,000","2,970,000","5,377,000","3,635,000","3,410,000","3,276,000","3,497,000","3,399,000","4,711,000","3,078,000","3,363,000","2,487,000","-2,092,000","2,635,000","2,370,000","2,399,000","1,994,000",,,,,,,,,,,,,,,,,,"2,085,000","2,046,000","1,979,000","2,124,000","2,112,000","1,702,000","1,782,000","1,742,000","1,872,000","1,650,000","1,580,000","1,499,000","1,326,000","1,438,000","1,379,000","1,155,000","1,004,000","1,091,000","1,175,000","1,056,000","1,399,000","1,054,000","1,265,000","1,194,000","1,068,000","1,136,000","1,163,000","1,037,000","992,000","1,128,000","1,095,000","995,000","981,000","883,000","853,000","700,000","800,000","800,000","633,000","600,000","600,000","400,000","1,000","100,000",,,"17,000","100,000",,,,,,,,,,,,"100,000",,"100,000","100,000","100,000","100,000",,,,,,,,,,,,,
			SalariesAndWages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,085,000","2,046,000","1,979,000","2,124,000","2,112,000","1,702,000","1,782,000","1,742,000","1,872,000","1,650,000","1,580,000","1,499,000","1,326,000","1,438,000","1,379,000","1,155,000","1,004,000","1,091,000","1,175,000","1,056,000","1,399,000","1,054,000","1,265,000","1,194,000","1,068,000","1,136,000","1,163,000","1,037,000","992,000","1,128,000","1,095,000","995,000","981,000","883,000","900,000","700,000","800,000","800,000","600,000","600,000","600,000","400,000","0","100,000",,,"0","100,000",,,,,,,,,,,,"100,000",,"100,000","100,000","100,000","100,000",,,,,,,,,,,,,
			OtherGandA,"25,999,000","11,324,000","4,728,000","5,148,000","4,799,000","4,382,000","3,152,000","5,047,000","3,004,000","3,323,000","3,650,000","4,051,000","2,827,000","3,233,000","3,056,000","2,425,000","2,368,000","2,306,000","2,660,000","1,745,000","2,443,000","2,831,000","2,880,000","2,970,000","5,377,000","3,635,000","3,410,000","3,276,000","3,497,000","3,399,000","4,711,000","3,078,000","3,363,000","2,487,000","-2,092,000","2,635,000","2,370,000","2,399,000","1,994,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"93,633,000","23,132,000","24,130,000","23,857,000","22,514,000","22,985,000","23,668,000","23,064,000","22,963,000","26,619,000","28,386,000","26,220,000","24,768,000","24,875,000","25,737,000","25,207,000","24,416,000","23,882,000","23,805,000","23,759,000","23,628,000","23,078,000","24,600,000","24,631,000","25,214,000","25,041,000","26,151,000","25,985,000","27,025,000","26,233,000","26,810,000","26,811,000","28,295,000","28,441,000","28,730,000","26,597,000","26,629,000","26,961,000","28,072,000","26,884,000","27,198,000","27,299,000","21,342,000","21,423,000","21,023,000","20,859,000","20,812,000","21,200,000","18,666,000","18,190,000","20,873,000","19,828,000","21,412,000","22,391,000","24,578,000","24,703,000","25,120,000","25,447,000","26,680,000","25,285,000","24,916,000","21,640,000","22,496,000","22,184,000","20,950,000","20,586,000","20,002,000","19,318,000","18,513,000","19,016,000","18,777,000","18,310,000","18,334,000","17,884,000","15,741,000","15,382,000","14,170,000","13,685,000","14,773,000","14,595,000","14,313,000","13,978,000","11,009,000","10,679,000","9,733,000","9,646,000","8,914,000","9,449,000","8,898,000","8,376,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
