name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009
					AmortizationOfIntangibles,"439,112","60,099","258,816","60,099","60,098","60,099",,,,,"25,000",,,,"0",,,,"0",,,,,"71,611",,,,,"71,612","71,613",,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,"25,000","25,000","25,000",,,,,,"71,612","71,613",,,,"71,612",,,,,,,,,,,,,,,,,"63,668","63,668","62,975","62,284",,,,"0",,
		AssetImpairmentCharge,"102,035","49,603","14,123","7,544","30,765","27,731","0","16,000","0","57,532",,,,,"0",,,,"0",,,,,,,,,,,,,,,"0","73,423","0","0","0","55,435","0","0","9,268",,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1","0",,,,,,,,,,,,
		StockBasedCompensation,"17,004,368","4,319,748","9,991,555","1,627,687","3,577,385","2,106,206","786,836","1,077,073","659,732","282,201","296,490","329,617","382,496","489,754","507,354","507,440","757,987","424,700","627,420","509,250","276,528","210,074","120,835","382,137","226,190","173,816","166,985","344,232","139,247","1,588,084","59,076","162,977","19,347","19,347","19,346","101,232","19,347","19,347","32,782","32,776","49,278","57,397","74,765","85,070","69,414","69,415","57,907","62,022","62,022","62,022","210,897","54,236"
		OtherNonCashItems,,,,,,,"45,832","45,832","66,664","25,000","25,000","25,000","25,000","25,000","50,000","25,000","16,249","83,751","128,750","-143,225","201,227","217,258","393,680","216,170","140,732","243,324","-14,597","362,767","627,990","879,329","506,246","265,684","37,293","6,326","339,929","838,089","48,620","10,972","6,325","52,363","695,598","69,301","-1,201,835","-920,554","-348,167","-759,677","215,608","4,103","-543,941","545,739",,
		ChangeInWorkingCapital,"-5,703,219","-781,459","-2,359,951","15,734","-2,577,543","-2,077,622","-448,267","598,440","-1,800,772","149,599","-259,488","-1,875,029","-1,768,291","-588,439","-123,224","-1,256,148","-1,324,218","-1,859,268","454,825","-983,708","-379,843","-295,989","402,054","433,544","135,413","78,502","-20,473","-1,896,818","-937,130","-1,259,195","10,077","-257,297","-54,320","-135,333","-744,961","-1,034,500","738,110","534,341","897,535","-280,265","-415,921","866,909","940,284","878,045","110,554","-1,257,658","-1,435,922","1,147,052","1,694,048","-657,787","-847,005","344,127"
			ChangeInReceivables,"-213,889","690,775","-1,183,639","40,525","238,450","51,117","-367,986","374,543","-586,218","290,248","-260,642","194,658","-1,106,170","572,577","275,323","996,867","-993,189","420,619","-314,471","-594,641","-242,269","-217,261","15,971","-17,402","-45,422","269,233","338,873","-580,187","170,746","128,407","-266,054","48,658","21,653","27,130","-51,114","61,734","-1,420","-53,520","94,382","-115,552","321,564","307,491","272,702","-188,064","609,446","-439,263","-717,259","460,837","-305,426","649,693","-626,074","-230,051"
				ChangesInAccountReceivables,"-254,745","690,775","-1,183,639","40,525","197,594","91,973","-449,700","281,252","-571,419","450,454","-406,524","58,757","-824,387","572,577","275,323","996,867","-993,189","-77,165","-503,688","-327,954","178,045","-217,261","15,971","-17,402","-45,422","269,233","338,873","-580,187","170,746","128,407","-266,054","48,658","21,653","27,130","-51,114","61,734","-1,420","-53,520","94,382","-115,552","321,564","307,491","272,702","-188,064","609,446","-439,263","-717,259","460,837","-305,426","649,693","-626,074","-230,051"
			ChangeInInventory,"-6,120,497","-407,084","-2,791,595","-1,995,974","-925,844","-857,695","-811,179","-307,147","-587,957","39,491","-1,471,788","-380,515","-317,997","-828,424","-479,209","-1,528,673","-997,590","-424,013","-1,009,726","-586,932","-686,309","-69,614","196,924","-501,589","-64,830","-57,026","-1,587,191","-675,069","-73,371","-101,518","169,491","-164,613","118,848","-82,047","-308,333","-159,193","162,840","38,240","10,782","21,586","-1,479","686,610","983,799","302,868","347,374","-425,099","-761,020","-10,274","91,054","-108,788","-817,548","-211,769"
			ChangeInPrepaidAssets,"1,228,115","130,881","1,109,322","1,431,991","-1,444,079","-1,643,078","-51,806","348,083","-338,066","-44,167","1,348,860","-1,157,354","-70,434","806,605","-470,815","-44,805","-461,114","306,273","-332,461","94,706","39,342","178,576","206,518","206,398","-468,603","202,541","636,365","-377,535","-943,049","164,821","-347,130","-1,437","4,174","136,026","-40,597","1,407","-19,560","20,757","14,779","69,163","-60,038","-9,047","-12,038","2,397","-10,851","104,685","-112,778","-10,059","377","4,834","9,118","141,561"
			ChangeInPayablesAndAccruedExpense,"-603,116","-1,197,856","492,415","538,640","-436,315","389,732","793,800","195,929","-254,033","-93,224","164,201","-484,375","-198,756","-1,080,068","700,618","-323,510","786,252","-2,181,225","2,192,256","223,879","829,212","6,696","-611,780","609,962","745,982","-405,770","634,471","-335,987","-71,903","-1,386,968","461,081","-322,176","-167,733","-144,033","-324,295","-986,036","598,193","446,189","820,206","-343,808","-771,452","152,144","27,782","832,431","-694,107","-345,396","174,904","1,013,645","-59,226","-682,044","-612,983","1,108,773"
				ChangeInPayable,"-101,058","-905,570","658,432","11,402","134,678","-256,316","684,874","84,748","-461,938","237,652","156,594","-721,873","-146,538","-909,000","872,158","-602,383","869,970","-1,959,386","1,902,942","14,915","797,429","-83,492","-455,629","477,822","622,597","-461,536","507,051","-287,673","-161,957","-1,361,638","429,928","-342,921","-228,665","-136,041","167,841","-1,115,162","314,197","307,855","577,296","-427,123","-1,019,514","-41,395","133,504","537,496","-565,171","-476,855","382,589","839,885","-267,398","-758,139","-669,129","933,697"
					ChangeInTaxPayable,"1,328","-74,549","86,479","-46,440","35,838","-65,288","76,822","8,229","3,402","2,513","-53,918","13,125","-18,065","43,497","-21","9,311","-1,783","19,251","-3,164","4,069","-8,526","-1,169","-11,547","5,437","3,205","8,122","-2,455","2,796","-22,366","-6,060","-11,642","8,000","-47,729","10,678","45,673","2,275","3,475","2,942","1,203","483","0","-300","100","-4,650","2,425","-6,675","6,415","910","900","-2,717","-477","2,293"
						ChangeInIncomeTaxPayable,"1,328","-74,549","86,479","-46,440","35,838","-65,288","76,822","8,229","3,402","2,513","-53,918","13,125","-18,065","43,497","-21","9,311","-1,783","19,251","-3,164","4,069","-8,526","-1,169","-11,547","5,437","3,205","8,122","-2,455","2,796","-22,366","-6,060","-11,642","8,000","-47,729","10,678","45,673","2,275","3,475","2,942","1,203","483","0","-300","100","-4,650","2,425","-6,675","6,415","910","900","-2,717","-477","2,293"
					ChangeInAccountPayable,"-102,386","-831,021","571,953","57,842","98,840","-191,028","608,052","76,519","-465,340","235,139","210,512","-734,998","-128,473","-952,497","872,179","-611,694","871,753","-1,978,637","1,906,106","10,846","805,955","-82,323","-444,082","472,385","619,392","-469,658","509,506","-290,469","-139,591","-1,355,578","441,570","-350,921","-180,936","-146,719","122,168","-1,117,437","310,722","304,913","576,093","-427,606","-1,019,514","-41,095","133,404","542,146","-567,596","-470,180","376,174","838,975","-268,298","-755,422","-668,652","931,404"
				ChangeInAccruedExpense,"-502,058","-292,286","-166,017","527,238","-570,993","646,048","108,926","111,181","207,905","-330,876","7,607","237,498","-52,218","-171,068","-171,540","278,873","-83,718","-221,839","289,314","208,964","31,783","90,188","-156,151","132,140","123,385","55,766","127,420","-48,314","90,054","-25,330","31,153","20,745","60,932","-7,992","-492,136","129,126","283,996","138,334","242,910","83,315","248,062","193,539","-105,722","294,935","-128,936","131,459","-207,685","173,760","208,172","76,095","56,146","175,076"
					ChangeInInterestPayable,,,,,,,,,,,"0","0","0","0","-211,122","127,562","-77,088","-10,787","-12,120","12,277","24,334","40,926",,,,"23,647",,,,,"37,865","41,244","18,805","5,708","-434,301","142,598","186,415","130,016","81,727","90,995","237,526","257,746","-37,555","157,219","-92,891","147,921","-53,257","83,658","76,323","54,786","59,441","21,854"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-381,961","-121,587","518,369","-912,262","-19,769","-307,097","1,421,530","24,257","-546,018","-464,387"
			ChangeInOtherWorkingCapital,"6,168","1,825","13,546","552","-9,755","-17,698","-11,096","-12,968","-34,498","-42,749","-40,119","-47,443","-74,934","-59,129","-149,141","-356,027","341,423","19,078","-80,773","-120,720","-319,819","-194,386","594,421","136,175","-31,714","69,524","-42,991","71,960","-19,553","-63,937","-7,311","182,271","-31,262","-72,409","-20,622","47,588","-1,943","82,675","-42,614","88,346","95,484","-270,289","50,000","50,000","-659,677","759,677",,,,"-545,739",,
InvestingCashFlow,"-4,419,024","-217,227","-512,009","-3,101,671","-588,117","-650,655","-322,921","-518,555","-379,355","-264,682","-730,990","-205,757","-917,343","-1,303,449","-1,600,234","-498,139","-634,268","-415,153","-1,007,485","-826,180","-550,671","-305,089","-531,787","-761,141","-451,226","-442,149","-1,364,986","4,578,465","-5,271,999","-26,219","892","-292,596","-260,737","-348,899","-321,546","-100,653","-9,823","-27,172","-26,618","-140,564","7,484,298","-45,031","-371,925","-321,017","-73,576","-130,885","-69,076","-35,383","-67,295","-64,285","-221,660","-102,019"
	CashFlowFromContinuingInvestingActivities,"-4,419,024","-217,227","-512,009","-3,101,671","-588,117","-650,655","-322,921","-518,555","-379,355","-264,682","-730,990","-205,757","-917,343","-1,303,449","-1,600,234","-498,139","-634,268","-415,153","-1,007,485","-826,180","-550,671","-305,089","-531,787","-761,141","-451,226","-442,149","-1,364,986","4,578,465","-5,271,999","-26,219","892","-292,596","-260,737","-348,899","-321,546","-100,653","-9,823","-27,172","-26,618","-140,564","7,484,298","-45,031","-371,925","-321,017","-73,576","-130,885","-69,076","-35,383","-67,295","-64,285","-221,660","-102,019"
		NetPPEPurchaseAndSale,"-3,552,045","-57,758","-216,565","-2,873,539","-404,183","-314,981","-29,034","-214,421","-32,100","-221,074","-462,529","-149,431","-562,246","-724,565","-478,675","-283,272","-296,702","-306,739","-483,806","-534,459","-400,219","-262,774","-488,158","-714,600","-425,101","-411,440","-1,339,383","-382,205","-152,933","-18,310","-6,345","-105,939","-26,610","-57,009","-47,206","-88,672","-1,000","-9,051","-13,173","-52,845","-77,135","-37,036","-341,967","-279,991","-49,638","-128,801","-57,318","-10,147","-53,534","-29,549","-173,231","-82,794"
			PurchaseOfPPE,"-3,552,045","-57,758","-216,565","-2,873,539","-404,183","-314,981","-29,034","-214,421","-32,100","-221,074","-462,529","-149,431","-562,246","-724,565","-478,675","-283,272","-296,702","-306,739","-483,806","-534,459","-400,219","-262,774","-488,158","-714,600","-425,101","-411,440","-1,339,383","-382,205","-152,933","-18,310","-6,345","-105,939","-26,610","-57,009","-47,206","-88,672","-1,000","-9,051","-13,173","-52,845","-77,135","-37,036","-341,967","-279,991","-49,638","-128,801","-57,318","-10,147","-53,534","-29,549","-173,231","-82,794"
		NetIntangiblesPurchaseAndSale,"-866,979","-159,469","-295,444","-228,132","-183,934","-335,674","-293,887","-304,134","-347,255","-43,608","-18,461","-56,326","-355,097","-578,884","-1,371,559","-214,867","-87,566","-108,414","-523,679","-291,721","-150,452","-42,315","-43,629","-46,541","-26,125","-30,709","-25,603","-39,330","-119,066","-7,909","7,237","-186,657","-234,127","-291,890","-274,340","-11,981","-8,823","-18,121","-24,387","-22,670","-12,871","-7,995","-29,958","-41,026","-23,938","-2,084","-11,758","-25,236","-13,761","-34,736","-48,429","-19,225"
			PurchaseOfIntangibles,"-866,979","-159,469","-295,444","-228,132","-183,934","-335,674","-293,887","-304,134","-347,255","-43,608","-18,461","-56,326","-355,097","-578,884","-1,371,559","-214,867","-87,566","-108,414","-523,679","-291,721","-150,452","-42,315","-43,629","-46,541","-26,125","-30,709","-25,603","-39,330","-119,066","-7,909","7,237","-186,657","-234,127","-291,890","-274,340","-11,981","-8,823","-18,121","-24,387","-22,670","-12,871","-7,995","-29,958","-41,026","-23,938","-2,084","-11,758","-25,236","-13,761","-34,736","-48,429","-19,225"
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000",,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000",,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,"10,942","-65,049",,,,,,,,,,,,
FinancingCashFlow,"12,520,523","-221,833","40,204","44,712","12,657,440","103,224,872","14,157,747","14,617,027","12,138,209","0","0","18,855,007","0","0","0","0","0","28,064,375","11,593,502","7,917,321","0","0","13,482,874","5,767,489","-1,731","-8,479","-36,804","30,512","-22,315","25,573,516","778,487","256,924","2,865,924","1,383,882","299,603","4,704,575","38,105","752,047","239,262","-28,568","-4,755,593","-255,312","329,515","-123,023","-525,470","501,199","3,839,360","107,964","55,025","-785,604","3,966,615","356,950"
	CashFlowFromContinuingFinancingActivities,"12,520,523","-221,833","40,204","44,712","12,657,440","103,224,872","14,157,747","14,617,027",,,"0","18,855,007","0","0","0","0","0","28,064,375","11,593,502","7,917,321","0","0","13,482,874","5,767,489","-1,731","-8,479","-36,804","30,512","-22,315","25,573,516","778,487","256,924","2,865,924","1,383,882","299,603","4,704,575","38,105","752,047","239,262","-28,568","-4,755,593","-255,312","329,515","-123,023","-525,470","501,199","3,839,360","107,964","55,025","-785,604","3,966,615","356,950"
		NetIssuancePaymentsOfDebt,,,"0","0",,,"0","0",,,,,,,,,,,"0","0","0","0","-24,459","2,794","-46,731","-8,479","-46,805","-14,488","-46,690","-218,566","24,059","-84,626","2,726,658","-63,543","-185,509","-1,759,450","85,771","752,047","296,762","-28,568","-4,755,593","-255,312","310,032","-124,023","-525,470","501,199","3,839,360","107,964","55,025","-785,604","12,188","398,233"
			NetLongTermDebtIssuance,,,"0","0",,,"0","0",,,,,,,,,,,"0","0","0","0","-24,459","2,794","-46,731","-8,479","-46,805","-14,488","-46,690","-106,066","-88,441","-84,626","2,726,658","-63,543","-185,509","-1,646,950","85,771","752,047","184,262","-28,578","-4,333,502","-25,312","21,693","-28,890","-36,173","-21,540","4,005,820","-54,534","-3,915","-27,142","-28,046","102,491"
				LongTermDebtIssuance,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,"0",,,"0","0","3,000,000","0","0","200,000","132,580","1,050,304","214,488","0",,,,,,,"4,000,000",,,,"0",
				LongTermDebtPayments,,,,,,,,,,,,,,,,,,,"0","0","0","0","-24,459","2,794","-46,731","-8,479","-46,805","-14,488","-46,690","-106,066","-88,441","-84,626","-273,342","-63,543","-185,509","-1,846,950","-46,809","-298,257","-30,226","-28,578","-4,483,502","-25,312","21,693","-28,890","-36,173","-21,540","5,820","-54,534","-3,915","-27,142","-28,046","-18,009"
			NetShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-112,500","112,500",,,,"0","-112,500","0","0","112,500","10","-422,091","-230,000","288,339","-95,133","-489,297","522,739","-166,460","162,498","58,940","-758,462","40,234","295,742"
				ShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000","2,081","-375,000","728,960","-34,393",,,,"46,417",
				ShortTermDebtPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88,339","-97,214","-114,297","-206,221","-132,067","-46,895","58,940","-758,462","-6,183","95,742"
		NetCommonStockIssuance,"11,758,658","-251,057","-39,030","4,767","12,043,978","79,603,872","0","14,617,027",,,"0","20,000,007","0","0","0","0","0","30,000,000","12,561,002",,,,"14,500,000","6,612,500","0","0","0","0","0","24,813,000","0",,,,"0",,,,,,,,,,,,,,,,"5,810,657","0"
			CommonStockIssuance,"12,009,715","0","-39,030","4,767","12,043,978","79,603,872","0","14,617,027",,,"0","20,000,007","0","0","0","0","0","30,000,000","12,561,002",,,,"14,500,000","6,612,500","0","0","0","0","0","24,813,000","0",,,,"0",,,,,,,,,,,,"0","0",,,"5,810,657","0"
			CommonStockPayments,,"-251,057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,"0","0","0","0","0","-10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStockDividendPaid,"0","0","0","0","0","-10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"761,863","29,224","79,234","39,944","613,461","34,765,366",,,,,"0","0","0","0","0","0","0","39,375","0","0",,,"34,013","0","45,000","0","10,001","45,000","16,875","1,200,751","754,428","341,550","139,266","1,447,425",,,,,"0",,,,"19,483",,,,,,,,,
		NetOtherFinancingCharges,,,"0","1","1","-1,144,366",,,,,"0",,,,"0","0","0","-1,975,000","-967,500",,,,"-1,026,680",,,,"0","0","7,500","-221,669",,,,,"428,862","-1,585,975",,,,,,,,,,,,,,,"-1,856,230","-41,283"
EndCashPosition,"113,329,734","113,329,734","120,203,873","128,746,661","137,604,345","132,722,096","36,069,508","24,938,858","13,229,182","6,142,658","10,606,091","15,640,606","3,359,730","10,085,837","17,263,643","23,471,941","29,150,826","36,067,880","14,889,636","8,677,341","6,129,342","10,395,656","14,533,944","5,941,661","4,586,333","8,213,855","11,877,058","16,072,222","15,047,989","22,884,309","84,967","564,302","1,971,311","271,812","310,140","2,569,135","80,922","532,426","66,554","171,574","1,527,971","411,852","417,976","412,617","639,376","812,289","2,636,819","349,092","130,640","202,700","2,500,523","183,265"
	ChangesInCash,"-19,392,362","-6,874,139","-8,542,788","-8,857,684","4,882,249","96,652,588","11,130,650","11,709,676","7,086,524","-4,463,433","-5,034,515","12,280,876","-6,726,107","-7,177,806","-6,208,298","-5,678,885","-6,917,054","21,178,244","6,212,295","2,547,999","-4,266,314","-4,138,288","8,592,283","1,355,328","-3,627,522","-3,663,203","-4,195,164","1,024,233","-7,836,320","22,799,342","-479,335","-1,407,009","1,699,499","-38,328","-2,258,995","2,488,213","-451,504","465,872","-105,020","-1,356,397","1,116,119","-6,124","5,359","-226,759","-172,913","-1,824,530","2,287,727","218,452","-72,060","-2,297,823","2,317,258","-101,861"
	BeginningCashPosition,"132,722,096","120,203,873","128,746,661","137,604,345","132,722,096","36,069,508","24,938,858","13,229,182","6,142,658","10,606,091","15,640,606","3,359,730","10,085,837","17,263,643","23,471,941","29,150,826","36,067,880","14,889,636","8,677,341","6,129,342","10,395,656","14,533,944","5,941,661","4,586,333","8,213,855","11,877,058","16,072,222","15,047,989","22,884,309","84,967","564,302","1,971,311","271,812","310,140","2,569,135","80,922","532,426","66,554","171,574","1,527,971","411,852","417,976","412,617","639,376","812,289","2,636,819","349,092","130,640","202,700","2,500,523","183,265","285,126"
IncomeTaxPaidSupplementalData,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-82,405",,,"10,764","0","22,013","-234","10,754","-4,245","0","7,455","15,802","1,456","12,564","-10,011","35,493","925","1,426","3,488","3,592",,"4,184"
InterestPaidSupplementalData,,,,,,,,,,,,,,"0","-84,977","40","84,066","19,999","22,504","271","-10,651","10,690","-164","-3,584","4,013","7,431","19,504","-3,805","7,701","17,794","20,566","25,088","10,075","32,779","-229,971","375,047","35,210","49,826","-168,273","0","232,036","106,749","20,398","28,379","168,906","66,503","173,618","23,286","15,648","36,521",,"45,694"
CapitalExpenditure,"-4,419,024","-217,227","-512,009","-3,101,671","-588,117","-650,655","-322,921","-518,555","-379,355","-264,682","-480,990","-205,757","-917,343","-1,303,449","-1,850,234","-498,139","-384,268","-415,153","-1,007,485","-826,180","-550,671","-305,089","-531,787","-761,141","-451,226","-442,149","-1,364,986","-421,535","-271,999","-26,219",,"-292,596","-260,737","-348,899","-321,546","-100,653","-9,823","-27,172","-37,560","-75,515","-90,006","-45,031","-371,925","-321,017","-73,576","-130,885","-69,076","-35,383","-67,295","-64,285","-221,660","-102,019"
IssuanceOfCapitalStock,"12,009,715","0","-39,030","4,767","12,043,978","79,603,872","0","14,617,027",,,"0","20,000,007","0","0","0","0","0","30,000,000","12,561,002",,,,"14,500,000","6,612,500","0","0","0","0","0","24,813,000","0",,,,"0",,,,,,,,,,,,"0","0",,,"5,810,657","0"
IssuanceOfDebt,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,"0",,,"0","0","3,000,000","0","0","200,000","132,580","1,050,304","214,488","0",,,"200,000","2,081","-375,000","728,960","3,965,607",,,,"46,417",
RepaymentOfDebt,,,,,,,,,,,,,,,,,,,"0","0","0","0","-24,459","2,794","-46,731","-8,479","-46,805","-14,488","-46,690","-106,066","-88,441","-84,626","-273,342","-63,543","-185,509","-1,846,950","-46,809","-298,257","-30,226","-28,578","-4,483,502","-25,312","110,032","-126,104","-150,470","-227,761","-126,247","-101,429","55,025","-785,604","-34,229","77,733"
RepurchaseOfCapitalStock,,"-251,057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"-31,912,885","-6,652,306","-8,582,992","-8,902,396","-7,775,191","-6,572,284","-3,027,097","-2,907,351","-5,051,685","-4,463,433","-4,784,515","-6,574,131","-6,726,107","-7,177,806","-6,458,298","-5,678,885","-6,667,054","-6,886,131","-5,381,207","-5,369,322","-4,266,314","-4,138,288","-4,890,591","-4,412,161","-3,625,791","-3,654,724","-4,158,360","-4,006,279","-2,814,005","-2,774,174","-1,257,822","-1,663,933","-1,166,425","-1,422,210","-2,558,598","-2,216,362","-489,609","-286,175","-355,224","-1,262,780","-1,702,592","249,188","-324,156","-103,736","352,557","-2,325,729","-1,551,633","110,488","-127,085","-1,512,219","-1,649,357","-458,811"
