name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"958,000","958,000","958,000","967,000","958,000","958,000","1,077,000","1,074,000","1,076,000","775,000","793,000","796,000","813,000","815,000","893,000","1,037,000","886,000","886,000","2,207,000","2,169,000","1,711,000","1,639,000",,
	OtherOperatingExpenses,"627,000","296,000","-285,000","554,000","62,000","177,000","743,000","1,673,000","2,029,000","922,000","3,912,000",,,"2,890,000","3,450,000",,"4,692,000",,"12,337,000","6,264,000","6,920,000",,"11,733,000","13,370,000","15,494,000","21,140,000","37,015,000","13,844,000","7,750,000","7,855,000","5,074,000","6,176,000","4,261,000","-214,000","5,230,000","3,500,000","3,822,000","3,238,000","18,365,000","15,313,000","5,923,000","2,745,000","759,000","187,000","-520,000","167,000","2,746,000","325,000","495,000","992,000","2,788,000","3,079,000","2,424,000","2,803,000",,,,,,,,,"85,000","4,603,000",,,,,,,,,,"221,000",,,,,"0","1,723,000",,,,,,,,
OperatingIncome,"133,249,000","25,536,000","33,147,000","34,999,000","39,567,000","35,346,000","26,840,000","40,759,000","9,185,000","46,082,000","22,743,000","48,722,000","52,445,000","42,059,000","43,145,000","45,598,000","49,050,000","39,994,000","46,861,000","44,895,000","46,659,000","38,316,000","42,738,000","50,232,000","44,763,000","32,274,000","26,543,000","15,039,000","20,784,000","17,244,000","22,482,000","22,359,000","23,800,000","22,310,000","18,093,000","20,502,000","20,957,000","17,577,000","43,751,000","2,127,000","11,091,000","11,198,000","12,542,000","12,888,000","18,303,000","17,966,000","15,012,000","13,169,000","17,317,000","13,996,000","48,134,000","-23,933,000","12,469,000","14,799,000","11,968,000","15,714,000","11,352,000","-1,900,000","5,425,000","8,080,000","12,002,000","10,606,000","5,554,000","5,701,000","7,127,000","10,052,000","1,161,000","1,429,000","8,022,000","6,274,000","3,946,000","4,913,000","7,708,000","10,152,000","7,126,000","11,781,000","9,546,000","9,747,000","8,597,000","6,342,000","5,969,000","5,756,000","5,439,000","6,547,000","4,993,000","5,404,000","5,065,000","2,581,000"
NetNonOperatingInterestIncomeExpense,"-29,064,000","-5,968,000","-5,511,000","-10,053,000","-7,532,000","-8,532,000","-9,218,000","-9,368,000","-9,273,000","-10,361,000","-12,766,000","-12,337,000","-13,612,000","-13,830,000","-13,955,000","-54,526,000","-15,234,000","-26,445,000","-25,435,000","-26,485,000","-25,647,000","-28,893,000","-27,875,000","-27,870,000","-27,908,000","-27,617,000","-25,362,000","-5,825,000","-1,206,000","-1,120,000","-1,044,000","-1,051,000","-1,073,000","-1,084,000","-1,313,000","-1,515,000","-1,445,000","-6,988,000","-4,879,000","-4,401,000","-4,415,000","-4,359,000","-4,114,000","-4,124,000","-4,403,000","-4,266,000","-3,654,000","-4,573,000","-5,136,000","-5,146,000","-5,082,000","-4,873,000","-4,928,000","-4,864,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0","0","1,000","0","12,000","1,000","0","8,000","1,000","4,000","3,000","2,000","275,000","22,000","2,000","25,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"29,064,000","5,968,000","5,511,000","10,053,000","7,532,000","8,532,000","9,218,000","9,368,000","9,273,000","10,361,000","12,766,000","12,337,000","13,612,000","13,830,000","13,955,000","54,526,000","15,234,000","26,445,000","25,435,000","26,485,000","25,647,000","28,893,000","27,875,000","27,870,000","27,908,000","27,617,000","25,362,000","5,825,000","1,206,000","1,120,000","1,044,000","1,051,000","1,073,000","1,084,000","1,313,000","1,515,000","1,445,000","6,988,000","4,879,000","4,401,000","4,416,000","4,359,000","4,126,000","4,125,000","4,403,000","4,274,000","3,655,000","4,577,000","5,139,000","5,148,000","5,357,000","4,895,000","4,930,000","4,889,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-14,152,000","-5,620,000","-5,508,000","-1,767,000","-1,257,000","-1,836,000","381,000","9,000","253,000","918,000","-247,000","-886,000","-4,001,000","-3,097,000","-3,867,000","-5,532,000","-2,021,000","-1,340,000","-11,510,000","-6,420,000","-16,896,000","-13,618,000","-10,320,000","-13,645,000","-16,168,000","-17,419,000","-38,642,000","-9,208,000","-7,643,000","-6,304,000","-3,952,000","-2,408,000","-4,595,000","835,000","-5,563,000","-3,443,000","-4,501,000","-3,523,000","-42,959,000","102,000","194,000","720,000","134,000","475,000","-1,136,000","4,127,000","9,162,000","-306,000","-200,000","-316,000","-50,408,000","112,000","604,000","-207,000","3,269,000","234,000","-94,000","-783,000","603,000","2,190,000","-14,454,000","4,489,000","-4,468,000","-6,410,000","76,000","44,000","9,000","9,000","60,000",,"17,000","75,000","2,000","-2,000","60,000","40,000","-1,573,000","-12,000","-743,000","-3,304,000","-38,000","-26,000","-128,000","-52,000","-26,000","-59,000","190,000","70,000"
	GainOnSaleOfSecurity,"-475,000",,"-1,276,000","152,000","-684,000","-1,335,000",,,,"1,925,000","191,000","986,000","-1,611,000","-41,000","78,000","291,000","284,000","4,970,000","1,354,000",,,,"-1,765,000",,,,"-1,769,000",,,,"445,000",,,,"-66,000",,,,"-456,000","350,000",,,,,"-317,000","4,549,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,"-2,404,000","-1,276,000",,,,"1,383,000","2,234,000","-205,000","1,925,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-9,649,000","-3,039,000","-4,484,000","-1,909,000","-217,000","-738,000","753,000","-1,001,000",,"-2,006,000","-95,000","-2,241,000","-3,108,000","-2,890,000","-3,450,000","-4,139,000","-4,692,000","-5,277,000","-12,337,000","-6,264,000","-6,920,000","-11,771,000","-11,733,000","-13,370,000","-15,494,000","-21,140,000","-37,015,000","-13,844,000","-7,750,000","-7,855,000","-5,074,000","-6,176,000","-4,261,000","214,000","-5,230,000","-3,500,000","-3,822,000","-3,238,000","-42,609,000","-248,000","194,000","720,000","-4,098,000","475,000","-819,000","-422,000","9,162,000","-306,000","-200,000","-316,000","-50,408,000","112,000","604,000","-207,000","3,269,000","234,000","-94,000","-783,000","603,000","2,190,000","-14,454,000","4,489,000","-4,468,000","-6,410,000","76,000","44,000","9,000","9,000","60,000",,"17,000","75,000","2,000","-2,000","60,000","40,000","-1,573,000","-12,000","-743,000","-3,304,000","-38,000","-26,000","-128,000","-52,000","-26,000","-59,000","190,000","70,000"
		RestructuringAndMergernAcquisition,"9,649,000","3,039,000","4,484,000","1,909,000","217,000","738,000","-753,000","1,001,000",,"2,006,000","2,321,000","1,477,000","2,217,000","2,319,000","2,942,000","3,657,000","4,816,000","4,610,000","11,683,000","5,410,000","5,802,000","7,215,000","9,859,000","13,098,000","15,235,000","16,614,000","35,274,000","10,675,000","6,667,000","6,994,000","4,469,000","3,885,000","3,422,000","-643,000","4,261,000","3,043,000","3,779,000","3,173,000",,,,,,,,,,,,,,,,,,,,,,,,,"4,422,000","1,636,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,000","4,774,000",,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,,,,,,,,,,"-764,000","-891,000","-571,000","-508,000","-482,000","124,000","-667,000","-654,000","-854,000","-1,118,000","-4,556,000","-1,874,000","-272,000","-259,000","-4,526,000","-1,741,000","-3,169,000","-1,083,000","-861,000","-605,000","-2,291,000","-839,000","-429,000","-969,000","-457,000","-43,000","-65,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-291,000","-177,000","252,000","-10,000","-356,000","237,000","-1,755,000","-1,224,000","458,000","999,000","-343,000","369,000","718,000","-166,000","-495,000","-1,684,000","2,387,000","-1,033,000","2,392,000","-156,000","-9,976,000","-1,847,000","2,246,000","-275,000","-674,000","3,721,000","-4,977,000","4,636,000","107,000","1,551,000","-3,248,000","3,768,000","-334,000","621,000","361,000","57,000","-679,000","-285,000","-157,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"90,033,000","13,948,000","22,128,000","23,179,000","30,778,000","24,978,000","18,003,000","31,400,000","165,000","36,639,000","9,730,000","35,499,000","34,832,000","25,132,000","25,323,000","-14,460,000","31,795,000","12,209,000","9,916,000","11,990,000","4,116,000","-4,195,000","4,543,000","8,717,000","687,000","-12,762,000","-37,461,000","6,000","11,935,000","9,820,000","17,486,000","18,900,000","18,132,000","22,061,000","11,217,000","15,544,000","15,011,000","7,066,000","-4,087,000","-2,172,000","6,870,000","6,119,000","8,562,000","9,239,000","12,764,000","17,827,000","20,520,000","8,290,000","11,981,000","8,534,000","-7,356,000","-28,694,000","8,145,000","9,728,000","12,025,000","12,822,000","8,174,000","-5,718,000","5,092,000","9,744,000","-1,955,000","15,807,000","1,708,000","4,280,000","7,393,000","10,153,000","1,122,000","1,080,000","7,543,000","5,718,000","3,309,000","4,088,000","6,811,000","9,524,000","6,355,000","10,920,000","7,228,000","8,813,000","6,932,000","3,697,000","5,353,000","-4,983,000","4,322,000","5,336,000","4,239,000","4,633,000","3,963,000","-1,228,000"
TaxProvision,"7,166,000","2,581,000","2,127,000","1,113,000","1,345,000","3,458,000","2,576,000","1,058,000","-224,000","5,539,000","-1,314,000","4,913,000","6,610,000","3,766,000","6,127,000","-6,157,000","8,739,000","4,091,000","-44,422,000","-1,700,000","1,126,000","144,000","-3,390,000","-2,741,000","1,457,000","-102,000","-12,554,000","-16,000","2,652,000","1,812,000","3,310,000","4,888,000","5,784,000","7,139,000","1,436,000","4,473,000","5,259,000","1,403,000","1,469,000","5,389,000","3,019,000","1,652,000","2,923,000","2,250,000","4,214,000","5,883,000","6,681,000","2,326,000","4,193,000","2,987,000","-5,822,000","-8,001,000","1,583,000","3,064,000","3,526,000","5,193,000","2,369,000","-2,344,000","2,312,000","4,744,000","1,444,000","5,138,000","314,000","1,041,000","2,550,000","3,503,000","1,054,000","324,000","2,263,000","1,715,000","1,450,000","1,042,000","2,078,000","2,905,000","1,832,000","3,144,000","2,276,000","2,776,000","1,973,000","1,220,000","1,767,000","1,644,000","1,611,000","2,024,000","1,590,000","1,714,000","1,307,000","-368,000"
NetIncomeCommonStockholders,"86,655,000","11,367,000","23,789,000","22,066,000","29,433,000","21,520,000","15,427,000","30,342,000","389,000","31,100,000","11,024,000","30,586,000","33,057,000","21,669,000","25,745,000","114,079,000","20,022,000","8,118,000","54,338,000","13,690,000","2,990,000","-4,339,000","7,933,000","11,458,000","-770,000","-12,660,000","-24,907,000","22,000","9,283,000","8,008,000","14,176,000","14,012,000","12,348,000","14,922,000","9,781,000","11,071,000","9,752,000","5,663,000","-5,556,000","-7,561,000","3,851,000","4,467,000","5,639,000","6,989,000","8,550,000","11,944,000","13,839,000","5,964,000","7,788,000","5,547,000","-1,534,000","-20,693,000","6,562,000","6,664,000","8,499,000","7,629,000","5,805,000","-3,374,000","2,780,000","5,000,000","-3,399,000","10,669,000","1,394,000","3,239,000","4,843,000","6,650,000","68,000","756,000","5,280,000","4,003,000","1,859,000","3,046,000","4,733,000","6,619,000","4,523,000","7,776,000","4,952,000","6,037,000","4,959,000","2,477,000","3,586,000","3,339,000","2,711,000","3,312,000","2,649,000","-75,000","1,088,000","-860,000"
	NetIncome,"86,655,000","11,367,000","23,789,000","22,066,000","29,433,000","21,520,000","15,427,000","30,342,000","389,000","31,100,000","11,024,000","30,586,000","33,057,000","21,669,000","25,745,000","114,079,000","20,022,000","8,118,000","54,338,000","13,690,000","2,990,000","-4,339,000","7,933,000","11,458,000","-770,000","-12,660,000","-24,907,000","22,000","9,283,000","8,008,000","14,176,000","14,012,000","12,348,000","14,922,000","9,781,000","11,071,000","9,752,000","5,663,000","-5,556,000","-7,561,000","3,851,000","4,467,000","5,639,000","6,989,000","8,550,000","11,944,000","13,839,000","5,964,000","7,788,000","5,547,000","-1,534,000","-20,693,000","6,562,000","6,664,000","8,499,000","7,629,000","5,805,000","-3,374,000","2,780,000","5,000,000","-3,399,000","10,669,000","1,394,000","3,239,000","4,843,000","6,650,000","68,000","756,000","5,280,000","4,003,000","1,859,000","3,046,000","4,733,000","6,619,000","4,523,000","7,776,000","4,952,000","6,037,000","4,959,000","2,477,000","3,586,000","3,339,000","2,711,000","3,312,000","2,649,000","-75,000","1,088,000","-860,000"
		NetIncomeIncludingNoncontrollingInterests,"86,655,000","11,367,000","23,789,000","22,066,000","29,433,000","21,520,000","15,427,000","30,342,000","389,000","31,100,000","11,024,000","30,586,000","33,057,000","21,669,000","25,745,000","114,079,000","20,022,000","8,118,000","54,338,000","13,690,000","2,990,000","-4,339,000","7,933,000","11,458,000","-770,000","-12,660,000","-24,907,000","22,000","9,283,000","8,008,000","14,176,000","14,012,000","12,348,000","14,922,000","9,781,000","11,071,000","9,752,000","5,663,000","-5,556,000","-7,561,000","3,851,000","4,467,000","5,639,000","6,989,000","8,550,000","11,944,000","13,839,000","5,964,000","7,788,000","5,547,000","-1,534,000","-20,693,000","6,562,000","6,664,000","8,499,000","7,629,000","5,805,000","-3,374,000","2,780,000","5,000,000","-3,399,000","10,669,000","1,394,000","3,239,000","4,843,000","6,650,000","68,000","756,000","5,280,000","4,003,000","1,859,000","3,046,000","4,733,000","6,619,000","4,523,000","7,776,000","4,952,000","6,037,000","4,959,000","2,477,000","3,586,000","3,339,000","2,711,000","3,312,000","2,649,000","-75,000","1,088,000","-860,000"
			NetIncomeContinuousOperations,"82,867,000","11,367,000","20,001,000","22,066,000","29,433,000","21,520,000","15,427,000","30,342,000","389,000","31,100,000","11,044,000","30,586,000","28,222,000","21,366,000","19,196,000","-8,303,000","23,056,000","8,118,000","54,338,000","13,690,000","2,990,000","-4,339,000","7,933,000","11,458,000","-770,000","-12,660,000","-24,907,000","22,000","9,283,000","8,008,000","14,176,000","14,012,000","12,348,000","14,922,000","9,781,000","11,071,000","9,752,000","5,663,000","-5,556,000","-7,561,000","3,851,000","4,467,000","5,639,000","6,989,000","8,550,000","11,944,000","13,839,000","5,964,000","7,788,000","5,547,000","-1,534,000","-20,693,000","6,562,000","6,664,000","8,499,000","7,629,000","5,805,000","-3,374,000","2,780,000","5,000,000","-3,399,000","10,669,000","1,394,000","3,239,000","4,843,000","6,650,000","68,000","756,000","5,280,000","4,003,000","1,859,000","3,046,000","4,733,000","6,619,000","4,523,000","7,776,000","4,952,000","6,037,000","4,959,000","2,477,000","3,586,000","3,339,000","2,711,000","3,312,000","2,649,000","2,919,000","2,656,000","-860,000"
			NetIncomeDiscontinuousOperations,,,"3,788,000",,,,"0","0","0","0","-20,000","0","4,835,000","303,000","6,549,000","122,382,000","-3,034,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-2,994,000",,
DilutedNIAvailtoComStockholders,"86,655,000","11,367,000","23,789,000","22,066,000","29,433,000","21,520,000","15,427,000","30,342,000","389,000","31,100,000","11,024,000","30,586,000","33,057,000","21,669,000","25,745,000","114,079,000","20,022,000","8,118,000","54,338,000","13,690,000","2,990,000","-4,339,000","7,933,000","11,458,000","-770,000","-12,660,000","-24,907,000","22,000","9,283,000","8,008,000","14,176,000","14,012,000","12,348,000","14,922,000","9,781,000","11,071,000","9,752,000","5,663,000","-5,556,000","-7,561,000","3,851,000","4,467,000","5,639,000","6,989,000","8,550,000","11,944,000","13,839,000","5,964,000","7,788,000","5,547,000","-1,534,000","-20,693,000","6,562,000","6,664,000","8,499,000","7,629,000","5,805,000","-3,374,000","2,780,000","5,000,000","-3,399,000","10,669,000","1,394,000","3,239,000","4,843,000","6,650,000","68,000","756,000","5,280,000","4,003,000","1,859,000","3,046,000","4,733,000","6,619,000","4,523,000","7,776,000","4,952,000","6,037,000","4,959,000","2,477,000","3,586,000","3,339,000","2,711,000","3,312,000","2,649,000","-75,000","1,088,000","-860,000"
