name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996
TotalRevenue,"1,162,460,000","298,729,000","291,268,000","282,180,000","290,283,000","223,307,000","197,004,000","198,887,000","128,024,000","254,595,000","291,067,000","278,739,000","301,090,000","290,554,000","280,523,000","270,268,000","287,634,000","278,523,000","261,140,000","247,009,000","265,817,000","257,816,000","265,621,000","233,702,000","250,328,000","243,401,000","233,103,000","229,412,000","232,013,000","225,069,000","213,917,000","206,450,000","219,380,000","205,822,000","199,768,000","188,245,000","198,487,000","188,625,000","184,805,000","175,220,000","180,696,000","167,604,000","171,770,000","151,425,000","152,887,000","144,862,000","132,896,000","128,781,000","130,497,000","121,686,000","112,635,000","103,904,000","107,743,000","102,425,000","99,276,000","95,751,000","92,227,000","86,822,000","85,199,000","80,388,000","79,305,000","71,203,000","65,933,000","61,796,000","57,843,000","53,356,000","49,254,000","47,578,000","43,985,000","37,393,000","37,890,000","32,867,000","29,315,000","28,977,000","27,008,000","26,744,000","25,412,000","23,795,000","20,992,000","19,046,000","18,298,000","17,369,000","16,721,907","16,618,094","15,973,785","15,369,298","15,030,026","14,790,790","12,346,798","10,178,645","9,292,793","10,000,000","9,900,000","8,100,000","7,200,000","8,200,000","7,800,000","6,900,000","6,600,000","7,200,000","6,600,000","5,800,000","5,600,000","6,000,000","4,200,000","4,100,000"
	OperatingRevenue,"1,162,460,000","298,729,000","291,268,000","282,180,000","290,283,000","223,307,000","197,004,000","198,887,000","128,024,000","254,595,000","291,067,000","278,739,000","301,090,000","290,554,000","280,523,000","270,268,000","287,634,000","278,523,000","261,140,000","247,009,000","265,817,000","257,816,000","265,621,000","233,702,000","250,328,000","243,401,000","233,103,000","229,412,000","232,013,000","225,069,000","213,917,000","206,450,000","219,380,000","205,822,000","199,768,000","188,245,000","198,487,000","188,625,000","184,805,000","175,220,000","180,696,000","167,604,000","171,770,000","151,425,000","152,887,000","144,862,000","132,896,000","128,781,000","130,497,000","121,686,000","112,635,000","103,904,000","107,743,000","102,425,000","99,276,000","95,751,000","92,227,000","86,822,000","85,199,000","80,388,000","79,305,000","71,203,000","65,933,000","61,796,000","57,843,000","53,356,000","49,254,000","47,578,000","43,985,000","37,393,000","37,890,000","32,867,000","29,315,000","28,977,000","27,008,000","26,744,000","25,412,000","23,795,000","20,992,000","19,046,000","18,298,000","17,369,000","16,721,907","16,618,094","15,973,785","15,369,298","15,030,026","14,790,790","12,346,798","10,178,645","9,292,793","10,000,000","9,900,000","8,100,000","7,200,000","8,200,000","7,800,000","6,900,000","6,600,000","7,200,000","6,600,000","5,800,000","5,600,000","6,000,000","4,200,000","4,100,000"
CostOfRevenue,"1,029,202,000","269,453,000","261,832,000","250,546,000","247,371,000","197,657,000","183,916,000","179,915,000","129,360,000","228,899,000","244,632,000","241,133,000","249,859,000","240,138,000","232,389,000","228,763,000","233,085,000","227,907,000","217,547,000","212,019,000","218,502,000","211,722,000","215,838,000","192,390,000","198,694,000","194,491,000","186,632,000","184,111,000","183,532,000","182,456,000","174,451,000","170,056,000","178,667,000","170,657,000","169,566,000","157,614,000","159,347,000","152,803,000","259,870,000","104,554,000","106,895,000","99,707,000","101,623,000","89,157,000","121,246,000","115,501,000","78,373,000","75,618,000","76,802,000","73,484,000","67,488,000","62,083,000","87,362,000","25,441,000","25,191,000","24,298,000","25,241,000","39,643,000","21,508,000","20,515,000","20,323,000","31,434,000","16,895,000","16,043,000","14,797,000","24,013,000","14,614,000","12,695,000","16,662,000","9,835,000","24,299,000","8,668,000","7,624,000","7,409,000","18,912,000","7,127,000","6,732,000","6,290,000","41,835,000","4,727,000","4,629,000","4,468,000","4,444,392","4,504,206","7,222,376","4,077,021","4,131,843","4,119,982","5,681,970","2,801,755","2,590,329","2,900,000","2,900,000","2,200,000","5,600,000","2,200,000","2,200,000","2,000,000","5,300,000","2,200,000","1,900,000","1,700,000","1,300,000","1,900,000",,
GrossProfit,"133,258,000","29,276,000","29,436,000","31,634,000","42,912,000","25,650,000","13,088,000","18,972,000","-1,336,000","25,696,000","46,435,000","37,606,000","51,231,000","50,416,000","48,134,000","41,505,000","54,549,000","50,616,000","43,593,000","34,990,000","47,315,000","46,094,000","49,783,000","41,312,000","51,634,000","48,910,000","46,471,000","45,301,000","48,481,000","42,613,000","39,466,000","36,394,000","40,713,000","35,165,000","30,202,000","30,631,000","39,140,000","35,822,000","-75,065,000","70,666,000","73,801,000","67,897,000","70,147,000","62,268,000","31,641,000","29,361,000","54,523,000","53,163,000","53,695,000","48,202,000","45,147,000","41,821,000","20,381,000","76,984,000","74,085,000","71,453,000","66,986,000","47,179,000","63,691,000","59,873,000","58,982,000","39,769,000","49,038,000","45,753,000","43,046,000","29,343,000","34,640,000","34,883,000","27,323,000","27,558,000","13,591,000","24,199,000","21,691,000","21,568,000","8,096,000","19,617,000","18,680,000","17,505,000","-20,843,000","14,319,000","13,669,000","12,901,000","12,277,515","12,113,888","8,751,409","11,292,277","10,898,183","10,670,808","6,664,828","7,376,890","6,702,464","7,100,000","7,000,000","5,900,000","1,600,000","6,000,000","5,600,000","4,900,000","1,300,000","5,000,000","4,700,000","4,100,000","4,300,000","4,100,000",,
OperatingExpense,"145,413,000","36,812,000","36,723,000","35,892,000","35,986,000","33,592,000","30,762,000","31,475,000","32,977,000","30,496,000","29,882,000","33,405,000","34,434,000","34,986,000","32,948,000","32,750,000","34,306,000","33,182,000","32,013,000","30,999,000","32,515,000","32,458,000","32,429,000","31,431,000","31,366,000","31,399,000","29,398,000","31,011,000","30,259,000","29,138,000","27,711,000","28,077,000","28,724,000","27,406,000","28,394,000","27,066,000","26,894,000","24,890,000","-83,756,000","61,813,000","61,131,000","56,080,000","56,016,000","53,686,000","21,038,000","19,251,000","46,076,000","45,731,000","45,136,000","42,346,000","41,192,000","37,420,000","14,180,000","71,839,000","72,766,000","69,170,000","63,348,000","43,462,000","59,138,000","56,170,000","55,254,000","38,342,000","45,635,000","42,492,000","39,830,000","26,273,000","31,574,000","31,830,000","24,640,000","25,259,000","12,571,000","22,599,000","19,756,000","18,158,000","6,570,000","18,311,000","17,236,000","16,492,000","-18,642,000","13,972,000","12,412,000","11,778,000","11,277,817","10,663,536","10,309,437","9,913,777","11,493,964","9,624,525","6,324,495","7,114,147","6,801,593","6,700,000","6,400,000","5,900,000","1,800,000","5,500,000","5,400,000","5,100,000","1,500,000","5,000,000","4,700,000","4,300,000","4,900,000","4,200,000",,
	SellingGeneralAndAdministration,"70,949,000","18,253,000","18,371,000","17,293,000","17,032,000","15,261,000","13,333,000","15,250,000","14,472,000","11,608,000","15,387,000","14,272,000","15,985,000","16,896,000","14,806,000","14,661,000","15,851,000","15,131,000","13,911,000","13,035,000","14,205,000","14,296,000","14,323,000","12,921,000","13,767,000","14,362,000","13,129,000","13,620,000","13,585,000","13,493,000","12,349,000","12,832,000","13,551,000","12,826,000","12,414,000","11,366,000","12,616,000","12,709,000","-103,395,000","51,251,000","51,071,000","46,554,000","47,713,000","44,785,000","12,499,000","10,919,000","38,185,000","37,481,000","38,106,000","35,615,000","34,466,000","31,316,000","8,289,000","66,129,000","64,736,000","63,732,000","58,565,000","39,194,000","55,054,000","52,320,000","51,819,000","33,286,000","42,719,000","39,873,000","37,538,000","24,117,000","29,492,000","29,995,000","22,978,000","23,854,000","10,993,000","21,269,000","18,573,000","18,658,000","5,512,000","17,318,000","16,272,000","15,579,000","-20,870,000","13,315,000","11,820,000","11,196,000","10,246,719","10,531,993","6,981,529","9,399,788","10,900,236","9,104,269","5,862,351","6,688,266","6,384,165","6,300,000","6,100,000","5,500,000","1,400,000","5,100,000","4,900,000","4,600,000","1,100,000","4,600,000","4,400,000","4,000,000","4,100,000","4,000,000",,
		GeneralAndAdministrativeExpense,"70,949,000","18,253,000","18,371,000","17,293,000","17,032,000","15,261,000","13,333,000","15,250,000","14,472,000","11,608,000","15,387,000","14,272,000","15,985,000","16,896,000","14,806,000","14,661,000","15,851,000","15,131,000","13,911,000","13,035,000","14,205,000","14,296,000","14,323,000","12,921,000","13,767,000","14,362,000","13,129,000","13,620,000","13,585,000","13,493,000","12,349,000","12,832,000","13,551,000","12,826,000","12,414,000","11,366,000","12,616,000","12,709,000","12,792,000",,"51,071,000",,"47,713,000","44,785,000","12,499,000",,,,,,,,,"66,129,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,295,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"70,949,000","18,253,000","18,371,000","17,293,000","17,032,000","15,261,000","13,333,000","15,250,000","14,472,000","11,608,000","15,387,000","14,272,000","15,985,000","16,896,000","14,806,000","14,661,000","15,851,000","15,131,000","13,911,000","13,035,000","14,205,000","14,296,000","14,323,000","12,921,000","13,767,000","14,362,000","13,129,000","13,620,000","13,585,000","13,493,000","12,349,000","12,832,000","13,551,000","12,826,000","12,414,000","11,366,000","12,616,000","12,709,000","12,792,000",,"51,071,000",,"47,713,000","44,785,000","12,499,000",,,,,,,,,"29,834,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"72,526,000","17,976,000","18,093,000","18,224,000","18,233,000","18,203,000","18,389,000","18,037,000","18,353,000","18,345,000","18,362,000","18,163,000","17,839,000","17,642,000","17,679,000","17,686,000","17,620,000","17,454,000","17,434,000","17,430,000","17,052,000","16,749,000","16,345,000","16,292,000","16,040,000","15,598,000","15,409,000","15,093,000","14,554,000","14,361,000","14,132,000","13,981,000","13,822,000","13,452,000","13,133,000","12,465,000","11,940,000","11,469,000","11,199,000","10,562,000","10,060,000","9,526,000","9,228,000","8,644,000","8,256,000","7,947,000","7,751,000","7,366,000","7,030,000","6,731,000","6,414,000","6,104,000","5,891,000","5,710,000","5,440,000","4,992,000","4,484,000","4,268,000","4,084,000","3,850,000","3,435,000","3,052,000","2,916,000","2,619,000","2,292,000","2,156,000","2,082,000","1,835,000","1,662,000","1,405,000","1,578,000","1,330,000","1,183,000","1,158,000","1,058,000","993,000","964,000","913,000","883,000","657,000","592,000","582,000","633,591","475,125","494,748","513,989","593,728","520,256","462,144","425,881","417,428","400,000","300,000","400,000","400,000","400,000","500,000","500,000","400,000","400,000","300,000","300,000","800,000","200,000",,
