name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997
TotalRevenue,"324,843,000","83,137,000","77,912,000","82,997,000","80,797,000","81,239,000","87,234,000","91,295,000","90,446,000","95,998,000","108,453,000","108,227,000","103,808,000","94,317,000","97,335,000","93,257,000","94,861,000","99,173,000","107,971,000","100,346,000","127,922,000","119,228,000","106,091,000","123,640,000","142,439,000","166,561,000","201,630,000","201,402,000","215,276,000","226,002,000","254,819,000","241,750,000","230,315,000","204,073,000","232,462,000","224,724,000","222,031,000","193,155,000","188,477,000","190,860,000","176,570,000","177,124,000","171,646,000","155,035,000","136,994,000","137,667,000","141,595,000","140,123,000","142,000,000","142,533,000","141,339,000","138,157,000","133,186,000","127,522,000","135,543,000","132,271,000","142,544,000","132,413,000","132,751,000","130,423,000","114,701,000","117,682,000","118,301,000","117,767,000","108,476,000","98,198,000","94,885,000","95,324,000","80,616,000","70,004,000","57,065,000","58,222,000","52,921,000","53,378,000","51,921,000","56,632,000","55,724,000","55,221,000","58,078,000","52,621,000","54,013,000","51,097,000","52,539,000","54,356,000","48,900,000","47,105,000","45,075,000","44,525,000","39,345,000","35,008,000","38,100,000","38,800,000","39,900,000","39,600,000","44,800,000","47,100,000","44,900,000","40,800,000","40,100,000","38,000,000","34,500,000","34,200,000"
	OperatingRevenue,"324,843,000","83,137,000","77,912,000","82,997,000","80,797,000","81,239,000","87,234,000","91,295,000","90,446,000","95,998,000","108,453,000","108,227,000","103,808,000","94,317,000","97,335,000","93,257,000","94,861,000","99,173,000","107,971,000","100,346,000","127,922,000","119,228,000","106,091,000","123,640,000","142,439,000","166,561,000","201,630,000","201,402,000","215,276,000","226,002,000","254,819,000","241,750,000","230,315,000","204,073,000","232,462,000","224,724,000","222,031,000","193,155,000","188,477,000","190,860,000","176,570,000","177,124,000","171,646,000","155,035,000","136,994,000","137,667,000","141,595,000","140,123,000","142,000,000","142,533,000","141,339,000","138,157,000","133,186,000","82,338,000","135,543,000","132,271,000","142,544,000","132,413,000","132,751,000","130,423,000","114,701,000","117,682,000","118,301,000","117,767,000","108,476,000","98,198,000","94,885,000","95,324,000","80,616,000","70,004,000","57,065,000","58,222,000","52,921,000","53,378,000","51,921,000","56,632,000","55,724,000","55,221,000","58,078,000","52,621,000","54,013,000","51,097,000","52,539,000","54,356,000","48,900,000","47,105,000","45,075,000","44,525,000","39,345,000","35,008,000","38,100,000","38,800,000","39,900,000","39,600,000","44,800,000","47,100,000","44,900,000","40,800,000","40,100,000","38,000,000","34,500,000","34,200,000"
CostOfRevenue,"249,564,000","63,995,000","61,197,000","62,834,000","61,539,000","56,787,000","64,146,000","67,211,000","66,937,000","71,414,000","75,736,000","76,023,000","73,867,000","69,376,000","68,675,000","65,630,000","69,443,000","67,750,000","72,355,000","63,050,000","87,549,000","82,440,000","77,794,000","77,633,000","79,881,000","93,096,000","108,352,000","108,132,000","117,664,000","125,138,000","142,497,000","135,250,000","124,993,000","110,787,000","132,244,000","132,131,000","133,203,000","116,328,000","114,470,000","121,821,000","108,325,000","107,050,000","103,248,000","96,487,000","82,000,000","80,113,000","81,822,000","79,421,000","79,549,000","81,815,000","82,609,000","78,260,000","77,407,000","72,017,000","76,524,000","74,230,000","83,726,000","77,819,000","77,144,000","75,895,000","64,492,000","67,750,000","68,037,000","67,596,000","63,892,000","57,163,000","60,964,000","64,158,000","55,783,000","48,944,000","37,962,000","41,341,000","36,625,000","37,505,000","37,229,000","40,676,000","39,953,000","40,130,000","43,543,000","38,261,000","39,508,000","35,616,000","36,467,000","38,773,000","33,174,000","32,506,000","29,289,000","28,586,000","24,321,000","21,643,000","23,800,000","25,200,000","25,700,000","24,900,000","27,900,000","30,500,000","29,000,000","26,000,000","25,500,000","24,200,000","21,800,000","23,300,000"
GrossProfit,"75,279,000","19,142,000","16,715,000","20,163,000","19,258,000","24,452,000","23,088,000","24,084,000","23,509,000","24,584,000","32,717,000","32,204,000","29,941,000","24,941,000","28,660,000","27,627,000","25,418,000","31,423,000","35,616,000","37,296,000","40,373,000","36,788,000","28,297,000","46,007,000","62,558,000","73,465,000","93,278,000","93,270,000","97,612,000","100,864,000","112,322,000","106,500,000","105,322,000","93,286,000","100,218,000","92,593,000","88,828,000","76,827,000","74,007,000","69,039,000","68,245,000","70,074,000","68,398,000","58,548,000","54,994,000","57,554,000","59,773,000","60,702,000","62,451,000","60,718,000","58,730,000","59,897,000","55,779,000","55,505,000","59,019,000","58,041,000","58,818,000","54,594,000","55,607,000","54,528,000","50,209,000","49,932,000","50,264,000","50,171,000","44,584,000","41,035,000","33,921,000","31,166,000","24,833,000","21,060,000","19,103,000","16,881,000","16,296,000","15,873,000","14,692,000","15,956,000","15,771,000","15,091,000","14,535,000","14,360,000","14,505,000","15,481,000","16,072,000","15,583,000","15,726,000","14,599,000","15,786,000","15,939,000","15,024,000","13,365,000","14,300,000","13,600,000","14,200,000","14,700,000","16,900,000","16,600,000","15,900,000","14,800,000","14,600,000","13,800,000","12,700,000","10,900,000"
OperatingExpense,"122,614,000","26,069,000","34,454,000","28,775,000","33,315,000","33,595,000","30,263,000","24,826,000","28,695,000","26,941,000","26,248,000","31,716,000","27,992,000","28,161,000","29,969,000","41,725,000","34,265,000","37,700,000","40,725,000","38,373,000","41,487,000","37,658,000","32,931,000","23,074,000","17,341,000","24,122,000","32,970,000","29,015,000","45,033,000","29,171,000","34,087,000","33,508,000","36,368,000","34,719,000","37,050,000","40,608,000","32,613,000","24,650,000","32,419,000","30,316,000","26,896,000","30,042,000","26,839,000","26,772,000","24,566,000","26,959,000","23,936,000","22,988,000","23,128,000","20,219,000","16,871,000","25,463,000","19,468,000","20,845,000","25,596,000","21,294,000","21,058,000","19,882,000","19,540,000","17,781,000","17,346,000","17,224,000","16,462,000","17,079,000","14,031,000","16,072,000","16,094,000","16,039,000","34,518,000","14,502,000","13,883,000","12,128,000","12,160,000","11,668,000","10,736,000","12,075,000","12,537,000","11,616,000","12,226,000","10,528,000","10,380,000","10,728,000","10,661,000","10,161,000","10,373,000","9,695,000","11,215,000","11,170,000","10,580,000","9,743,000","10,100,000","9,200,000","9,800,000","9,900,000","10,700,000","10,000,000","9,400,000","8,900,000","8,000,000","7,900,000","7,600,000","6,900,000"
	SellingGeneralAndAdministration,"107,871,000","22,393,000","30,620,000","25,265,000","29,593,000","29,558,000","26,225,000","20,843,000","23,331,000","21,416,000","21,450,000","27,962,000","22,835,000","24,544,000","20,680,000","31,566,000","23,739,000","28,253,000","31,102,000","27,994,000","31,179,000","25,808,000","21,656,000","12,504,000","5,762,000","13,221,000","20,173,000","17,280,000","33,633,000","16,958,000","22,462,000","20,845,000","25,520,000","23,935,000","26,074,000","29,830,000","23,273,000","15,629,000","23,604,000","20,764,000","17,418,000","20,432,000","17,938,000","18,274,000","16,037,000","18,261,000","15,958,000","15,601,000","16,077,000","13,433,000","14,777,000","13,260,000","12,897,000","14,540,000","18,851,000","15,734,000","14,187,000","13,618,000","13,457,000","11,772,000","12,066,000","12,018,000","-13,148,000","12,320,000","9,210,000","11,177,000","11,191,000","10,773,000","9,459,000","9,493,000","9,267,000","7,915,000","8,171,000","7,396,000","6,916,000","7,707,000","7,087,000","7,329,000","6,770,000","6,807,000","6,890,000","6,814,000","6,795,000","6,389,000","6,818,000","6,355,000","6,138,000","5,902,000","5,935,000","5,189,000","5,600,000","4,900,000","5,300,000","5,500,000","5,700,000","5,400,000","5,200,000","4,900,000","4,300,000","4,100,000","4,100,000","3,700,000"
	ResearchAndDevelopment,"14,743,000","3,676,000","3,834,000","3,510,000","3,722,000","4,037,000","4,038,000","3,983,000","5,364,000","5,525,000","4,798,000","3,754,000","5,157,000","3,617,000","9,289,000","10,159,000","10,526,000","9,447,000","9,623,000","10,379,000","10,308,000","11,850,000","11,275,000","10,570,000","11,579,000","10,901,000","12,797,000","11,735,000","11,400,000","12,213,000","11,625,000","12,663,000","10,848,000","10,784,000","10,976,000","10,778,000","9,340,000","9,021,000","8,815,000","9,552,000","9,478,000","9,610,000","8,901,000","8,498,000","8,529,000","8,698,000","7,978,000","7,387,000","7,051,000","6,786,000","7,318,000","6,979,000","6,571,000","6,305,000","6,745,000","6,489,000","6,871,000","6,264,000","6,083,000","6,009,000","5,280,000","5,206,000","29,610,000","4,759,000","4,821,000","4,895,000","4,903,000","5,266,000","5,689,000","5,009,000","4,616,000","4,213,000","3,989,000","4,272,000","3,820,000","4,368,000","4,050,000","4,287,000","4,106,000","3,721,000","3,490,000","3,914,000","3,866,000","3,772,000","3,555,000","3,340,000","3,079,000","3,347,000","2,887,000","2,803,000","2,700,000","2,700,000","2,800,000","2,800,000","3,300,000","3,200,000","2,900,000","2,700,000","2,600,000","2,500,000","2,200,000","1,900,000"
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,998,000","1,921,000","1,758,000","1,751,000","1,800,000","1,600,000","1,700,000","1,600,000","1,700,000","1,400,000","1,300,000","1,300,000","1,100,000","1,300,000","1,300,000","1,300,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,998,000","1,921,000","1,758,000","1,751,000","1,800,000","1,600,000","1,700,000","1,600,000","1,700,000","1,400,000","1,300,000","1,300,000","1,100,000","1,300,000","1,300,000","1,300,000"
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,224,000",,,,"-929,000",,,,,,,,,,,,,"19,370,000",,,,,,"0",,"1,400,000",,,,,,,,,,,,,,,,,,,,,,,,,
