name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,08/31/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
			CommonStockDividendPaid,,,,,,,"0","0","0","-45,000,000","-20,000,000","0","-20,000,000","-41,000,000","-19,000,000","-73,000","-10,672,000","-21,255,000","-9,438,000","-38,000","-9,542,000","-19,010,000","-8,128,000","0","-8,482,000","-17,585,000","-7,790,000","-7,918,000","-4,000","-8,081,000",,,,,,,,,,"0","0",,,,,,,,,,
		ProceedsFromStockOptionExercised,"0","0","0","0","0","70,000,000",,,,,,,,,,,,,"0","20,332,000",,,"14,477,000","0",,,"1,000","4,000","2,000","90,000","1,000,000","1,000,000","1,000,000","0","2,000,000","0","0","1,000,000","1,000,000","5,000,000","1,000,000","1,000,000","2,000,000",,,,,,,,
		NetOtherFinancingCharges,"-51,000,000","-26,000,000","-8,000,000","-4,000,000","-13,000,000","-117,000,000","-2,000,000","-5,000,000","-9,000,000","-14,000,000","-13,000,000","-5,000,000","-7,000,000","-9,000,000","-1,000,000","-36,123,000","-5,655,000","-9,222,000","-1,122,000","-47,104,000","-3,926,000","-7,879,000","1,151,000","-4,308,000","-262,000","-3,273,000","7,120,000","-4,465,000","-293,000","-3,606,000","-3,000,000","-1,000,000","-2,000,000","-4,000,000","2,000,000","-5,000,000","-5,000,000","0","-4,000,000","-5,000,000","0","0","-3,000,000","-23,000,000","-28,000,000","-47,000,000","24,000,000","-198,000,000","-33,000,000","-74,000,000","52,000,000"
EndCashPosition,"651,000,000","650,000,000","803,000,000","882,000,000","1,680,000,000","1,178,000,000","992,000,000","1,028,000,000","907,000,000","1,020,000,000","701,000,000","505,000,000","516,000,000","578,000,000","614,000,000","806,000,000","718,203,000","385,129,000","490,612,000","501,775,000","143,904,000","165,874,000","147,102,000","174,764,000","97,418,000","106,613,000","177,061,000","321,690,000","250,906,000","272,180,000","347,000,000","146,000,000","170,000,000","159,000,000","200,000,000","288,000,000","288,000,000","104,000,000","119,000,000","103,000,000","212,000,000","83,000,000","77,000,000","110,000,000","25,000,000","25,000,000","29,000,000","26,000,000","39,000,000","28,000,000","25,000,000"
	ChangesInCash,"-527,000,000","-153,000,000","-78,000,000","-797,000,000","501,000,000","187,000,000","-39,000,000","120,000,000","-116,000,000","325,000,000","197,000,000","-10,000,000","-62,000,000","-37,000,000","-192,000,000","88,116,000","334,093,000","-107,209,000","-11,097,000","356,802,000","-22,381,000","-48,779,000","-26,388,000","77,176,000","-5,569,000","-70,978,000","-144,199,000","72,870,000","-21,570,000","-72,882,000","202,000,000","-23,000,000","11,000,000","-41,000,000","-88,000,000","184,000,000","184,000,000","-15,000,000","16,000,000","-109,000,000","128,000,000","8,000,000","-33,000,000","85,000,000","0","-4,000,000","3,000,000","-13,000,000","11,000,000","3,000,000","-7,000,000"
	EffectOfExchangeRateChanges,"-1,000,000","0","-1,000,000","-1,000,000","1,000,000","-1,000,000","3,000,000","1,000,000","3,000,000","-6,000,000","-1,000,000","-1,000,000","0","1,000,000",,,"-1,019,000","1,726,000","-66,000","1,069,000","411,000","1,551,000","-1,274,000","170,000","-3,626,000","530,000","-430,000","-2,086,000","296,000","-1,453,000","-1,000,000",,,,"0","0","0",,,"0","1,000,000",,,,,,,,,,
	BeginningCashPosition,"1,178,000,000","803,000,000","882,000,000","1,680,000,000","1,178,000,000","992,000,000","1,028,000,000","907,000,000","1,020,000,000","701,000,000","505,000,000","516,000,000","578,000,000","614,000,000","806,000,000","718,203,000","385,129,000","490,612,000","501,775,000","143,904,000","165,874,000","213,102,000","174,764,000","97,418,000","106,613,000","177,061,000","321,690,000","250,906,000","272,180,000","346,515,000","146,000,000","170,000,000","159,000,000","200,000,000","288,000,000","104,000,000","104,000,000","119,000,000","103,000,000","212,000,000","83,000,000","77,000,000","110,000,000","25,000,000","25,000,000","29,000,000","26,000,000","39,000,000","28,000,000","25,000,000","32,000,000"
IncomeTaxPaidSupplementalData,"70,000,000",,,,,,,,"8,000,000","4,000,000","6,000,000","-13,000,000","48,000,000","12,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"161,000,000","30,000,000","48,000,000","47,000,000","36,000,000","53,000,000","36,000,000","56,000,000","26,000,000","58,000,000","32,000,000","54,000,000","27,000,000","54,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-49,000,000","-9,000,000","-28,000,000","-8,000,000","-4,000,000","-7,000,000","-5,000,000","-2,000,000","-17,000,000","-17,000,000","-14,000,000","-13,000,000","-9,000,000","-10,000,000","-23,000,000","-9,510,000","-4,727,000","-2,763,000","-5,130,000","-9,823,000","-6,289,000","-5,055,000","-12,325,000","-7,303,000","-8,811,000","-6,331,000","-14,862,000","-5,155,000","-5,156,000","-10,562,000","-7,000,000","-5,000,000","-2,000,000","-1,000,000","-11,000,000","-4,000,000","-4,000,000","-4,000,000","-3,000,000","-6,000,000","-4,000,000","-4,000,000","-3,000,000","-4,000,000","-3,000,000","-2,000,000","-6,000,000","-6,000,000","-5,000,000","-8,000,000","-5,000,000"
IssuanceOfDebt,"1,639,000,000","132,000,000","582,000,000","0","925,000,000","561,000,000","0","375,000,000","613,000,000","868,000,000","835,000,000","242,000,000","635,000,000","249,000,000","156,000,000","1,650,000,000",,,"0","607,500,000","110,260,000","0","0","285,341,000","125,151,000","51,130,000","0","255,000,000",,,"240,000,000","0","23,000,000","0","0","250,000,000","250,000,000","0","136,000,000","0","238,000,000","15,000,000","0","128,000,000","121,000,000","-49,000,000","-74,000,000","270,000,000","122,000,000","-56,000,000","-118,000,000"
RepaymentOfDebt,"-2,163,000,000","-210,000,000","-569,000,000","-933,000,000","-451,000,000","-259,000,000","-170,000,000","-495,000,000","-752,000,000","-259,000,000","-720,000,000","-230,000,000","-577,000,000","-185,000,000","-280,000,000","-130,049,000","-100,610,000","-86,341,000","-61,570,000","-189,521,000","-75,560,000","-54,340,000","-68,354,000","-215,470,000","-76,329,000","-47,711,000","-92,044,000","-43,009,000","-64,563,000","-78,811,000","-67,000,000","-32,000,000","-50,000,000","-81,000,000","-73,000,000","-146,000,000","-146,000,000","-39,000,000","-128,000,000","-116,000,000","-159,000,000","-75,000,000","-76,000,000","-109,000,000","-66,000,000","-49,000,000","-74,000,000","-115,000,000","-86,000,000","-56,000,000","-118,000,000"
RepurchaseOfCapitalStock,"-197,000,000","-119,000,000","-74,000,000","-4,000,000","0","0","0","0","0","-82,000,000","-123,000,000","-127,000,000","-109,000,000","-106,000,000","-94,000,000","-118,000","0","-1,882,000","-5,238,000","-79,199,000","-3,868,000","0","-54,471,000","0","-90,131,000","-73,228,000","-95,270,000","-39,873,000","-14,956,000","-51,281,000","-43,000,000","-71,000,000","-52,000,000","-37,000,000",,,,,,,,,,,,,,,,,
FreeCashFlow,"483,000,000","120,000,000","12,000,000","147,000,000","204,000,000","-67,000,000","136,000,000","229,000,000","32,000,000","-139,000,000","188,000,000","111,000,000","19,000,000","18,000,000","7,000,000","-963,000","30,472,000","20,491,000","66,255,000","46,834,000","-37,863,000","40,649,000","36,962,000","62,504,000","2,389,000","3,547,000","-6,552,000","16,904,000","41,440,000","21,507,000","78,000,000","103,000,000","48,000,000","47,000,000","28,000,000","85,000,000","85,000,000","41,000,000","-14,000,000","-1,000,000","48,000,000","77,000,000","22,000,000","68,000,000","94,000,000","91,000,000","53,000,000","37,000,000","130,000,000","133,000,000","59,000,000"
DomesticSales,,,,,,,,,,,,,,,,,,,,,,,,,,"385,447,000",,,"384,489,000","391,928,000",,,"363,000,000","366,000,000",,,,,"353,000,000",,,,,,,,,,,,
ForeignSales,,,,,,,,,,,,,,,,,,,,,,,,,,"39,596,000",,,"38,338,000","62,952,000",,,"47,000,000","36,000,000",,,,,"36,000,000",,,,,,,,,,,,
